#wls	flux	flux_err
3346.9000	1.6949e+00	9.0987e-03
3351.4400	1.6961e+00	9.0987e-03
3355.9800	1.6928e+00	9.0987e-03
3360.5200	1.6905e+00	9.0987e-03
3365.0800	1.6876e+00	1.6705e-02
3369.6400	1.6928e+00	1.8354e-02
3374.2000	1.7034e+00	1.8462e-02
3378.7700	1.7154e+00	1.9602e-02
3383.3500	1.7269e+00	2.4158e-02
3387.9300	1.7453e+00	2.4641e-02
3392.5200	1.7588e+00	2.1916e-02
3397.1200	1.7765e+00	2.6800e-02
3401.7200	1.7923e+00	2.9587e-02
3406.3300	1.8184e+00	2.8457e-02
3410.9400	1.8433e+00	2.3844e-02
3415.5600	1.8656e+00	2.2603e-02
3420.1900	1.8935e+00	3.4408e-02
3424.8200	1.9162e+00	3.0894e-02
3429.4600	1.9303e+00	2.6634e-02
3434.1100	1.9548e+00	3.7764e-02
3438.7600	1.9829e+00	3.8724e-02
3443.4200	2.0031e+00	3.7863e-02
3448.0900	2.0197e+00	2.4998e-02
3452.7600	2.0367e+00	3.6644e-02
3457.4300	2.0578e+00	4.3382e-02
3462.1200	2.0822e+00	4.1079e-02
3466.8100	2.1062e+00	4.9487e-02
3471.5000	2.1346e+00	4.9902e-02
3476.2100	2.1584e+00	4.9766e-02
3480.9200	2.1767e+00	4.4586e-02
3485.6300	2.1839e+00	3.5559e-02
3490.3500	2.1945e+00	3.1738e-02
3495.0800	2.1920e+00	1.3534e-02
3499.8200	2.1797e+00	1.2542e-02
3504.5600	2.1566e+00	1.4821e-02
3509.3100	2.1163e+00	1.3943e-02
3514.0600	2.0537e+00	1.4063e-02
3518.8200	1.9842e+00	1.8664e-02
3523.5900	1.9171e+00	1.8417e-02
3528.3600	1.8589e+00	1.9766e-02
3533.1400	1.8174e+00	2.0322e-02
3537.9300	1.7877e+00	1.9117e-02
3542.7200	1.7693e+00	2.2663e-02
3547.5200	1.7640e+00	3.7341e-02
3552.3300	1.7607e+00	4.1308e-02
3557.1400	1.7578e+00	4.5683e-02
3561.9600	1.7667e+00	4.8196e-02
3566.7800	1.7741e+00	4.8175e-02
3571.6200	1.7797e+00	4.7299e-02
3576.4500	1.7830e+00	3.6788e-02
3581.3000	1.7769e+00	4.0394e-02
3586.1500	1.7686e+00	3.8377e-02
3591.0100	1.7660e+00	4.0898e-02
3595.8700	1.7744e+00	4.2812e-02
3600.7500	1.7879e+00	4.4848e-02
3605.6200	1.7948e+00	4.4442e-02
3610.5100	1.7957e+00	3.8987e-02
3615.4000	1.8065e+00	4.1014e-02
3620.3000	1.8066e+00	3.6056e-02
3625.2000	1.8046e+00	2.6426e-02
3630.1100	1.7941e+00	2.5049e-02
3635.0300	1.7951e+00	2.7887e-02
3639.9600	1.7995e+00	3.3002e-02
3644.8900	1.8110e+00	3.1519e-02
3649.8200	1.8295e+00	4.3879e-02
3654.7700	1.8502e+00	5.6195e-02
3659.7200	1.8612e+00	6.6022e-02
3664.6800	1.8678e+00	6.5896e-02
3669.6400	1.8647e+00	6.5237e-02
3674.6100	1.8491e+00	6.7161e-02
3679.5900	1.8274e+00	6.4449e-02
3684.5800	1.7916e+00	5.6161e-02
3689.5700	1.7537e+00	5.6544e-02
3694.5700	1.7219e+00	5.7026e-02
3699.5700	1.6995e+00	5.3158e-02
3704.5800	1.7001e+00	4.0082e-02
3709.6000	1.7068e+00	4.2854e-02
3714.6300	1.7318e+00	4.3000e-02
3719.6600	1.7767e+00	1.9811e-02
3724.7000	1.8496e+00	2.0431e-02
3729.7400	1.9309e+00	3.3289e-02
3734.8000	2.0076e+00	4.7708e-02
3739.8600	2.0667e+00	5.6780e-02
3744.9200	2.1163e+00	5.6585e-02
3750.0000	2.1446e+00	7.3860e-02
3755.0800	2.1421e+00	8.5510e-02
3760.1600	2.0929e+00	8.2933e-02
3765.2600	1.9990e+00	9.6340e-02
3770.3600	1.8708e+00	1.0604e-01
3775.4700	1.7110e+00	1.0636e-01
3780.5800	1.5380e+00	1.0885e-01
3785.7000	1.3731e+00	1.0301e-01
3790.8300	1.2223e+00	1.0369e-01
3795.9700	1.0958e+00	8.6384e-02
3801.1100	9.8395e-01	5.4449e-02
3806.2600	8.9565e-01	6.0613e-02
3811.4200	8.4864e-01	4.3181e-02
3816.5800	8.4144e-01	2.0402e-02
3821.7500	8.6208e-01	2.5167e-02
3826.9300	8.8349e-01	3.4009e-02
3832.1100	8.9410e-01	3.2575e-02
3837.3000	9.0443e-01	3.1828e-02
3842.5000	9.1966e-01	2.8651e-02
3847.7100	9.3561e-01	2.9597e-02
3852.9200	9.4888e-01	2.8385e-02
3858.1400	9.6431e-01	2.1091e-02
3863.3700	9.7832e-01	2.1470e-02
3868.6000	9.8679e-01	1.7395e-02
3873.8400	9.8868e-01	2.2449e-02
3879.0900	9.9444e-01	2.1592e-02
3884.3400	1.0022e+00	2.1534e-02
3889.6100	1.0374e+00	2.9206e-02
3894.8700	1.0974e+00	2.9240e-02
3900.1500	1.1510e+00	3.3547e-02
3905.4300	1.2147e+00	3.5277e-02
3910.7300	1.2934e+00	3.5738e-02
3916.0200	1.3945e+00	3.2960e-02
3921.3300	1.5199e+00	6.6432e-02
3926.6400	1.6834e+00	8.1818e-02
3931.9600	1.8531e+00	9.3596e-02
3937.2900	2.0059e+00	1.0059e-01
3942.6200	2.1413e+00	1.0686e-01
3947.9600	2.2571e+00	1.0914e-01
3953.3100	2.3579e+00	8.8626e-02
3958.6700	2.4392e+00	1.0779e-01
3964.0300	2.4985e+00	1.0255e-01
3969.4000	2.5351e+00	9.7125e-02
3974.7800	2.5572e+00	9.2892e-02
3980.1600	2.5639e+00	8.8929e-02
3985.5500	2.5783e+00	8.8677e-02
3990.9500	2.6044e+00	4.1702e-02
3996.3600	2.6126e+00	3.4560e-02
4001.7700	2.6094e+00	2.9653e-02
