#wls	flux	flux_err
3625.2000	2.8486e-13	8.4625e-15
3630.1100	2.8919e-13	8.4625e-15
3635.0300	2.9352e-13	8.4625e-15
3639.9600	2.9802e-13	8.4625e-15
3644.8900	3.0216e-13	9.8334e-15
3649.8200	3.0522e-13	9.8655e-15
3654.7700	3.0664e-13	7.0906e-15
3659.7200	3.0596e-13	8.6549e-15
3664.6800	3.0370e-13	8.5308e-15
3669.6400	2.9964e-13	8.6801e-15
3674.6100	2.9678e-13	7.3227e-15
3679.5900	2.9525e-13	3.8625e-15
3684.5800	2.9431e-13	4.2918e-15
3689.5700	2.9799e-13	5.4817e-15
3694.5700	3.0341e-13	4.5403e-15
3699.5700	3.0789e-13	5.7942e-15
3704.5800	3.1344e-13	6.4386e-15
3709.6000	3.1686e-13	6.2917e-15
3714.6300	3.1764e-13	5.9391e-15
3719.6600	3.1684e-13	7.4039e-15
3724.7000	3.1395e-13	7.0873e-15
3729.7400	3.1138e-13	7.8439e-15
3734.8000	3.0552e-13	6.6294e-15
3739.8600	2.9986e-13	6.1746e-15
3744.9200	2.9695e-13	6.6018e-15
3750.0000	2.9688e-13	6.8091e-15
3755.0800	3.0036e-13	5.9494e-15
3760.1600	3.0507e-13	5.8424e-15
3765.2600	3.0924e-13	8.0446e-15
3770.3600	3.1202e-13	8.7570e-15
3775.4700	3.1698e-13	9.0456e-15
3780.5800	3.2147e-13	9.2350e-15
3785.7000	3.2381e-13	1.0191e-14
3790.8300	3.2642e-13	1.0175e-14
3795.9700	3.2733e-13	1.1312e-14
3801.1100	3.2412e-13	9.7989e-15
3806.2600	3.1879e-13	9.4750e-15
3811.4200	3.1392e-13	9.3579e-15
3816.5800	3.1059e-13	8.9145e-15
3821.7500	3.0793e-13	8.4840e-15
3826.9300	3.0896e-13	8.5586e-15
3832.1100	3.1182e-13	7.0704e-15
3837.3000	3.1561e-13	7.1245e-15
3842.5000	3.2197e-13	7.1711e-15
3847.7100	3.3078e-13	7.1427e-15
3852.9200	3.3854e-13	8.2767e-15
3858.1400	3.4552e-13	6.8087e-15
3863.3700	3.4920e-13	6.6157e-15
3868.6000	3.5008e-13	7.8700e-15
3873.8400	3.4839e-13	1.0522e-14
3879.0900	3.4672e-13	1.1600e-14
3884.3400	3.4414e-13	1.1849e-14
3889.6100	3.4042e-13	1.1876e-14
3894.8700	3.3774e-13	1.3740e-14
3900.1500	3.3486e-13	1.3073e-14
3905.4300	3.2968e-13	1.2706e-14
3910.7300	3.2181e-13	1.0858e-14
3916.0200	3.1594e-13	1.0071e-14
3921.3300	3.1162e-13	1.0412e-14
3926.6400	3.0609e-13	9.5006e-15
3931.9600	2.9941e-13	7.0878e-15
3937.2900	2.8938e-13	9.7776e-15
3942.6200	2.7910e-13	1.1854e-14
3947.9600	2.7123e-13	1.1564e-14
3953.3100	2.6569e-13	1.2932e-14
3958.6700	2.6109e-13	1.3687e-14
3964.0300	2.5797e-13	1.3589e-14
3969.4000	2.5658e-13	1.3293e-14
3974.7800	2.5845e-13	1.1686e-14
3980.1600	2.6154e-13	8.7958e-15
3985.5500	2.6607e-13	9.2727e-15
3990.9500	2.7233e-13	6.2710e-15
3996.3600	2.7995e-13	2.6055e-15
4001.7700	2.8827e-13	4.1491e-15
4007.1900	2.9448e-13	5.1874e-15
4012.6200	2.9795e-13	4.8081e-15
4018.0600	2.9789e-13	4.9908e-15
4023.5000	2.9673e-13	4.4839e-15
4028.9500	2.9590e-13	3.9888e-15
4034.4100	2.9521e-13	4.2948e-15
4039.8800	2.9293e-13	3.9820e-15
4045.3500	2.8846e-13	3.5987e-15
4050.8300	2.8726e-13	4.3863e-15
4056.3200	2.8865e-13	3.8739e-15
4061.8100	2.8874e-13	3.9087e-15
4067.3200	2.8628e-13	4.5471e-15
4072.8300	2.8118e-13	8.4336e-15
4078.3400	2.7572e-13	1.0165e-14
4083.8700	2.7143e-13	1.5073e-14
4089.4000	2.6696e-13	1.7599e-14
4094.9400	2.6303e-13	1.7642e-14
4100.4900	2.6095e-13	1.8085e-14
4106.0400	2.6080e-13	1.8892e-14
4111.6100	2.6224e-13	1.7499e-14
4117.1800	2.6360e-13	1.5637e-14
4122.7500	2.6690e-13	1.2189e-14
4128.3400	2.7174e-13	7.7238e-15
4133.9300	2.7723e-13	7.9491e-15
4139.5300	2.8330e-13	7.4246e-15
4145.1400	2.8795e-13	4.9350e-15
4150.7500	2.8781e-13	5.7339e-15
4156.3800	2.8342e-13	5.7229e-15
4162.0100	2.8043e-13	5.8604e-15
4167.6500	2.7857e-13	5.5883e-15
4173.2900	2.7670e-13	5.6728e-15
4178.9500	2.7375e-13	5.6284e-15
4184.6100	2.6960e-13	6.2441e-15
4190.2800	2.6533e-13	4.9473e-15
4195.9500	2.6118e-13	5.1224e-15
4201.6400	2.5715e-13	5.0798e-15
4207.3300	2.5372e-13	5.0223e-15
4213.0300	2.5125e-13	4.1602e-15
4218.7400	2.4971e-13	4.1985e-15
4224.4500	2.4864e-13	2.8439e-15
4230.1800	2.4686e-13	2.8387e-15
4235.9100	2.4550e-13	2.4522e-15
4241.6400	2.4510e-13	2.3553e-15
4247.3900	2.4534e-13	1.1996e-15
4253.1500	2.4622e-13	1.4721e-15
4258.9100	2.4655e-13	2.0128e-15
4264.6800	2.4579e-13	2.2708e-15
4270.4500	2.4387e-13	2.1829e-15
4276.2400	2.4042e-13	3.5557e-15
4282.0300	2.3830e-13	3.8173e-15
4287.8300	2.3729e-13	3.8278e-15
