#wls	flux	flux_err
3315.3400	5.9651e-01	2.6527e-02
3319.8300	5.9441e-01	2.6527e-02
3324.3200	6.0156e-01	2.6527e-02
3328.8300	6.0718e-01	2.6527e-02
3333.3400	6.1247e-01	2.7854e-02
3337.8500	6.1635e-01	2.8084e-02
3342.3800	6.2696e-01	2.8748e-02
3346.9000	6.3298e-01	2.3645e-02
3351.4400	6.4590e-01	3.1418e-02
3355.9800	6.5494e-01	3.0867e-02
3360.5200	6.5495e-01	3.2299e-02
3365.0800	6.4811e-01	3.4532e-02
3369.6400	6.3438e-01	3.4432e-02
3374.2000	6.2301e-01	3.3643e-02
3378.7700	6.1646e-01	3.4983e-02
3383.3500	6.1293e-01	3.4787e-02
3387.9300	6.0850e-01	3.3213e-02
3392.5200	6.1359e-01	2.8791e-02
3397.1200	6.1979e-01	2.8646e-02
3401.7200	6.2845e-01	2.7623e-02
3406.3300	6.5078e-01	9.5483e-03
3410.9400	6.6449e-01	8.5830e-03
3415.5600	6.7617e-01	9.5504e-03
3420.1900	6.8309e-01	1.6858e-02
3424.8200	6.8614e-01	1.7005e-02
3429.4600	6.7726e-01	1.7546e-02
3434.1100	6.7190e-01	1.9495e-02
3438.7600	6.7200e-01	2.2495e-02
3443.4200	6.7362e-01	2.2219e-02
3448.0900	6.7916e-01	2.1255e-02
3452.7600	6.8455e-01	2.1504e-02
3457.4300	6.9470e-01	2.2004e-02
3462.1200	7.1204e-01	2.1707e-02
3466.8100	7.2658e-01	2.3404e-02
3471.5000	7.3788e-01	2.2368e-02
3476.2100	7.4658e-01	2.1457e-02
3480.9200	7.4717e-01	2.4273e-02
3485.6300	7.3864e-01	2.6101e-02
3490.3500	7.3750e-01	2.7914e-02
3495.0800	7.3120e-01	2.5056e-02
3499.8200	7.1842e-01	2.7206e-02
3504.5600	7.0526e-01	2.9668e-02
3509.3100	6.9378e-01	3.1582e-02
3514.0600	6.7531e-01	3.0927e-02
3518.8200	6.5128e-01	3.7819e-02
3523.5900	6.4007e-01	4.1789e-02
3528.3600	6.3224e-01	4.2203e-02
3533.1400	6.2539e-01	4.0021e-02
3537.9300	6.1682e-01	3.5007e-02
3542.7200	6.0537e-01	3.9292e-02
3547.5200	6.0681e-01	3.0295e-02
3552.3300	6.0741e-01	2.9563e-02
3557.1400	6.1699e-01	2.8407e-02
3561.9600	6.1973e-01	2.8025e-02
3566.7800	6.1797e-01	2.7417e-02
3571.6200	6.1665e-01	2.8849e-02
