#wls	flux	flux_err
3998.0000	2.3834e-14	7.9953e-15
3999.0000	2.4131e-14	7.5793e-15
4000.0000	2.4572e-14	7.1467e-15
4001.0000	2.5119e-14	6.9449e-15
4002.0000	2.5703e-14	6.7381e-15
4003.0000	2.6420e-14	6.5434e-15
4004.0000	2.7116e-14	6.3458e-15
4005.0000	2.7846e-14	6.1184e-15
4006.0000	2.8571e-14	5.5449e-15
4007.0000	2.9331e-14	5.2041e-15
4008.0000	3.0102e-14	5.0950e-15
4009.0000	3.0898e-14	4.9731e-15
4010.0000	3.1669e-14	4.8364e-15
4011.0000	3.2520e-14	4.6277e-15
4012.0000	3.3420e-14	4.4613e-15
4013.0000	3.4357e-14	4.2818e-15
4014.0000	3.5351e-14	3.9279e-15
4015.0000	3.6314e-14	3.6305e-15
4016.0000	3.7211e-14	3.3541e-15
4017.0000	3.8113e-14	3.3243e-15
4018.0000	3.8962e-14	3.3173e-15
4019.0000	3.9852e-14	3.2271e-15
4020.0000	4.0665e-14	3.0484e-15
4021.0000	4.1487e-14	3.0730e-15
4022.0000	4.2286e-14	3.1055e-15
4023.0000	4.3091e-14	3.1677e-15
4024.0000	4.3892e-14	3.1854e-15
4025.0000	4.4650e-14	3.1861e-15
4026.0000	4.5398e-14	3.1928e-15
4027.0000	4.6013e-14	3.1954e-15
4028.0000	4.6754e-14	3.3746e-15
4029.0000	4.7339e-14	3.5558e-15
4030.0000	4.7852e-14	3.5553e-15
4031.0000	4.8323e-14	3.5547e-15
4032.0000	4.8738e-14	3.5767e-15
4033.0000	4.9075e-14	3.5661e-15
4034.0000	4.9387e-14	3.5806e-15
4035.0000	4.9630e-14	3.5667e-15
4036.0000	4.9959e-14	3.6334e-15
4037.0000	5.0283e-14	3.6524e-15
4038.0000	5.0585e-14	3.6344e-15
4039.0000	5.0895e-14	3.6950e-15
4040.0000	5.1221e-14	3.7299e-15
4041.0000	5.1531e-14	3.7256e-15
4042.0000	5.1798e-14	3.7353e-15
4043.0000	5.2085e-14	3.7111e-15
4044.0000	5.2286e-14	3.6890e-15
4045.0000	5.2505e-14	3.7566e-15
4046.0000	5.2831e-14	3.8141e-15
4047.0000	5.3223e-14	3.8339e-15
4048.0000	5.3619e-14	3.8649e-15
4049.0000	5.4100e-14	3.8963e-15
4050.0000	5.4607e-14	3.9109e-15
4051.0000	5.5011e-14	3.9285e-15
4052.0000	5.5421e-14	3.9456e-15
4053.0000	5.5859e-14	3.9253e-15
4054.0000	5.6309e-14	3.8768e-15
4055.0000	5.6763e-14	3.8757e-15
4056.0000	5.7307e-14	3.8645e-15
4057.0000	5.7833e-14	3.8621e-15
4058.0000	5.8098e-14	3.8576e-15
4059.0000	5.8296e-14	3.8546e-15
4060.0000	5.8449e-14	3.8539e-15
4061.0000	5.8527e-14	3.8611e-15
4062.0000	5.8535e-14	3.8661e-15
4063.0000	5.8538e-14	3.8855e-15
4064.0000	5.8456e-14	3.9064e-15
4065.0000	5.8333e-14	3.9208e-15
4066.0000	5.8162e-14	3.8926e-15
4067.0000	5.8005e-14	3.7547e-15
4068.0000	5.7791e-14	3.6481e-15
4069.0000	5.7595e-14	3.6279e-15
4070.0000	5.7344e-14	3.6808e-15
4071.0000	5.7065e-14	3.7243e-15
4072.0000	5.6861e-14	3.7442e-15
4073.0000	5.6524e-14	3.7887e-15
4074.0000	5.6216e-14	3.8636e-15
4075.0000	5.5908e-14	3.9343e-15
4076.0000	5.5586e-14	4.0012e-15
4077.0000	5.5314e-14	4.0482e-15
4078.0000	5.5043e-14	3.8598e-15
4079.0000	5.4721e-14	3.6746e-15
4080.0000	5.4356e-14	3.6594e-15
4081.0000	5.4017e-14	3.6515e-15
4082.0000	5.3621e-14	3.6362e-15
4083.0000	5.3253e-14	3.6141e-15
4084.0000	5.2895e-14	3.6095e-15
4085.0000	5.2539e-14	3.6156e-15
4086.0000	5.2195e-14	3.5505e-15
4087.0000	5.1818e-14	3.5337e-15
4088.0000	5.1472e-14	3.5259e-15
4089.0000	5.1047e-14	3.4903e-15
4090.0000	5.0631e-14	3.5435e-15
4091.0000	5.0216e-14	3.5570e-15
4092.0000	4.9870e-14	3.6242e-15
4093.0000	4.9560e-14	3.7583e-15
4094.0000	4.9263e-14	3.8181e-15
4095.0000	4.8942e-14	3.9717e-15
4096.0000	4.8608e-14	4.1075e-15
4097.0000	4.8329e-14	4.2227e-15
4098.0000	4.8019e-14	4.3468e-15
4099.0000	4.7712e-14	4.5114e-15
4100.0000	4.7432e-14	4.5220e-15
4101.0000	4.7138e-14	4.5168e-15
4102.0000	4.6856e-14	4.5515e-15
4103.0000	4.6660e-14	4.5878e-15
4104.0000	4.6504e-14	4.5933e-15
4105.0000	4.6331e-14	4.5904e-15
4106.0000	4.6211e-14	4.5839e-15
4107.0000	4.6099e-14	4.5855e-15
4108.0000	4.5966e-14	4.6163e-15
4109.0000	4.5843e-14	4.6888e-15
4110.0000	4.5721e-14	4.7378e-15
4111.0000	4.5626e-14	4.7849e-15
4112.0000	4.5534e-14	4.8144e-15
4113.0000	4.5500e-14	4.7956e-15
4114.0000	4.5505e-14	4.7939e-15
4115.0000	4.5532e-14	4.7932e-15
4116.0000	4.5479e-14	4.7757e-15
4117.0000	4.5412e-14	4.7444e-15
4118.0000	4.5332e-14	4.7366e-15
4119.0000	4.5271e-14	4.6953e-15
4120.0000	4.5241e-14	4.7670e-15
4121.0000	4.5194e-14	4.8463e-15
4122.0000	4.5132e-14	4.7853e-15
4123.0000	4.5071e-14	4.7139e-15
4124.0000	4.5027e-14	4.6234e-15
4125.0000	4.5027e-14	4.5412e-15
4126.0000	4.5028e-14	4.4630e-15
4127.0000	4.5000e-14	4.3757e-15
4128.0000	4.4894e-14	4.4092e-15
4129.0000	4.4778e-14	4.4368e-15
4130.0000	4.4637e-14	4.5256e-15
4131.0000	4.4509e-14	4.5804e-15
4132.0000	4.4434e-14	4.6279e-15
4133.0000	4.4370e-14	4.6306e-15
4134.0000	4.4326e-14	4.6179e-15
4135.0000	4.4275e-14	4.6171e-15
4136.0000	4.4278e-14	4.6116e-15
4137.0000	4.4266e-14	4.5909e-15
4138.0000	4.4277e-14	4.5944e-15
4139.0000	4.4296e-14	4.6008e-15
4140.0000	4.4334e-14	4.5631e-15
4141.0000	4.4361e-14	4.5580e-15
4142.0000	4.4341e-14	4.5107e-15
4143.0000	4.4302e-14	4.4017e-15
4144.0000	4.4287e-14	4.3482e-15
