#wls	flux	flux_err
3385.0000	2.2821e-15	7.7083e-16
3386.0000	2.2749e-15	7.4093e-16
3387.0000	2.2711e-15	7.0786e-16
3388.0000	2.2669e-15	7.0786e-16
3389.0000	2.2598e-15	6.9740e-16
3390.0000	2.2502e-15	6.7243e-16
3391.0000	2.2413e-15	6.5038e-16
3392.0000	2.2361e-15	6.4609e-16
3393.0000	2.2366e-15	6.4494e-16
3394.0000	2.2430e-15	6.3122e-16
3395.0000	2.2542e-15	6.1302e-16
3396.0000	2.2702e-15	6.0424e-16
3397.0000	2.2907e-15	6.0355e-16
3398.0000	2.3151e-15	6.0423e-16
3399.0000	2.3419e-15	6.0451e-16
3400.0000	2.3689e-15	5.9809e-16
3401.0000	2.3955e-15	5.7351e-16
3402.0000	2.4233e-15	5.3017e-16
3403.0000	2.4560e-15	4.8765e-16
3404.0000	2.4974e-15	4.6520e-16
3405.0000	2.5481e-15	4.6440e-16
3406.0000	2.6060e-15	4.7384e-16
3407.0000	2.6663e-15	4.8228e-16
3408.0000	2.7256e-15	4.8399e-16
3409.0000	2.7814e-15	4.8190e-16
3410.0000	2.8333e-15	4.8440e-16
3411.0000	2.8813e-15	4.9314e-16
3412.0000	2.9246e-15	5.0099e-16
3413.0000	2.9627e-15	5.0358e-16
3414.0000	2.9945e-15	5.0326e-16
3415.0000	3.0176e-15	5.0419e-16
3416.0000	3.0298e-15	5.1127e-16
3417.0000	3.0319e-15	5.3888e-16
3418.0000	3.0282e-15	5.9142e-16
3419.0000	3.0257e-15	6.3717e-16
3420.0000	3.0298e-15	6.3674e-16
3421.0000	3.0417e-15	5.9156e-16
3422.0000	3.0588e-15	5.4634e-16
3423.0000	3.0771e-15	5.3607e-16
3424.0000	3.0950e-15	5.5337e-16
3425.0000	3.1132e-15	5.7641e-16
3426.0000	3.1355e-15	5.9697e-16
3427.0000	3.1666e-15	6.1176e-16
3428.0000	3.2095e-15	6.2144e-16
3429.0000	3.2604e-15	6.2722e-16
3430.0000	3.3083e-15	6.3102e-16
3431.0000	3.3470e-15	6.3314e-16
3432.0000	3.3740e-15	6.3263e-16
3433.0000	3.3917e-15	6.3022e-16
3434.0000	3.4074e-15	6.2794e-16
3435.0000	3.4285e-15	6.2665e-16
3436.0000	3.4583e-15	6.2620e-16
3437.0000	3.4952e-15	6.2669e-16
3438.0000	3.5340e-15	6.2823e-16
3439.0000	3.5541e-15	6.3013e-16
3440.0000	3.5656e-15	6.3159e-16
3441.0000	3.5697e-15	6.3276e-16
3442.0000	3.5705e-15	6.3397e-16
3443.0000	3.5729e-15	6.3542e-16
3444.0000	3.5809e-15	6.3740e-16
3445.0000	3.5957e-15	6.4002e-16
3446.0000	3.6153e-15	6.4262e-16
3447.0000	3.6366e-15	6.4410e-16
3448.0000	3.6575e-15	6.4430e-16
3449.0000	3.6785e-15	6.4414e-16
3450.0000	3.7036e-15	6.4413e-16
3451.0000	3.7370e-15	6.4408e-16
