#wls	flux	flux_err
4067.3200	5.4057e-14	1.5194e-15
4072.8300	5.3504e-14	1.5194e-15
4078.3400	5.2744e-14	1.5194e-15
4083.8700	5.1659e-14	1.5194e-15
4089.4000	5.0688e-14	1.5438e-15
4094.9400	4.9969e-14	1.5435e-15
4100.4900	4.9560e-14	1.5099e-15
4106.0400	4.9123e-14	1.4962e-15
4111.6100	4.8815e-14	1.2905e-15
4117.1800	4.8844e-14	1.4410e-15
4122.7500	4.9282e-14	1.0780e-15
4128.3400	4.9905e-14	1.4074e-15
4133.9300	5.0796e-14	1.4542e-15
4139.5300	5.1494e-14	1.7697e-15
4145.1400	5.1624e-14	1.9636e-15
4150.7500	5.1023e-14	1.9604e-15
4156.3800	5.0306e-14	1.9126e-15
4162.0100	4.9226e-14	1.8584e-15
4167.6500	4.7962e-14	1.9682e-15
4173.2900	4.7137e-14	1.9788e-15
4178.9500	4.6510e-14	1.8227e-15
4184.6100	4.6044e-14	1.5841e-15
4190.2800	4.5498e-14	1.5040e-15
4195.9500	4.5080e-14	2.0023e-15
4201.6400	4.5227e-14	1.9317e-15
4207.3300	4.6115e-14	2.3147e-15
4213.0300	4.7453e-14	2.4259e-15
4218.7400	4.8994e-14	2.3127e-15
4224.4500	5.0877e-14	2.5679e-15
4230.1800	5.2600e-14	2.6363e-15
4235.9100	5.3674e-14	2.3503e-15
4241.6400	5.4406e-14	2.3498e-15
4247.3900	5.5318e-14	1.5306e-15
4253.1500	5.6344e-14	1.7192e-15
4258.9100	5.6777e-14	2.2777e-15
4264.6800	5.6762e-14	1.9840e-15
4270.4500	5.6415e-14	2.6201e-15
4276.2400	5.5458e-14	2.6195e-15
4282.0300	5.4636e-14	2.7783e-15
4287.8300	5.4274e-14	2.9047e-15
4293.6400	5.4236e-14	2.7910e-15
4299.4600	5.4286e-14	2.4293e-15
4305.2800	5.3380e-14	2.4512e-15
4311.1200	5.2838e-14	1.8240e-15
4316.9600	5.2746e-14	1.8868e-15
4322.8000	5.2806e-14	1.7932e-15
4328.6600	5.2786e-14	1.6389e-15
4334.5200	5.2861e-14	1.8123e-15
4340.4000	5.3030e-14	3.3813e-15
4346.2800	5.3148e-14	3.4044e-15
4352.1600	5.2683e-14	3.7415e-15
4358.0600	5.2081e-14	3.7658e-15
4363.9600	5.2289e-14	3.7647e-15
4369.8800	5.2447e-14	3.7022e-15
4375.8000	5.2350e-14	3.7454e-15
4381.7200	5.2483e-14	2.1043e-15
4387.6600	5.2617e-14	2.1797e-15
4393.6000	5.2967e-14	1.6683e-15
4399.5600	5.3565e-14	2.0815e-15
4405.5200	5.4327e-14	2.4933e-15
4411.4800	5.5147e-14	2.6243e-15
4417.4600	5.5438e-14	2.6306e-15
4423.4500	5.4530e-14	2.7392e-15
4429.4400	5.4547e-14	2.8806e-15
4435.4400	5.5337e-14	2.9227e-15
4441.4500	5.6490e-14	2.5780e-15
4447.4600	5.7615e-14	2.6249e-15
4453.4900	5.8364e-14	3.2505e-15
4459.5200	5.8012e-14	3.2159e-15
4465.5600	5.8194e-14	4.3078e-15
4471.6100	5.9467e-14	4.8884e-15
4477.6700	6.1152e-14	4.9713e-15
4483.7400	6.2864e-14	5.1215e-15
4489.8100	6.3311e-14	5.5881e-15
4495.8900	6.3042e-14	6.4507e-15
4501.9800	6.2995e-14	6.5023e-15
4508.0800	6.3083e-14	7.2183e-15
4514.1900	6.3493e-14	7.1483e-15
4520.3100	6.3969e-14	7.0504e-15
4526.4300	6.4579e-14	7.1934e-15
4532.5600	6.4982e-14	6.9083e-15
4538.7000	6.4735e-14	5.5383e-15
4544.8500	6.3842e-14	5.5116e-15
4551.0100	6.2743e-14	3.7120e-15
4557.1700	6.2556e-14	2.6728e-15
4563.3500	6.3324e-14	2.8151e-15
4569.5300	6.3900e-14	2.2801e-15
4575.7200	6.3625e-14	9.7109e-16
4581.9200	6.2262e-14	1.2728e-15
4588.1300	6.1299e-14	2.5948e-15
4594.3400	6.1538e-14	2.7402e-15
4600.5700	6.2062e-14	2.9774e-15
4606.8000	6.1867e-14	2.9801e-15
4613.0400	6.1353e-14	2.9907e-15
4619.2900	6.0791e-14	3.1014e-15
4625.5500	6.0432e-14	3.1693e-15
4631.8100	5.9994e-14	2.0627e-15
4638.0900	5.9489e-14	2.1475e-15
4644.3700	5.8748e-14	2.5134e-15
4650.6600	5.7891e-14	2.4970e-15
4656.9600	5.7194e-14	2.4726e-15
4663.2700	5.6722e-14	2.4765e-15
4669.5900	5.6014e-14	2.3161e-15
4675.9200	5.4528e-14	2.1832e-15
4682.2500	5.3421e-14	2.1212e-15
4688.5900	5.2589e-14	1.3001e-15
4694.9400	5.1496e-14	1.3089e-15
4701.3000	5.0367e-14	1.3167e-15
4707.6700	5.0015e-14	1.2584e-15
4714.0500	5.0514e-14	1.3004e-15
4720.4400	5.1672e-14	1.3091e-15
4726.8300	5.3018e-14	1.3190e-15
4733.2400	5.4560e-14	1.2296e-15
4739.6500	5.6349e-14	1.2567e-15
4746.0700	5.8355e-14	1.0843e-15
4752.5000	6.0424e-14	9.5173e-16
4758.9400	6.2000e-14	8.2989e-16
4765.3800	6.3456e-14	8.4640e-16
4771.8400	6.5215e-14	1.6594e-15
4778.3000	6.6861e-14	1.4771e-15
4784.7800	6.8601e-14	1.4374e-15
4791.2600	6.9799e-14	1.6052e-15
4797.7500	7.0472e-14	2.0978e-15
4804.2500	7.1786e-14	2.0731e-15
4810.7600	7.3146e-14	2.5508e-15
4817.2800	7.4508e-14	2.2948e-15
4823.8000	7.5141e-14	2.2948e-15
4830.3400	7.4395e-14	3.6128e-15
4836.8800	7.3275e-14	4.1027e-15
4843.4300	7.2233e-14	4.5441e-15
4849.9900	7.0077e-14	5.0772e-15
4856.5600	6.8499e-14	5.5985e-15
4863.1400	6.9707e-14	5.6029e-15
4869.7300	7.1591e-14	6.0291e-15
4876.3300	7.3707e-14	5.2871e-15
4882.9400	7.6183e-14	4.8394e-15
4889.5500	7.8172e-14	6.2409e-15
4896.1700	8.0032e-14	5.7670e-15
4902.8100	8.1639e-14	7.3528e-15
4909.4500	8.2568e-14	7.2917e-15
4916.1000	8.3142e-14	7.1475e-15
