#wls	flux	flux_err
4611.0000	1.9625e-14	5.2318e-16
4612.0000	1.9542e-14	5.2318e-16
4613.0000	1.9460e-14	5.2318e-16
4614.0000	1.9378e-14	5.2318e-16
4615.0000	1.9297e-14	5.2318e-16
4616.0000	1.9218e-14	5.2318e-16
4617.0000	1.9139e-14	5.2318e-16
4618.0000	1.9060e-14	5.2318e-16
4619.0000	1.8981e-14	5.2318e-16
4620.0000	1.8902e-14	5.2318e-16
4621.0000	1.8823e-14	5.2318e-16
4622.0000	1.8745e-14	5.2318e-16
4623.0000	1.8650e-14	5.2318e-16
4624.0000	1.8554e-14	5.2318e-16
4625.0000	1.8463e-14	5.2318e-16
4626.0000	1.8377e-14	5.2318e-16
4627.0000	1.8295e-14	5.2318e-16
4628.0000	1.8217e-14	5.2318e-16
4629.0000	1.8142e-14	5.2318e-16
4630.0000	1.8068e-14	5.2318e-16
4631.0000	1.7973e-14	5.2318e-16
4632.0000	1.7887e-14	5.2318e-16
4633.0000	1.7808e-14	5.2318e-16
4634.0000	1.7738e-14	5.2318e-16
4635.0000	1.7675e-14	5.2318e-16
4636.0000	1.7618e-14	5.2318e-16
4637.0000	1.7567e-14	4.9939e-16
4638.0000	1.7511e-14	4.7068e-16
4639.0000	1.7449e-14	4.4237e-16
4640.0000	1.7397e-14	4.4078e-16
4641.0000	1.7352e-14	4.3807e-16
4642.0000	1.7316e-14	4.3415e-16
4643.0000	1.7286e-14	4.2981e-16
4644.0000	1.7262e-14	4.2570e-16
4645.0000	1.7244e-14	4.1967e-16
4646.0000	1.7227e-14	4.1156e-16
4647.0000	1.7213e-14	4.0523e-16
4648.0000	1.7205e-14	4.0155e-16
4649.0000	1.7200e-14	3.9621e-16
4650.0000	1.7199e-14	3.8908e-16
4651.0000	1.7201e-14	3.9141e-16
4652.0000	1.7205e-14	3.9778e-16
4653.0000	1.7211e-14	4.0436e-16
4654.0000	1.7225e-14	4.1184e-16
4655.0000	1.7238e-14	4.4133e-16
4656.0000	1.7250e-14	4.6924e-16
4657.0000	1.7261e-14	4.8426e-16
4658.0000	1.7270e-14	4.9848e-16
4659.0000	1.7278e-14	4.9923e-16
4660.0000	1.7283e-14	5.0144e-16
4661.0000	1.7294e-14	5.0531e-16
4662.0000	1.7311e-14	5.1086e-16
4663.0000	1.7322e-14	5.1343e-16
4664.0000	1.7326e-14	5.1898e-16
4665.0000	1.7323e-14	5.2810e-16
4666.0000	1.7314e-14	5.4419e-16
4667.0000	1.7299e-14	5.6888e-16
4668.0000	1.7277e-14	5.9645e-16
4669.0000	1.7275e-14	6.2670e-16
4670.0000	1.7267e-14	6.5800e-16
4671.0000	1.7247e-14	6.8950e-16
4672.0000	1.7216e-14	7.2318e-16
4673.0000	1.7173e-14	7.5873e-16
4674.0000	1.7120e-14	7.4706e-16
4675.0000	1.7056e-14	7.3138e-16
4676.0000	1.6983e-14	7.1475e-16
4677.0000	1.6905e-14	6.9733e-16
4678.0000	1.6816e-14	6.8859e-16
4679.0000	1.6718e-14	6.8294e-16
4680.0000	1.6610e-14	6.7839e-16
4681.0000	1.6493e-14	6.6746e-16
4682.0000	1.6367e-14	6.7988e-16
4683.0000	1.6233e-14	6.8467e-16
4684.0000	1.6097e-14	6.8305e-16
4685.0000	1.5959e-14	6.7886e-16
4686.0000	1.5811e-14	6.8699e-16
4687.0000	1.5653e-14	6.9127e-16
4688.0000	1.5486e-14	6.9238e-16
4689.0000	1.5312e-14	7.1686e-16
4690.0000	1.5141e-14	7.9216e-16
4691.0000	1.4964e-14	8.5265e-16
4692.0000	1.4790e-14	9.0231e-16
4693.0000	1.4611e-14	9.4439e-16
4694.0000	1.4427e-14	9.8039e-16
4695.0000	1.4237e-14	1.0108e-15
4696.0000	1.4042e-14	1.0366e-15
4697.0000	1.3844e-14	1.0719e-15
4698.0000	1.3645e-14	1.1064e-15
4699.0000	1.3444e-14	1.1371e-15
4700.0000	1.3247e-14	1.1647e-15
4701.0000	1.3046e-14	1.1884e-15
4702.0000	1.2843e-14	1.2083e-15
4703.0000	1.2637e-14	1.2253e-15
4704.0000	1.2429e-14	1.2377e-15
4705.0000	1.2233e-14	1.2381e-15
4706.0000	1.2043e-14	1.2362e-15
4707.0000	1.1860e-14	1.2374e-15
4708.0000	1.1686e-14	1.2383e-15
4709.0000	1.1513e-14	1.2443e-15
4710.0000	1.1342e-14	1.2500e-15
4711.0000	1.1174e-14	1.2553e-15
4712.0000	1.1010e-14	1.2521e-15
4713.0000	1.0854e-14	1.2492e-15
4714.0000	1.0704e-14	1.2437e-15
4715.0000	1.0567e-14	1.2351e-15
4716.0000	1.0436e-14	1.2210e-15
4717.0000	1.0310e-14	1.1994e-15
4718.0000	1.0191e-14	1.1723e-15
4719.0000	1.0079e-14	1.1388e-15
4720.0000	9.9744e-15	1.1398e-15
4721.0000	9.8793e-15	1.1524e-15
4722.0000	9.7941e-15	1.1518e-15
4723.0000	9.7241e-15	1.1374e-15
4724.0000	9.6623e-15	1.1627e-15
4725.0000	9.6093e-15	1.1860e-15
4726.0000	9.5655e-15	1.2005e-15
4727.0000	9.5315e-15	1.2085e-15
4728.0000	9.5038e-15	1.2187e-15
4729.0000	9.4850e-15	1.2195e-15
4730.0000	9.4796e-15	1.2112e-15
4731.0000	9.4870e-15	1.2026e-15
4732.0000	9.5039e-15	1.2086e-15
4733.0000	9.5306e-15	1.2123e-15
4734.0000	9.5673e-15	1.2143e-15
4735.0000	9.6131e-15	1.2216e-15
4736.0000	9.6594e-15	1.2377e-15
4737.0000	9.7143e-15	1.2488e-15
4738.0000	9.7793e-15	1.2558e-15
4739.0000	9.8529e-15	1.2562e-15
4740.0000	9.9350e-15	1.2326e-15
4741.0000	1.0025e-14	1.2093e-15
4742.0000	1.0124e-14	1.1870e-15
4743.0000	1.0229e-14	1.1679e-15
4744.0000	1.0341e-14	1.1494e-15
4745.0000	1.0460e-14	1.1311e-15
4746.0000	1.0583e-14	1.1139e-15
4747.0000	1.0714e-14	1.0871e-15
4748.0000	1.0851e-14	1.0589e-15
4749.0000	1.0994e-14	1.0331e-15
4750.0000	1.1144e-14	1.0086e-15
4751.0000	1.1294e-14	9.7905e-16
