#wls	flux	flux_err
3275.1900	6.3350e+01	4.1183e-01
3279.6200	6.3840e+01	4.1183e-01
3284.0700	6.4547e+01	4.1183e-01
3288.5200	6.5324e+01	4.1183e-01
3292.9700	6.6272e+01	4.4336e-01
3297.4300	6.7143e+01	4.2600e-01
3301.9000	6.8110e+01	4.9153e-01
3306.3700	6.8857e+01	4.8268e-01
3310.8500	6.9429e+01	4.2278e-01
3315.3400	6.9888e+01	3.3254e-01
3319.8300	7.0329e+01	3.3729e-01
3324.3200	7.0838e+01	3.6634e-01
3328.8300	7.1272e+01	5.1967e-01
3333.3400	7.1754e+01	6.0409e-01
3337.8500	7.2515e+01	6.1617e-01
3342.3800	7.3034e+01	6.0272e-01
3346.9000	7.3665e+01	5.7766e-01
3351.4400	7.4078e+01	5.6310e-01
3355.9800	7.4537e+01	3.8923e-01
3360.5200	7.4781e+01	3.2692e-01
3365.0800	7.4989e+01	4.2557e-01
3369.6400	7.5251e+01	5.8212e-01
3374.2000	7.5474e+01	7.1604e-01
3378.7700	7.5775e+01	7.3282e-01
3383.3500	7.6448e+01	6.9497e-01
3387.9300	7.7311e+01	7.4427e-01
3392.5200	7.8470e+01	6.8370e-01
3397.1200	7.9939e+01	6.6636e-01
3401.7200	8.1878e+01	6.6256e-01
3406.3300	8.4185e+01	6.3185e-01
3410.9400	8.6648e+01	6.2001e-01
3415.5600	8.9292e+01	5.5674e-01
3420.1900	9.2147e+01	5.5661e-01
3424.8200	9.4831e+01	3.1847e-01
3429.4600	9.7655e+01	2.7506e-01
3434.1100	1.0008e+02	2.9105e-01
3438.7600	1.0216e+02	3.2603e-01
3443.4200	1.0363e+02	3.4548e-01
3448.0900	1.0466e+02	3.7165e-01
3452.7600	1.0515e+02	3.7293e-01
3457.4300	1.0486e+02	2.7901e-01
3462.1200	1.0422e+02	2.7917e-01
3466.8100	1.0327e+02	2.7556e-01
3471.5000	1.0224e+02	3.0511e-01
3476.2100	1.0132e+02	4.1586e-01
3480.9200	1.0060e+02	4.2785e-01
3485.6300	1.0034e+02	4.6051e-01
3490.3500	1.0043e+02	4.4759e-01
3495.0800	1.0079e+02	5.0889e-01
3499.8200	1.0120e+02	5.4011e-01
3504.5600	1.0160e+02	2.0455e-01
3509.3100	1.0188e+02	2.0962e-01
3514.0600	1.0231e+02	3.5674e-01
3518.8200	1.0275e+02	5.2650e-01
3523.5900	1.0333e+02	5.5808e-01
3528.3600	1.0416e+02	4.5143e-01
3533.1400	1.0530e+02	4.4235e-01
3537.9300	1.0659e+02	6.1466e-01
3542.7200	1.0786e+02	6.1001e-01
3547.5200	1.0887e+02	5.3927e-01
3552.3300	1.0938e+02	3.0333e-01
3557.1400	1.0944e+02	2.9675e-01
3561.9600	1.0911e+02	4.0351e-01
3566.7800	1.0853e+02	6.5722e-01
3571.6200	1.0795e+02	7.2279e-01
3576.4500	1.0750e+02	6.5493e-01
3581.3000	1.0728e+02	7.6860e-01
3586.1500	1.0732e+02	8.2092e-01
3591.0100	1.0766e+02	8.2804e-01
3595.8700	1.0801e+02	6.4456e-01
3600.7500	1.0850e+02	5.5901e-01
3605.6200	1.0886e+02	5.5775e-01
3610.5100	1.0897e+02	4.6913e-01
3615.4000	1.0875e+02	4.3814e-01
3620.3000	1.0820e+02	4.5760e-01
3625.2000	1.0748e+02	4.4855e-01
3630.1100	1.0680e+02	3.9588e-01
3635.0300	1.0636e+02	5.3239e-01
3639.9600	1.0619e+02	5.8777e-01
3644.8900	1.0655e+02	5.8355e-01
3649.8200	1.0756e+02	5.2036e-01
3654.7700	1.0931e+02	6.2641e-01
3659.7200	1.1165e+02	7.2117e-01
3664.6800	1.1450e+02	6.5960e-01
3669.6400	1.1771e+02	5.5311e-01
3674.6100	1.2119e+02	5.1581e-01
3679.5900	1.2483e+02	6.7881e-01
3684.5800	1.2836e+02	5.5223e-01
3689.5700	1.3183e+02	5.3223e-01
3694.5700	1.3493e+02	6.3041e-01
3699.5700	1.3759e+02	6.8790e-01
3704.5800	1.3986e+02	6.6320e-01
3709.6000	1.4168e+02	5.4444e-01
3714.6300	1.4283e+02	6.4032e-01
3719.6600	1.4347e+02	7.6092e-01
3724.7000	1.4368e+02	7.0834e-01
3729.7400	1.4337e+02	7.0284e-01
3734.8000	1.4260e+02	6.6854e-01
3739.8600	1.4150e+02	6.7555e-01
3744.9200	1.4002e+02	5.9361e-01
3750.0000	1.3808e+02	3.4948e-01
3755.0800	1.3575e+02	4.2779e-01
3760.1600	1.3301e+02	3.8330e-01
3765.2600	1.2997e+02	3.5991e-01
3770.3600	1.2681e+02	3.2989e-01
3775.4700	1.2360e+02	2.8056e-01
3780.5800	1.2051e+02	3.0274e-01
3785.7000	1.1745e+02	2.3668e-01
3790.8300	1.1461e+02	1.7084e-01
3795.9700	1.1214e+02	4.0031e-01
3801.1100	1.1017e+02	4.9565e-01
3806.2600	1.0860e+02	4.5651e-01
3811.4200	1.0763e+02	4.8299e-01
3816.5800	1.0708e+02	6.6205e-01
3821.7500	1.0697e+02	7.2943e-01
3826.9300	1.0740e+02	6.1154e-01
3832.1100	1.0839e+02	5.9480e-01
3837.3000	1.1009e+02	6.9379e-01
3842.5000	1.1252e+02	7.8833e-01
3847.7100	1.1581e+02	6.5482e-01
3852.9200	1.1996e+02	5.7029e-01
3858.1400	1.2509e+02	5.6341e-01
3863.3700	1.3126e+02	5.5553e-01
3868.6000	1.3819e+02	4.8584e-01
3873.8400	1.4556e+02	3.5049e-01
3879.0900	1.5304e+02	4.2126e-01
3884.3400	1.5983e+02	6.7693e-01
3889.6100	1.6797e+02	7.7193e-01
3894.8700	1.7577e+02	7.5724e-01
3900.1500	1.8156e+02	1.0652e+00
3905.4300	1.8572e+02	1.8587e+00
3910.7300	1.8816e+02	2.5916e+00
3916.0200	1.8905e+02	2.4649e+00
3921.3300	1.8886e+02	6.5675e+00
3926.6400	1.8893e+02	6.9462e+00
3931.9600	1.8811e+02	7.1117e+00
3937.2900	1.8676e+02	7.0742e+00
3942.6200	1.8512e+02	7.0257e+00
3947.9600	1.8296e+02	7.1642e+00
3953.3100	1.8034e+02	3.8740e+00
3958.6700	1.7777e+02	4.6057e+00
3964.0300	1.7534e+02	4.5364e+00
3969.4000	1.7286e+02	4.3910e+00
3974.7800	1.7034e+02	3.8627e+00
3980.1600	1.6794e+02	3.1509e+00
3985.5500	1.6876e+02	3.2543e+00
3990.9500	1.7173e+02	8.1840e-01
3996.3600	1.7577e+02	1.0182e+00
4001.7700	1.8063e+02	1.0317e+00
4007.1900	1.8541e+02	1.1296e+00
4012.6200	1.8917e+02	1.1500e+00
4018.0600	1.9160e+02	1.0918e+00
4023.5000	1.9337e+02	9.9527e-01
4028.9500	1.9310e+02	5.8594e-01
4034.4100	1.9163e+02	6.0082e-01
4039.8800	1.8944e+02	6.1917e-01
4045.3500	1.8688e+02	7.0739e-01
4050.8300	1.8433e+02	7.1765e-01
4056.3200	1.8256e+02	6.4817e-01
4061.8100	1.8180e+02	6.7359e-01
4067.3200	1.8189e+02	7.9869e-01
4072.8300	1.8237e+02	1.0723e+00
4078.3400	1.8250e+02	1.0722e+00
4083.8700	1.8185e+02	8.5227e-01
4089.4000	1.8038e+02	6.1675e-01
4094.9400	1.7812e+02	8.0412e-01
4100.4900	1.7515e+02	1.5353e+00
4106.0400	1.7189e+02	1.7598e+00
4111.6100	1.6896e+02	1.5753e+00
4117.1800	1.6675e+02	1.3409e+00
4122.7500	1.6524e+02	1.3750e+00
4128.3400	1.6417e+02	1.4725e+00
4133.9300	1.6314e+02	1.2479e+00
4139.5300	1.6166e+02	6.0191e-01
4145.1400	1.5931e+02	4.1203e-01
4150.7500	1.5584e+02	6.8757e-01
4156.3800	1.5146e+02	1.0006e+00
4162.0100	1.4646e+02	1.1435e+00
4167.6500	1.4156e+02	1.0469e+00
4173.2900	1.3712e+02	6.7777e-01
4178.9500	1.3315e+02	9.1412e-01
4184.6100	1.2985e+02	1.0822e+00
4190.2800	1.2753e+02	9.5385e-01
4195.9500	1.2614e+02	7.2944e-01
4201.6400	1.2562e+02	7.9941e-01
4207.3300	1.2608e+02	1.0081e+00
4213.0300	1.2767e+02	8.8177e-01
4218.7400	1.3056e+02	6.0579e-01
4224.4500	1.3435e+02	4.5343e-01
4230.1800	1.3878e+02	1.0253e+00
4235.9100	1.4336e+02	1.3311e+00
4241.6400	1.4783e+02	1.1437e+00
4247.3900	1.5190e+02	1.1312e+00
4253.1500	1.5535e+02	1.6258e+00
4258.9100	1.5823e+02	1.7024e+00
4264.6800	1.6053e+02	1.5293e+00
4270.4500	1.6231e+02	1.3336e+00
4276.2400	1.6368e+02	1.3992e+00
4282.0300	1.6474e+02	1.4332e+00
4287.8300	1.6564e+02	9.1043e-01
4293.6400	1.6650e+02	9.1691e-01
4299.4600	1.6717e+02	1.0885e+00
4305.2800	1.6771e+02	9.1665e-01
4311.1200	1.6821e+02	6.7085e-01
4316.9600	1.6870e+02	5.4164e-01
4322.8000	1.6930e+02	7.1774e-01
4328.6600	1.6965e+02	8.0562e-01
4334.5200	1.6957e+02	6.0994e-01
4340.4000	1.6877e+02	5.7143e-01
4346.2800	1.6732e+02	6.5847e-01
4352.1600	1.6524e+02	8.0787e-01
4358.0600	1.6253e+02	7.9235e-01
4363.9600	1.5955e+02	6.1273e-01
4369.8800	1.5655e+02	4.9131e-01
4375.8000	1.5364e+02	5.2998e-01
4381.7200	1.5103e+02	4.9986e-01
4387.6600	1.4865e+02	3.8502e-01
4393.6000	1.4641e+02	3.3809e-01
4399.5600	1.4432e+02	3.3353e-01
4405.5200	1.4228e+02	2.7540e-01
4411.4800	1.4047e+02	2.6998e-01
4417.4600	1.3889e+02	2.8867e-01
4423.4500	1.3771e+02	2.6712e-01
4429.4400	1.3717e+02	2.2862e-01
4435.4400	1.3748e+02	3.6376e-01
4441.4500	1.3873e+02	4.3607e-01
4447.4600	1.4096e+02	4.3967e-01
4453.4900	1.4404e+02	5.9742e-01
4459.5200	1.4761e+02	8.8975e-01
4465.5600	1.5137e+02	1.0313e+00
4471.6100	1.5529e+02	9.4409e-01
4477.6700	1.5918e+02	9.7364e-01
4483.7400	1.6304e+02	1.1462e+00
4489.8100	1.6683e+02	1.1730e+00
4495.8900	1.7032e+02	1.0279e+00
4501.9800	1.7364e+02	9.5299e-01
4508.0800	1.7697e+02	9.5171e-01
4514.1900	1.8043e+02	8.7413e-01
4520.3100	1.8383e+02	7.0511e-01
4526.4300	1.8707e+02	6.4819e-01
4532.5600	1.8996e+02	6.3608e-01
4538.7000	1.9241e+02	5.3912e-01
4544.8500	1.9431e+02	5.2716e-01
4551.0100	1.9581e+02	5.7176e-01
4557.1700	1.9709e+02	4.8285e-01
4563.3500	1.9802e+02	4.5351e-01
4569.5300	1.9848e+02	4.0094e-01
4575.7200	1.9844e+02	3.0461e-01
4581.9200	1.9813e+02	3.6008e-01
4588.1300	1.9747e+02	2.7312e-01
4594.3400	1.9638e+02	2.3951e-01
4600.5700	1.9476e+02	3.1439e-01
4606.8000	1.9259e+02	3.2572e-01
4613.0400	1.8997e+02	2.8656e-01
4619.2900	1.8692e+02	5.8209e-01
4625.5500	1.8354e+02	6.2847e-01
4631.8100	1.7966e+02	6.7394e-01
4638.0900	1.7540e+02	7.3987e-01
4644.3700	1.7092e+02	7.0940e-01
4650.6600	1.6628e+02	7.1542e-01
4656.9600	1.6148e+02	5.6351e-01
4663.2700	1.5647e+02	4.7871e-01
4669.5900	1.5135e+02	4.9171e-01
4675.9200	1.4611e+02	6.5817e-01
4682.2500	1.4079e+02	6.8494e-01
4688.5900	1.3573e+02	6.2895e-01
4694.9400	1.3157e+02	8.5544e-01
4701.3000	1.2877e+02	1.0063e+00
4707.6700	1.2760e+02	1.1038e+00
4714.0500	1.2831e+02	8.1371e-01
4720.4400	1.3091e+02	6.6779e-01
4726.8300	1.3522e+02	9.0780e-01
4733.2400	1.4065e+02	1.1593e+00
4739.6500	1.4651e+02	1.1914e+00
4746.0700	1.5200e+02	9.4637e-01
4752.5000	1.5639e+02	4.8354e-01
4758.9400	1.5963e+02	5.9042e-01
4765.3800	1.6159e+02	9.3676e-01
4771.8400	1.6265e+02	1.0090e+00
4778.3000	1.6330e+02	8.4980e-01
4784.7800	1.6382e+02	6.0842e-01
4791.2600	1.6470e+02	8.5017e-01
4797.7500	1.6593e+02	8.6332e-01
4804.2500	1.6738e+02	8.3043e-01
4810.7600	1.6955e+02	7.0312e-01
4817.2800	1.7192e+02	9.4051e-01
4823.8000	1.7416e+02	9.3929e-01
4830.3400	1.7573e+02	8.3921e-01
4836.8800	1.7617e+02	1.3312e+00
4843.4300	1.7561e+02	1.7995e+00
4849.9900	1.7409e+02	1.9464e+00
4856.5600	1.7187e+02	1.8543e+00
4863.1400	1.6930e+02	2.1825e+00
4869.7300	1.6668e+02	2.2019e+00
4876.3300	1.6469e+02	1.9121e+00
4882.9400	1.6342e+02	9.7602e-01
4889.5500	1.6339e+02	1.0575e+00
4896.1700	1.6456e+02	1.0542e+00
4902.8100	1.6653e+02	4.5992e-01
4909.4500	1.6920e+02	2.3338e-01
4916.1000	1.7173e+02	2.3232e-01
4922.7600	1.7338e+02	2.0713e-01
4929.4300	1.7471e+02	4.9994e-01
4936.1100	1.7537e+02	4.9681e-01
4942.7900	1.7569e+02	5.1993e-01
4949.4900	1.7559e+02	7.3910e-01
4956.2000	1.7485e+02	7.0028e-01
4962.9100	1.7356e+02	9.0678e-01
4969.6300	1.7152e+02	9.8675e-01
4976.3700	1.6857e+02	1.0977e+00
4983.1100	1.6470e+02	1.0697e+00
4989.8600	1.6003e+02	7.4980e-01
4996.6200	1.5480e+02	8.3010e-01
5003.3900	1.4936e+02	8.7131e-01
5010.1700	1.4437e+02	7.7158e-01
5016.9500	1.4002e+02	3.5366e-01
