#wls	flux	flux_err
3538.0000	4.8301e-14	1.9535e-15
3539.0000	4.8468e-14	1.9535e-15
3540.0000	4.8648e-14	1.9535e-15
3541.0000	4.8839e-14	1.9535e-15
3542.0000	4.9037e-14	1.9535e-15
3543.0000	4.9244e-14	1.9535e-15
3544.0000	4.9457e-14	1.9535e-15
3545.0000	4.9657e-14	1.9535e-15
3546.0000	4.9860e-14	1.9535e-15
3547.0000	5.0061e-14	1.9535e-15
3548.0000	5.0255e-14	1.9535e-15
3549.0000	5.0441e-14	1.9535e-15
3550.0000	5.0615e-14	1.9535e-15
3551.0000	5.0778e-14	1.9535e-15
3552.0000	5.0929e-14	1.9535e-15
3553.0000	5.1073e-14	1.9535e-15
3554.0000	5.1211e-14	1.9535e-15
3555.0000	5.1344e-14	1.9535e-15
3556.0000	5.1464e-14	1.9535e-15
3557.0000	5.1573e-14	1.9535e-15
3558.0000	5.1675e-14	1.9535e-15
3559.0000	5.1771e-14	1.9535e-15
3560.0000	5.1869e-14	1.9535e-15
3561.0000	5.1973e-14	1.9535e-15
3562.0000	5.2088e-14	1.9535e-15
3563.0000	5.2219e-14	1.9535e-15
3564.0000	5.2366e-14	1.9409e-15
3565.0000	5.2530e-14	1.9374e-15
3566.0000	5.2710e-14	1.9430e-15
3567.0000	5.2903e-14	1.9443e-15
3568.0000	5.3106e-14	1.9339e-15
3569.0000	5.3314e-14	1.9096e-15
3570.0000	5.3525e-14	1.8723e-15
3571.0000	5.3738e-14	1.8282e-15
3572.0000	5.3950e-14	1.7877e-15
3573.0000	5.4159e-14	1.7734e-15
3574.0000	5.4366e-14	1.7848e-15
3575.0000	5.4568e-14	1.8019e-15
3576.0000	5.4765e-14	1.8199e-15
3577.0000	5.4957e-14	1.8384e-15
3578.0000	5.5142e-14	1.8568e-15
3579.0000	5.5320e-14	1.8750e-15
3580.0000	5.5489e-14	1.8925e-15
3581.0000	5.5651e-14	1.9093e-15
3582.0000	5.5805e-14	1.9237e-15
3583.0000	5.5953e-14	1.9362e-15
3584.0000	5.6095e-14	1.9454e-15
3585.0000	5.6232e-14	1.9506e-15
3586.0000	5.6367e-14	1.9626e-15
3587.0000	5.6500e-14	1.9727e-15
3588.0000	5.6632e-14	1.9789e-15
3589.0000	5.6763e-14	1.9713e-15
3590.0000	5.6894e-14	1.9231e-15
3591.0000	5.7020e-14	1.8107e-15
3592.0000	5.7140e-14	1.6886e-15
3593.0000	5.7251e-14	1.5902e-15
3594.0000	5.7353e-14	1.5558e-15
3595.0000	5.7437e-14	1.6286e-15
3596.0000	5.7501e-14	1.7080e-15
3597.0000	5.7547e-14	1.8644e-15
3598.0000	5.7578e-14	2.0473e-15
3599.0000	5.7600e-14	2.2148e-15
3600.0000	5.7614e-14	2.3564e-15
3601.0000	5.7623e-14	2.4539e-15
3602.0000	5.7630e-14	2.5138e-15
3603.0000	5.7633e-14	2.5477e-15
3604.0000	5.7637e-14	2.5665e-15
3605.0000	5.7643e-14	2.5793e-15
3606.0000	5.7654e-14	2.5859e-15
3607.0000	5.7672e-14	2.5853e-15
3608.0000	5.7699e-14	2.5910e-15
3609.0000	5.7740e-14	2.6165e-15
3610.0000	5.7794e-14	2.6719e-15
3611.0000	5.7837e-14	2.7567e-15
3612.0000	5.7862e-14	2.8579e-15
3613.0000	5.7873e-14	2.9609e-15
3614.0000	5.7877e-14	3.0511e-15
3615.0000	5.7876e-14	3.1207e-15
3616.0000	5.7877e-14	3.1668e-15
3617.0000	5.7896e-14	3.1900e-15
3618.0000	5.7939e-14	3.1971e-15
3619.0000	5.8007e-14	3.1957e-15
3620.0000	5.8099e-14	3.1911e-15
3621.0000	5.8203e-14	3.1864e-15
3622.0000	5.8302e-14	3.1831e-15
3623.0000	5.8394e-14	3.1792e-15
3624.0000	5.8476e-14	3.1743e-15
3625.0000	5.8549e-14	3.1688e-15
3626.0000	5.8631e-14	3.1623e-15
3627.0000	5.8720e-14	3.1549e-15
3628.0000	5.8808e-14	3.1465e-15
3629.0000	5.8893e-14	3.1368e-15
3630.0000	5.8972e-14	3.1259e-15
3631.0000	5.9051e-14	3.1141e-15
3632.0000	5.9131e-14	3.1026e-15
3633.0000	5.9213e-14	3.0916e-15
3634.0000	5.9298e-14	3.0805e-15
3635.0000	5.9385e-14	3.0693e-15
3636.0000	5.9487e-14	3.0579e-15
3637.0000	5.9597e-14	3.0467e-15
3638.0000	5.9707e-14	3.0373e-15
3639.0000	5.9805e-14	3.0319e-15
3640.0000	5.9883e-14	3.0324e-15
3641.0000	5.9937e-14	3.0389e-15
3642.0000	5.9981e-14	3.0450e-15
3643.0000	6.0023e-14	3.0455e-15
3644.0000	6.0070e-14	3.0310e-15
3645.0000	6.0128e-14	2.9882e-15
3646.0000	6.0203e-14	2.9518e-15
3647.0000	6.0301e-14	2.8752e-15
3648.0000	6.0425e-14	2.7713e-15
3649.0000	6.0578e-14	2.6565e-15
3650.0000	6.0756e-14	2.5343e-15
3651.0000	6.0947e-14	2.4247e-15
3652.0000	6.1151e-14	2.3351e-15
3653.0000	6.1367e-14	2.2669e-15
3654.0000	6.1597e-14	2.2188e-15
3655.0000	6.1840e-14	2.1820e-15
3656.0000	6.2097e-14	2.1593e-15
3657.0000	6.2367e-14	2.1573e-15
3658.0000	6.2648e-14	2.1615e-15
3659.0000	6.2942e-14	2.1536e-15
3660.0000	6.3251e-14	2.1235e-15
3661.0000	6.3573e-14	2.0764e-15
3662.0000	6.3910e-14	1.9808e-15
3663.0000	6.4265e-14	1.8512e-15
3664.0000	6.4640e-14	1.7303e-15
3665.0000	6.5024e-14	1.6558e-15
3666.0000	6.5422e-14	1.6340e-15
3667.0000	6.5836e-14	1.6597e-15
3668.0000	6.6267e-14	1.6977e-15
3669.0000	6.6719e-14	1.7242e-15
3670.0000	6.7192e-14	1.7329e-15
3671.0000	6.7686e-14	1.7322e-15
3672.0000	6.8185e-14	1.7337e-15
3673.0000	6.8691e-14	1.7335e-15
3674.0000	6.9206e-14	1.7327e-15
3675.0000	6.9735e-14	1.7321e-15
3676.0000	7.0279e-14	1.7386e-15
3677.0000	7.0845e-14	1.7585e-15
3678.0000	7.1439e-14	1.7985e-15
3679.0000	7.2059e-14	1.8425e-15
3680.0000	7.2710e-14	1.8818e-15
3681.0000	7.3379e-14	1.9144e-15
3682.0000	7.4053e-14	1.9443e-15
3683.0000	7.4736e-14	1.9751e-15
3684.0000	7.5433e-14	2.0060e-15
3685.0000	7.6145e-14	2.0446e-15
3686.0000	7.6875e-14	2.0860e-15
3687.0000	7.7622e-14	2.1231e-15
3688.0000	7.8384e-14	2.1495e-15
3689.0000	7.9155e-14	2.1678e-15
3690.0000	7.9930e-14	2.1742e-15
3691.0000	8.0700e-14	2.1666e-15
3692.0000	8.1459e-14	2.1475e-15
3693.0000	8.2204e-14	2.1207e-15
3694.0000	8.2931e-14	2.0880e-15
3695.0000	8.3636e-14	2.0524e-15
