#wls	flux	flux_err
3560.0000	4.6845e-14	3.2620e-15
3561.0000	4.6987e-14	3.2620e-15
3562.0000	4.7157e-14	3.2620e-15
3563.0000	4.7367e-14	3.2620e-15
3564.0000	4.7653e-14	3.2620e-15
3565.0000	4.7932e-14	3.2620e-15
3566.0000	4.8204e-14	3.2620e-15
3567.0000	4.8472e-14	3.2620e-15
3568.0000	4.8737e-14	3.2620e-15
3569.0000	4.9024e-14	3.2620e-15
3570.0000	4.9319e-14	3.2620e-15
3571.0000	4.9629e-14	3.2620e-15
3572.0000	4.9942e-14	3.2620e-15
3573.0000	5.0245e-14	3.2620e-15
3574.0000	5.0541e-14	3.2620e-15
3575.0000	5.0831e-14	3.2620e-15
3576.0000	5.1117e-14	3.2620e-15
3577.0000	5.1410e-14	3.2620e-15
3578.0000	5.1700e-14	3.2620e-15
3579.0000	5.1984e-14	3.2620e-15
3580.0000	5.2267e-14	3.2620e-15
3581.0000	5.2550e-14	3.2620e-15
3582.0000	5.2834e-14	3.2620e-15
3583.0000	5.3120e-14	3.2620e-15
3584.0000	5.3405e-14	3.2620e-15
3585.0000	5.3687e-14	3.2620e-15
3586.0000	5.4002e-14	3.2393e-15
3587.0000	5.4357e-14	3.2353e-15
3588.0000	5.4706e-14	3.2347e-15
3589.0000	5.5050e-14	3.2015e-15
3590.0000	5.5391e-14	3.2486e-15
3591.0000	5.5729e-14	3.2990e-15
3592.0000	5.6099e-14	3.4227e-15
3593.0000	5.6472e-14	3.5174e-15
3594.0000	5.6834e-14	3.5820e-15
3595.0000	5.7189e-14	3.6296e-15
3596.0000	5.7539e-14	3.6413e-15
3597.0000	5.7885e-14	3.6248e-15
3598.0000	5.8228e-14	3.6241e-15
3599.0000	5.8567e-14	3.6288e-15
3600.0000	5.8903e-14	3.6970e-15
3601.0000	5.9235e-14	3.7445e-15
3602.0000	5.9547e-14	3.7641e-15
3603.0000	5.9865e-14	3.7801e-15
3604.0000	6.0187e-14	3.7930e-15
3605.0000	6.0514e-14	3.7958e-15
3606.0000	6.0846e-14	3.7961e-15
3607.0000	6.1173e-14	3.8428e-15
3608.0000	6.1499e-14	3.9076e-15
3609.0000	6.1877e-14	3.9846e-15
3610.0000	6.2292e-14	4.0726e-15
3611.0000	6.2699e-14	4.1410e-15
3612.0000	6.3099e-14	4.1512e-15
3613.0000	6.3494e-14	4.1433e-15
3614.0000	6.3883e-14	4.1023e-15
3615.0000	6.4308e-14	4.0728e-15
3616.0000	6.4726e-14	4.0472e-15
3617.0000	6.5187e-14	4.0127e-15
3618.0000	6.5633e-14	3.9884e-15
3619.0000	6.6059e-14	3.9863e-15
3620.0000	6.6468e-14	3.9910e-15
3621.0000	6.6861e-14	3.9940e-15
3622.0000	6.7254e-14	4.0104e-15
3623.0000	6.7667e-14	4.0209e-15
3624.0000	6.8064e-14	4.0323e-15
3625.0000	6.8452e-14	4.0501e-15
3626.0000	6.8824e-14	4.0483e-15
