#wls	flux	flux_err
3780.5800	5.9728e-15	5.6245e-17
3785.7000	6.0611e-15	5.6245e-17
3790.8300	6.1631e-15	5.6245e-17
3795.9700	6.2596e-15	5.6245e-17
3801.1100	6.3867e-15	5.2761e-17
3806.2600	6.4881e-15	1.1626e-16
3811.4200	6.5610e-15	1.2158e-16
3816.5800	6.6527e-15	1.2116e-16
3821.7500	6.7926e-15	1.7244e-16
3826.9300	6.8685e-15	1.6948e-16
3832.1100	6.9545e-15	1.7687e-16
3837.3000	6.9555e-15	1.3148e-16
3842.5000	6.9935e-15	1.9998e-16
3847.7100	7.0426e-15	2.1117e-16
3852.9200	7.0839e-15	2.1377e-16
3858.1400	7.1942e-15	3.6414e-16
3863.3700	7.2850e-15	3.6180e-16
3868.6000	7.6226e-15	4.3900e-16
3873.8400	7.7615e-15	6.8156e-16
3879.0900	7.3534e-15	6.8500e-16
3884.3400	7.6160e-15	7.4533e-16
3889.6100	8.6473e-15	7.6937e-16
3894.8700	1.0145e-14	9.8420e-16
3900.1500	1.1190e-14	9.6096e-16
3905.4300	1.2602e-14	5.3382e-16
3910.7300	1.4197e-14	1.7979e-15
3916.0200	1.5670e-14	2.9601e-15
3921.3300	1.6871e-14	3.2692e-15
3926.6400	1.7709e-14	3.6293e-15
3931.9600	1.7833e-14	3.6228e-15
3937.2900	1.7622e-14	3.9572e-15
3942.6200	1.6783e-14	3.8482e-15
3947.9600	1.5566e-14	2.8682e-15
3953.3100	1.4034e-14	2.6989e-15
3958.6700	1.2428e-14	2.1664e-15
3964.0300	1.1200e-14	2.1130e-15
3969.4000	1.0321e-14	6.6705e-16
3974.7800	1.0093e-14	6.6674e-16
3980.1600	9.8918e-15	5.6170e-16
3985.5500	9.2843e-15	5.6410e-16
3990.9500	9.4861e-15	5.7222e-16
3996.3600	1.0326e-14	5.7155e-16
4001.7700	1.1556e-14	6.4034e-16
4007.1900	1.2255e-14	4.5722e-16
4012.6200	1.3446e-14	4.2351e-16
4018.0600	1.4670e-14	4.0553e-16
4023.5000	1.5802e-14	5.0939e-16
4028.9500	1.6799e-14	5.4468e-16
4034.4100	1.7633e-14	3.3913e-16
4039.8800	1.8181e-14	4.5567e-16
4045.3500	1.8769e-14	4.5660e-16
4050.8300	1.9106e-14	7.2337e-16
4056.3200	1.9350e-14	6.5540e-16
4061.8100	1.9460e-14	6.2254e-16
4067.3200	1.9387e-14	6.3059e-16
4072.8300	1.9166e-14	6.2831e-16
4078.3400	1.8881e-14	6.2646e-16
4083.8700	1.8365e-14	9.1161e-17
4089.4000	1.7923e-14	8.5071e-17
4094.9400	1.7426e-14	3.9642e-16
4100.4900	1.6830e-14	5.7060e-16
4106.0400	1.6316e-14	5.1970e-16
4111.6100	1.5969e-14	5.9973e-16
4117.1800	1.5698e-14	5.8157e-16
4122.7500	1.5655e-14	8.2704e-16
4128.3400	1.5596e-14	8.0208e-16
4133.9300	1.5559e-14	6.4583e-16
4139.5300	1.5459e-14	6.5834e-16
4145.1400	1.5348e-14	7.0717e-16
4150.7500	1.5103e-14	7.1371e-16
4156.3800	1.4778e-14	4.3413e-16
4162.0100	1.4350e-14	3.9714e-16
4167.6500	1.3905e-14	3.9772e-16
