#wls	flux	flux_err
3719.6600	4.5738e-15	1.2538e-16
3724.7000	4.7986e-15	1.2538e-16
3729.7400	5.0933e-15	1.2538e-16
3734.8000	5.4299e-15	1.2538e-16
3739.8600	5.7743e-15	1.1246e-16
3744.9200	6.0804e-15	9.5879e-17
3750.0000	6.3323e-15	4.4829e-17
3755.0800	6.4951e-15	7.7583e-17
3760.1600	6.5493e-15	6.0913e-17
3765.2600	6.4966e-15	5.5277e-17
3770.3600	6.3645e-15	5.6520e-17
3775.4700	6.1732e-15	5.6764e-17
3780.5800	5.9785e-15	5.8919e-17
3785.7000	5.7636e-15	4.8599e-17
3790.8300	5.5202e-15	4.5379e-17
3795.9700	5.2652e-15	4.9487e-17
3801.1100	5.0170e-15	6.1514e-17
3806.2600	4.7807e-15	5.8360e-17
3811.4200	4.5602e-15	8.1768e-17
3816.5800	4.3884e-15	9.1076e-17
3821.7500	4.2514e-15	9.1481e-17
3826.9300	4.1310e-15	1.0269e-16
3832.1100	4.0395e-15	1.0257e-16
3837.3000	3.9568e-15	1.0293e-16
3842.5000	3.8864e-15	7.7166e-17
3847.7100	3.8478e-15	7.1394e-17
3852.9200	3.8461e-15	7.7383e-17
3858.1400	3.8713e-15	6.4746e-17
3863.3700	3.9415e-15	4.8022e-17
3868.6000	4.0597e-15	6.2903e-17
3873.8400	4.2324e-15	9.3313e-17
3879.0900	4.5201e-15	8.1834e-17
3884.3400	4.9618e-15	1.0230e-16
3889.6100	5.5674e-15	1.2392e-16
3894.8700	6.3331e-15	1.5666e-16
3900.1500	7.2507e-15	1.4168e-16
3905.4300	8.2892e-15	1.8170e-16
3910.7300	9.4116e-15	1.9474e-16
3916.0200	1.0546e-14	1.8875e-16
3921.3300	1.1598e-14	1.7777e-16
3926.6400	1.2497e-14	1.2924e-16
3931.9600	1.3152e-14	1.2213e-16
3937.2900	1.3519e-14	7.4848e-17
3942.6200	1.3566e-14	7.2188e-17
3947.9600	1.3328e-14	6.3551e-17
3953.3100	1.2878e-14	5.9177e-17
3958.6700	1.2334e-14	7.7541e-17
3964.0300	1.1774e-14	9.9569e-17
3969.4000	1.1257e-14	1.2216e-16
3974.7800	1.0894e-14	1.0103e-16
3980.1600	1.0740e-14	1.0662e-16
3985.5500	1.0812e-14	1.1899e-16
3990.9500	1.1091e-14	1.2923e-16
3996.3600	1.1532e-14	1.2401e-16
4001.7700	1.2066e-14	2.8857e-17
4007.1900	1.2628e-14	3.8922e-17
4012.6200	1.3178e-14	3.9194e-17
4018.0600	1.3664e-14	3.7764e-17
4023.5000	1.4061e-14	3.8426e-17
4028.9500	1.4359e-14	2.4082e-17
4034.4100	1.4577e-14	3.1892e-17
4039.8800	1.4693e-14	3.1259e-17
4045.3500	1.4735e-14	3.9922e-17
4050.8300	1.4715e-14	3.8978e-17
4056.3200	1.4636e-14	4.2194e-17
