#wls	flux	flux_err
3275.1900	5.9837e+01	3.8207e-01
3279.6200	6.0141e+01	3.8207e-01
3284.0700	6.0628e+01	3.8207e-01
3288.5200	6.1297e+01	3.8207e-01
3292.9700	6.2219e+01	4.3345e-01
3297.4300	6.3122e+01	4.2522e-01
3301.9000	6.3911e+01	4.6432e-01
3306.3700	6.4757e+01	4.8211e-01
3310.8500	6.5458e+01	4.8670e-01
3315.3400	6.6112e+01	4.0857e-01
3319.8300	6.6878e+01	5.9009e-01
3324.3200	6.7525e+01	6.2027e-01
3328.8300	6.8129e+01	6.4643e-01
3333.3400	6.8866e+01	6.0993e-01
3337.8500	6.9585e+01	6.8161e-01
3342.3800	7.0334e+01	6.5786e-01
3346.9000	7.1042e+01	6.0974e-01
3351.4400	7.1831e+01	6.2455e-01
3355.9800	7.2348e+01	6.5449e-01
3360.5200	7.2621e+01	6.9232e-01
3365.0800	7.2670e+01	6.6551e-01
3369.6400	7.2679e+01	6.8590e-01
3374.2000	7.2922e+01	6.1030e-01
3378.7700	7.3217e+01	7.3842e-01
3383.3500	7.3693e+01	6.1906e-01
3387.9300	7.4527e+01	5.9461e-01
3392.5200	7.5760e+01	6.0643e-01
3397.1200	7.7392e+01	5.3846e-01
3401.7200	7.9493e+01	4.9484e-01
3406.3300	8.1920e+01	2.2432e-01
3410.9400	8.4524e+01	2.4759e-01
3415.5600	8.7516e+01	2.5015e-01
3420.1900	9.0551e+01	3.2491e-01
3424.8200	9.3502e+01	3.5052e-01
3429.4600	9.6412e+01	3.8995e-01
3434.1100	9.9227e+01	3.9691e-01
3438.7600	1.0165e+02	4.0150e-01
3443.4200	1.0365e+02	3.8810e-01
3448.0900	1.0500e+02	1.9666e-01
3452.7600	1.0566e+02	2.0324e-01
3457.4300	1.0557e+02	2.2479e-01
3462.1200	1.0485e+02	1.5608e-01
3466.8100	1.0365e+02	2.1191e-01
3471.5000	1.0225e+02	4.8946e-01
3476.2100	1.0114e+02	6.1179e-01
3480.9200	1.0032e+02	6.0128e-01
3485.6300	9.9968e+01	5.4987e-01
3490.3500	1.0018e+02	5.7293e-01
3495.0800	1.0066e+02	8.2569e-01
3499.8200	1.0132e+02	7.7116e-01
3504.5600	1.0199e+02	5.8093e-01
3509.3100	1.0267e+02	3.9210e-01
3514.0600	1.0307e+02	5.9560e-01
3518.8200	1.0339e+02	7.6908e-01
3523.5900	1.0383e+02	5.7204e-01
3528.3600	1.0458e+02	4.1950e-01
3533.1400	1.0563e+02	3.3306e-01
3537.9300	1.0716e+02	2.5945e-01
3542.7200	1.0861e+02	9.5197e-01
3547.5200	1.0941e+02	1.0462e+00
3552.3300	1.0947e+02	1.0126e+00
3557.1400	1.0889e+02	9.3603e-01
3561.9600	1.0789e+02	1.1243e+00
3566.7800	1.0672e+02	1.9903e+00
3571.6200	1.0578e+02	1.8290e+00
3576.4500	1.0513e+02	1.8392e+00
3581.3000	1.0497e+02	1.9310e+00
3586.1500	1.0535e+02	2.0305e+00
3591.0100	1.0628e+02	1.9928e+00
3595.8700	1.0750e+02	1.2708e+00
3600.7500	1.0870e+02	1.2277e+00
3605.6200	1.0969e+02	1.0667e+00
3610.5100	1.1002e+02	8.8854e-01
3615.4000	1.0965e+02	7.9667e-01
3620.3000	1.0871e+02	8.4462e-01
3625.2000	1.0773e+02	7.9169e-01
3630.1100	1.0672e+02	7.2834e-01
3635.0300	1.0583e+02	1.0608e+00
3639.9600	1.0535e+02	1.0516e+00
3644.8900	1.0542e+02	9.6509e-01
3649.8200	1.0626e+02	8.8614e-01
3654.7700	1.0803e+02	8.8788e-01
3659.7200	1.1071e+02	9.5662e-01
3664.6800	1.1388e+02	6.5337e-01
3669.6400	1.1762e+02	6.5043e-01
3674.6100	1.2176e+02	6.4540e-01
3679.5900	1.2593e+02	6.9394e-01
3684.5800	1.2997e+02	5.5263e-01
3689.5700	1.3386e+02	3.3428e-01
3694.5700	1.3750e+02	6.7932e-01
3699.5700	1.4049e+02	6.8660e-01
3704.5800	1.4309e+02	6.8254e-01
3709.6000	1.4520e+02	6.2122e-01
3714.6300	1.4659e+02	8.3835e-01
3719.6600	1.4743e+02	8.6151e-01
3724.7000	1.4794e+02	5.9975e-01
3729.7400	1.4793e+02	7.2810e-01
3734.8000	1.4748e+02	7.2782e-01
3739.8600	1.4658e+02	7.4047e-01
3744.9200	1.4531e+02	5.4354e-01
3750.0000	1.4350e+02	4.9444e-01
3755.0800	1.4112e+02	6.1998e-01
3760.1600	1.3825e+02	4.8691e-01
3765.2600	1.3514e+02	4.8655e-01
3770.3600	1.3172e+02	4.6691e-01
