#wls	flux	flux_err
3392.5200	5.5991e+00	1.0965e-01
3397.1200	5.6203e+00	1.0965e-01
3401.7200	5.7004e+00	1.0965e-01
3406.3300	5.7482e+00	1.0965e-01
3410.9400	5.7950e+00	1.0478e-01
3415.5600	5.8567e+00	1.9871e-01
3420.1900	5.9435e+00	2.3237e-01
3424.8200	6.0358e+00	2.3248e-01
3429.4600	6.1294e+00	2.6205e-01
3434.1100	6.2636e+00	2.9467e-01
3438.7600	6.4114e+00	3.0740e-01
3443.4200	6.4150e+00	2.4226e-01
3448.0900	6.5051e+00	2.2271e-01
3452.7600	6.5477e+00	2.2435e-01
3457.4300	6.6795e+00	2.3241e-01
3462.1200	6.9568e+00	3.1920e-01
3466.8100	7.3813e+00	2.8361e-01
3471.5000	7.6885e+00	5.1461e-01
3476.2100	7.9251e+00	5.2840e-01
3480.9200	8.1306e+00	6.4567e-01
3485.6300	8.1961e+00	6.2520e-01
3490.3500	8.2597e+00	7.2276e-01
3495.0800	8.1787e+00	8.6659e-01
3499.8200	8.1245e+00	8.3908e-01
3504.5600	8.1181e+00	8.2877e-01
3509.3100	7.9871e+00	6.9878e-01
3514.0600	7.7085e+00	8.2070e-01
3518.8200	7.7277e+00	7.0331e-01
3523.5900	7.6682e+00	4.3680e-01
3528.3600	7.4089e+00	5.5603e-01
3533.1400	7.2820e+00	6.5974e-01
3537.9300	7.0191e+00	7.1082e-01
3542.7200	6.9133e+00	6.6634e-01
3547.5200	6.6159e+00	7.7050e-01
3552.3300	6.6928e+00	9.0593e-01
3557.1400	6.4631e+00	8.8190e-01
3561.9600	6.3621e+00	8.3154e-01
3566.7800	6.2931e+00	8.6954e-01
3571.6200	6.2595e+00	8.9715e-01
3576.4500	6.3043e+00	9.5599e-01
3581.3000	6.4268e+00	1.0007e+00
3586.1500	6.7419e+00	1.0959e+00
3591.0100	7.0431e+00	1.0965e+00
3595.8700	7.2972e+00	1.0645e+00
3600.7500	7.3446e+00	9.7503e-01
3605.6200	7.6616e+00	8.5743e-01
3610.5100	7.6585e+00	7.2126e-01
3615.4000	7.4904e+00	5.0445e-01
3620.3000	7.3387e+00	5.8151e-01
3625.2000	7.3136e+00	5.5964e-01
3630.1100	7.3655e+00	5.5053e-01
3635.0300	7.3583e+00	5.9672e-01
3639.9600	7.5934e+00	4.9551e-01
3644.8900	7.7545e+00	4.6468e-01
3649.8200	7.8850e+00	3.6087e-01
3654.7700	7.8945e+00	3.9118e-01
3659.7200	7.8839e+00	4.5338e-01
3664.6800	7.8291e+00	4.3265e-01
3669.6400	7.8802e+00	4.5340e-01
3674.6100	7.8789e+00	5.2487e-01
3679.5900	7.7571e+00	5.4456e-01
3684.5800	7.7648e+00	5.2575e-01
3689.5700	7.6873e+00	4.6391e-01
3694.5700	7.7547e+00	4.4233e-01
3699.5700	7.6896e+00	3.8596e-01
3704.5800	7.6348e+00	3.3257e-01
3709.6000	7.6946e+00	3.2007e-01
3714.6300	7.8405e+00	4.1794e-01
3719.6600	7.9637e+00	4.0711e-01
3724.7000	8.3479e+00	3.7327e-01
3729.7400	8.6485e+00	4.1357e-01
3734.8000	9.0685e+00	3.6715e-01
3739.8600	9.3707e+00	3.6702e-01
3744.9200	9.5004e+00	3.3908e-01
3750.0000	9.3900e+00	3.2886e-01
3755.0800	9.1653e+00	3.7230e-01
3760.1600	8.7267e+00	3.4790e-01
3765.2600	8.0857e+00	3.4243e-01
3770.3600	7.3524e+00	3.4522e-01
3775.4700	6.6601e+00	1.9401e-01
3780.5800	6.0307e+00	2.4163e-01
3785.7000	5.4063e+00	1.8179e-01
3790.8300	4.8833e+00	1.8038e-01
3795.9700	4.4409e+00	1.7529e-01
3801.1100	4.1436e+00	1.5737e-01
3806.2600	3.8052e+00	1.7416e-01
3811.4200	3.5743e+00	1.4049e-01
3816.5800	3.4068e+00	3.4043e-01
3821.7500	3.2185e+00	3.5708e-01
3826.9300	3.1031e+00	3.5058e-01
3832.1100	3.0070e+00	3.4519e-01
3837.3000	2.9552e+00	3.3477e-01
3842.5000	2.9304e+00	3.7039e-01
3847.7100	2.8855e+00	2.0201e-01
3852.9200	2.8813e+00	1.9054e-01
3858.1400	2.8669e+00	1.9012e-01
3863.3700	2.8980e+00	2.0541e-01
3868.6000	3.0101e+00	2.0719e-01
3873.8400	3.2008e+00	1.3632e-01
3879.0900	3.3172e+00	1.2602e-01
3884.3400	3.5773e+00	1.5965e-01
3889.6100	3.9113e+00	2.2203e-01
