#wls	flux	flux_err
3275.1900	5.8178e+00	1.5345e-01
3279.6200	5.8032e+00	1.5345e-01
3284.0700	5.7604e+00	1.5345e-01
3288.5200	5.7025e+00	1.5345e-01
3292.9700	5.6380e+00	1.4677e-01
3297.4300	5.5759e+00	2.0200e-01
3301.9000	5.5221e+00	1.6531e-01
3306.3700	5.4902e+00	1.6452e-01
3310.8500	5.4534e+00	1.6201e-01
3315.3400	5.4570e+00	1.5725e-01
3319.8300	5.4809e+00	1.5312e-01
3324.3200	5.4735e+00	4.6736e-02
3328.8300	5.4203e+00	4.5890e-02
3333.3400	5.3837e+00	5.5484e-02
3337.8500	5.3723e+00	5.5404e-02
3342.3800	5.3322e+00	8.7702e-02
3346.9000	5.3063e+00	8.7991e-02
3351.4400	5.3378e+00	1.3774e-01
3355.9800	5.3346e+00	1.3559e-01
3360.5200	5.3471e+00	1.5106e-01
3365.0800	5.3680e+00	1.4760e-01
3369.6400	5.3574e+00	1.3811e-01
3374.2000	5.3389e+00	1.6995e-01
3378.7700	5.3304e+00	1.3575e-01
3383.3500	5.3215e+00	1.5490e-01
3387.9300	5.3205e+00	1.3973e-01
3392.5200	5.2994e+00	1.5081e-01
3397.1200	5.3860e+00	1.3760e-01
3401.7200	5.4824e+00	1.0727e-01
3406.3300	5.5641e+00	1.1306e-01
3410.9400	5.6408e+00	8.7649e-02
3415.5600	5.7474e+00	1.1041e-01
3420.1900	5.8741e+00	9.0476e-02
3424.8200	5.9929e+00	1.8266e-01
3429.4600	6.1563e+00	1.8265e-01
3434.1100	6.3312e+00	1.8079e-01
3438.7600	6.5231e+00	1.7985e-01
3443.4200	6.7388e+00	1.6624e-01
3448.0900	6.9421e+00	1.5331e-01
3452.7600	7.0629e+00	4.0868e-02
3457.4300	7.1598e+00	5.2937e-02
3462.1200	7.2089e+00	3.9188e-02
3466.8100	7.1690e+00	8.5413e-02
3471.5000	7.0553e+00	9.2690e-02
3476.2100	6.8672e+00	9.4028e-02
3480.9200	6.7091e+00	1.0069e-01
3485.6300	6.5734e+00	9.9289e-02
3490.3500	6.4620e+00	9.8304e-02
3495.0800	6.3562e+00	1.0028e-01
3499.8200	6.2862e+00	9.0753e-02
