#wls	flux	flux_err
3775.4700	8.2751e-16	4.0295e-17
3780.5800	8.2737e-16	4.0295e-17
3785.7000	8.2929e-16	4.0295e-17
3790.8300	8.2808e-16	4.0295e-17
3795.9700	8.0644e-16	4.0532e-17
3801.1100	8.1163e-16	4.7368e-17
3806.2600	7.9448e-16	6.0813e-17
3811.4200	7.7887e-16	6.1906e-17
3816.5800	7.5630e-16	6.0743e-17
3821.7500	7.3609e-16	6.2128e-17
3826.9300	7.0825e-16	5.4475e-17
3832.1100	6.9819e-16	5.7372e-17
3837.3000	7.1942e-16	9.3227e-17
3842.5000	7.3117e-16	1.0420e-16
3847.7100	7.3761e-16	1.0475e-16
3852.9200	7.0239e-16	1.1386e-16
3858.1400	7.0783e-16	1.1306e-16
3863.3700	7.0888e-16	1.1270e-16
3868.6000	6.9357e-16	1.4383e-16
3873.8400	6.7414e-16	1.6624e-16
3879.0900	6.8132e-16	1.5450e-16
3884.3400	6.7782e-16	1.6571e-16
3889.6100	6.8521e-16	1.8932e-16
3894.8700	6.8463e-16	2.0244e-16
3900.1500	6.8575e-16	2.0399e-16
3905.4300	7.0681e-16	1.8932e-16
3910.7300	7.2972e-16	1.4109e-16
3916.0200	7.8948e-16	1.6762e-16
3921.3300	8.6096e-16	1.6034e-16
3926.6400	9.2735e-16	1.1433e-16
3931.9600	9.7689e-16	1.1635e-16
3937.2900	1.0252e-15	1.1964e-16
3942.6200	1.0645e-15	1.2127e-16
3947.9600	1.1210e-15	1.2086e-16
3953.3100	1.1772e-15	8.6702e-17
3958.6700	1.2341e-15	1.2069e-16
3964.0300	1.2653e-15	1.2604e-16
3969.4000	1.2899e-15	1.1023e-16
3974.7800	1.3639e-15	1.0049e-16
3980.1600	1.3989e-15	1.0336e-16
3985.5500	1.4075e-15	1.0236e-16
3990.9500	1.4480e-15	1.2068e-16
3996.3600	1.5423e-15	8.9319e-17
4001.7700	1.6067e-15	9.2172e-17
4007.1900	1.6714e-15	1.0946e-16
4012.6200	1.6715e-15	1.0930e-16
4018.0600	1.6718e-15	1.3490e-16
4023.5000	1.6897e-15	1.3715e-16
4028.9500	1.6952e-15	1.8271e-16
4034.4100	1.6680e-15	1.9861e-16
4039.8800	1.6345e-15	2.2238e-16
4045.3500	1.5453e-15	2.1659e-16
4050.8300	1.4524e-15	2.3955e-16
4056.3200	1.3957e-15	2.5093e-16
4061.8100	1.3566e-15	2.6877e-16
4067.3200	1.3406e-15	2.5440e-16
4072.8300	1.3297e-15	2.4271e-16
4078.3400	1.3111e-15	2.2646e-16
4083.8700	1.3312e-15	2.4769e-16
4089.4000	1.3688e-15	2.1400e-16
4094.9400	1.3850e-15	1.9612e-16
4100.4900	1.3833e-15	1.4537e-16
4106.0400	1.3434e-15	1.2414e-16
4111.6100	1.3273e-15	1.3501e-16
4117.1800	1.3467e-15	1.2999e-16
4122.7500	1.3566e-15	1.7313e-16
4128.3400	1.3838e-15	1.6836e-16
4133.9300	1.4092e-15	1.8438e-16
4139.5300	1.4421e-15	1.8243e-16
4145.1400	1.5036e-15	2.0978e-16
4150.7500	1.5878e-15	2.2066e-16
4156.3800	1.6686e-15	2.1827e-16
4162.0100	1.7155e-15	1.2502e-16
4167.6500	1.7051e-15	1.3882e-16
4173.2900	1.6777e-15	1.7056e-16
4178.9500	1.6606e-15	1.7439e-16
4184.6100	1.6197e-15	1.5120e-16
4190.2800	1.6162e-15	1.2452e-16
4195.9500	1.6435e-15	1.1828e-16
4201.6400	1.6566e-15	1.4211e-16
4207.3300	1.7559e-15	1.7157e-16
4213.0300	1.8340e-15	1.5138e-16
4218.7400	1.8891e-15	1.4695e-16
4224.4500	1.9485e-15	1.5079e-16
4230.1800	1.9324e-15	1.4231e-16
4235.9100	1.9059e-15	1.4790e-16
4241.6400	1.8344e-15	1.5870e-16
4247.3900	1.7704e-15	1.7229e-16
4253.1500	1.7034e-15	1.5655e-16
4258.9100	1.6935e-15	1.5594e-16
4264.6800	1.6849e-15	1.3652e-16
4270.4500	1.6754e-15	1.6897e-16
4276.2400	1.7106e-15	1.6791e-16
4282.0300	1.8160e-15	1.7072e-16
4287.8300	1.9269e-15	1.4462e-16
4293.6400	2.0692e-15	1.4830e-16
4299.4600	2.2026e-15	1.6778e-16
4305.2800	2.2844e-15	1.6258e-16
4311.1200	2.3108e-15	2.2796e-16
4316.9600	2.3316e-15	2.1879e-16
4322.8000	2.3314e-15	2.2586e-16
