#wls	flux	fluxerr	mangling_mask
3.640372E+03	2.604950E-16	4.914479E-17	1.493921E+00
3.645888E+03	2.613836E-16	4.914920E-17	1.494047E+00
3.651403E+03	2.629745E-16	4.917345E-17	1.494173E+00
3.656919E+03	2.597837E-16	4.906133E-17	1.494298E+00
3.662435E+03	2.569062E-16	4.895994E-17	1.494423E+00
3.667950E+03	2.533556E-16	4.623550E-17	1.494547E+00
3.673466E+03	2.545124E-16	5.151347E-17	1.494670E+00
3.678981E+03	2.556096E-16	5.966667E-17	1.494793E+00
3.684497E+03	2.609973E-16	5.918416E-17	1.494915E+00
3.690012E+03	2.644870E-16	5.982974E-17	1.495037E+00
3.695528E+03	2.712815E-16	6.012043E-17	1.495158E+00
3.701044E+03	2.743686E-16	5.494171E-17	1.495278E+00
3.706559E+03	2.853818E-16	4.571285E-17	1.495398E+00
3.712075E+03	2.919848E-16	4.342281E-17	1.495517E+00
3.717590E+03	2.995609E-16	4.465154E-17	1.495636E+00
3.723106E+03	3.054927E-16	5.306837E-17	1.495754E+00
3.728621E+03	3.104081E-16	5.080051E-17	1.495871E+00
3.734137E+03	3.149352E-16	4.836670E-17	1.495987E+00
3.739653E+03	3.163360E-16	5.796190E-17	1.496103E+00
3.745168E+03	3.187992E-16	6.156468E-17	1.496218E+00
3.750684E+03	3.185842E-16	7.435470E-17	1.496332E+00
3.756199E+03	3.175309E-16	7.174564E-17	1.496446E+00
3.761715E+03	3.142176E-16	7.168750E-17	1.496559E+00
3.767230E+03	3.085837E-16	7.472208E-17	1.496671E+00
3.772746E+03	3.024699E-16	7.004637E-17	1.496783E+00
3.778262E+03	2.945288E-16	6.861470E-17	1.496894E+00
3.783777E+03	2.858828E-16	6.815437E-17	1.497004E+00
3.789293E+03	2.784630E-16	5.989652E-17	1.497113E+00
3.794808E+03	2.697693E-16	5.694719E-17	1.497221E+00
3.800324E+03	2.630058E-16	5.017876E-17	1.497329E+00
3.805839E+03	2.610030E-16	5.711550E-17	1.497436E+00
3.811355E+03	2.603626E-16	5.650980E-17	1.497542E+00
3.816870E+03	2.590630E-16	5.509250E-17	1.497647E+00
3.822386E+03	2.588114E-16	5.516187E-17	1.497751E+00
3.827902E+03	2.573914E-16	5.352520E-17	1.497855E+00
3.833417E+03	2.607944E-16	5.269186E-17	1.497957E+00
3.838933E+03	2.652913E-16	5.266457E-17	1.498059E+00
3.844448E+03	2.706127E-16	5.258977E-17	1.498160E+00
3.849964E+03	2.775377E-16	3.579008E-17	1.498260E+00
3.855479E+03	2.833547E-16	2.642106E-17	1.498359E+00
3.860995E+03	2.916748E-16	2.660150E-17	1.498457E+00
3.866511E+03	3.013444E-16	2.569014E-17	1.498555E+00
3.872026E+03	3.148217E-16	2.789655E-17	1.498651E+00
3.877542E+03	3.282555E-16	3.385994E-17	1.498747E+00
3.883057E+03	3.417957E-16	3.548608E-17	1.498841E+00
3.888573E+03	3.616480E-16	3.247619E-17	1.498935E+00
3.894088E+03	3.744420E-16	3.634995E-17	1.499027E+00
3.899604E+03	3.877621E-16	3.693963E-17	1.499119E+00
3.905119E+03	4.052962E-16	3.850921E-17	1.499209E+00
3.910635E+03	4.201335E-16	3.894645E-17	1.499299E+00
3.916151E+03	4.451231E-16	4.173881E-17	1.499387E+00
3.921666E+03	4.733692E-16	4.252152E-17	1.499475E+00
3.927182E+03	5.082913E-16	4.077519E-17	1.499561E+00
3.932697E+03	5.469212E-16	5.268098E-17	1.499647E+00
3.938213E+03	5.939385E-16	5.674493E-17	1.499731E+00
3.943729E+03	6.452651E-16	5.431579E-17	1.499814E+00
3.949244E+03	7.084311E-16	5.781417E-17	1.499896E+00
3.954760E+03	7.667585E-16	5.908730E-17	1.499977E+00
3.960275E+03	8.328768E-16	5.821910E-17	1.500057E+00
3.965791E+03	8.955513E-16	6.316198E-17	1.500136E+00
3.971306E+03	9.587716E-16	6.983369E-17	1.500214E+00
3.976822E+03	1.017992E-15	7.549971E-17	1.500290E+00
3.982338E+03	1.072731E-15	9.040129E-17	1.500366E+00
3.987853E+03	1.123184E-15	1.013058E-16	1.500440E+00
3.993369E+03	1.163077E-15	9.842233E-17	1.500513E+00
3.998884E+03	1.191119E-15	1.010263E-16	1.500584E+00
4.004400E+03	1.213144E-15	1.023501E-16	1.500655E+00
4.009915E+03	1.226902E-15	9.586492E-17	1.500724E+00
4.015431E+03	1.230079E-15	9.203866E-17	1.500792E+00
4.020946E+03	1.223020E-15	9.153545E-17	1.500859E+00
4.026462E+03	1.205542E-15	9.771672E-17	1.500924E+00
4.031978E+03	1.185300E-15	1.058016E-16	1.500988E+00
4.037493E+03	1.156875E-15	1.141326E-16	1.501051E+00
4.043009E+03	1.120791E-15	1.219565E-16	1.501113E+00
4.048524E+03	1.090767E-15	1.137354E-16	1.501173E+00
4.054040E+03	1.059089E-15	9.245701E-17	1.501232E+00
4.059555E+03	1.031791E-15	8.674317E-17	1.501289E+00
4.065071E+03	1.014324E-15	7.650327E-17	1.501345E+00
4.070586E+03	9.993919E-16	6.322561E-17	1.501400E+00
4.076102E+03	9.917400E-16	6.000693E-17	1.501453E+00
4.081618E+03	9.970295E-16	6.817743E-17	1.501505E+00
4.087133E+03	1.007844E-15	8.169383E-17	1.501556E+00
4.092649E+03	1.028960E-15	9.233931E-17	1.501605E+00
4.098164E+03	1.052643E-15	9.085010E-17	1.501652E+00
4.103680E+03	1.082274E-15	8.633111E-17	1.501698E+00
4.109195E+03	1.119069E-15	9.272840E-17	1.501743E+00
4.114711E+03	1.159183E-15	8.792075E-17	1.501786E+00
4.120227E+03	1.199524E-15	8.548488E-17	1.501827E+00
4.125742E+03	1.237629E-15	7.843881E-17	1.501867E+00
4.131258E+03	1.270852E-15	7.973726E-17	1.501906E+00
4.136773E+03	1.295335E-15	7.966729E-17	1.501942E+00
4.142289E+03	1.314531E-15	8.745261E-17	1.501978E+00
4.147804E+03	1.318616E-15	8.008398E-17	1.502011E+00
4.153320E+03	1.309692E-15	9.554433E-17	1.502043E+00
4.158836E+03	1.297356E-15	1.047091E-16	1.502074E+00
4.164351E+03	1.272040E-15	1.016623E-16	1.502102E+00
4.169867E+03	1.237529E-15	9.929241E-17	1.502129E+00
4.175382E+03	1.196736E-15	9.338031E-17	1.502154E+00
4.180898E+03	1.148010E-15	7.560901E-17	1.502178E+00
4.186413E+03	1.096606E-15	6.352217E-17	1.502200E+00
4.191929E+03	1.042766E-15	6.669795E-17	1.502220E+00
4.197444E+03	9.904709E-16	6.222329E-17	1.502238E+00
4.202960E+03	9.419590E-16	6.176966E-17	1.502255E+00
4.208476E+03	8.953378E-16	5.808838E-17	1.502270E+00
4.213991E+03	8.549642E-16	5.633407E-17	1.502283E+00
4.219507E+03	8.199821E-16	5.712987E-17	1.502294E+00
4.225022E+03	7.913683E-16	5.476591E-17	1.502303E+00
4.230538E+03	7.651419E-16	5.862019E-17	1.502311E+00
4.236053E+03	7.442174E-16	6.060414E-17	1.502316E+00
4.241569E+03	7.248243E-16	6.146753E-17	1.502320E+00
4.247085E+03	7.140084E-16	5.830375E-17	1.502322E+00
4.252600E+03	7.061361E-16	4.607226E-17	1.502321E+00
4.258116E+03	7.014178E-16	4.180529E-17	1.502319E+00
4.263631E+03	6.988018E-16	3.942206E-17	1.502315E+00
4.269147E+03	6.977924E-16	3.950852E-17	1.502309E+00
4.274662E+03	6.993360E-16	3.321252E-17	1.502301E+00
4.280178E+03	7.002025E-16	3.554892E-17	1.502290E+00
4.285694E+03	7.020296E-16	4.112081E-17	1.502278E+00
4.291209E+03	7.077315E-16	5.192097E-17	1.502264E+00
