MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54463.950000000186	nan	nan	6.316977852936119e-16	1.7699261881809984e-17	1.777019361192787e-16	3.652006415575564e-18	4.095341269006174e-16	9.140679218023829e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.00000000019	nan	nan	6.529627535442676e-16	1.8177601781705917e-17	1.8371441978855357e-16	3.759466698660953e-18	4.2337031153073435e-16	9.396458814996275e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.05000000019	nan	nan	6.74469062989605e-16	1.8659436191423877e-17	1.8979127876989178e-16	3.8685349882657816e-18	4.373579883140588e-16	9.655212443080615e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.100000000195	nan	nan	6.962146435645057e-16	1.9140755686028037e-17	1.9593179634773408e-16	3.977295657620603e-18	4.514955238342878e-16	9.913607996573983e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.1500000002	nan	nan	7.181974262941871e-16	1.9618300152849954e-17	2.021352560149937e-16	4.084201839154194e-18	4.657812851250498e-16	1.0168938213248406e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.2000000002	nan	nan	7.404153432882462e-16	2.008959234992342e-17	2.0840094147370542e-16	4.188085743477199e-18	4.80213639693207e-16	1.0419146155555626e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.250000000204	nan	nan	7.628663277171857e-16	2.055294547840285e-17	2.1472813663102276e-16	4.288155140291279e-18	4.947909554891069e-16	1.066282722535723e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.30000000021	nan	nan	7.855483138180188e-16	2.1007452151870454e-17	2.2111612560289623e-16	4.3839817792676355e-18	5.095116009135247e-16	1.0899215752703698e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.35000000021	nan	nan	8.084592368816572e-16	2.1452959699727636e-17	2.275641926999012e-16	4.475485191644721e-18	5.243739448082422e-16	1.1128161306434863e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.40000000021	nan	nan	8.315970332297861e-16	2.1890034767108092e-17	2.34071622437407e-16	4.562913467236881e-18	5.393763564580316e-16	1.135009748342966e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.450000000215	nan	nan	8.549596402246748e-16	2.2319918637655478e-17	2.4063769952216257e-16	4.6468213213649326e-18	5.545172055728065e-16	1.1566004135561364e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.50000000022	nan	nan	8.785449962464035e-16	2.274447362970066e-17	2.472617088604096e-16	4.7280448660968134e-18	5.697948622965468e-16	1.177736278288944e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.55000000022	nan	nan	9.023510406900592e-16	2.3166120202501896e-17	2.539429355463073e-16	4.807671951786706e-18	5.852076971936637e-16	1.1986104144348234e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.600000000224	nan	nan	9.263757139527732e-16	2.358776403465053e-17	2.6068066486669223e-16	4.887006670222683e-18	6.007540812420591e-16	1.2194546323251208e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.65000000023	nan	nan	9.506169574256623e-16	2.4012712256306682e-17	2.6747418229123365e-16	4.9675266433808414e-18	6.164323858370917e-16	1.2405322204985746e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.70000000023	nan	nan	9.750727134805147e-16	2.444457826808387e-17	2.7432277347914084e-16	5.050832029678053e-18	6.322409827809174e-16	1.2621294959788811e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.75000000023	nan	nan	9.997409254715422e-16	2.4887175045000822e-17	2.812257242682365e-16	5.138585824881406e-18	6.481782442738135e-16	1.2845461246762813e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.800000000236	nan	nan	1.0246200323568831e-15	2.5343259234734973e-17	2.88182427227753e-16	5.2319737486781554e-18	6.64242823638064e-16	1.3079970752815902e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.85000000024	nan	nan	1.0497104526433429e-15	2.5811039644641463e-17	2.951927012978963e-16	5.33024335399184e-18	6.804344974829238e-16	1.3323439368620001e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.90000000024	nan	nan	1.0750131004462075e-15	2.628765422436832e-17	3.0225647215060665e-16	5.4321594835384466e-18	6.967533235346972e-16	1.3573625559198285e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54464.950000000244	nan	nan	1.1005288908369092e-15	2.6770400629848512e-17	3.0937366563037926e-16	5.536533098783277e-18	7.131993599049187e-16	1.3828390682495923e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.00000000025	nan	nan	1.1262587398650996e-15	2.7256807844984287e-17	3.1654420776086367e-16	5.6422647559886625e-18	7.297726651067145e-16	1.4085767120317945e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.05000000025	nan	nan	1.1522035645456858e-15	2.7744689770143693e-17	3.2376802474107736e-16	5.74837648516902e-18	7.46473298035466e-16	1.4344008770819767e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.10000000025	nan	nan	1.178364282870042e-15	2.823218352205576e-17	3.3104504294508097e-16	5.85403394897548e-18	7.633013179856678e-16	1.4601626698051552e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.150000000256	nan	nan	1.2047418138102141e-15	2.871777495451723e-17	3.3837518892565686e-16	5.958560746451584e-18	7.802567846486955e-16	1.4857412587840038e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.20000000026	nan	nan	1.2313370773210224e-15	2.9200313623858255e-17	3.457583894093324e-16	6.061446530023776e-18	7.973397580984285e-16	1.511045236170829e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.25000000026	nan	nan	1.2581509943432135e-15	2.967901904135511e-17	3.5319457129735373e-16	6.162350306441716e-18	8.145502988081066e-16	1.5360131895267734e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.300000000265	nan	nan	1.2851844868157246e-15	3.015347970348439e-17	3.6068366166828226e-16	6.2610999693812134e-18	8.318884676441328e-16	1.560613638493642e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.35000000027	nan	nan	1.3124384776686754e-15	3.062364600574737e-17	3.6822558777312605e-16	6.3576888049662734e-18	8.49354325863098e-16	1.5848444448262696e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.40000000027	nan	nan	1.3399138908328279e-15	3.108981786382249e-17	3.758202770410741e-16	6.4522694358052715e-18	8.669479351221937e-16	1.608731773176649e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.45000000027	nan	nan	1.3676116512437907e-15	3.155262758391604e-17	3.8346765707213927e-16	6.54514544034541e-18	8.846693574588832e-16	1.632328644812293e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.50000000028	nan	nan	1.3955326848455238e-15	3.2013018314580464e-17	3.9116765563975503e-16	6.636760710829252e-18	9.025186553226336e-16	1.6557131069137275e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.55000000028	nan	nan	1.423677918590687e-15	3.247221826729863e-17	3.9892020069467007e-16	6.727686491355733e-18	9.204958915414486e-16	1.6789860186520113e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.60000000028	nan	nan	1.4520482804592112e-15	3.293171077424404e-17	4.0672522035899805e-16	6.818605958898717e-18	9.386011293426928e-16	1.7022684495510297e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.650000000285	nan	nan	1.4806446994348227e-15	3.33932002262071e-17	4.1458264292935504e-16	6.910296194695855e-18	9.568344323545786e-16	1.7256986770680734e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.70000000029	nan	nan	1.50946810554008e-15	3.3858573902562976e-17	4.224923968738303e-16	7.00360742440739e-18	9.7519586458683e-16	1.7494287745636973e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.75000000029	nan	nan	1.538519429822359e-15	3.432985976973979e-17	4.304544108345827e-16	7.099439486432806e-18	9.936854904517548e-16	1.7736207921561023e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.800000000294	nan	nan	1.5677997559830735e-15	3.480850933074961e-17	4.3846867782361963e-16	7.198436703926477e-18	1.0123035036322399e-15	1.7983910697484158e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.8500000003	nan	nan	1.5973107752632279e-15	3.529335398710674e-17	4.465354478241977e-16	7.300133983278983e-18	1.031050613680288e-15	1.8236530575545885e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.9000000003	nan	nan	1.6270543315722293e-15	3.578264089522977e-17	4.546550351910446e-16	7.403807841069198e-18	1.0499276594244312e-15	1.8492739343305152e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54465.9500000003	nan	nan	1.657032269874083e-15	3.627473891223674e-17	4.628277544501452e-16	7.508776760101103e-18	1.0689354800933057e-15	1.875129422824704e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.000000000306	nan	nan	1.6872464361958021e-15	3.6768166386563774e-17	4.710539203067464e-16	7.614418228597785e-18	1.0880749153136687e-15	1.90110645291706e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.05000000031	nan	nan	1.7176986776337134e-15	3.72616126159124e-17	4.793338476407062e-16	7.720181838208427e-18	1.1073468051225451e-15	1.927105217526548e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.10000000031	nan	nan	1.7483908423576623e-15	3.7753953768784227e-17	4.876678515098465e-16	7.825598965820526e-18	1.1267519899637576e-15	1.9530406963561107e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.150000000314	nan	nan	1.7793247796323847e-15	3.824426394509542e-17	4.960562471491963e-16	7.930289513884095e-18	1.1462913106832158e-15	1.978843721989532e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.20000000032	nan	nan	1.810502339810851e-15	3.873182203065307e-17	5.044993499756438e-16	8.033966163014829e-18	1.1659656085514752e-15	2.0044616498717865e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.25000000032	nan	nan	1.8419253743514317e-15	3.9216114869105434e-17	5.129974755824183e-16	8.136436508964339e-18	1.1857757252493596e-15	2.0298586878720132e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.30000000032	nan	nan	1.873595735825258e-15	3.969683720942627e-17	5.215509397490438e-16	8.23760338925044e-18	1.2057225028731659e-15	2.05501593240682e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.350000000326	nan	nan	1.905515277917271e-15	4.017388879837258e-17	5.301600584338745e-16	8.33746363747285e-18	1.225806783942598e-15	2.0799311432396278e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.40000000033	nan	nan	1.937685855449696e-15	4.0647368898162775e-17	5.388251477813419e-16	8.436105431387244e-18	1.246029411399278e-15	2.1046182881379058e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.45000000033	nan	nan	1.970109324373986e-15	4.111756845562687e-17	5.475465241158983e-16	8.533704344163243e-18	1.2663912286126976e-15	2.129106871390368e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.500000000335	nan	nan	2.0027875417886885e-15	4.1584960076642635e-17	5.563245039553218e-16	8.630518162542752e-18	1.2868930793762498e-15	2.153441062881541e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.55000000034	nan	nan	2.0357223659425987e-15	4.205018592170097e-17	5.651594039952469e-16	8.726880498600755e-18	1.3075358079156586e-15	2.1776786318956358e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.60000000034	nan	nan	2.0689156562515784e-15	4.2514043596803155e-17	5.740515411266902e-16	8.823193191921271e-18	1.3283202588934408e-15	2.2018896903971416e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.65000000034	nan	nan	2.102369273295051e-15	4.297747008933372e-17	5.830012324235011e-16	8.919917495776033e-18	1.3492472774036997e-15	2.2261552484617682e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.700000000346	nan	nan	2.136085078833872e-15	4.3441523796126435e-17	5.920087951530714e-16	9.01756403124202e-18	1.3703177089840252e-15	2.2505655804820705e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.75000000035	nan	nan	2.1700649358124284e-15	4.3907364673335696e-17	6.010745467694124e-16	9.116681515327599e-18	1.3915323996018587e-15	2.2752184057737956e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.80000000035	nan	nan	2.2043105358480176e-15	4.437578969526525e-17	6.10198816057398e-16	9.217659450167742e-18	1.4128921689855923e-15	2.3001828164610147e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54466.850000000355	nan	nan	2.238822881652727e-15	4.48458898827846e-17	6.193819765281698e-16	9.320165421019774e-18	1.434397730515735e-15	2.3253957420271148e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
