time,logL_BVRI,logL_BVRI_err
57467.79,0.46119545241672344,0.0004392391419316193
57467.99,0.46117558816887066,0.00043900487469876486
57468.29,0.5199134253302874,0.0003662900027882116
57470.49,0.7828436416074201,4.6060734893978235e-05
57471.42,0.8835856595149144,3.935827462991409e-07
57472.27,0.9566453790681193,1.5416068275737138e-05
57473.81,1.0507912029914277,6.180743382638967e-05
57475.35,1.0981331749137293,1.7250964205094188e-07
57477.04,1.0957778497143098,6.822457569640326e-05
57478.73,1.0463312308554724,8.902735816585983e-05
57480.42,0.9886651151177991,4.6815474369213125e-05
57481.53,0.9457750207751954,3.794917410638459e-05
57483.49,0.8880886651397156,8.568126981023708e-05
57485.45,0.842384734535747,0.0001013774156317864
57487.41,0.8046162881321355,4.6986154824362905e-05
57489.5,0.7664361422273931,6.419684255718581e-05
57491.58,0.7372498826318974,2.7345175229115916e-05
57492.42,0.7280150320175415,2.7379777118010492e-05
57494.4,0.7098111773168587,5.481771488258936e-05
57496.39,0.6883756006851165,6.454605383335067e-05
57498.37,0.6676168059147609,2.5378346877935047e-05
57500.32,0.6498454755123036,5.835310572968088e-05
57502.26,0.6376303906169031,2.8951837204070855e-05
57503.93,0.6293365774387163,5.322393421328136e-05
57505.61,0.6235568382583194,5.371174287033322e-05
57507.28,0.6192476751471347,3.513723158194612e-05
57509.29,0.6150203038633849,7.204811392348893e-05
57511.31,0.6219964642308349,2.764584339755338e-07
57513.44,0.6216347444269519,3.803674882579789e-05
57515.58,0.620547876472283,5.161554726804053e-05
57517.71,0.6104435667014038,4.890044474691529e-05
57519.85,0.5979312989484835,7.331801041502494e-05
57521.98,0.5942411918709652,0.00010189202621962202
57524.12,0.5950988700952592,0.00011022759548758081
57526.25,0.5933819444165013,5.062794082204274e-06
57528.25,0.590271219907852,0.00010646342951949092
57530.25,0.5900040648119576,0.00012395917174786423
57532.26,0.5906537902094185,0.00015737209379113994
57534.26,0.5902365315502498,0.00018036901784479999
57536.26,0.5895417022310476,0.00018188102357364594
57538.26,0.5890895345545357,0.00015242731402328736
57540.27,0.5884360136278832,0.0001052927086657504
57542.27,0.5889080429451423,0.00012511519839770673
57544.27,0.5891964865087677,0.00016008593000288834
57546.28,0.5901144828242368,0.00017291123962813007
57548.28,0.5907357391215924,0.00017208820277130472
57550.28,0.5939564790179795,1.6225613479837477e-06
57552.29,0.5905774489580272,0.0001371057513107948
57554.29,0.589303636965224,0.00010349949670546415
57556.3,0.5878697749350853,6.619916455363784e-05
57558.3,0.5865752457511747,7.081055446386678e-05
57560.31,0.590007456544983,9.939320639651151e-05
57562.31,0.5950300841874616,0.00012807389029963957
57564.32,0.6016165276143421,0.00015813672491518045
57566.32,0.6095069839947362,0.00018686048072164368
57568.33,0.6183549820060013,0.00021189144948306155
57570.33,0.6279517105297374,0.00023184620065910147
57572.34,0.6380935758156152,0.000245994589778441
57574.34,0.6478123562641116,0.00026051853430253283
57576.35,0.6551294521637795,0.00028616941372914276
57578.35,0.6599794796331071,0.0003121416210061231
57580.36,0.6631182933456722,0.0003271479657444118
57582.36,0.6646925475267635,0.000325543140713856
57584.37,0.6644448047025368,0.000304474237244407
57586.38,0.6623435540548279,0.000285401717702874
57588.38,0.6587525720832542,0.00031787681232696034
57590.39,0.6537187141184607,0.0003681756587298762
57592.39,0.6472857182579653,0.0004064712967384413
57594.4,0.6397423331800123,0.0004276560653234468
57596.4,0.6314436896075328,0.0004306145225742473
57598.41,0.6228037658201226,0.0004177997317818663
57600.41,0.6142903007099275,0.00040439989724221466
57602.42,0.6060203895006515,0.0004153168701184941
57604.42,0.5971073573589908,0.0004413336447864638
57606.43,0.5865129563325018,0.0004668958604500666
57608.43,0.5732275371688161,0.0004918125645570425
57610.44,0.5562184684962365,0.0005233420626264798
57612.44,0.5354335131275195,0.000561873741733432
57614.45,0.5119899087889815,0.0005987098957247661
57616.46,0.48686920610593104,0.0006266511656945483
57618.46,0.4606683230427475,0.0006419662551983228
57620.47,0.4337060078331924,0.0006434376581059672
57622.47,0.40615190763451864,0.0006312399853351232
57624.48,0.37810685093566654,0.000606237985369429
57626.48,0.3496442255311957,0.0005696426447587983
57628.49,0.32082879403240255,0.000522946594530102
57630.49,0.2917283486755274,0.0004681680429294897
57632.5,0.26241060651943526,0.00040799861158421466
57634.5,0.23261986714227262,0.0003584574000335413
57636.51,0.2030493304165303,0.0003018360122110085
57638.51,0.17345696983228406,0.0002600255985884234
57640.52,0.1438897976410648,0.00024535562492302717
57642.52,0.1143728586360205,0.00026363740032638185
57644.53,0.08492530543228394,0.0003069451646327741
57646.54,0.05555242115283075,0.0003621435592835731
57648.54,0.02626753357043568,0.00041907627857220865
57650.55,-0.010049299024849422,0.00048471121844017423
57652.55,-0.038921532903718234,0.0005245393321252747
57654.56,-0.06739025404126017,0.0005519591468749378
57656.56,-0.09523181489142572,0.0005656353163274425
57658.57,-0.12217224358532203,0.0005649340296162646
57660.57,-0.14788963707064756,0.0005496676513802347
57662.58,-0.1720553824859206,0.0005198002800786113
57664.58,-0.19436590899981565,0.0004754582189163911
57666.59,-0.21461068227248725,0.00041753940859304896
