time,mag,mag_err
55099.5,,
55099.7,-10.993226981283984,0.0
55100.0,-12.209857085433791,0.0
55101.67,-14.143150255748342,0.002104673041234482
55103.83,-14.938712382338357,0.00076666799763401
55106.0,-15.490649322701538,0.00017868791868418563
55108.0,-15.89260751002193,0.00016667993407870537
55110.0,-16.18784081927515,0.00012539991870665445
55111.0,-16.34132342598576,3.416503445272263e-05
55112.62,-16.50009850133532,0.00038344434921114143
55114.24,-16.523681407855562,2.031544720598325e-06
55116.33,-16.551865041684756,6.777976512421891e-05
55117.0,-16.553765057057173,3.6066460199371996e-07
55118.21,-16.570707743376996,6.211343479581294e-05
55120.0,-16.514624393936593,6.811324322541659e-05
55121.17,-16.496903041325265,6.771878104083818e-05
55122.0,-16.439241578063665,7.121444047014441e-05
55124.1,-16.342788647826755,7.598822114161733e-05
55125.29,-16.300017383734495,7.494746428846038e-05
55127.73,-16.111013458135993,0.0008264429419144112
55130.17,-15.96247476054569,0.0011654626190413687
55131.14,-15.898543642132992,0.0016578847394344445
55132.0,-15.86840538399468,0.0014063536891866593
55133.75,-15.585750391669029,0.002262092369346558
55135.5,-15.464241281111395,0.0026806970199688565
55137.25,-15.420775313737662,0.00279228766939528
55139.0,-15.318185196580865,0.0012493893031854959
55141.08,-15.31791223739896,0.002829429429297647
55143.17,-15.098507934909406,0.003429011937784703
55145.25,-15.184847551659004,0.00013872873748435146
55148.0,-15.040877177358158,0.00011012599697431324
55149.64,-14.875594041347846,0.0014060004966078442
55151.28,-14.937314054891676,0.00013691646220729425
55154.0,-14.892077056204158,0.00012531197634244113
55155.13,-14.845412459998805,0.000127782250003168
55157.25,-14.770243334658655,0.0009250510407625865
55159.38,-14.651931495394157,0.0007598224488245878
55161.5,-14.680811670970893,0.0015856896775011192
55163.63,-14.651697101313504,0.0018397777991281462
55165.75,-14.616173522847692,0.001692020613617295
55167.88,-14.538846381503225,0.0012172059808153795
55170.0,-14.584601105827588,0.00021908730113445597
55172.03,-14.408888973640932,0.0010818202242660728
55174.05,-14.543309530381698,0.0014880873491265692
55176.08,-14.590386630061047,0.00023877215762246876
55178.11,-14.428832698845834,0.0010933053228442684
55180.14,-14.552440421201506,0.0002539119937720736
55182.16,-14.541158496626675,0.0002143089270265448
55184.13,-14.429451359132452,0.0015168049408008169
55186.1,-14.438872158890746,0.0016636284197074547
55188.06,-14.494915118108429,0.002048538040862399
55190.03,-14.550977642673592,0.002403051738010026
55192.0,-14.530736702191563,2.1916839622478107e-06
55194.02,-14.559937065895763,0.0026355671238961326
55196.04,-14.521676080251682,0.0025390398555299545
55198.06,-14.593845802551204,0.0028225859785371617
55200.08,-14.616760390036035,0.0028364818321574012
55202.1,-14.63603235740006,0.00024508775909030847
55203.0,-14.612071179780774,0.00023279031167749886
55205.01,-14.727936498763556,0.0013626032014008606
55207.03,-14.621866471019464,0.001066235740631629
55209.04,-14.57125879547634,0.000659079152390466
55211.06,-14.588487643144031,0.0007114322219125111
55213.07,-14.591269773505164,0.000681294382904045
55215.08,-14.582099932433925,0.0006801076038897506
55217.1,-14.566337183797764,0.0006849281453881024
55219.11,-14.54681905325919,0.0006795318294183555
55221.13,-14.523972555772266,0.000659984282513856
55223.14,-14.499181321275715,0.0006267411936758949
55225.15,-14.47117691842017,0.0005791669600041798
55227.17,-14.439375097901463,0.000519388532174206
55229.18,-14.402648964431163,0.0004564904985944485
55231.2,-14.362985729975398,0.00040732035342441346
55233.21,-14.295749764006299,0.0002747202060648274
55235.2,-14.277440874214397,0.00038673734387018586
55237.19,-14.232856819043086,0.0004075813385504372
55239.17,-14.187816959852501,0.00043788265051916713
55241.16,-14.14080559220704,0.0004743177506200989
55243.15,-14.092680299841284,0.0005134866264970018
55245.14,-14.043494942489112,0.0005546011689161089
55247.12,-13.994112534884785,0.0005962570035617548
55249.11,-13.94302487222103,0.000640645657413654
55251.1,-13.891250840067773,0.000685935695564304
55253.09,-13.83904687281114,0.0007318912520043241
55255.07,-13.787455055725587,0.0007771788874284805
55257.06,-13.735041697973585,0.0008246405969161826
55259.05,-13.682750267921005,0.0008730672170285233
55261.04,-13.63071625209427,0.0009224330552961214
55263.02,-13.579817752261205,0.0009713193562322289
55265.01,-13.528573064706892,0.00102246528989176
55267.0,-13.477872804253108,0.001074518214813329
55268.99,-13.42781154024838,0.0011274068197763179
55270.97,-13.379271756942417,0.0011796125058922732
55272.96,-13.330777360557565,0.0012341117431123737
55274.95,-13.283211102039195,0.0012894007764442561
55276.94,-13.236689440425522,0.001345412337188912
55278.93,-13.191326310348767,0.0014020849180929834
55280.91,-13.148001917436908,0.001457734919190265
55282.9,-13.10528748886717,0.0015152050847338462
55284.89,-13.064112793025593,0.0015726239422560928
55286.88,-13.024564175629855,0.0016297038715025415
55288.86,-12.987502587969415,0.0016842719555906528
55290.85,-12.951554602362194,0.001738956859849986
55292.84,-12.917554759052855,0.0017916235980614537
55294.83,-12.885574272410718,0.0018417043974865046
55296.81,-12.856322927521457,0.0018872376772437068
55298.8,-12.826124902717655,0.0019350826524914013
55366.38,-12.534372704319459,0.0007225581670534418
