MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
57451.503299993004	4.653130589056717e-15	1.0447980963205259e-16	2.882446676469894e-15	3.7724279044341987e-17	4.7342349314182476e-15	6.075522981941289e-17	1.9756839065228805e-15	2.074352685555915e-16	5.428241047154353e-15	7.671501459433636e-17	5.414342698900304e-15	2.471240824442565e-16	3.3101618581688115e-15	7.064710879680274e-17	5.027384106606178e-15	1.8638617393321852e-16	4.423585881822612e-15	4.43528972961652e-16	1.261289601274849e-15	1.1774032446376162e-15	nan	nan	4.581716022803821e-16	2.5631072233946314e-15	2.0977104034935353e-16	5.273210956691755e-15	5.083669409515259e-15	2.8674461687216006e-16
57451.55329999301	4.648339813402498e-15	1.0767321069439025e-16	2.8828034754448e-15	3.800705167097049e-17	4.734174424824723e-15	6.09522793049584e-17	1.974907713072674e-15	2.1307002012713955e-16	5.428259169844174e-15	7.75355344216348e-17	5.402018839308135e-15	2.488476452750917e-16	3.310450155013365e-15	7.088725500461626e-17	5.0297822924668026e-15	1.8656505281921806e-16	4.4178926914824e-15	4.314416042894532e-16	1.258938081863004e-15	1.1367353138694375e-15	nan	nan	4.574278887313555e-16	2.4729405154408153e-15	2.0916488946990974e-16	5.0869070152012394e-15	5.083924615868617e-15	2.843050148390832e-16
57451.60329999301	4.643338949951376e-15	1.1076517427451266e-16	2.8831597821027467e-15	3.829374418155617e-17	4.734102293192864e-15	6.115501403667001e-17	1.974069993820796e-15	2.1756944195376027e-16	5.4282674627577084e-15	7.835735573109604e-17	5.3896193221806004e-15	2.504954566518082e-16	3.3107464559499895e-15	7.112394357385519e-17	5.032163507310887e-15	1.8672043222005163e-16	4.4121721275688235e-15	4.187868683355055e-16	1.2565507053531414e-15	1.0937770562013128e-15	nan	nan	4.566616814581491e-16	2.3778166413854538e-15	2.085478833549805e-16	4.890480323211791e-15	5.084141702918171e-15	2.818857184542003e-16
57451.65329999301	4.6381396686347974e-15	1.137499589134542e-16	2.8835152669422265e-15	3.8583839592894077e-17	4.734018149258952e-15	6.136310915220078e-17	1.9731716805217248e-15	2.2088572021082543e-16	5.428265108502559e-15	7.917918291919472e-17	5.377147771301843e-15	2.520648318443379e-16	3.3110506317186545e-15	7.135686761832689e-17	5.034526279644691e-15	1.8685178126864625e-16	4.4064240262834345e-15	4.0559957782489784e-16	1.2541277332624496e-15	1.048536141923548e-15	nan	nan	4.558722832150306e-16	2.277751810040417e-15	2.079193459935756e-16	4.683963819022181e-15	5.084319422628357e-15	2.795115743389131e-16
57451.703299993016	4.632753635137954e-15	1.166240078708165e-16	2.8838696004501147e-15	3.8876839577616685e-17	4.733921605725328e-15	6.157624492514637e-17	1.9722136847363488e-15	2.22979468964883e-16	5.428251290427871e-15	7.999979653685533e-17	5.364607808822617e-15	2.535532655469316e-16	3.3113625530669896e-15	7.158573397123615e-17	5.0368691376929395e-15	1.8695860066856826e-16	4.400648220934375e-15	3.9192211514598717e-16	1.2516694165507224e-15	1.0010216910695667e-15	nan	nan	4.55058977135625e-16	2.1727636300311533e-15	2.072785736378483e-16	4.467393548526025e-15	5.084456525090093e-15	2.7720954871810513e-16
57451.75329999302	4.627192511126593e-15	1.1938576684769437e-16	2.8842224531000677e-15	3.917226445561356e-17	4.733812275254865e-15	6.17941071148467e-17	1.97119689797392e-15	2.238190032237891e-16	5.428225191331386e-15	8.081805102282083e-17	5.352003055324129e-15	2.5495842458410316e-16	3.3116820907721803e-15	7.181026309624733e-17	5.0391906093825724e-15	1.8704042270997712e-16	4.394844541930115e-15	3.7780629031377327e-16	1.24917599566545e-15	9.512445875935124e-16	nan	nan	4.542210265206257e-16	2.062871146482594e-15	2.0662483442355233e-16	4.2408088506738945e-15	5.0845517584876004e-15	2.7500875503648643e-16
57451.80329999302	4.621467954471373e-15	1.2203553317412944e-16	2.8845734953516012e-15	3.946965309083048e-17	4.733689770474941e-15	6.201638727723916e-17	1.970122191831258e-15	2.233799506915662e-16	5.428185994200985e-15	8.163287211628894e-17	5.339337129880873e-15	2.5627814112038595e-16	3.3120091155533975e-15	7.203018899808252e-17	5.0414892223324605e-15	1.8709681128276428e-16	4.389012816778789e-15	3.633157318748202e-16	1.246647700585616e-15	8.99217934265631e-16	nan	nan	4.533576746196901e-16	1.94809488056282e-15	2.0595736797406912e-16	4.00425255618206e-15	5.084603869066494e-15	2.7294044446063255e-16
57451.853299993025	4.615591619470975e-15	1.245753294675403e-16	2.8849223976488122e-15	3.976856270500465e-17	4.733553703974581e-15	6.224278304010976e-17	1.96899041812906e-15	2.2164517436530874e-16	5.428132881739339e-15	8.244325422188706e-17	5.3266136501239625e-15	2.5751040636382493e-16	3.3123434982009615e-15	7.224525911929657e-17	5.043763503836007e-15	1.8712736188902215e-16	4.383152870076782e-15	3.485289655832828e-16	1.244084750864206e-15	8.449577280554425e-16	nan	nan	4.524681444074642e-16	1.828456872077399e-15	2.0527538498782884e-16	3.757771200110899e-15	5.084611601100996e-15	2.710379491258865e-16
57451.90329999303	4.6095751570796964e-15	1.2700879560647667e-16	2.8852688304194518e-15	4.0068568620871656e-17	4.733403688301209e-15	6.247299834094133e-17	1.9678024090455743e-15	2.1860501838800137e-16	5.428065037048414e-15	8.324825778798001e-17	5.3138362323035696e-15	2.5865336474803113e-16	3.312685109419813e-15	7.245523422086658e-17	5.046011980850339e-15	1.8713170165859074e-16	4.377264523510856e-15	3.335433688624071e-16	1.2414873556692302e-15	7.884838920638182e-16	nan	nan	4.515516383536862e-16	1.7039807254000592e-15	2.0457806680894144e-16	3.5014152490072143e-15	5.084573696861632e-15	2.6933656746451815e-16
57451.95329999303	4.603430215129549e-15	1.2934109357151847e-16	2.8856124640734003e-15	4.036926394553237e-17	4.733239335964137e-15	6.270674363311105e-17	1.9665589772482874e-15	2.1425793454633322e-16	5.427981642754824e-15	8.40470066307188e-17	5.301008491352454e-15	2.5970530857959504e-16	3.313033820045151e-15	7.265988827559945e-17	5.048233179979966e-15	1.8710948936904387e-16	4.371347595849206e-15	3.1848021285823555e-16	1.238855713823973e-15	7.29821905210676e-16	nan	nan	4.506073381873101e-16	1.5746916591903308e-15	2.0386456498084605e-16	3.235239343405118e-15	5.0844888965825434e-15	2.6787338113483324e-16
57452.00329999303	4.5971684385555294e-15	1.3157882028371787e-16	2.8859529690017972e-15	4.067025920403698e-17	4.733060259430249e-15	6.294373605751736e-17	1.9652609160219884e-15	2.086116065805394e-16	5.427881882055604e-15	8.483868525450241e-17	5.2881340409488035e-15	2.606646731338119e-16	3.31338950076112e-15	7.285900834015021e-17	5.050425627464686e-15	1.870604154733078e-16	4.365401902939446e-15	3.034909943809978e-16	1.2361900138456899e-15	6.690054767983312e-16	nan	nan	4.496344046545984e-16	1.4406165606758398e-15	2.0313400078277884e-16	2.959302556625125e-15	5.0843559384285484e-15	2.6668699425745765e-16
57452.05329999304	4.590801469620894e-15	1.3372992402958228e-16	2.886290015575801e-15	4.097118193174917e-17	4.7328660711247325e-15	6.318369958554784e-17	1.963908999394959e-15	2.016847792857623e-16	5.427764937729481e-15	8.562253613993143e-17	5.2752164935780605e-15	2.6153003218510544e-16	3.313752022377742e-15	7.305239442393781e-17	5.052587849165761e-15	1.869842021362471e-16	4.359427257699776e-15	2.8876516778590404e-16	1.2334904339831255e-15	6.060811392342098e-16	nan	nan	4.486319772711262e-16	1.3017840459536095e-15	2.0238546474885311e-16	2.6736686710614926e-15	5.084173558462867e-15	2.6581718812660613e-16
57452.10329999304	4.584340948139511e-15	1.3580362042556472e-16	2.886623274145264e-15	4.127167623355329e-17	4.732656383428212e-15	6.342636513197313e-17	1.9625039822626064e-15	1.9351014494076556e-16	5.427629992878421e-15	8.639785720981612e-17	5.2622594605986694e-15	2.623000939547171e-16	3.3141212556798645e-15	7.323985937328499e-17	5.054718370550805e-15	1.8688060328301385e-16	4.353423470117746e-15	2.7453911910497985e-16	1.2307571422526539e-15	5.411165736458115e-16	nan	nan	4.475991740676363e-16	1.1582245292882632e-15	2.0161801616953505e-16	2.378406473635817e-15	5.08394049061429e-15	2.6530448851567357e-16
57452.15329999304	4.577798511703724e-15	1.3781030419520276e-16	2.8869524150377147e-15	4.157140231696727e-17	4.732430808678742e-15	6.367147064165973e-17	1.9610466005077874e-15	1.841388869434064e-16	5.427476230129038e-15	8.716399923196832e-17	5.249266552301296e-15	2.6297369746353933e-16	3.3144970713997937e-15	7.342122873537035e-17	5.0568157166804914e-15	1.8674940466022177e-16	4.347390347244002e-15	2.611056281964342e-16	1.2279902964735709e-15	4.742167321818553e-16	nan	nan	4.465350913296836e-16	1.0099703081362554e-15	2.0083068257529293e-16	2.0735900732072562e-15	5.083655466644256e-15	2.6518964818485383e-16
57452.203299993045	4.571185795905429e-15	1.3976145331754666e-16	2.8872771085572826e-15	4.187003600474573e-17	4.732188959168943e-15	6.391876114951237e-17	1.9595375711196058e-15	1.7364791427494754e-16	5.4273028324692135e-15	8.792036323021747e-17	5.236241377975474e-15	2.6354980927470615e-16	3.314879340323472e-15	7.359634063767641e-17	5.058878412195393e-15	1.865904239123143e-16	4.341327693183894e-15	2.488219368829224e-16	1.2251900443018229e-15	4.0555773198447066e-16	nan	nan	4.454388033310158e-16	8.570556809290769e-16	2.0002245920218862e-16	1.7592992456701016e-15	5.0833172161140535e-15	2.655130540435429e-16
57452.25329999305	4.5645144345624974e-15	1.4166952242136213e-16	2.8875970249837423e-15	4.216726823322304e-17	4.7319304471445005e-15	6.416798881756732e-17	1.957977592308889e-15	1.6215159622147448e-16	5.427108982905843e-15	8.866639813425589e-17	5.223187545969132e-15	2.6402752061392205e-16	3.3152679332204216e-15	7.376504564945487e-17	5.0609049813015185e-15	1.8640351067400785e-16	4.33523530909636e-15	2.381127467478188e-16	1.222356523262595e-15	3.3546599172312957e-16	nan	nan	4.443093620606164e-16	6.995171473743201e-16	1.9919230843917028e-16	1.4356198216381806e-15	5.082924466351926e-15	2.663140761225961e-16
57452.30329999305	4.5577960599402445e-15	1.4354782266560442e-16	2.8879118345703277e-15	4.246280454032646e-17	4.731654884806151e-15	6.441891294927591e-17	1.9563673436214916e-15	1.4982119996917296e-16	5.42689386435075e-15	8.940159832597916e-17	5.2101086637537315e-15	2.6440604485639336e-16	3.315662720867828e-15	7.392720666632892e-17	5.0628939477567334e-15	1.8618854668133686e-16	4.329112993186317e-15	2.294622949599611e-16	1.219489860781719e-15	2.6463026403954077e-16	nan	nan	4.4314579694335586e-16	5.373938676974139e-16	1.9833915925682056e-16	1.1026441668774755e-15	5.082475942420571e-15	2.6763038326208524e-16
57452.353299993054	4.551042302981221e-15	1.4541038579744086e-16	2.8882212075436086e-15	4.275636454720392e-17	4.731361884304156e-15	6.467129998286462e-17	1.9547074860488235e-15	1.36917664162583e-16	5.426656659335481e-15	9.012550128864999e-17	5.1970083379868e-15	2.646847153702005e-16	3.3160635740352135e-15	7.408269879136641e-17	5.064843834856409e-15	1.8594544590131754e-16	4.322960540699526e-15	2.2338844470259303e-16	1.2165901742159585e-15	1.9478426922800102e-16	nan	nan	4.419471145541757e-16	3.7072921796113787e-16	1.9746190661730228e-16	7.6047198922344e-16	5.081970367083474e-15	2.694972571291178e-16
57452.40329999306	4.544264793524822e-15	1.4727181065087372e-16	2.888524814102259e-15	4.304768143721151e-17	4.731051057741889e-15	6.492492346618861e-17	1.9529986621364884e-15	1.2384711015609892e-16	5.426396551057071e-15	9.083768534520528e-17	5.183890174573162e-15	2.6486298370726295e-16	3.31647036350852e-15	7.423140918857563e-17	5.066753165420457e-15	1.8567415468277722e-16	4.316777743914753e-15	2.203942672075384e-16	1.2136575708817754e-15	1.3146178702598307e-16	nan	nan	4.4071229832574666e-16	1.9958018026645707e-16	1.9655941086523858e-16	4.0921334531131753e-16	5.081406460772259e-15	2.719469406646418e-16
57452.45329999306	4.537475160531742e-15	1.4914709105231498e-16	2.8888223244153214e-15	4.3336501434733074e-17	4.730722017173267e-15	6.517956401276754e-17	1.9512414960894507e-15	1.1125199558945584e-16	5.426112722522415e-15	9.153776736366907e-17	5.170757778730382e-15	2.6494041813507976e-16	3.3168829600758788e-15	7.43732370015727e-17	5.068620461778393e-15	1.853746519286307e-16	4.3105643921424385e-15	2.2090160263928292e-16	1.2106921480832638e-15	9.530204331607301e-17	nan	nan	4.394403082495291e-16	2.4437318609803176e-17	1.9563049709925185e-16	4.910723331423435e-17	5.0807829415536126e-15	2.7500805825778335e-16
57452.50329999306	4.530685032310975e-15	1.5105142492866015e-16	2.8891134086215412e-15	4.362258328639353e-17	4.730374374599888e-15	6.543500924175121e-17	1.94943659387577e-15	1.0014293962505227e-16	5.425804356072917e-15	9.222540074121643e-17	5.157614755048786e-15	2.6491670250391425e-16	3.3173012344882043e-15	7.450809321539426e-17	5.07044424575698e-15	1.850469492913822e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57452.553299993066	4.523906036741297e-15	1.5300000538412627e-16	2.889397736827747e-15	4.390569774638467e-17	4.7300077419720025e-15	6.569105370298463e-17	1.947584543326971e-15	9.201666444368458e-17	5.42547063507674e-15	9.290027324037445e-17	5.14446470755741e-15	2.6479163544520126e-16	3.317725057585074e-15	7.463590055190401e-17	5.072223038664351e-15	1.8469109139200667e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57452.60329999307	4.517149801497223e-15	1.5500779553977936e-16	2.889674979108271e-15	4.4185627067313807e-17	4.729621731189918e-15	6.594749878747067e-17	1.9456859142367635e-15	8.873534612805898e-17	5.4251107422745804e-15	9.356210481652321e-17	5.131311239783418e-15	2.645651298989986e-16	3.3181543001184973e-15	7.475659337137583e-17	5.0739553612777055e-15	1.843071560640229e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57452.65329999307	4.510427505281534e-15	1.57088044326315e-16	2.889944816179885e-15	4.446216051494376e-17	4.7292159737784646e-15	6.620414837448897e-17	1.9437413032004013e-15	9.180672479486049e-17	5.424723894309083e-15	9.421062618615723e-17	5.118157954817751e-15	2.6423721297017297e-16	3.318588832876605e-15	7.487011755813524e-17	5.075639733829492e-15	1.8389525462285217e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57452.703299993074	4.5037450948360565e-15	1.5923881515080022e-16	2.890207053139833e-15	4.47350514581432e-17	4.7287903305699615e-15	6.646076344857686e-17	1.9417518103849287e-15	1.0106145086992108e-16	5.424309703066691e-15	9.484536901487936e-17	5.10500845537605e-15	2.638080261145084e-16	3.3190285266311092e-15	7.497643043532849e-17	5.0772746759916815e-15	1.8345553216161259e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57452.75329999308	4.497105135630501e-15	1.6144817892029623e-16	2.8904615754611532e-15	4.500403344872448e-17	4.728344810576164e-15	6.671707961850943e-17	1.939718855286001e-15	1.1506777163836837e-16	5.423868035088212e-15	9.546574532031177e-17	5.091866343862497e-15	2.6327782565768044e-16	3.319473252210641e-15	7.507550066912921e-17	5.0788587068652325e-15	1.8298816787373814e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57452.80329999308	4.490510136903264e-15	1.6370366843356842e-16	2.8907082699273296e-15	4.5268849474115527e-17	4.727879425237375e-15	6.6972838657786e-17	1.9376438456008984e-15	1.323291791096091e-16	5.423398762200342e-15	9.607119192261787e-17	5.078735222432445e-15	2.6264698365186037e-16	3.31992288039567e-15	7.516730817211345e-17	5.080390344962225e-15	1.8249337540290722e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57452.85329999308	4.483962608340206e-15	1.6599264773185303e-16	2.890947023285035e-15	4.55292522195275e-17	4.727394185940806e-15	6.722778908908911e-17	1.9355281718077324e-15	1.5171225453221832e-16	5.422901755279077e-15	9.666117250865477e-17	5.065618693054755e-15	2.619159890772065e-16	3.320377281983084e-15	7.525184403450279e-17	5.081868108195124e-15	1.81971403220885e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57452.903299993086	4.477465060126394e-15	1.6830249316665788e-16	2.8911777222440247e-15	4.578500382787867e-17	4.726889104016209e-15	6.748168621997321e-17	1.9333732073852984e-15	1.7245546430543726e-16	5.4223768858468904e-15	9.723517726748695e-17	5.052520357574624e-15	2.6108544939627045e-16	3.320836327736933e-15	7.532911043325223e-17	5.083290513861707e-15	1.8142253503319984e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57452.95329999309	4.471020002992139e-15	1.7062074513173187e-16	2.891400253476681e-15	4.6035875662443346e-17	4.72636419074097e-15	6.773429216452765e-17	1.9311803090317027e-15	1.9406070387992955e-16	5.421824024513583e-15	9.779272267332876e-17	5.039443817777027e-15	2.6015609247230273e-16	3.3212998884935093e-15	7.539912055507032e-17	5.084656078630143e-15	1.808470902130784e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.00329999309	4.4646299482654204e-15	1.7293523288062914e-16	2.8916145036174132e-15	4.6281648072300396e-17	4.725819457337585e-15	6.798537585385972e-17	1.9289508168792475e-15	2.1619698505934242e-16	5.421243043334017e-15	9.833335108218873e-17	5.026392675448744e-15	2.591287688643734e-16	3.3217678350332836e-15	7.546189853855163e-17	5.085963318527625e-15	1.802454242634238e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.053299993095	4.458297407914888e-15	1.752341752431836e-16	2.8918203592629535e-15	4.652211016206428e-17	4.725254914973181e-15	6.823471303557612e-17	1.9266860547081468e-15	2.3863684548998675e-16	5.420633813013065e-15	9.885663037079276e-17	5.013370532441298e-15	2.580044545132809e-16	3.3222400381684674e-15	7.55174793873997e-17	5.087210748924003e-15	1.7961792930652988e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.1032999931	4.452024894605229e-15	1.7750626021421647e-16	2.8920177069707386e-15	4.675705956722496e-17	4.724670574761303e-15	6.848208626436103e-17	1.9243873301577937e-15	2.6121765705951334e-16	5.4199962049020736e-15	9.936215359946543e-17	5.000380990734388e-15	2.567842538359101e-16	3.322716368662016e-15	7.55659089200083e-17	5.0883968845194995e-15	1.7896503460156005e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.1532999931	4.445814921743634e-15	1.7974070637964373e-16	2.892206433259829e-15	4.698630223402586e-17	4.724066447760173e-15	6.872728488359801e-17	1.922055934935157e-15	2.838184207945195e-16	5.419330090181262e-15	9.984953865209404e-17	4.987427652496919e-15	2.554694032465146e-16	3.323196697363359e-15	7.560724369991783e-17	5.089520239328837e-15	1.7828720708824145e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.2032999931	4.4396700035263335e-15	1.8192730901664783e-16	2.8923864246093193e-15	4.72096522066629e-17	4.7234425449751134e-15	6.897010499963912e-17	1.9196931450219836e-15	3.06345687213219e-16	5.418635340201976e-15	1.0031842786784898e-16	4.974514120152344e-15	2.540612751260109e-16	3.3236808950496803e-15	7.564155098824248e-17	5.0905793266708525e-15	1.775849519572382e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.253299993106	4.433592654990661e-15	1.8405647349090048e-16	2.892557567458974e-15	4.742693142024649e-17	4.722798877354813e-15	6.921034944947986e-17	1.9173002208789577e-15	3.2872482414833696e-16	5.4179118258212004e-15	1.0076848773618667e-16	4.9616439964393895e-15	2.525613822624686e-16	3.324168832543045e-15	7.56689086691733e-17	5.0915726591500634e-15	1.7685881324450042e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.30329999311	4.427585392064303e-15	1.8611923831474703e-16	2.8927197482079796e-15	4.763796950143895e-17	4.72213545579569e-15	6.944782776284114e-17	1.9148784076482924e-15	3.508944608345024e-16	5.4171594185994334e-15	1.0119940843620622e-16	4.948820884474694e-15	2.509713827883061e-16	3.3246603806228264e-15	7.568940520937391e-17	5.092498748646331e-15	1.7610937444918616e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.35329999311	4.421650731610289e-15	1.8810728995309675e-16	2.892872853215191e-15	4.7842603575741154e-17	4.72145229113816e-15	6.968235611883755e-17	1.9124289353537576e-15	3.7280285895144386e-16	5.4163779895837996e-15	1.0161090369244135e-16	4.936048387817841e-15	2.4929308564087705e-16	3.325155410117657e-15	7.570313960338838e-17	5.093356106299641e-15	1.7533725917295823e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.403299993115	4.415791191478935e-15	1.900129711846354e-16	2.893016768798382e-15	4.804067808255667e-17	4.720749394169835e-15	6.991375729853644e-17	1.9099530190990124e-15	3.9440548084709877e-16	5.415567409878462e-15	1.020027101572031e-16	4.923330110531894e-15	2.4752845657573884e-16	3.325653791846316e-15	7.57102213080952e-17	5.0941432424955195e-15	1.7454313177810976e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.45329999312	4.410009290558913e-15	1.918292845598122e-16	2.893151381233892e-15	4.823204459790126e-17	4.720026775622569e-15	7.014186063439477e-17	1.907451859263517e-15	4.1566331972415484e-16	5.414727550834767e-15	1.023745874196137e-16	4.910669657246726e-15	2.456796247635776e-16	3.326155396575043e-15	7.5710770215379e-17	5.094858666852636e-15	1.7372769806229373e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.50329999312	4.404307548820227e-15	1.9354989225416198e-16	2.8932765767563946e-15	4.841656166463013e-17	4.719284446175604e-15	7.03665019558672e-17	1.9049266416964404e-15	4.3654172630441447e-16	5.413858283347726e-15	1.0272631737128171e-16	4.8980706332222596e-15	2.4374889000122147e-16	3.3266600951576455e-15	7.570491656858456e-17	5.095500888207135e-15	1.728917059460706e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.553299993124	4.398688487368729e-15	1.9516911339398107e-16	2.893392241557999e-15	4.859409463027102e-17	4.718522416452713e-15	7.058752353309164e-17	1.9023785379089434e-15	4.57009566295066e-16	5.412959478806713e-15	1.0305770413718364e-16	4.885536644411397e-15	2.41738730571102e-16	3.3271677583669297e-15	7.569280093301661e-17	5.096068414599143e-15	1.7203594616988962e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.60329999313	4.3931546284925814e-15	1.9668191974018158e-16	2.893498261788448e-15	4.8764515493109356e-17	4.717740697022732e-15	7.080477401864413e-17	1.8998087052636695e-15	4.770386029592107e-16	5.412031008334907e-15	1.0336857363506678e-16	4.8730712975215535e-15	2.3965181178034426e-16	3.327678257057798e-15	7.567457412650612e-17	5.0965597532606715e-15	1.711612529958867e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.65329999313	4.387708495712071e-15	1.9808393044572159e-16	2.8935945235544815e-15	4.8927702755358486e-17	4.716939298403103e-15	7.101810838811619e-17	1.897218287163039e-15	4.96603035929478e-16	5.411072743207597e-15	1.0365877329050641e-16	4.860678200079496e-15	2.3749099521204715e-16	3.3281914619953948e-15	7.565039717399064e-17	5.096973410598979e-15	1.7026850490907755e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.70329999313	4.382352613827313e-15	1.9937140646329943e-16	2.8936809129194274e-15	4.9083541284659804e-17	4.716118231053613e-15	7.122738787902257e-17	1.8946084132350225e-15	5.156791505029127e-16	5.410084554319795e-15	1.0392817187436061e-16	4.8483609604916706e-15	2.3525934871867386e-16	3.328707244024771e-15	7.562044122818031e-17	5.097307892183576e-15	1.6935862531232924e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.753299993135	4.377089508969569e-15	2.0054124505491973e-16	2.893757315902694e-15	4.9231922182713925e-17	4.715277505382605e-15	7.143247992988268e-17	1.8919801995171303e-15	5.342450464386892e-16	5.409066312984819e-15	1.0417665904873806e-16	4.836123188110245e-15	2.3296015718396483e-16	3.3292254739603274e-15	7.558488751473088e-17	5.097561702732963e-15	1.6843258320823514e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.80329999314	4.371921708648266e-15	2.0159097475268928e-16	2.89382361847962e-15	4.937274266210353e-17	4.714417131742417e-15	7.163325811867762e-17	1.889334748638761e-15	5.522804249173624e-16	5.408017890173736e-15	1.0440414523782145e-16	4.823968493292131e-15	2.3059693407568315e-16	3.3297460225891015e-15	7.554392726484796e-17	5.0977333461002136e-15	1.6749139385964023e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.85329999314	4.366851741802604e-15	2.0251875103570548e-16	2.8938797065806485e-15	4.950590592980021e-17	4.713537120433559e-15	7.182960210144315e-17	1.8866731500012257e-15	5.69766418720177e-16	5.406939157313948e-15	1.046105612705767e-16	4.811900487465233e-15	2.2817343380216825e-16	3.3302687607703734e-15	7.549776162670405e-17	5.097821325258538e-15	1.6653611942071742e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.903299993144	4.361882138845961e-15	2.0332335291120778e-16	2.8939254660914767e-15	4.963132107908652e-17	4.712637481700242e-15	7.202139755164501e-17	1.883996479955576e-15	5.866854550048947e-16	5.405829985338493e-15	1.0479585826683883e-16	4.79992278318937e-15	2.2569366487736665e-16	3.33079355924849e-15	7.544660159632354e-17	5.0978241422873185e-15	1.6556786952774734e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57453.95329999315	4.357015431719957e-15	2.0400418052540251e-16	2.8939607828524047e-15	4.974890298790654e-17	4.7117182257340196e-15	7.220853609984549e-17	1.8813058019800852e-15	6.030211430170877e-16	5.404690245389564e-15	1.04960007197208e-16	4.7880389942190125e-15	2.2316190388317413e-16	3.3313202889418407e-15	7.539066790555125e-17	5.097740298359257e-15	1.645878018392403e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57454.00329999315	4.3522541539422256e-15	2.04561253875148e-16	2.8939855426577066e-15	4.985857222505439e-17	4.710779362671269e-15	7.239091527450624e-17	1.878602166853781e-15	6.187581811358493e-16	5.4035198085903394e-15	1.0510299880115249e-16	4.776252735568327e-15	2.2058271020057625e-16	3.3318488205805426e-15	7.533019093302415e-17	5.097568293724462e-15	1.635971225117628e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57454.05329999315	4.347600840653669e-15	2.0499521263639837e-16	2.8939996312552924e-15	4.9960254963493175e-17	4.709820902595612e-15	7.256843844375467e-17	1.875886612829759e-15	6.338822791080969e-16	5.402318546083012e-15	1.0522484326848395e-16	4.7645676235712945e-15	2.1796094145652854e-16	3.3323790250413897e-15	7.526541059420075e-17	5.097306627698597e-15	1.6259708659861938e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57454.103299993156	4.3430580286687566e-15	2.0530731708469332e-16	2.894002934346778e-15	5.005388290032906e-17	4.7088428555365584e-15	7.274101475866205e-17	1.873160165806033e-15	6.483800923643779e-16	5.401086328762593e-15	1.0532557003011219e-16	4.7529872759466564e-15	2.153017696030416e-16	3.332910773074202e-15	7.51965762058843e-17	5.096953798646663e-15	1.615889983551641e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
