#wls	flux	fluxerr	mangling_mask
3.510336E+03	3.306813E-15	3.851093E-16	1.168444E+00
3.514583E+03	3.373704E-15	3.858443E-16	1.170328E+00
3.518829E+03	3.431113E-15	3.864901E-16	1.172229E+00
3.523076E+03	3.482989E-15	3.870836E-16	1.174147E+00
3.527323E+03	3.516132E-15	3.875186E-16	1.176082E+00
3.531569E+03	3.530688E-15	3.878064E-16	1.178035E+00
3.535816E+03	3.540133E-15	3.896224E-16	1.180005E+00
3.540063E+03	3.570918E-15	3.876749E-16	1.181993E+00
3.544309E+03	3.596276E-15	4.037531E-16	1.183998E+00
3.548556E+03	3.595423E-15	3.887128E-16	1.186021E+00
3.552802E+03	3.579869E-15	3.922180E-16	1.188062E+00
3.557049E+03	3.561438E-15	3.953927E-16	1.190121E+00
3.561296E+03	3.546075E-15	3.573687E-16	1.192198E+00
3.565542E+03	3.517553E-15	3.496874E-16	1.194294E+00
3.569789E+03	3.503559E-15	3.498651E-16	1.196407E+00
3.574035E+03	3.491224E-15	2.894810E-16	1.198539E+00
3.578282E+03	3.469873E-15	2.810795E-16	1.200690E+00
3.582529E+03	3.467119E-15	2.823298E-16	1.202859E+00
3.586775E+03	3.466557E-15	2.584251E-16	1.205046E+00
3.591022E+03	3.497653E-15	2.453726E-16	1.207253E+00
3.595269E+03	3.512567E-15	2.733627E-16	1.209478E+00
3.599515E+03	3.552650E-15	2.589872E-16	1.211723E+00
3.603762E+03	3.612702E-15	2.544023E-16	1.213986E+00
3.608008E+03	3.656348E-15	2.287010E-16	1.216269E+00
3.612255E+03	3.647306E-15	2.289331E-16	1.218571E+00
3.616502E+03	3.620192E-15	2.386677E-16	1.220893E+00
3.620748E+03	3.585789E-15	2.232293E-16	1.223234E+00
3.624995E+03	3.506183E-15	2.181568E-16	1.225595E+00
3.629242E+03	3.418071E-15	2.353217E-16	1.227976E+00
3.633488E+03	3.331860E-15	1.984601E-16	1.230377E+00
3.637735E+03	3.264571E-15	1.981346E-16	1.232797E+00
3.641981E+03	3.209025E-15	1.631342E-16	1.235238E+00
3.646228E+03	3.159475E-15	1.604652E-16	1.237699E+00
3.650475E+03	3.144230E-15	1.548690E-16	1.240181E+00
3.654721E+03	3.148957E-15	1.765893E-16	1.242682E+00
3.658968E+03	3.195320E-15	1.901160E-16	1.245205E+00
3.663215E+03	3.247265E-15	2.083363E-16	1.247748E+00
3.667461E+03	3.311452E-15	2.086044E-16	1.250312E+00
3.671708E+03	3.379314E-15	2.090271E-16	1.252897E+00
3.675954E+03	3.460920E-15	1.871959E-16	1.255503E+00
3.680201E+03	3.571201E-15	1.871919E-16	1.258130E+00
3.684448E+03	3.701261E-15	1.906296E-16	1.260776E+00
3.688694E+03	3.799172E-15	1.853769E-16	1.263443E+00
3.692941E+03	3.867516E-15	1.661351E-16	1.266128E+00
3.697188E+03	3.926531E-15	1.575200E-16	1.268833E+00
3.701434E+03	3.965604E-15	1.514956E-16	1.271557E+00
3.705681E+03	3.969057E-15	1.334908E-16	1.274298E+00
3.709927E+03	3.932700E-15	1.102412E-16	1.277058E+00
3.714174E+03	3.883149E-15	1.108435E-16	1.279835E+00
3.718421E+03	3.796585E-15	1.078926E-16	1.282630E+00
3.722667E+03	3.674564E-15	1.056961E-16	1.285442E+00
3.726914E+03	3.547124E-15	9.823483E-17	1.288270E+00
3.731161E+03	3.395504E-15	8.963973E-17	1.291115E+00
3.735407E+03	3.224330E-15	9.185203E-17	1.293976E+00
3.739654E+03	3.053051E-15	8.286900E-17	1.296853E+00
3.743901E+03	2.894402E-15	9.336952E-17	1.299745E+00
3.748147E+03	2.735439E-15	9.131636E-17	1.302652E+00
3.752394E+03	2.562710E-15	9.133582E-17	1.305574E+00
3.756640E+03	2.399414E-15	9.127971E-17	1.308510E+00
3.760887E+03	2.236564E-15	8.726635E-17	1.311460E+00
3.765134E+03	2.095192E-15	8.698608E-17	1.314424E+00
3.769380E+03	1.969119E-15	8.971482E-17	1.317401E+00
3.773627E+03	1.851981E-15	8.980725E-17	1.320391E+00
3.777874E+03	1.747145E-15	8.009730E-17	1.323394E+00
3.782120E+03	1.648727E-15	7.129175E-17	1.326410E+00
3.786367E+03	1.578573E-15	6.638418E-17	1.329437E+00
3.790613E+03	1.532880E-15	4.835703E-17	1.332476E+00
3.794860E+03	1.500731E-15	5.128733E-17	1.335526E+00
3.799107E+03	1.492793E-15	5.039316E-17	1.338588E+00
