time,mag,mag_err
55267.55,-11.076799437426919,0.005141296221802647
55267.75,-13.890849992415523,0.0026519880596103797
55268.05,-14.836109016797645,0.002493945131873295
55269.37,-16.169400405621055,0.0013662781085281817
55271.18,-17.07641458255803,0.00031034443678082467
55273.0,-17.733288290284797,7.153424590369664e-05
55275.0,-18.173963789115277,9.135660077491128e-05
55277.5,-18.490854904405293,0.00035315414798897134
55280.0,-18.649469607063832,0.00022023273731588904
55282.0,-18.72261235045085,0.0004552929817616975
55284.0,-18.64642442802593,2.693118118934796e-06
55285.0,-18.633097686719033,4.632310888688376e-06
55287.0,-18.536348503949004,0.00019814089513776634
55289.0,-18.479944302479236,0.00041148106252966417
55291.0,-18.42097122063594,0.00045438472772334155
55293.0,-18.284079799959333,0.00013734334430586561
55294.83,-18.200818670303335,0.0003334014434053956
55296.67,-18.114032612908467,0.000425318719312038
55298.5,-17.99681716250558,0.00041727370095472787
55300.33,-17.84123582699195,0.00039093867192273156
55302.17,-17.581903064584083,0.0004899363538201565
55304.0,-17.227472800411952,0.0003334970935847782
55305.83,-16.871450342048057,0.0005494382577437554
55307.67,-16.508695012718096,0.0017202631758277648
55309.5,-16.123985137082155,0.003697241419877728
55311.33,-15.770899722064211,0.005113802873762573
55313.17,-15.550567576100851,0.005066904725809087
55315.0,-15.481098260102517,2.56882385890512e-05
55317.06,-15.383699618263094,0.0036768893588805434
55319.11,-15.1998416001147,0.0037381919905527068
55321.17,-15.043824107464236,0.0025658926829021426
55323.22,-14.94971469851842,3.5875186486700104e-05
55325.11,-14.685854593441736,0.006548161691394262
55327.0,-14.540574756851491,2.7881971365196045e-05
55329.01,-14.574756829725825,0.0025872860355719476
55331.01,-14.386319402185404,0.0007558912444505861
55333.02,-14.258544368510071,0.0021358795819737863
55335.02,-14.068568057896533,0.004506152717720859
55337.03,-14.062130191921693,0.005071133895252
55339.04,-13.993014376965336,0.00556759178801237
55341.04,-13.84137563407652,0.006937369333560734
55343.05,-13.721660604692904,0.007680763160881661
55345.05,-13.60673431115325,0.008349700559538372
55347.06,-13.48783500700222,0.008924882997593503
55349.07,-13.370196242075119,0.00946003263440362
55351.07,-13.255669870435964,0.009978327969834461
55353.08,-13.13992880657395,0.010505756822257786
55355.08,-13.027354899310417,0.011024966182710544
55357.09,-12.913034888329399,0.011567369921740412
55359.1,-12.797215201973206,0.012155673036631535
55361.1,-12.679845111894956,0.012807827336883537
55363.11,-12.557403777502554,0.013511326943804377
55365.11,-12.426992405716257,0.014220283184486975
55367.12,-12.291984165860327,0.014915412691859281
55369.13,-12.27339021270174,0.014658859757517134
55371.13,-12.149546734890777,0.015091172239474265
55373.14,-12.026212592236904,0.015524003536235943
55375.14,-11.90359165170751,0.015974607378935145
