MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err
54947.50000000137	1.824088430825189e-14	1.4946156171427095e-16	3.564164661345466e-15	1.5825415368275289e-16	9.135633396893683e-15	3.1900275303435185e-16	1.5167909382719902e-14	1.4845444095217488e-14	1.5434866810977704e-14	1.9509756727586928e-16	6.247925088900056e-15	6.273492239976914e-17	1.2088936949735649e-14	1.1344412551192675e-16
54947.55000000137	1.8191523612984764e-14	1.4945243707967533e-16	3.564536647690877e-15	1.5855682918057247e-16	9.135209289524631e-15	3.1904725026809327e-16	1.509630082625434e-14	1.487703474325766e-14	1.5419067290091638e-14	1.9519286148680978e-16	6.2483709396377196e-15	6.283833637660152e-17	1.2085789782210937e-14	1.137203982085149e-16
54947.600000001374	1.814224855923625e-14	1.4945384112618147e-16	3.564908269185549e-15	1.5885799313006942e-16	9.13478366610987e-15	3.1909185501517067e-16	1.5025038401629847e-14	1.4908291446780832e-14	1.5403183756651923e-14	1.9524993210638235e-16	6.2487808537039406e-15	6.294962630877279e-17	1.208259004788358e-14	1.140105810613788e-16
54947.65000000138	1.8093060295134763e-14	1.494656902992348e-16	3.5652795260821605e-15	1.5915763763090012e-16	9.134356526073872e-15	3.191365518962825e-16	1.4954121146856257e-14	1.493921659849595e-14	1.538721679980172e-14	1.9527301605498174e-16	6.2491551061116494e-15	6.306889728981147e-17	1.20793388531274e-14	1.1431477967856603e-16
54947.70000000138	1.8043959951471213e-14	1.49487903242683e-16	3.5656504186324755e-15	1.5945575492789994e-16	9.133927868841421e-15	3.191813256545037e-16	1.488354808894141e-14	1.4969812579440837e-14	1.5371167000118058e-14	1.952668483310867e-16	6.2494939718084666e-15	6.319625750015258e-17	1.2076037304214197e-14	1.1463311128359227e-16
54947.75000000138	1.7994948678300405e-14	1.4952040059427465e-16	3.566020947087174e-15	1.597523374091069e-16	9.133497693835621e-15	3.192261611551724e-16	1.4813318244144124e-14	1.5000081758760794e-14	1.5355034934485674e-14	1.9523664441570525e-16	6.249797725677423e-15	6.333181796582922e-17	1.2072686507317286e-14	1.1496570422697854e-16
54947.800000001385	1.7946027608339643e-14	1.4956310514303568e-16	3.566391111696634e-15	1.600473776037092e-16	9.13306600048046e-15	3.192710433856197e-16	1.4743430618223583e-14	1.503002649349403e-14	1.533882117210932e-14	1.9518807955470259e-16	6.250066642538054e-15	6.34756923001939e-17	1.2069287568511981e-14	1.1531269745212019e-16
54947.85000000139	1.7897197893570122e-14	1.4961594052738667e-16	3.5667609127102344e-15	1.6034086818009087e-16	9.132632788197261e-15	3.1931595745526687e-16	1.4673884206685284e-14	1.5059649128363744e-14	1.532252627864914e-14	1.95127264418131e-16	6.250300997145762e-15	6.362799642783423e-17	1.2065841593779742e-14	1.1567423991621283e-16
54947.90000000139	1.784846066863553e-14	1.4967883284564906e-16	3.56713035037635e-15	1.6063280194389701e-16	9.132198056408346e-15	3.19360888595513e-16	1.4604677995023467e-14	1.508895199557673e-14	1.5306150812085294e-14	1.9506071661831448e-16	6.250501064192815e-15	6.378884829346409e-17	1.2062349689006942e-14	1.1605048996868924e-16
54947.950000001394	1.779981706817956e-14	1.4975170997395507e-16	3.567499424942791e-15	1.6092317183619976e-16	9.131761804535333e-15	3.1940582215980325e-16	1.4535810958960152e-14	1.511793741462828e-14	1.528969532614442e-14	1.9499532756898248e-16	6.250667118308893e-15	6.395836755532694e-17	1.2058812959990646e-14	1.1644161468972203e-16
54948.0000000014	1.7751268251888966e-14	1.4983450077970826e-16	3.567868136656126e-15	1.6121197093154915e-16	9.131324031997165e-15	3.1945074362302974e-16	1.4467282064680767e-14	1.5146607692113283e-14	1.527316036829102e-14	1.949383241834058e-16	6.2507994340618115e-15	6.413667526431307e-17	1.2055232512436766e-14	1.1684778918961157e-16
54948.0500000014	1.7702815342849095e-14	1.4992713734653557e-16	3.568236485762789e-15	1.6149919243623153e-16	9.130884738214812e-15	3.1949563858196904e-16	1.4399090269066483e-14	1.5174965121543342e-14	1.525654647987514e-14	1.9489722494953292e-16	6.2508982859569776e-15	6.432389353068723e-17	1.2051609451965345e-14	1.1726919587316884e-16
54948.1000000014	1.765445948918837e-14	1.5002955194963687e-16	3.568604472507872e-15	1.617848296864326e-16	9.130443922606788e-15	3.1954049275488803e-16	1.4331234519923167e-14	1.5203011983169714e-14	1.523985419805238e-14	1.9487978998140885e-16	6.2509639484390724e-15	6.452014517827517e-17	1.2047944884110037e-14	1.1770602366976207e-16
54948.150000001406	1.7606201833256034e-14	1.501416787581499e-16	3.5689720971358414e-15	1.6206887614653603e-16	9.130001584590255e-15	3.1958529198140594e-16	1.426371375620726e-14	1.5230750543812037e-14	1.5223084052593745e-14	1.948939647375859e-16	6.250996695891683e-15	6.472555338796786e-17	1.2044239914321816e-14	1.1815846723267909e-16
54948.20000000141	1.755804351740134e-14	1.5026345459648576e-16	3.569339359890574e-15	1.6235132540732655e-16	9.129557723584812e-15	3.1963002222244794e-16	1.4196526908248171e-14	1.525818305669256e-14	1.5206236571497933e-14	1.949478012086393e-16	6.250996802506363e-15	6.49402410164212e-17	1.2040495646733967e-14	1.1862672547933125e-16
54948.25000000141	1.7509985610770717e-14	1.5039479610291123e-16	3.569706261014661e-15	1.626321711843712e-16	9.129112339005723e-15	3.196746695600057e-16	1.4129672897967685e-14	1.5285311761275827e-14	1.5189312888093846e-14	1.9504601397046977e-16	6.250964514489768e-15	6.516426358802482e-17	1.203671292344589e-14	1.1911086768597696e-16
54948.300000001414	1.746202890318405e-14	1.505355401524039e-16	3.5700728007499814e-15	1.6291140731634106e-16	9.128665430269819e-15	3.1971922019705695e-16	1.406315063909623e-14	1.5312138883113675e-14	1.517231549229042e-14	1.951857779510705e-16	6.250900015683842e-15	6.539752671840149e-17	1.203289200202383e-14	1.1961066851888184e-16
54948.35000000142	1.7414174134375082e-14	1.5068550556011048e-16	3.570438979338216e-15	1.6318902776336819e-16	9.128216996792722e-15	3.1976366045750237e-16	1.3996959037385958e-14	1.533866663369536e-14	1.5155247052260785e-14	1.9536333108993423e-16	6.250803481442201e-15	6.563991556450201e-17	1.2029033060874906e-14	1.2012586648513734e-16
54948.40000000142	1.7366422011328932e-14	1.5084451190233e-16	3.570804797019408e-15	1.6346502660549078e-16	9.127767037989152e-15	3.198079767858199e-16	1.3931096990820758e-14	1.5364897210302696e-14	1.5138110231363297e-14	1.955750718516393e-16	6.250675087058456e-15	6.589131538752636e-17	1.2025136278330171e-14	1.2065620495521226e-16
54948.45000000142	1.731877327185296e-14	1.510123811163612e-16	3.571170254033376e-15	1.6373939804103516e-16	9.127315553273132e-15	3.198521557468789e-16	1.3865563389823362e-14	1.5390832795870127e-14	1.5120907688112024e-14	1.9581762808482701e-16	6.250515007768127e-15	6.615161188200245e-17	1.202120183264272e-14	1.2120143276939774e-16
54948.500000001426	1.7271228642196174e-14	1.5118893687287897e-16	3.571535350618682e-15	1.6401213638515587e-16	9.12686254205773e-15	3.1989618402604114e-16	1.3800357117459324e-14	1.541647555884952e-14	1.510364207440443e-14	1.9608792125778534e-16	6.250323418748815e-15	6.642069148371002e-17	1.2017229901990033e-14	1.217613047866751e-16
54948.55000000143	1.7223788837049257e-14	1.5137400487419513e-16	3.57190008701355e-15	1.6428323606823438e-16	9.12640800375712e-15	3.199400484286442e-16	1.3735477049638142e-14	1.544182765307966e-14	1.5086316038386608e-14	1.96383226046289e-16	6.250100495119573e-15	6.669844165758392e-17	1.2013220664472857e-14	1.22335582378431e-16
54948.60000000143	1.7176454588440392e-14	1.515674129413276e-16	3.572264463454911e-15	1.645526916344822e-16	9.125951937781477e-15	3.199837358800629e-16	1.3670922055311425e-14	1.5466891217660208e-14	1.5068932222799127e-14	1.9670122531028907e-16	6.249846411942221e-15	6.698475116375523e-17	1.2009174298116017e-14	1.2292403386809612e-16
54948.650000001435	1.7129226620692206e-14	1.5176899078901661e-16	3.572628480179399e-15	1.648204977404841e-16	9.12549434354349e-15	3.2002723342549783e-16	1.3606690996668184e-14	1.5491668376830112e-14	1.5051493265331487e-14	1.970400605387966e-16	6.249561344220799e-15	6.727951030336849e-17	1.2005090980869023e-14	1.2352643491692337e-16
54948.70000000144	1.7082105663906497e-14	1.519785717960352e-16	3.5729921374222464e-15	1.6508664915373916e-16	9.125035220454233e-15	3.2007052822940786e-16	1.3542782729327296e-14	1.551616123985029e-14	1.5034001798533513e-14	1.9739837786516207e-16	6.2492454669026145e-15	6.758261114252061e-17	1.2000970890606118e-14	1.2414256885814816e-16
54948.75000000144	1.7035092434700328e-14	1.5219598918324213e-16	3.573355435418542e-15	1.6535114075126696e-16	9.124574567922543e-15	3.201136075759338e-16	1.347919610252715e-14	1.5540371900890496e-14	1.5016460451055954e-14	1.9777536975891506e-16	6.248898954878194e-15	6.789394771608961e-17	1.1996814205126324e-14	1.2477222698046806e-16
54948.80000000144	1.6988187663175497e-14	1.5242108069664536e-16	3.573718374402011e-15	1.6561396751832368e-16	9.124112385357444e-15	3.201564588682486e-16	1.3415929959312502e-14	1.5564302438920236e-14	1.4998871845494202e-14	1.9817081248650289e-16	6.2485219829814655e-15	6.821341620992661e-17	1.1992621102154587e-14	1.2541520876133462e-16
54948.85000000145	1.69413920794338e-14	1.5265368590464012e-16	3.574080954605952e-15	1.6587512454691671e-16	9.123648672169234e-15	3.2019906962839674e-16	1.3352983136718637e-14	1.5587954917603692e-14	1.4981238601726107e-14	1.9858509940342119e-16	6.248114725989851e-15	6.854091512367954e-17	1.1988391759340805e-14	1.2607132205470185e-16
54948.90000000145	1.6894706398165914e-14	1.5289364677329975e-16	3.574443176262567e-15	1.6613460703465762e-16	9.123183427765136e-15	3.202414274971767e-16	1.3290354465952765e-14	1.561133138519845e-14	1.4963563332569848e-14	1.9901927009385967e-16	6.2476773586256705e-15	6.88763454127302e-17	1.19841263542612e-14	1.2674038323045938e-16
54948.95000000145	1.6848131351400025e-14	1.5314080802981618e-16	3.574805039603306e-15	1.6639241028334465e-16	9.122716651552275e-15	3.202835202339438e-16	1.3228042772572843e-14	1.563443387445803e-14	1.4945848648834994e-14	1.9947503532009093e-16	6.247210055554873e-15	6.921961061059328e-17	1.1979825064418492e-14	1.2742221727207238e-16
54949.000000001455	1.680166766153237e-14	1.5339501650429966e-16	3.575166544859227e-15	1.666485296977331e-16	9.122248342936425e-15	3.2032533571632063e-16	1.3166046876663611e-14	1.565726440253801e-14	1.492809715574836e-14	1.999547976728915e-16	6.246712991388626e-15	6.957061693278869e-17	1.1975488067242339e-14	1.2811665783036665e-16
54949.05000000146	1.6755316058664743e-14	1.5365612189297055e-16	3.575527692259663e-15	1.6690296078434667e-16	9.12177850132489e-15	3.2036686193978524e-16	1.3104365593010185e-14	1.567982497090576e-14	1.491031145407646e-14	2.0046166774579087e-16	6.246186340682859e-15	6.992927336108602e-17	1.1971115540088595e-14	1.2882354723717952e-16
54949.10000000146	1.6709077261340604e-14	1.5392397700482946e-16	3.575888482034295e-15	1.671556991501191e-16	9.121307126122111e-15	3.204080870179365e-16	1.3042997731268964e-14	1.570211756525363e-14	1.4892494140952587e-14	2.0099947557428855e-16	6.2456302779389e-15	7.029549171065676e-17	1.1966707660240885e-14	1.2954273648108103e-16
54949.150000001464	1.6662951999661746e-14	1.5419843729574417e-16	3.576248914411056e-15	1.6740674050148562e-16	9.1208342167328e-15	3.2044899918168036e-16	1.2981942096136054e-14	1.5724144155415437e-14	1.4874647809079278e-14	2.0157277700824507e-16	6.245044977603524e-15	7.06691866789693e-17	1.1962264604910397e-14	1.3027408514600866e-16
54949.20000000147	1.6616940999877185e-14	1.5447935974928212e-16	3.576608989617366e-15	1.6765608064282275e-16	9.120359772560305e-15	3.204895867794749e-16	1.2921197487513196e-14	1.574590669528632e-14	1.4856775047644e-14	2.021868546118217e-16	6.244430614069764e-15	7.10502758784413e-17	1.1957786551236495e-14	1.3101746131389645e-16
54949.25000000147	1.657104498245677e-14	1.547666050858157e-16	3.576968707880166e-15	1.679037154756248e-16	9.119883793008681e-15	3.205298382766092e-16	1.2860762700671117e-14	1.5767407122745698e-14	1.4838878441226234e-14	2.028477126231059e-16	6.243787361676189e-15	7.143867985219627e-17	1.1953273676286054e-14	1.3177274143643406e-16
54949.30000000147	1.6525264679428682e-14	1.5506003683249607e-16	3.577328069425269e-15	1.681496409972837e-16	9.11940627747956e-15	3.2056974225543596e-16	1.2800636526410595e-14	1.578864735958337e-14	1.4820960570270086e-14	2.035620654577998e-16	6.243115394708492e-15	7.183432207537275e-17	1.1948726157055365e-14	1.3253981017364605e-16
54949.350000001476	1.6479600807409997e-14	1.5535952125207422e-16	3.577687074477694e-15	1.683938532998823e-16	9.118927225375032e-15	3.2060928741473614e-16	1.274081775122098e-14	1.5809629311428595e-14	1.480302401259074e-14	2.04337319213998e-16	6.242414887399127e-15	7.223712894055981e-17	1.1944144170469155e-14	1.3331856020389148e-16
54949.40000000148	1.643405409842889e-14	1.5566492586985096e-16	3.5780457232615216e-15	1.6863634856922992e-16	9.118446636095955e-15	3.2064846256982023e-16	1.2681305157436396e-14	1.5830354867682104e-14	1.4785071341365856e-14	2.0518154563464255e-16	6.241686013926943e-15	7.264702972943196e-17	1.1939527893381218e-14	1.3410889200617655e-16
54949.45000000148	1.6388625271028826e-14	1.559761223564419e-16	3.578404016000343e-15	1.6887712308380141e-16	9.117964509042716e-15	3.206872566518667e-16	1.2622097523389565e-14	1.585082590145097e-14	1.4767105126494342e-14	2.0610344801575295e-16	6.24092894841905e-15	7.30639565714845e-17	1.1934877502575767e-14	1.34910713616341e-16
54949.500000001484	1.6343315059164378e-14	1.562929848423732e-16	3.578761952916949e-15	1.691161732136328e-16	9.117480843614986e-15	3.2072565870796765e-16	1.2563193623563343e-14	1.587104426948621e-14	1.4749127933828327e-14	2.0711231861951906e-16	6.240143864949634e-15	7.348784438901899e-17	1.1930193174765328e-14	1.3572394035899334e-16
54949.55000000149	1.629812419101095e-14	1.5661538954216121e-16	3.579119534232958e-15	1.6935349541935857e-16	9.11699563921223e-15	3.2076365790076307e-16	1.2504592228739885e-14	1.5891011812123075e-14	1.4731142326650123e-14	2.0821798726390628e-16	6.2393309375410056e-15	7.391863083107474e-17	1.1925475086594005e-14	1.3654849455667126e-16
54949.60000000149	1.625305337548005e-14	1.5694321601718198e-16	3.579476760169482e-15	1.6958908625117087e-16	9.116508895231623e-15	3.2080124350820677e-16	1.2446292106147685e-14	1.5910730353223956e-14	1.4713150864224803e-14	2.094307609195088e-16	6.238490340163821e-15	7.435625619514252e-17	1.1920723414635792e-14	1.3738430521810125e-16
54949.65000000149	1.6208103348452646e-14	1.5727634480818185e-16	3.579833630946761e-15	1.6982294234788013e-16	9.116020611071892e-15	3.208384049231981e-16	1.2388292019606211e-14	1.5930201700123822e-14	1.4695156102243304e-14	2.1076135434844268e-16	6.237622246736952e-15	7.480066333899596e-17	1.1915938335395295e-14	1.382313077072159e-16
54949.700000001496	1.6163274836177752e-14	1.5761466136649233e-16	3.580190146784168e-15	1.7005506043595397e-16	9.115530786129384e-15	3.208751316534803e-16	1.2330590729668456e-14	1.594942764357806e-14	1.4677160593915336e-14	2.122208120689466e-16	6.236726831128707e-15	7.525179758174254e-17	1.1911120025308648e-14	1.390894433928981e-16
54949.7500000015	1.611856856105161e-14	1.5795805219729614e-16	3.580546307900349e-15	1.7028543732851343e-16	9.115039419800598e-15	3.209114133211875e-16	1.2273186993761278e-14	1.5968409957712782e-14	1.4659166888728774e-14	2.1382042221329508e-16	6.2358042671563364e-15	7.570960659616047e-17	1.1906268660743337e-14	1.3995865928401057e-16
54949.8000000015	1.6073985253176006e-14	1.583064056225691e-16	3.580902114512927e-15	1.7051406992451485e-16	9.11454651148084e-15	3.2094723966271884e-16	1.2216079566323602e-14	1.5987150399977377e-14	1.4641177533631186e-14	2.1557162315673962e-16	6.234854728586024e-15	7.617404029201572e-17	1.1901384417998163e-14	1.4083890764761386e-16
54949.850000001505	1.6029525631094403e-14	1.5865961366070567e-16	3.581257566839313e-15	1.7074095520777498e-16	9.114052060564846e-15	3.2098260052844083e-16	1.2159267198942415e-14	1.6005650711099295e-14	1.4623195072320923e-14	2.174859041173878e-16	6.233878389134398e-15	7.664505069104476e-17	1.189646747330447e-14	1.4173014561405417e-16
54949.90000000151	1.5985190422982208e-14	1.5901757060008517e-16	3.58161266509528e-15	1.7096609024610242e-16	9.113556066446933e-15	3.2101748588215697e-16	1.2102748640486842e-14	1.6023912615041072e-14	1.4605222045158493e-14	2.1957470124054851e-16	6.23287542246788e-15	7.712259179515018e-17	1.189151800282602e-14	1.4263233476952175e-16
54949.95000000151	1.5940980357014824e-14	1.5938017158971366e-16	3.5819674094965e-15	1.7118947219042803e-16	9.113058528520428e-15	3.2105188580137585e-16	1.2046522637239955e-14	1.6041937818959396e-14	1.458726099020042e-14	2.218492909662248e-16	6.231846002202926e-15	7.760661944710363e-17	1.1886536182659073e-14	1.43545440736726e-16
54950.00000000151	1.589689615558849e-14	1.5974731577832838e-16	3.582321800257284e-15	1.7141109827397037e-16	9.112559446177657e-15	3.21085790476422e-16	1.1990587933028672e-14	1.6059728013166238e-14	1.4569314442874298e-14	2.2432068271421014e-16	6.230790301907016e-15	7.809709118499522e-17	1.1881522188832526e-14	1.4446943274603678e-16
54950.050000001516	1.5852938539173048e-14	1.6011890391643853e-16	3.582675837591605e-15	1.7163096581143035e-16	9.112058818811599e-15	3.21119190210569e-16	1.1934943269351634e-14	1.6077284871091955e-14	1.455138493532897e-14	2.2699951308315135e-16	6.2297084950982955e-15	7.859396609150228e-17	1.1876476197309502e-14	1.4540428319744812e-16
54950.10000000152	1.580910824172308e-14	1.604948375414581e-16	3.5830295217124485e-15	1.7184907219811044e-16	9.111556645813355e-15	3.2115207541944807e-16	1.1879587385505013e-14	1.609461004925031e-14	1.453347499767512e-14	2.298959438343781e-16	6.228600755246298e-15	7.909720463697073e-17	1.1871398383985975e-14	1.463499672147395e-16
54950.15000000152	1.576540598178204e-14	1.6087502228508372e-16	3.58338285283191e-15	1.7206541490911148e-16	9.111052926573382e-15	3.2118443663121833e-16	1.182451901870643e-14	1.611170518720535e-14	1.4515587157512684e-14	2.330195659022206e-16	6.22746725577213e-15	7.960676851883153e-17	1.1866288924692853e-14	1.4730646219195696e-16
54950.200000001525	1.572183248367255e-14	1.6125936249380204e-16	3.583735831161441e-15	1.722799914986848e-16	9.110547660481364e-15	3.212162644858189e-16	1.1769736904216933e-14	1.6128571907540057e-14	1.4497723915000418e-14	2.363791395999681e-16	6.226308169714961e-15	8.012261182774336e-17	1.1861147996028015e-14	1.4827372828347955e-16
54950.25000000153	1.567838807295452e-14	1.6164769401068973e-16	3.584088456911465e-15	1.724927995993179e-16	9.110040846927443e-15	3.2124754973463926e-16	1.1715239775461036e-14	1.6145211815826762e-14	1.4479886816768362e-14	2.399760134171091e-16	6.225123665077627e-15	8.064455988453078e-17	1.1855975787009261e-14	1.4925144200227112e-16
54950.30000000153	1.563507259744314e-14	1.6203976029419972e-16	3.584440730291798e-15	1.7270383692099116e-16	9.109532485299007e-15	3.212782832409134e-16	1.166102636414489e-14	1.6161626500599198e-14	1.4462076169986223e-14	2.438021506273871e-16	6.22391390597457e-15	8.117233920306317e-17	1.1850772496198479e-14	1.502390620286001e-16
54950.350000001534	1.5591885858720248e-14	1.624353019312059e-16	3.5847926515115056e-15	1.72913101250601e-16	9.109022574985192e-15	3.2130845597860717e-16	1.160709540037256e-14	1.6177817533326217e-14	1.444429219725529e-14	2.4784836050441775e-16	6.222679056374354e-15	8.170567505661879e-17	1.1845538322340273e-14	1.5123604363340982e-16
54950.40000000154	1.554882767763157e-14	1.628340610782345e-16	3.585144220778516e-15	1.73120590451063e-16	9.108511115372097e-15	3.2133805903255254e-16	1.1553445612760541e-14	1.6193786468387022e-14	1.4426535118961493e-14	2.5210501658153056e-16	6.2214192801985265e-15	8.22442943323228e-17	1.1840273464114709e-14	1.5224184493510132e-16
54950.45000000154	1.5505897855758944e-14	1.6323578306863762e-16	3.5854954383003325e-15	1.733263024606819e-16	9.10799810584703e-15	3.2136708359808937e-16	1.150007572855039e-14	1.620953484304797e-14	1.4408805152448287e-14	2.565621840052888e-16	6.22013474132161e-15	8.278792579435155e-17	1.1834978120137757e-14	1.5325592746175937e-16
54950.50000000154	1.5463096198536984e-14	1.636402137111677e-16	3.58584630428312e-15	1.7353023529246598e-16	9.107483545794984e-15	3.213955209808648e-16	1.1446984473719578e-14	1.6225064177440758e-14	1.4391102514261607e-14	2.612097346692499e-16	6.218825603571786e-15	8.333630032538812e-17	1.1829652488962209e-14	1.5427775666591067e-16
54950.550000001545	1.5420422519105863e-14	1.6404710236429554e-16	3.586196818933263e-15	1.737323870334708e-16	9.106967434602604e-15	3.214233625965214e-16	1.1394170573090619e-14	1.62403759745421e-14	1.437342741740277e-14	2.6603744930003183e-16	6.217492030731261e-15	8.38891511465997e-17	1.182429676907725e-14	1.5530680239568985e-16
54950.60000000155	1.5377876624826583e-14	1.644562018373167e-16	3.586546982455365e-15	1.739327558440935e-16	9.10644977165259e-15	3.2145059996996897e-16	1.1341632750438436e-14	1.625547172015468e-14	1.4355780072953106e-14	2.710351062619712e-16	6.216134186535718e-15	8.444621401778256e-17	1.181891115890929e-14	1.5634253932224224e-16
54950.65000000155	1.5335458323060147e-14	1.6486726488965818e-16	3.586896795053407e-15	1.7413133995744397e-16	9.105930556329524e-15	3.214772247359168e-16	1.1289369728596003e-14	1.6270352882889458e-14	1.4338160690310247e-14	2.7619255732895636e-16	6.214752234675723e-15	8.50072274182894e-17	1.1813495856822182e-14	1.5738444732737314e-16
54950.700000001554	1.5293167423093955e-14	1.6528005000729022e-16	3.587246256930777e-15	1.7432813767873316e-16	9.105409788016636e-15	3.2150322863774466e-16	1.1237380229558261e-14	1.6285020914149233e-14	1.432056947627246e-14	2.814997910387956e-16	6.213346338796321e-15	8.557193270931444e-17	1.1808051061117494e-14	1.584320118518507e-16
54950.75000000156	1.5251003734215394e-14	1.6569431482991326e-16	3.5875953682903335e-15	1.7452314738466358e-16	9.104887466094991e-15	3.2152860352780655e-16	1.118566297458447e-14	1.629947724811338e-14	1.4303006635334006e-14	2.869469845042429e-16	6.211916662497169e-15	8.614007427979106e-17	1.1802576970035651e-14	1.5948472420743593e-16
54950.80000000156	1.5208967069564638e-14	1.6610982311883846e-16	3.587944129333214e-15	1.7471636752274044e-16	9.104363589947636e-15	3.2155334136686275e-16	1.1134216684298786e-14	1.6313723301723788e-14	1.4285472369744233e-14	2.925245447200726e-16	6.2104633693335795e-15	8.671139967479188e-17	1.1797073781753952e-14	1.6054208185436533e-16
54950.85000000156	1.5167057226870745e-14	1.665263400735121e-16	3.5882925402606966e-15	1.7490779661079958e-16	9.103838158955045e-15	3.215774342238494e-16	1.1083040078789306e-14	1.6327760474671902e-14	1.42679668800688e-14	2.9822314049052916e-16	6.208986622815886e-15	8.728565970941522e-17	1.1791541694390366e-14	1.6160358864687584e-16
54950.900000001566	1.5125274026979447e-14	1.6694363302872805e-16	3.58864060127279e-15	1.7509743323635863e-16	9.103311172497919e-15	3.216008742756636e-16	1.103213187770539e-14	1.6341590149386805e-14	1.4250490364273994e-14	3.0403372612339744e-16	6.2074865864103966e-15	8.786260856802874e-17	1.1785980906001014e-14	1.626687550471871e-16
54950.95000000157	1.5083617269546185e-14	1.673614727890069e-16	3.588988312569032e-15	1.7528527605608995e-16	9.102782629954572e-15	3.2162365380655583e-16	1.098149080035361e-14	1.6355213691024394e-14	1.4233043018081172e-14	3.099475580124111e-16	6.205963423539303e-15	8.844200388981259e-17	1.1780391614582288e-14	1.637370983127083e-16
54951.00000000157	1.5042086771563913e-14	1.6777963387281736e-16	3.5893356743473486e-15	1.7547132379517272e-16	9.102252530705078e-15	3.2164576520837237e-16	1.093111556579189e-14	1.636863244745748e-14	1.4215625035498476e-14	3.1595620516936104e-16	6.20441729758127e-15	8.902360684162033e-17	1.177477401806953e-14	1.6480814265419617e-16
54951.050000001575	1.5000682326908906e-14	1.681978931767337e-16	3.589682686806017e-15	1.756555752469246e-16	9.101720874127252e-15	3.2166720097981664e-16	1.0881004892922263e-14	1.638184774926686e-14	1.419823660858451e-14	3.220515546874634e-16	6.202848371871254e-15	8.960718217948302e-17	1.1769128314339807e-14	1.6588141937191613e-16
54951.10000000158	1.495940376220607e-14	1.686160299487393e-16	3.590029350141682e-15	1.7583802927208535e-16	9.101187659598351e-15	3.216879537262631e-16	1.0831157500582094e-14	1.6394860909733277e-14	1.4180877926030498e-14	3.28225813023848e-16	6.2012568097013206e-15	9.019249829843293e-17	1.1763454701209622e-14	1.669564669664096e-16
54951.15000000158	1.4918250875184456e-14	1.6903382714022113e-16	3.590375664550556e-15	1.7601868479844788e-16	9.100652886495247e-15	3.2170801615969255e-16	1.0781572107633754e-14	1.640767322483026e-14	1.416354917561198e-14	3.344715038893087e-16	6.199642774320552e-15	9.077932727293365e-17	1.175775337643694e-14	1.6803283122938588e-16
54951.20000000158	1.4877223477057846e-14	1.6945107103584813e-16	3.590721630227734e-15	1.761975408203164e-16	9.10011655419366e-15	3.217273810979283e-16	1.073224743305284e-14	1.6420285973217768e-14	1.414625054256419e-14	3.4078146343672595e-16	6.1980064289355495e-15	9.136744488706941e-17	1.1752024537721458e-14	1.691100653144159e-16
54951.250000001586	1.4836321373260855e-14	1.698675496492728e-16	3.591067247367815e-15	1.7637459639792708e-16	9.099578662069806e-15	3.217460414650369e-16	1.0683182196014952e-14	1.6432700416236624e-14	1.4128982210143294e-14	3.4714883334381734e-16	6.1963479367102956e-15	9.195663065703226e-17	1.1746268382703936e-14	1.701877297894684e-16
54951.30000000159	1.479554437500727e-14	1.7028305607579074e-16	3.5914125161644976e-15	1.7654985065708397e-16	9.09903920949744e-15	3.217639902903303e-16	1.0634375115981023e-14	1.644491779790368e-14	1.4111744359271923e-14	3.535670522985994e-16	6.194667460766969e-15	9.254666784450112e-17	1.1740485108967482e-14	1.7126539267250488e-16
54951.35000000159	1.4754892299290038e-14	1.7069738490924224e-16	3.591757436810636e-15	1.767233027886397e-16	9.098498195851042e-15	3.217812207085839e-16	1.0585824912781238e-14	1.6456939344907723e-14	1.4094537169041327e-14	3.6002984631520244e-16	6.1929651641859936e-15	9.313734346393167e-17	1.173467491403821e-14	1.723426294523295e-16
54951.400000001595	1.471436493805905e-14	1.7111033430310745e-16	3.5921020094983055e-15	1.768949520480419e-16	9.097955620503677e-15	3.217977259594232e-16	1.0537530306697533e-14	1.646876626660601e-14	1.40773608166523e-14	3.6653121823710393e-16	6.191241210006218e-15	9.37284482817892e-17	1.172883799538406e-14	1.734190230952436e-16
54951.4500000016	1.4673962114086423e-14	1.7152170604860806e-16	3.592446234418683e-15	1.7706479775489228e-16	9.097411482828009e-15	3.21813499387367e-16	1.0489490018544747e-14	1.6480399755021474e-14	1.4060215476440415e-14	3.730654367202333e-16	6.189495761225324e-15	9.431977681097924e-17	1.1722974550416764e-14	1.7449416403853368e-16
54951.5000000016	1.4633683628953993e-14	1.7193130338653757e-16	3.59279011176246e-15	1.7723283929246496e-16	9.096865782196095e-15	3.2182853444119585e-16	1.0441702769750395e-14	1.6491840984840502e-14	1.4043101321736936e-14	3.7962702493509584e-16	6.187728980800144e-15	9.491112729885088e-17	1.1717084776491466e-14	1.755676501728573e-16
