#wls	flux	fluxerr	mangling_mask
3.400336E+03	6.378475E-15	8.322372E-16	1.322759E+00
3.403331E+03	6.461503E-15	8.330780E-16	1.322859E+00
3.406327E+03	6.549179E-15	8.339847E-16	1.322960E+00
3.409322E+03	6.648913E-15	8.350749E-16	1.323061E+00
3.412317E+03	6.736494E-15	8.359649E-16	1.323164E+00
3.415313E+03	6.834284E-15	8.370092E-16	1.323268E+00
3.418308E+03	6.943607E-15	8.382300E-16	1.323373E+00
3.421303E+03	7.039983E-15	8.392359E-16	1.323479E+00
3.424299E+03	7.119835E-15	8.399681E-16	1.323586E+00
3.427294E+03	7.210162E-15	8.418424E-16	1.323694E+00
3.430289E+03	7.310439E-15	7.407046E-16	1.323803E+00
3.433285E+03	7.405045E-15	7.158715E-16	1.323913E+00
3.436280E+03	7.528139E-15	7.123705E-16	1.324025E+00
3.439275E+03	7.653114E-15	7.013742E-16	1.324137E+00
3.442271E+03	7.752160E-15	7.310171E-16	1.324250E+00
3.445266E+03	7.841033E-15	7.486917E-16	1.324365E+00
3.448261E+03	7.912708E-15	7.372552E-16	1.324480E+00
3.451257E+03	7.965991E-15	7.448916E-16	1.324597E+00
3.454252E+03	7.998756E-15	7.314748E-16	1.324714E+00
3.457247E+03	8.034581E-15	6.957733E-16	1.324833E+00
3.460243E+03	8.067239E-15	6.958122E-16	1.324953E+00
3.463238E+03	8.074468E-15	6.758515E-16	1.325074E+00
3.466233E+03	8.046852E-15	6.702228E-16	1.325196E+00
3.469229E+03	8.023346E-15	6.387329E-16	1.325319E+00
3.472224E+03	8.003156E-15	6.524420E-16	1.325443E+00
3.475220E+03	7.964676E-15	6.530801E-16	1.325568E+00
3.478215E+03	7.924207E-15	5.674356E-16	1.325695E+00
3.481210E+03	7.937432E-15	5.272593E-16	1.325822E+00
3.484206E+03	7.932236E-15	5.310942E-16	1.325951E+00
3.487201E+03	7.885142E-15	5.490643E-16	1.326081E+00
3.490196E+03	7.807409E-15	5.241896E-16	1.326212E+00
3.493192E+03	7.766540E-15	5.160211E-16	1.326344E+00
3.496187E+03	7.743709E-15	4.932267E-16	1.326477E+00
3.499182E+03	7.687980E-15	4.679478E-16	1.326612E+00
3.502178E+03	7.656526E-15	4.619156E-16	1.326747E+00
3.505173E+03	7.663685E-15	4.618439E-16	1.326884E+00
3.508168E+03	7.674833E-15	4.731984E-16	1.327022E+00
3.511164E+03	7.644051E-15	4.572815E-16	1.327161E+00
3.514159E+03	7.651496E-15	4.675915E-16	1.327302E+00
3.517154E+03	7.641559E-15	4.646764E-16	1.327443E+00
3.520150E+03	7.611847E-15	4.401972E-16	1.327586E+00
3.523145E+03	7.604307E-15	4.275820E-16	1.327730E+00
3.526140E+03	7.602350E-15	4.364757E-16	1.327875E+00
3.529136E+03	7.559762E-15	4.336232E-16	1.328021E+00
3.532131E+03	7.515710E-15	4.553530E-16	1.328169E+00
3.535126E+03	7.481750E-15	3.976907E-16	1.328318E+00
3.538122E+03	7.454166E-15	4.046855E-16	1.328468E+00
3.541117E+03	7.432826E-15	4.001496E-16	1.328619E+00
3.544112E+03	7.410958E-15	4.329235E-16	1.328772E+00
3.547108E+03	7.394406E-15	4.437027E-16	1.328925E+00
3.550103E+03	7.390750E-15	4.417608E-16	1.329080E+00
3.553099E+03	7.336588E-15	4.398752E-16	1.329237E+00
3.556094E+03	7.278300E-15	4.424768E-16	1.329394E+00
3.559089E+03	7.216680E-15	4.820914E-16	1.329553E+00
3.562084E+03	7.134974E-15	4.851502E-16	1.329713E+00
3.565080E+03	7.061367E-15	4.818107E-16	1.329874E+00
3.568075E+03	6.980433E-15	4.725490E-16	1.330037E+00
3.571070E+03	6.886450E-15	4.713818E-16	1.330201E+00
3.574066E+03	6.783670E-15	4.646045E-16	1.330366E+00
3.577061E+03	6.708279E-15	4.845693E-16	1.330533E+00
3.580057E+03	6.634473E-15	4.615595E-16	1.330700E+00
3.583052E+03	6.570237E-15	4.599846E-16	1.330870E+00
3.586047E+03	6.540332E-15	4.599426E-16	1.331040E+00
