# wavelength flux
4203.91119 9.66148e-18
4205.37774 1.09639e-17
4206.85434 1.17412e-17
4208.32090 1.09726e-17
4209.77741 1.17325e-17
4211.25401 1.32618e-17
4212.72057 1.31369e-17
4214.17708 1.28778e-17
4215.65368 1.34873e-17
4217.12023 1.15423e-17
4218.58679 7.77414e-18
4220.05334 6.24995e-18
4221.51990 5.69279e-18
4222.98645 4.35261e-18
4224.46305 4.54004e-18
4225.91956 6.53886e-18
4227.38612 7.93127e-18
4228.86272 8.71193e-18
4230.32928 9.65704e-18
4231.78579 1.08786e-17
4233.26239 1.14625e-17
4234.72894 1.05506e-17
4236.18545 9.74703e-18
4237.66205 9.15565e-18
4239.12861 7.02853e-18
4240.60521 5.04581e-18
4242.06172 4.21761e-18
4243.52827 3.69257e-18
4244.99483 4.88612e-18
4246.47143 7.11494e-18
4247.92794 9.11675e-18
4249.40454 1.12303e-17
4250.87110 1.28892e-17
4252.33765 1.16322e-17
4253.80421 1.00205e-17
4255.27076 1.03420e-17
4256.73732 1.17275e-17
4258.20387 1.22741e-17
4259.67043 1.25351e-17
4261.13698 1.31095e-17
4262.61358 1.19676e-17
4264.07009 9.46516e-18
4265.53665 8.87450e-18
4267.01325 9.58007e-18
4268.47981 9.84243e-18
4269.93632 1.00597e-17
4271.41292 1.10135e-17
4272.87947 1.11095e-17
4274.34603 1.07763e-17
4275.81258 9.79824e-18
4277.27914 8.19717e-18
4278.74569 6.87011e-18
4280.21225 5.17849e-18
4281.67880 3.91058e-18
4283.14536 5.15236e-18
4284.62196 5.82799e-18
4286.07847 5.01588e-18
4287.54503 6.04461e-18
4289.02163 6.99487e-18
4290.48818 6.03509e-18
4291.95474 6.98308e-18
4293.42129 9.63523e-18
4294.88785 1.07324e-17
4296.36445 9.86561e-18
4297.82096 8.80464e-18
4299.28751 7.83221e-18
4300.76411 7.46308e-18
4302.22063 7.57402e-18
4303.68718 8.92464e-18
4305.16378 1.00752e-17
4306.63034 9.97927e-18
4308.08685 7.81641e-18
4309.56345 5.77078e-18
4311.03000 5.41524e-18
4312.49656 5.84806e-18
4313.96311 6.62523e-18
4315.42967 7.05339e-18
4316.89622 8.26926e-18
4318.37282 9.44546e-18
4319.82933 9.34387e-18
4321.29589 9.13802e-18
4322.77249 9.58671e-18
4324.22900 8.32394e-18
4325.69556 6.13013e-18
4327.17216 5.39534e-18
4328.63871 5.29064e-18
4330.09522 5.57583e-18
4331.57182 6.94582e-18
4333.03838 8.52030e-18
4334.50493 9.21142e-18
4335.97149 1.03764e-17
4337.43804 1.16849e-17
4338.91464 1.08406e-17
4340.38120 9.91045e-18
4341.83771 9.33891e-18
4343.31431 6.45218e-18
4344.78087 4.67325e-18
4346.23738 5.13337e-18
4347.71398 4.64730e-18
4349.18053 5.55689e-18
4350.64709 7.44735e-18
4352.11364 7.11527e-18
4353.58020 7.16781e-18
4355.04675 7.97816e-18
4356.52335 7.30248e-18
4357.97987 7.40783e-18
4359.44642 8.74020e-18
4360.92302 8.62597e-18
4362.38958 8.69575e-18
4363.84609 9.42067e-18
4365.32269 9.55294e-18
4366.78924 9.20228e-18
4368.24575 9.31105e-18
4369.72235 8.67265e-18
4371.18891 6.66334e-18
4372.65546 5.30673e-18
4374.12202 4.79128e-18
4375.58857 4.14742e-18
4377.05513 4.65176e-18
4378.53173 6.42382e-18
4379.98824 7.30728e-18
4381.46484 7.76082e-18
4382.93140 8.67863e-18
4384.39795 9.16596e-18
4385.86451 7.36638e-18
4387.33106 4.66129e-18
4388.79762 3.08776e-18
4390.27422 2.53147e-18
4391.73073 2.37934e-18
4393.19728 4.28333e-18
4394.67388 7.24168e-18
4396.13040 8.64868e-18
4397.59695 8.73089e-18
4399.07355 8.70362e-18
4400.54011 9.13493e-18
4401.99662 9.92972e-18
4403.47322 1.00918e-17
4404.93977 9.61354e-18
4406.40633 9.74354e-18
4407.87288 9.07043e-18
4409.33944 7.01572e-18
4410.80599 6.44650e-18
4412.28259 6.04179e-18
4413.73910 4.69325e-18
4415.20566 3.73252e-18
4416.68226 4.86555e-18
4418.13877 6.20966e-18
4419.60533 8.20196e-18
4421.08193 9.72142e-18
4422.54848 1.06280e-17
4424.00499 1.13515e-17
4425.48159 1.10730e-17
4426.94815 1.01498e-17
4428.41470 9.68056e-18
4429.88126 1.00343e-17
4431.34781 9.90993e-18
4432.82441 9.89053e-18
4434.29097 1.03413e-17
4435.74748 1.09509e-17
4437.22408 1.08582e-17
4438.69064 9.63735e-18
4440.14715 8.69397e-18
4441.62375 8.57343e-18
4443.09030 8.66441e-18
4444.55686 8.41855e-18
4446.02341 8.39590e-18
4447.48997 8.51154e-18
4448.95652 7.22356e-18
4450.43312 5.02114e-18
4451.88964 3.30775e-18
4453.35619 3.46500e-18
4454.83279 4.64018e-18
4456.29935 5.21582e-18
4457.75586 5.59677e-18
4459.23246 7.12272e-18
4460.69901 8.11703e-18
4462.15552 7.89376e-18
4463.63212 8.86503e-18
4465.09868 1.03383e-17
4466.56523 1.01330e-17
4468.03179 9.62716e-18
4469.49834 9.56304e-18
4470.97495 8.73972e-18
4472.44150 7.78738e-18
4473.89801 7.69526e-18
4475.37461 8.75005e-18
4476.84117 9.33888e-18
4478.30772 9.48920e-18
4479.77428 9.74618e-18
4481.24083 1.00722e-17
4482.70739 9.37757e-18
4484.17394 9.05707e-18
4485.64050 9.75654e-18
4487.10705 9.97242e-18
4488.58365 9.90286e-18
4490.04017 1.01096e-17
4491.50672 9.22724e-18
4492.98332 8.10906e-18
4494.44988 8.22566e-18
4495.90639 8.33983e-18
4497.38299 7.97481e-18
4498.84954 8.84230e-18
4500.31610 9.47181e-18
4501.78265 9.13223e-18
4503.24921 9.41135e-18
4504.71576 9.22100e-18
4506.18232 8.06141e-18
4507.64888 7.78292e-18
4509.11543 8.15895e-18
4510.59203 7.70440e-18
4512.04854 7.83766e-18
4513.51510 8.01508e-18
4514.99170 8.26576e-18
4516.45825 9.01057e-18
4517.92481 9.65672e-18
4519.39136 1.02172e-17
4520.85792 1.10246e-17
4522.33452 1.10357e-17
4523.79103 1.05691e-17
4525.25758 1.06680e-17
4526.73419 1.01379e-17
4528.19070 9.36319e-18
4529.65725 9.13441e-18
4531.13385 8.48111e-18
4532.60041 7.70017e-18
4534.05692 8.07327e-18
4535.53352 9.07549e-18
4537.00007 9.57213e-18
4538.46663 9.89460e-18
4539.93318 1.08555e-17
4541.39974 1.10853e-17
4542.86629 1.07184e-17
4544.34289 1.06736e-17
4545.79941 1.09214e-17
4547.26596 1.00149e-17
4548.74256 9.30746e-18
4550.19907 9.80299e-18
4551.66563 1.06476e-17
4553.14223 1.15889e-17
4554.60878 1.18752e-17
4556.06529 1.23971e-17
4557.54189 1.31846e-17
4559.00845 1.30737e-17
4560.47500 1.23444e-17
4561.94156 1.32935e-17
4563.40811 1.41336e-17
4564.88472 1.40109e-17
4566.35127 1.39740e-17
4567.80778 1.50110e-17
4569.28438 1.54432e-17
4570.75094 1.50917e-17
4572.20745 1.44628e-17
4573.68405 1.45135e-17
4575.15060 1.39521e-17
4576.61716 1.27486e-17
4578.08371 1.21628e-17
4579.55027 1.20346e-17
4581.01682 1.22162e-17
4582.49342 1.29823e-17
4583.94994 1.40185e-17
4585.41649 1.51296e-17
4586.89309 1.52596e-17
4588.35965 1.39056e-17
4589.81616 1.31383e-17
4591.29276 1.34233e-17
4592.75931 1.39283e-17
4594.21582 1.48192e-17
4595.69242 1.52864e-17
4597.15898 1.44981e-17
4598.62553 1.31095e-17
4600.09209 1.15252e-17
4601.55865 1.07607e-17
4603.02520 1.20220e-17
4604.50180 1.39080e-17
4605.95831 1.49393e-17
4607.42487 1.49225e-17
4608.90147 1.40574e-17
4610.36802 1.26647e-17
4611.83458 1.07950e-17
4613.30113 9.77234e-18
4614.76769 9.74902e-18
4616.23424 9.72892e-18
4617.70080 9.42494e-18
4619.16735 9.20890e-18
4620.64396 9.30144e-18
4622.10047 9.93122e-18
4623.56702 1.06190e-17
4625.04362 1.15541e-17
4626.51018 1.23770e-17
4627.96669 1.21774e-17
4629.44329 1.12583e-17
4630.90984 1.08910e-17
4632.37640 1.04487e-17
4633.84295 9.76145e-18
4635.30951 9.70327e-18
4636.77606 9.75305e-18
4638.24262 9.27640e-18
4639.70918 9.19331e-18
4641.17573 9.97786e-18
4642.65233 1.00514e-17
4644.10884 9.88557e-18
4645.57540 1.05817e-17
4647.05200 1.07742e-17
4648.51855 1.02261e-17
4649.97506 1.04284e-17
4651.45166 1.13838e-17
4652.91822 1.19250e-17
4654.39482 1.22567e-17
4655.85133 1.21907e-17
4657.31789 1.13177e-17
4658.79449 1.06647e-17
4660.25100 1.01747e-17
4661.71755 9.44236e-18
4663.19415 9.75372e-18
4664.66071 1.06728e-17
4666.11722 1.07361e-17
4667.59382 1.14300e-17
4669.06037 1.29645e-17
4670.52693 1.30614e-17
4671.99348 1.28888e-17
4673.46004 1.34888e-17
4674.92659 1.33265e-17
4676.40320 1.17195e-17
4677.85971 1.20541e-17
4679.32626 1.32455e-17
4680.80286 1.29693e-17
4682.25937 1.29377e-17
4683.72593 1.41841e-17
4685.20253 1.39656e-17
4686.66908 1.31738e-17
4688.12559 1.39126e-17
4689.60219 1.46126e-17
4691.06875 1.54072e-17
4692.53530 1.69556e-17
4694.00186 1.68038e-17
4695.46842 1.57754e-17
4696.93497 1.46896e-17
4698.41157 1.35522e-17
4699.86808 1.29900e-17
4701.34468 1.41751e-17
4702.81124 1.47827e-17
4704.26775 1.50580e-17
4705.74435 1.56181e-17
4707.21090 1.55768e-17
4708.67746 1.48598e-17
4710.14401 1.45565e-17
4711.61057 1.44783e-17
4713.07712 1.39930e-17
4714.55373 1.28015e-17
4716.01024 1.25574e-17
4717.47679 1.33851e-17
4718.95339 1.34314e-17
4720.41995 1.27084e-17
4721.87646 1.27857e-17
4723.35306 1.26036e-17
4724.81961 1.17260e-17
4726.27612 1.05974e-17
4727.75272 1.00868e-17
4729.21928 1.06697e-17
4730.68583 1.09763e-17
4732.15239 1.06333e-17
4733.61895 1.13450e-17
4735.08550 1.21522e-17
4736.56210 1.15242e-17
4738.01861 1.11719e-17
4739.49521 1.09679e-17
4740.96177 1.11369e-17
4742.42832 1.14406e-17
4743.89488 1.06484e-17
4745.36143 9.96453e-18
4746.82799 9.63235e-18
4748.29454 8.37557e-18
4749.76110 7.84089e-18
4751.22766 9.30095e-18
4752.70426 1.10439e-17
4754.16077 1.25660e-17
4755.62732 1.42501e-17
4757.10392 1.46697e-17
4758.57048 1.37853e-17
4760.02699 1.22876e-17
4761.50359 1.11073e-17
4762.97014 9.35969e-18
4764.43670 9.07248e-18
4765.90325 1.07019e-17
4767.36981 1.18372e-17
4768.83636 1.21534e-17
4770.30292 1.30284e-17
4771.76948 1.27202e-17
4773.23603 1.16065e-17
4774.71263 1.14783e-17
4776.16914 1.15505e-17
4777.63570 1.11756e-17
4779.11230 1.09910e-17
4780.57885 1.02672e-17
4782.03536 9.23209e-18
4783.51196 8.99237e-18
4784.97852 9.34370e-18
4786.45512 9.16501e-18
4787.91163 8.36788e-18
4789.37819 7.54655e-18
4790.85479 7.18571e-18
4792.31130 7.11263e-18
4793.77785 6.71021e-18
4795.25445 7.01975e-18
4796.72101 8.17581e-18
4798.17752 8.63906e-18
4799.65412 8.91475e-18
4801.12067 1.00068e-17
4802.58723 1.04730e-17
4804.05378 9.72839e-18
4805.52034 9.56524e-18
4806.98690 9.62702e-18
4808.46350 8.56358e-18
4809.92001 8.29171e-18
4811.38656 9.26707e-18
4812.86316 9.25904e-18
4814.31967 8.52257e-18
4815.78623 8.27428e-18
4817.26283 7.06991e-18
4818.72938 5.34703e-18
4820.18589 4.54997e-18
4821.66249 4.44805e-18
4823.12905 5.13884e-18
4824.59560 6.16331e-18
4826.06216 6.82337e-18
4827.52872 7.51243e-18
4828.99527 7.60349e-18
4830.47187 7.07390e-18
4831.92838 7.18128e-18
4833.39494 7.37122e-18
4834.87154 7.31547e-18
4836.32805 7.99229e-18
4837.80465 8.93062e-18
4839.27120 8.95923e-18
4840.73776 8.32763e-18
4842.20431 7.50552e-18
4843.67087 6.43294e-18
4845.13743 5.06434e-18
4846.61403 4.06143e-18
4848.07054 3.99223e-18
4849.53709 4.10993e-18
4851.01369 4.82028e-18
4852.48025 5.90357e-18
4853.93676 6.93687e-18
4855.41336 8.16501e-18
4856.87991 8.87471e-18
4858.33642 8.57326e-18
4859.81302 8.44431e-18
4861.27958 8.58897e-18
4862.74613 8.40255e-18
4864.21269 8.28154e-18
4865.67925 7.81804e-18
4867.14580 7.31110e-18
4868.62240 6.46720e-18
4870.07891 5.25202e-18
4871.54547 5.13987e-18
4873.02207 5.62252e-18
4874.48862 5.60398e-18
4875.94513 6.22039e-18
4877.42173 7.02447e-18
4878.88829 6.64034e-18
4880.35484 6.22483e-18
4881.82140 5.75874e-18
4883.28796 5.08667e-18
4884.76456 5.12102e-18
4886.22107 5.07059e-18
4887.68762 4.49114e-18
4889.16422 4.64661e-18
4890.63078 4.44001e-18
4892.08729 3.64022e-18
4893.56389 3.54197e-18
4895.03044 4.22643e-18
4896.49700 4.87978e-18
4897.96355 5.75122e-18
4899.43011 6.82083e-18
4900.89667 7.17189e-18
4902.36322 6.89039e-18
4903.82978 6.32629e-18
4905.29633 5.72219e-18
4906.77293 4.69805e-18
4908.22944 4.45604e-18
4909.69600 4.97052e-18
4911.17260 5.76967e-18
4912.63915 6.97965e-18
4914.09566 7.85950e-18
4915.57226 8.10388e-18
4917.03882 8.13381e-18
4918.50537 7.27879e-18
4919.97193 5.79611e-18
4921.43849 4.74309e-18
4922.90504 4.32081e-18
4924.37160 4.55869e-18
4925.83815 6.18461e-18
4927.31475 7.27608e-18
4928.78131 7.79790e-18
4930.23782 8.35284e-18
4931.71442 8.13302e-18
4933.18097 7.40241e-18
4934.64753 7.28464e-18
4936.11408 7.76399e-18
4937.58064 7.99671e-18
4939.04720 8.54445e-18
4940.52380 8.73135e-18
4941.98031 8.38813e-18
4943.44686 8.00818e-18
4944.92346 8.12996e-18
4946.37997 8.31044e-18
4947.84653 8.17848e-18
4949.32313 8.88144e-18
4950.78968 1.00414e-17
4952.24619 1.07154e-17
4953.72279 1.07699e-17
4955.18935 1.16923e-17
4956.65591 1.22174e-17
4958.12246 1.14742e-17
4959.58902 1.09378e-17
4961.05557 1.09842e-17
4962.53217 1.06169e-17
4963.98868 1.09465e-17
4965.45524 1.21580e-17
4966.93184 1.25765e-17
4968.38835 1.28548e-17
4969.86495 1.32114e-17
4971.33150 1.33247e-17
4972.79806 1.38957e-17
4974.25457 1.42389e-17
4975.73117 1.39956e-17
4977.19773 1.36132e-17
4978.67433 1.25146e-17
4980.13084 1.10458e-17
4981.59739 1.07161e-17
4983.07399 1.10793e-17
4984.54055 1.20525e-17
4985.99706 1.32578e-17
4987.47366 1.39100e-17
4988.94021 1.40251e-17
4990.39672 1.42523e-17
4991.87332 1.39623e-17
4993.33988 1.33086e-17
4994.80644 1.39974e-17
4996.27299 1.45909e-17
4997.73955 1.47681e-17
4999.20610 1.54509e-17
5000.68270 1.63245e-17
5002.13921 1.55059e-17
5003.60577 1.48544e-17
5005.08237 1.44106e-17
5006.54892 1.32642e-17
5008.00543 1.24066e-17
5009.48203 1.27506e-17
5010.94859 1.31892e-17
5012.40510 1.30876e-17
5013.88170 1.33030e-17
5015.34826 1.34603e-17
5016.82486 1.29250e-17
5018.28137 1.25728e-17
5019.74792 1.30183e-17
5021.22452 1.29631e-17
5022.69108 1.25574e-17
5024.14759 1.25674e-17
5025.62419 1.32096e-17
5027.09074 1.36206e-17
5028.55730 1.37774e-17
5030.02385 1.45698e-17
5031.49041 1.51511e-17
5032.95697 1.39515e-17
5034.42352 1.22208e-17
5035.89008 1.16897e-17
5037.35663 1.15132e-17
5038.83323 1.11219e-17
5040.28974 1.16272e-17
5041.75630 1.20959e-17
5043.23290 1.17748e-17
5044.69945 1.12621e-17
5046.15596 1.09329e-17
5047.63256 1.02207e-17
5049.09912 9.27194e-18
5050.56568 9.17056e-18
5052.03223 9.05865e-18
5053.49879 8.66072e-18
5054.97539 9.03702e-18
5056.43190 9.92824e-18
5057.89845 9.54033e-18
5059.36501 8.84024e-18
5060.84161 9.06588e-18
5062.29812 8.14425e-18
5063.77472 6.61004e-18
5065.24127 6.11171e-18
5066.70783 6.48799e-18
5068.17438 6.44432e-18
5069.64094 6.83724e-18
5071.10750 7.76536e-18
5072.58410 8.31090e-18
5074.04061 7.90769e-18
5075.50716 7.47142e-18
5076.98376 7.15013e-18
5078.44027 7.09248e-18
5079.90683 7.61530e-18
5081.38343 7.96396e-18
5082.84998 7.76858e-18
5084.30649 8.24462e-18
5085.78309 9.14345e-18
5087.24965 8.73960e-18
5088.71621 8.33190e-18
5090.18276 8.42645e-18
5091.64932 7.86151e-18
5093.11587 7.16244e-18
5094.59247 7.57361e-18
5096.04898 8.44244e-18
5097.51554 9.25596e-18
5098.99214 1.00248e-17
5100.44865 1.05436e-17
5101.91520 1.08415e-17
5103.39180 1.05461e-17
5104.85836 9.91922e-18
5106.31487 9.58396e-18
5107.79147 9.41953e-18
5109.25803 9.36311e-18
5110.73463 9.73805e-18
5112.19114 1.00236e-17
5113.65769 9.86379e-18
5115.13429 9.61589e-18
5116.60085 9.38930e-18
5118.05736 9.32125e-18
5119.53396 9.57183e-18
5121.00051 1.00539e-17
5122.45702 1.00946e-17
5123.93362 9.71332e-18
5125.40018 9.43904e-18
5126.86674 9.27289e-18
5128.33329 9.40813e-18
5129.79985 9.58244e-18
5131.26640 9.82415e-18
5132.74300 1.03788e-17
5134.19951 1.08760e-17
5135.66607 1.07652e-17
5137.14267 1.07010e-17
5138.60922 1.11961e-17
5140.06573 1.09843e-17
5141.54233 1.03863e-17
5143.00889 1.02756e-17
5144.46540 1.01838e-17
5145.94200 9.41235e-18
5147.40856 9.05561e-18
5148.87511 9.19093e-18
5150.34167 9.15956e-18
5151.80822 9.21976e-18
5153.28482 9.55141e-18
5154.75138 9.96164e-18
5156.20789 9.89725e-18
5157.68449 9.95387e-18
5159.15104 1.05984e-17
5160.61760 1.10677e-17
5162.08415 1.04388e-17
5163.55071 1.07238e-17
5165.01727 1.16395e-17
5166.48382 1.17199e-17
5167.95038 1.14644e-17
5169.41693 1.16529e-17
5170.89353 1.14934e-17
5172.35004 1.10296e-17
5173.81660 1.12340e-17
5175.29320 1.15775e-17
5176.75975 1.14398e-17
5178.21626 1.14233e-17
5179.69286 1.11152e-17
5181.15942 1.02022e-17
5182.62598 9.78640e-18
5184.09253 9.97112e-18
5185.55909 9.70954e-18
5187.02564 1.01536e-17
5188.49220 1.06384e-17
5189.95875 1.02565e-17
5191.42531 1.02575e-17
5192.90191 1.12121e-17
5194.35842 1.08272e-17
5195.82497 1.00678e-17
5197.30157 1.04873e-17
5198.76813 1.08273e-17
5200.23469 9.70997e-18
5201.70124 9.38221e-18
5203.16780 1.00068e-17
5204.64440 9.77592e-18
5206.10091 9.49645e-18
5207.56746 1.02221e-17
5209.04406 1.05626e-17
5210.51062 1.02253e-17
5211.96713 1.03014e-17
5213.44373 1.01269e-17
5214.91028 9.65097e-18
5216.36679 9.79467e-18
5217.84339 1.02943e-17
5219.30995 1.04882e-17
5220.77651 1.08262e-17
5222.24306 1.15441e-17
5223.70962 1.18806e-17
5225.17617 1.15833e-17
5226.65277 1.14804e-17
5228.10928 1.14825e-17
5229.57584 1.07141e-17
5231.05244 1.01852e-17
5232.51899 1.07058e-17
5233.97550 1.09146e-17
5235.45210 1.06170e-17
5236.91866 1.09632e-17
5238.37517 1.12840e-17
5239.85177 1.09680e-17
5241.31833 1.08716e-17
5242.78488 1.09099e-17
5244.25144 1.10318e-17
5245.71799 1.09083e-17
5247.19459 1.04391e-17
5248.66115 1.04997e-17
5250.11766 1.10638e-17
5251.59426 1.16763e-17
5253.06081 1.23758e-17
5254.52737 1.29850e-17
5255.99393 1.27076e-17
5257.46048 1.21245e-17
5258.92704 1.10209e-17
5260.39359 1.00032e-17
5261.86015 9.94728e-18
5263.32670 1.02697e-17
5264.80330 1.02230e-17
5266.25981 1.00789e-17
5267.72637 1.02232e-17
5269.20297 1.08720e-17
5270.66952 1.13919e-17
5272.12603 1.16686e-17
5273.60263 1.21335e-17
5275.06919 1.26240e-17
5276.53575 1.22401e-17
5278.00230 1.12037e-17
5279.46886 1.14029e-17
5280.93541 1.22550e-17
5282.40197 1.17649e-17
5283.86852 1.10131e-17
5285.33508 1.12811e-17
5286.81168 1.11288e-17
5288.26819 1.04023e-17
5289.74479 9.95535e-18
5291.21134 1.01118e-17
5292.67790 1.07468e-17
5294.14446 1.10208e-17
5295.61101 1.09540e-17
5297.07757 1.15318e-17
5298.55417 1.17587e-17
5300.01068 1.12728e-17
5301.47723 1.11408e-17
5302.95383 1.15328e-17
5304.41034 1.16183e-17
5305.87690 1.14698e-17
5307.35350 1.16372e-17
5308.82005 1.13090e-17
5310.27656 1.08552e-17
5311.75316 1.11046e-17
5313.21972 1.10405e-17
5314.68628 1.09849e-17
5316.15283 1.21853e-17
5317.61939 1.29902e-17
5319.08594 1.26484e-17
5320.56254 1.29687e-17
5322.01905 1.30898e-17
5323.48561 1.25615e-17
5324.96221 1.24274e-17
5326.41872 1.28653e-17
5327.88527 1.28971e-17
5329.36187 1.26861e-17
5330.82843 1.26494e-17
5332.29499 1.26939e-17
5333.76154 1.27291e-17
5335.22810 1.29627e-17
5336.70470 1.34305e-17
5338.16121 1.33951e-17
5339.62776 1.27321e-17
5341.10436 1.20580e-17
5342.57092 1.19538e-17
5344.02743 1.16880e-17
5345.50403 1.17992e-17
5346.97058 1.22338e-17
5348.42709 1.27724e-17
5349.90370 1.34083e-17
5351.37025 1.38371e-17
