# wavelength flux
4118.47931 8.31118e-18
4119.74497 8.19899e-18
4121.02067 8.00478e-18
4122.28633 7.43564e-18
4123.56203 6.73914e-18
4124.82769 6.65572e-18
4126.10339 6.96773e-18
4127.36905 7.00864e-18
4128.64475 7.13643e-18
4129.91041 7.11720e-18
4131.17607 6.61918e-18
4132.45177 6.40541e-18
4133.71743 6.99281e-18
4134.99313 7.75924e-18
4136.25879 8.72955e-18
4137.53449 9.80556e-18
4138.80015 1.03623e-17
4140.07585 1.00885e-17
4141.35155 9.50019e-18
4142.61721 9.16504e-18
4143.89291 9.11755e-18
4145.15857 9.14021e-18
4146.43427 9.10297e-18
4147.69993 8.88494e-18
4148.96559 8.72067e-18
4150.24129 8.54371e-18
4151.50695 8.12960e-18
4152.78265 8.01582e-18
4154.04831 8.36211e-18
4155.32401 8.22414e-18
4156.58966 7.81543e-18
4157.85532 8.12887e-18
4159.13102 8.93818e-18
4160.40673 9.33869e-18
4161.68243 9.16126e-18
4162.94809 8.86490e-18
4164.22379 8.86878e-18
4165.48945 8.81507e-18
4166.75510 8.79404e-18
4168.03081 9.19896e-18
4169.29646 9.64412e-18
4170.57217 9.63015e-18
4171.83782 9.86646e-18
4173.11353 1.06008e-17
4174.37918 1.12066e-17
4175.64484 1.14254e-17
4176.92054 1.09851e-17
4178.18620 9.70520e-18
4179.46190 8.20726e-18
4180.72756 7.49905e-18
4182.01331 7.62314e-18
4183.27896 7.84894e-18
4184.55467 7.79314e-18
4185.82032 7.32084e-18
4187.08598 6.72872e-18
4188.36168 6.26601e-18
4189.62734 6.43947e-18
4190.90304 7.55138e-18
4192.16870 8.92036e-18
4193.44440 9.55224e-18
4194.71006 9.75614e-18
4195.97572 9.64074e-18
4197.25142 8.86384e-18
4198.51708 8.13962e-18
4199.79278 8.00903e-18
4201.05844 7.80969e-18
4202.34418 7.61545e-18
4203.60984 7.88131e-18
4204.87550 7.82684e-18
4206.15120 7.21875e-18
4207.41686 6.68908e-18
4208.69256 6.47386e-18
4209.95822 6.46439e-18
4211.23392 6.88219e-18
4212.49958 7.73652e-18
4213.76524 8.27342e-18
4215.04094 8.00831e-18
4216.30660 7.59725e-18
4217.58230 7.81330e-18
4218.84796 8.12096e-18
4220.12366 8.55155e-18
4221.38931 9.27081e-18
4222.66502 9.27925e-18
4223.94072 8.22615e-18
4225.20638 7.24720e-18
4226.48208 6.88613e-18
4227.74774 6.80172e-18
4229.02344 6.72876e-18
4230.28910 6.72696e-18
4231.56480 7.12565e-18
4232.83046 7.62704e-18
4234.09611 7.56781e-18
4235.37182 7.54770e-18
4236.63747 8.30029e-18
4237.91318 8.86548e-18
4239.17883 8.83852e-18
4240.45454 9.21820e-18
4241.72019 1.01528e-17
4242.98585 1.04280e-17
4244.27160 9.55625e-18
4245.53725 8.21358e-18
4246.81296 7.38068e-18
4248.07861 7.22891e-18
4249.35432 7.51652e-18
4250.61997 8.08936e-18
4251.88563 8.80600e-18
4253.16133 9.20389e-18
4254.42699 9.08682e-18
4255.70269 9.01535e-18
4256.96835 9.49596e-18
4258.24405 9.94310e-18
4259.50971 9.67643e-18
4260.77537 8.49846e-18
4262.05107 7.35332e-18
4263.31673 6.68857e-18
4264.59243 6.16311e-18
4265.86813 5.84424e-18
4267.14383 6.23058e-18
4268.40949 6.73338e-18
4269.67515 7.16146e-18
4270.95085 7.66380e-18
4272.21651 8.14945e-18
4273.49221 8.59747e-18
4274.75787 8.80388e-18
4276.03357 8.41147e-18
4277.29923 8.01352e-18
4278.56489 7.96780e-18
4279.84059 7.64204e-18
4281.10625 7.30676e-18
4282.38195 7.59191e-18
4283.64761 8.10426e-18
4284.92331 8.48531e-18
4286.19901 9.12404e-18
4287.47471 9.26677e-18
4288.74037 8.61423e-18
4290.00603 7.95621e-18
4291.28173 7.59707e-18
4292.54739 7.09337e-18
4293.82309 6.76008e-18
4295.08875 6.92007e-18
4296.36445 7.20392e-18
4297.63011 7.21491e-18
4298.89576 7.24095e-18
4300.17147 7.65738e-18
4301.43712 8.03596e-18
4302.71283 8.03851e-18
4303.97848 8.00855e-18
4305.25418 8.19743e-18
4306.51984 8.41007e-18
4307.79554 8.28296e-18
4309.07125 7.89524e-18
4310.33690 7.76584e-18
4311.61261 8.01563e-18
4312.87826 8.08654e-18
4314.15397 8.02938e-18
4315.41962 8.35810e-18
4316.68528 8.85920e-18
4317.96098 9.00880e-18
4319.22664 8.86587e-18
4320.50234 8.78777e-18
4321.76800 8.84609e-18
4323.04370 8.71337e-18
4324.30936 8.14530e-18
4325.58506 7.57583e-18
4326.85072 7.34317e-18
4328.11638 7.10555e-18
4329.40212 6.83884e-18
4330.66778 6.91763e-18
4331.94348 7.16303e-18
4333.20914 7.39146e-18
4334.47480 7.69756e-18
4335.75050 7.80295e-18
4337.01616 7.39214e-18
4338.29186 6.89762e-18
4339.55752 6.73355e-18
4340.83322 6.68679e-18
4342.09888 6.49345e-18
4343.37458 6.56631e-18
4344.64024 6.91500e-18
4345.90590 6.87726e-18
4347.18160 6.25395e-18
4348.44725 5.70558e-18
4349.73300 5.45250e-18
4350.99866 4.94025e-18
4352.27436 3.88960e-18
4353.54002 3.30214e-18
4354.80568 3.51446e-18
4356.08138 3.67668e-18
4357.34704 3.88745e-18
4358.62274 4.83486e-18
4359.88840 5.81981e-18
4361.16410 6.46586e-18
4362.42976 7.25652e-18
4363.69541 7.74401e-18
4364.97112 7.62480e-18
4366.23677 7.25885e-18
4367.51248 6.84738e-18
4368.77813 6.49804e-18
4370.05383 6.45699e-18
4371.32954 6.58644e-18
4372.59519 6.84355e-18
4373.87090 7.06796e-18
4375.13655 7.08087e-18
4376.41226 7.28174e-18
4377.67791 7.87206e-18
4378.95362 8.17822e-18
4380.21927 7.70800e-18
4381.49498 7.09577e-18
4382.76063 6.70393e-18
4384.02629 6.53095e-18
4385.30199 6.91280e-18
4386.56765 7.95208e-18
4387.84335 8.56906e-18
4389.10901 8.24260e-18
4390.37467 7.68296e-18
4391.66041 6.99030e-18
4392.92607 6.30517e-18
4394.20177 5.99409e-18
4395.46743 6.44624e-18
4396.74313 7.32532e-18
4398.00879 7.96661e-18
4399.28449 7.84653e-18
4400.55015 7.63111e-18
4401.81581 7.50007e-18
4403.09151 6.98414e-18
4404.35717 6.66362e-18
4405.63287 7.32938e-18
4406.89853 8.28061e-18
4408.17423 8.46003e-18
4409.43989 7.96541e-18
4410.70555 7.47851e-18
4411.98125 6.79322e-18
4413.25695 5.92120e-18
4414.53265 5.60363e-18
4415.79831 6.19767e-18
4417.07401 7.30884e-18
4418.33967 8.11280e-18
4419.60533 8.34177e-18
4420.88103 8.40258e-18
4422.14669 8.37924e-18
4423.42239 8.23430e-18
4424.68805 8.56930e-18
4425.96375 9.39943e-18
4427.22941 1.05696e-17
4428.50511 1.13147e-17
4429.77077 1.10628e-17
4431.03642 1.01572e-17
4432.31213 9.26065e-18
4433.58783 8.15337e-18
4434.86353 7.13846e-18
4436.12919 6.75165e-18
4437.39484 7.35531e-18
4438.67055 8.08640e-18
4439.93620 8.30961e-18
4441.21191 8.38778e-18
4442.47756 8.44491e-18
4443.75327 7.69375e-18
4445.01892 6.46560e-18
4446.29463 5.91696e-18
4447.56028 6.15457e-18
4448.82594 6.26523e-18
4450.10164 6.45529e-18
4451.36730 7.22773e-18
4452.64300 7.74245e-18
4453.90866 7.39758e-18
4455.19441 6.95070e-18
4456.46006 6.90822e-18
4457.72572 7.07497e-18
4459.00142 7.31218e-18
4460.26708 7.61348e-18
4461.54278 7.93643e-18
4462.80844 8.17879e-18
4464.08414 8.41345e-18
4465.34980 8.47034e-18
4466.61546 8.25644e-18
4467.89116 8.11682e-18
4469.15682 7.66566e-18
4470.43252 6.59376e-18
4471.69818 5.83201e-18
4472.97388 5.82467e-18
4474.23954 5.70073e-18
4475.51524 5.76137e-18
4476.79094 6.45794e-18
4478.05660 6.80778e-18
4479.33230 6.56647e-18
4480.59796 6.60941e-18
4481.87366 6.62672e-18
4483.13932 5.99801e-18
4484.41502 5.29849e-18
4485.68068 4.92099e-18
4486.94634 5.01521e-18
4488.22204 5.62874e-18
4489.48770 6.35674e-18
4490.76340 6.97864e-18
4492.02906 7.85642e-18
4493.29471 8.55225e-18
4494.57042 8.54818e-18
4495.83607 8.37420e-18
4497.12182 8.48517e-18
4498.38748 8.48750e-18
4499.66318 8.13905e-18
4500.92884 7.82218e-18
4502.20454 7.87486e-18
4503.47020 8.15223e-18
4504.73585 8.63025e-18
4506.01156 9.09270e-18
4507.27721 9.53180e-18
4508.55292 9.98617e-18
4509.81857 1.01189e-17
4511.09428 9.42416e-18
4512.35993 8.55654e-18
4513.62559 8.09254e-18
4514.90129 8.05412e-18
4516.16695 8.73152e-18
4517.45270 9.91664e-18
4518.71835 1.05796e-17
4519.99406 1.06117e-17
4521.25971 1.05795e-17
4522.52537 9.92047e-18
4523.80107 8.98330e-18
4525.06673 8.90251e-18
4526.34243 9.36073e-18
4527.60809 9.31971e-18
4528.88379 9.26657e-18
4530.14945 9.45335e-18
4531.41511 9.50892e-18
4532.69081 9.28086e-18
4533.95647 8.96796e-18
4535.23217 8.65418e-18
4536.49783 8.23904e-18
4537.77353 7.81473e-18
4539.04923 7.83843e-18
4540.31489 8.21987e-18
4541.59059 9.00309e-18
4542.85625 1.02816e-17
4544.13195 1.13289e-17
4545.39761 1.15290e-17
4546.67331 1.14173e-17
4547.93897 1.11767e-17
4549.21467 1.05873e-17
4550.48033 1.00342e-17
4551.74599 9.99012e-18
4553.02169 1.03220e-17
4554.28735 1.04440e-17
4555.56305 1.02324e-17
4556.82871 1.00453e-17
4558.10441 9.92092e-18
4559.37007 9.86843e-18
4560.64577 1.00544e-17
4561.92147 1.05107e-17
4563.18713 1.12356e-17
4564.46283 1.21312e-17
4565.72849 1.26319e-17
4567.00419 1.26709e-17
4568.26985 1.27197e-17
4569.53550 1.27873e-17
4570.81121 1.25566e-17
4572.07686 1.19975e-17
4573.35257 1.13556e-17
4574.61822 1.07988e-17
4575.89393 1.02700e-17
4577.15958 9.67107e-18
4578.42524 9.23793e-18
4579.70094 9.26171e-18
4580.97665 9.66845e-18
4582.25235 1.01095e-17
4583.51800 1.07584e-17
4584.79371 1.17364e-17
4586.05936 1.24133e-17
4587.33507 1.25823e-17
4588.60072 1.26876e-17
4589.86638 1.25682e-17
4591.14208 1.21961e-17
4592.40774 1.22693e-17
4593.68344 1.26008e-17
4594.94910 1.25560e-17
4596.22480 1.26468e-17
4597.49046 1.31220e-17
4598.75612 1.32226e-17
4600.03182 1.27703e-17
4601.29748 1.26730e-17
4602.58322 1.29519e-17
4603.84888 1.29531e-17
4605.12458 1.28723e-17
4606.39024 1.29949e-17
4607.65590 1.31126e-17
4608.93160 1.28790e-17
4610.19726 1.24229e-17
4611.47296 1.21228e-17
4612.73862 1.24314e-17
4614.01432 1.29417e-17
4615.27998 1.31905e-17
4616.54564 1.36874e-17
4617.82134 1.44370e-17
4619.08700 1.45258e-17
4620.36270 1.38814e-17
4621.62836 1.32604e-17
4622.91410 1.26457e-17
4624.17976 1.20671e-17
4625.44542 1.17850e-17
4626.72112 1.19420e-17
4627.98678 1.24266e-17
4629.26248 1.27562e-17
4630.52814 1.25206e-17
4631.80384 1.21109e-17
4633.06950 1.15862e-17
4634.33515 1.08263e-17
4635.61086 1.05740e-17
4636.87651 1.08687e-17
4638.15222 1.10607e-17
4639.41787 1.11488e-17
4640.69358 1.13229e-17
4641.95923 1.11972e-17
4643.23494 1.11089e-17
4644.51064 1.13558e-17
4645.77629 1.18379e-17
4647.05200 1.24183e-17
4648.31765 1.31365e-17
4649.59336 1.38076e-17
4650.85901 1.41753e-17
4652.12467 1.39464e-17
4653.40037 1.35198e-17
4654.66603 1.31928e-17
4655.94173 1.25395e-17
4657.20739 1.18121e-17
4658.48309 1.16706e-17
4659.74875 1.18662e-17
4661.02445 1.20173e-17
4662.29011 1.23727e-17
4663.55577 1.29266e-17
4664.84152 1.34982e-17
4666.10717 1.40952e-17
4667.38287 1.43916e-17
4668.64853 1.42239e-17
4669.92423 1.39501e-17
4671.18989 1.37816e-17
4672.45555 1.36735e-17
4673.73125 1.34410e-17
4674.99691 1.30782e-17
4676.27261 1.23822e-17
4677.53827 1.16397e-17
4678.81397 1.13974e-17
4680.07963 1.18913e-17
4681.34529 1.28904e-17
4682.62099 1.39194e-17
4683.88665 1.43428e-17
4685.16235 1.42145e-17
4686.43805 1.41132e-17
4687.71375 1.40887e-17
4688.97941 1.41208e-17
4690.24507 1.42613e-17
4691.52077 1.44364e-17
4692.78643 1.44166e-17
4694.06213 1.43420e-17
4695.32779 1.43356e-17
4696.60349 1.44501e-17
4697.86915 1.45978e-17
4699.14485 1.48846e-17
4700.41051 1.50007e-17
4701.67616 1.48810e-17
4702.95187 1.49152e-17
4704.21752 1.49728e-17
4705.49323 1.46269e-17
4706.76893 1.40673e-17
4708.04463 1.36093e-17
4709.31029 1.31395e-17
4710.57594 1.25815e-17
4711.85165 1.23367e-17
4713.11730 1.26199e-17
4714.39301 1.31616e-17
4715.65866 1.37357e-17
4716.93437 1.41318e-17
4718.20002 1.38141e-17
4719.46568 1.31257e-17
4720.74138 1.25114e-17
4722.00704 1.19807e-17
4723.28274 1.16548e-17
4724.54840 1.19792e-17
4725.82410 1.27349e-17
4727.08976 1.34766e-17
4728.36546 1.36501e-17
4729.64117 1.35640e-17
4730.90682 1.35361e-17
4732.18252 1.32957e-17
4733.44818 1.30204e-17
4734.72388 1.32909e-17
4735.98954 1.36048e-17
4737.25520 1.37217e-17
4738.53090 1.38293e-17
4739.79656 1.38842e-17
4741.07226 1.38219e-17
4742.33792 1.36589e-17
4743.61362 1.31779e-17
4744.87928 1.26844e-17
4746.15498 1.25003e-17
4747.42064 1.23085e-17
4748.69634 1.23702e-17
4749.97204 1.28514e-17
4751.23770 1.33727e-17
4752.51340 1.36984e-17
4753.77906 1.40215e-17
4755.04472 1.39892e-17
4756.32042 1.36283e-17
4757.58608 1.31136e-17
4758.86178 1.25270e-17
4760.12744 1.19511e-17
4761.40314 1.14978e-17
4762.66880 1.12455e-17
4763.94450 1.14594e-17
4765.21016 1.20571e-17
4766.47581 1.27826e-17
4767.75152 1.34750e-17
4769.01717 1.37539e-17
4770.30292 1.37935e-17
4771.56858 1.38180e-17
4772.84428 1.34556e-17
4774.10994 1.27204e-17
4775.37559 1.22754e-17
4776.65130 1.19098e-17
4777.91695 1.12367e-17
4779.19266 1.08609e-17
4780.45831 1.10475e-17
4781.73402 1.13680e-17
4782.99967 1.16361e-17
4784.26533 1.18213e-17
4785.54103 1.15591e-17
4786.80669 1.09136e-17
4788.08239 1.04752e-17
4789.34805 1.03825e-17
4790.62375 1.05845e-17
4791.89946 1.12103e-17
4793.16511 1.18869e-17
4794.44081 1.19611e-17
4795.70647 1.15319e-17
4796.98217 1.09726e-17
4798.24783 1.04920e-17
4799.52353 1.01317e-17
4800.78919 9.81818e-18
4802.06489 9.56345e-18
4803.33055 9.50617e-18
4804.59621 9.56146e-18
4805.87191 9.86150e-18
4807.13757 1.06188e-17
4808.41327 1.14714e-17
4809.67893 1.18361e-17
4810.95463 1.16749e-17
4812.23033 1.13877e-17
4813.49599 1.11166e-17
4814.77169 1.06939e-17
4816.03735 1.02953e-17
4817.31305 1.00677e-17
4818.57871 9.81203e-18
4819.85441 9.49780e-18
4821.12007 9.30102e-18
4822.38573 9.22940e-18
4823.66143 9.38804e-18
4824.92709 9.59416e-18
4826.20279 9.33928e-18
4827.46845 8.78115e-18
4828.74415 8.50854e-18
4830.00981 8.38008e-18
4831.27546 8.11779e-18
4832.55117 8.28678e-18
4833.82687 8.61558e-18
4835.10257 8.51953e-18
4836.36823 8.18489e-18
4837.64393 7.79014e-18
4838.90959 7.03361e-18
4840.17524 6.66636e-18
4841.45095 6.97626e-18
4842.71660 7.28436e-18
4843.99231 7.60454e-18
4845.25796 8.10119e-18
4846.53367 8.18394e-18
4847.79932 7.82628e-18
4849.06498 7.79718e-18
4850.34068 8.04949e-18
4851.60634 8.02088e-18
4852.88204 7.93513e-18
4854.15775 8.13580e-18
4855.43345 8.19386e-18
4856.69911 7.92767e-18
4857.97481 8.00041e-18
4859.24046 8.35232e-18
4860.50612 8.10687e-18
4861.78182 7.50716e-18
4863.04748 7.27283e-18
4864.32318 7.06738e-18
4865.58884 6.49337e-18
4866.86454 6.15780e-18
4868.13020 6.27539e-18
4869.39586 6.33621e-18
4870.67156 6.19543e-18
4871.93722 6.05878e-18
4873.21292 6.03763e-18
4874.47858 6.24658e-18
4875.76433 6.75179e-18
4877.02998 7.38311e-18
4878.29564 8.24244e-18
4879.57134 9.50355e-18
4880.83700 1.03739e-17
4882.11270 1.04808e-17
4883.37836 1.01049e-17
4884.65406 9.35429e-18
4885.91972 8.24305e-18
4887.18538 7.33670e-18
4888.46108 6.79118e-18
4889.72674 6.65322e-18
4891.00244 6.85807e-18
4892.26810 7.03772e-18
4893.54380 7.09693e-18
4894.80946 7.27284e-18
4896.08516 7.54153e-18
4897.36086 7.69742e-18
4898.62652 7.58257e-18
4899.90222 7.16933e-18
4901.16788 6.70380e-18
4902.44358 6.60785e-18
4903.70924 6.76604e-18
4904.98494 6.79812e-18
4906.25060 6.95827e-18
4907.51625 7.03311e-18
4908.79196 6.44916e-18
4910.05761 5.72157e-18
4911.33332 5.57966e-18
4912.59897 5.68495e-18
4913.87468 6.03642e-18
4915.14033 6.93817e-18
4916.40599 7.86892e-18
4917.69174 8.42584e-18
4918.95740 8.74768e-18
4920.23310 8.54652e-18
4921.49876 7.72999e-18
4922.77446 7.01632e-18
4924.04011 6.69745e-18
4925.30577 6.49930e-18
4926.58147 6.81276e-18
4927.84713 7.47800e-18
4929.12283 7.70788e-18
4930.38849 7.46528e-18
4931.66419 7.34708e-18
4932.92985 7.26851e-18
4934.19551 7.11785e-18
4935.47121 7.30601e-18
4936.73687 7.70374e-18
4938.02262 8.08592e-18
4939.28827 8.47672e-18
4940.56398 9.05825e-18
4941.82963 9.60237e-18
4943.09529 9.94739e-18
4944.37099 1.00348e-17
4945.63665 1.01744e-17
4946.91235 1.03184e-17
4948.17801 1.01818e-17
4949.45371 1.00446e-17
4950.71937 1.00041e-17
4951.98503 9.79912e-18
4953.26073 9.94421e-18
4954.52639 1.04440e-17
4955.80209 1.07762e-17
4957.06775 1.08381e-17
4958.34345 1.08927e-17
4959.61915 1.06918e-17
4960.89485 1.04624e-17
4962.16051 1.05278e-17
4963.42617 1.07722e-17
4964.70187 1.10815e-17
4965.96753 1.13440e-17
4967.24323 1.17473e-17
4968.50889 1.22791e-17
4969.77454 1.27697e-17
4971.05025 1.30646e-17
4972.31590 1.32879e-17
4973.59161 1.35320e-17
4974.85726 1.37493e-17
4976.13297 1.37558e-17
4977.39862 1.35602e-17
4978.67433 1.35211e-17
4979.95003 1.35372e-17
4981.21569 1.34001e-17
4982.49139 1.35442e-17
4983.75705 1.37954e-17
4985.03275 1.37621e-17
4986.29840 1.37267e-17
4987.57411 1.40084e-17
4988.83976 1.42792e-17
4990.10542 1.45853e-17
4991.38112 1.48851e-17
4992.64678 1.48151e-17
4993.92248 1.45268e-17
4995.18814 1.43948e-17
4996.46384 1.44174e-17
4997.72950 1.45901e-17
4998.99516 1.50614e-17
5000.27086 1.55528e-17
5001.54656 1.56815e-17
5002.82227 1.55702e-17
5004.08792 1.54234e-17
5005.36363 1.53104e-17
5006.62928 1.53762e-17
5007.89494 1.56313e-17
5009.17064 1.57932e-17
5010.43630 1.59052e-17
5011.71200 1.58495e-17
5012.97766 1.57359e-17
5014.25336 1.57776e-17
5015.51902 1.60679e-17
5016.79472 1.64400e-17
