# wavelength flux
4833.27440 1.67515e-17
4834.97199 1.80573e-17
4836.66957 1.68970e-17
4838.36716 1.46776e-17
4840.06475 1.45824e-17
4841.76234 1.46534e-17
4843.45993 1.39489e-17
4845.15752 1.41028e-17
4846.85510 1.32284e-17
4848.55269 1.18041e-17
4850.25028 1.14937e-17
4851.94787 1.29275e-17
4853.64546 1.47721e-17
4855.35309 1.55353e-17
4857.04063 1.46182e-17
4858.74826 1.47083e-17
4860.44585 1.46635e-17
4862.14344 1.43045e-17
4863.84103 1.53151e-17
4865.53862 1.70377e-17
4867.23621 1.75338e-17
4868.93379 1.57810e-17
4870.63138 1.39890e-17
4872.32897 1.38454e-17
4874.02656 1.32300e-17
4875.72415 1.23895e-17
4877.42173 1.31303e-17
4879.11932 1.46191e-17
4880.81691 1.43829e-17
4882.51450 1.36870e-17
4884.21209 1.37706e-17
4885.90967 1.36109e-17
4887.60726 1.28950e-17
4889.30485 1.18090e-17
4891.00244 1.10476e-17
4892.70003 1.09086e-17
4894.39761 1.20883e-17
4896.09520 1.37660e-17
4897.79279 1.41678e-17
4899.49038 1.28988e-17
4901.18797 1.13299e-17
4902.88556 1.03226e-17
4904.58314 1.02002e-17
4906.28073 1.18255e-17
4907.97832 1.39941e-17
4909.67591 1.46191e-17
4911.37350 1.42194e-17
4913.07108 1.37216e-17
4914.76867 1.34214e-17
4916.46626 1.30506e-17
4918.16385 1.37848e-17
4919.86144 1.50762e-17
4921.55902 1.58231e-17
4923.25661 1.57729e-17
4924.95420 1.54934e-17
4926.65179 1.40300e-17
4928.34938 1.19593e-17
4930.04696 1.11737e-17
4931.74455 1.20374e-17
4933.44214 1.25998e-17
4935.13973 1.21133e-17
4936.83732 1.21746e-17
4938.53491 1.29618e-17
4940.24254 1.28439e-17
4941.94013 1.26724e-17
4943.63771 1.38403e-17
4945.33530 1.51958e-17
4947.03289 1.54090e-17
4948.73048 1.44002e-17
4950.42807 1.29510e-17
4952.12566 1.12336e-17
4953.82324 9.85396e-18
4955.52083 9.48128e-18
4957.21842 1.03342e-17
4958.91601 1.08352e-17
4960.61360 1.12157e-17
4962.31118 1.26378e-17
4964.00877 1.28789e-17
4965.70636 1.05683e-17
4967.40395 9.84419e-18
4969.10154 1.22892e-17
4970.79912 1.40242e-17
4972.49671 1.40710e-17
4974.19430 1.41552e-17
4975.89189 1.43184e-17
4977.58948 1.41912e-17
4979.28706 1.38879e-17
4980.98465 1.35991e-17
4982.68224 1.27477e-17
4984.37983 1.14747e-17
4986.07742 1.08863e-17
4987.77501 1.11765e-17
4989.47259 1.14029e-17
4991.17018 1.14180e-17
4992.86777 1.13338e-17
4994.56536 1.25594e-17
4996.26295 1.63585e-17
4997.96053 2.06715e-17
4999.65812 2.17378e-17
5001.35571 1.93310e-17
5003.05330 1.62578e-17
5004.75089 1.38741e-17
5006.44847 1.23228e-17
5008.14606 1.14667e-17
5009.84365 1.06070e-17
5011.54124 9.73065e-18
5013.23883 1.01039e-17
5014.93641 1.20688e-17
5016.63400 1.49171e-17
5018.33159 1.70772e-17
5020.02918 1.69927e-17
5021.73681 1.54770e-17
5023.43440 1.31154e-17
5025.13199 1.01708e-17
5026.82958 8.46387e-18
5028.52716 1.02123e-17
5030.22475 1.23945e-17
5031.92234 1.36639e-17
5033.61993 1.40248e-17
5035.31752 1.40852e-17
5037.01511 1.38847e-17
5038.71269 1.40192e-17
5040.41028 1.43027e-17
5042.10787 1.47699e-17
5043.80546 1.45339e-17
5045.50305 1.35078e-17
5047.20063 1.24147e-17
5048.89822 1.19045e-17
5050.59581 1.17263e-17
5052.29340 1.15763e-17
5053.99099 1.18048e-17
5055.68857 1.17182e-17
5057.38616 1.09555e-17
5059.08375 9.74010e-18
5060.78134 9.63607e-18
5062.47893 1.12677e-17
5064.17651 1.36806e-17
5065.87410 1.50077e-17
5067.57169 1.51973e-17
5069.26928 1.55165e-17
5070.96687 1.52330e-17
5072.66446 1.41282e-17
5074.36204 1.39197e-17
5076.05963 1.39867e-17
5077.75722 1.40278e-17
5079.45481 1.43112e-17
5081.15240 1.47460e-17
5082.84998 1.43596e-17
5084.54757 1.43384e-17
5086.24516 1.48400e-17
5087.94275 1.57581e-17
5089.64034 1.67783e-17
5091.33792 1.69396e-17
5093.03551 1.71186e-17
5094.73310 1.68718e-17
5096.43069 1.62307e-17
5098.12828 1.61917e-17
5099.82586 1.70034e-17
5101.52345 1.73831e-17
5103.22104 1.83312e-17
5104.91863 1.79471e-17
5106.62626 1.53174e-17
5108.32385 1.35206e-17
5110.02144 1.39149e-17
5111.71903 1.52294e-17
5113.41661 1.64734e-17
5115.11420 1.73865e-17
5116.81179 1.72034e-17
5118.50938 1.59993e-17
5120.20697 1.56267e-17
5121.90455 1.72810e-17
5123.60214 1.92649e-17
5125.29973 1.89505e-17
5126.99732 1.72409e-17
5128.69491 1.53994e-17
5130.39250 1.41708e-17
5132.09008 1.42215e-17
5133.78767 1.54326e-17
5135.48526 1.73362e-17
5137.18285 1.96268e-17
5138.88044 2.12312e-17
5140.57802 1.99110e-17
5142.27561 1.71471e-17
5143.97320 1.46035e-17
5145.67079 1.31268e-17
5147.36838 1.31938e-17
5149.06596 1.52961e-17
5150.76355 1.77743e-17
5152.46114 1.96675e-17
5154.15873 1.99095e-17
5155.85632 2.00618e-17
5157.55391 2.00908e-17
5159.25149 1.96365e-17
5160.94908 1.92281e-17
5162.64667 1.94765e-17
5164.34426 1.88052e-17
5166.04185 1.76273e-17
5167.73943 1.85465e-17
5169.43702 1.99326e-17
5171.13461 1.92420e-17
5172.83220 1.80556e-17
5174.52979 1.80509e-17
5176.22737 1.74982e-17
5177.92496 1.85051e-17
5179.62255 2.10159e-17
5181.32014 2.22299e-17
5183.01773 2.24748e-17
5184.71531 2.21888e-17
5186.41290 2.00855e-17
5188.11049 1.78662e-17
5189.81812 1.75755e-17
5191.51571 1.79508e-17
