# wavelength flux
3379.65683 2.22261e-17
3381.35442 3.12106e-17
3383.05201 3.33480e-17
3384.74959 3.16593e-17
3386.44718 2.97395e-17
3388.14477 3.03539e-17
3389.84236 3.98961e-17
3391.53995 4.35439e-17
3393.23753 3.53085e-17
3394.93512 2.26849e-17
3396.63271 1.40433e-17
3398.33030 4.82501e-18
3400.02789 8.17350e-18
3401.72547 2.38236e-17
3403.42306 3.45622e-17
3405.12065 3.97534e-17
3406.81824 3.78556e-17
3408.51583 2.67377e-17
3410.21342 1.61244e-17
3411.92105 1.63182e-17
3413.60859 1.75365e-17
3415.30618 1.79509e-17
3417.01381 2.29642e-17
3418.71140 2.74170e-17
3420.40899 2.57683e-17
3422.10658 3.02928e-17
3423.80417 2.66043e-17
3425.50175 9.75763e-18
3427.19934 1.59389e-18
3428.89693 1.14558e-20
3430.59452 -1.11318e-17
3432.29211 -1.51279e-17
3433.98969 -2.96691e-18
3435.68728 -3.36539e-18
3437.38487 -1.45069e-17
3439.08246 -1.96679e-17
3440.78005 -1.43301e-17
3442.47763 -8.65984e-18
3444.17522 4.16142e-19
3445.87281 1.03188e-17
3447.57040 1.91053e-17
3449.26799 2.18798e-17
3450.96557 1.75837e-17
3452.66316 1.98410e-17
3454.36075 2.47115e-17
3456.05834 2.08345e-17
3457.75593 2.92145e-17
3459.45352 4.27723e-17
3461.15110 3.79367e-17
3462.84869 3.78172e-17
3464.54628 4.58328e-17
3466.24387 3.76585e-17
3467.94146 2.52562e-17
3469.63904 2.01077e-17
3471.33663 9.79768e-18
3473.03422 2.28115e-18
3474.73181 1.01731e-18
3476.42940 -1.56534e-18
3478.12698 -2.22916e-18
3479.82457 5.45934e-18
3481.52216 1.43764e-17
3483.21975 1.63364e-17
3484.91734 1.97900e-17
3486.61492 2.41548e-17
3488.31251 2.04651e-17
3490.01010 9.54868e-18
3491.70769 3.67734e-18
3493.40528 -1.16150e-19
3495.10287 -2.71015e-18
3496.80045 -4.65738e-18
3498.49804 -9.88118e-19
3500.19563 7.85332e-18
3501.89322 1.13896e-17
3503.59081 1.35017e-17
3505.28839 2.02975e-17
3506.98598 2.83387e-17
3508.68357 2.90601e-17
3510.38116 3.35540e-17
3512.07875 3.84454e-17
3513.77633 3.32402e-17
3515.47392 1.43122e-17
3517.17151 -4.59222e-18
3518.86910 -1.90455e-17
3520.56669 -3.10369e-17
3522.26427 -3.19939e-17
3523.96186 -2.31241e-17
3525.65945 -1.28476e-17
3527.35704 -1.73014e-18
3529.05463 5.67883e-18
3530.75222 3.28035e-18
3532.44980 2.09997e-18
3534.14739 7.03779e-18
3535.84498 8.02483e-18
3537.54257 9.95468e-18
3539.24016 1.80120e-17
3540.93774 2.17936e-17
3542.63533 1.59180e-17
3544.33292 7.53542e-18
3546.03051 1.23712e-18
3547.72810 6.16310e-19
3549.42568 7.70400e-18
3551.12327 1.60080e-17
3552.82086 2.25735e-17
3554.51845 2.87471e-17
3556.21604 3.19487e-17
3557.91362 2.91036e-17
3559.61121 2.96908e-17
3561.30880 3.57302e-17
3563.00639 3.28048e-17
3564.70398 1.85335e-17
3566.40157 9.04377e-18
3568.09915 4.01274e-18
3569.79674 -2.73472e-18
3571.49433 -5.20917e-18
3573.19192 3.02541e-18
3574.88951 1.45864e-17
3576.58709 2.13585e-17
3578.28468 2.53813e-17
3579.98227 3.23755e-17
3581.67986 3.44577e-17
3583.37745 2.99487e-17
3585.07503 3.01563e-17
3586.77262 3.17995e-17
3588.47021 3.01160e-17
3590.16780 2.91995e-17
3591.86539 3.26830e-17
3593.56298 2.70543e-17
3595.26056 1.55308e-17
3596.95815 9.38446e-18
3598.65574 9.28903e-18
3600.35333 8.26019e-18
3602.05092 1.21028e-17
3603.74850 1.84009e-17
3605.44609 1.65482e-17
3607.14368 1.53962e-17
3608.84127 1.41780e-17
3610.53886 7.27911e-18
3612.23644 2.25050e-18
3613.93403 6.19663e-18
3615.63162 1.12531e-17
3617.32921 1.33160e-17
3619.02680 1.58115e-17
3620.72438 1.95028e-17
3622.42197 2.04718e-17
3624.11956 1.73935e-17
3625.81715 1.70227e-17
3627.51474 2.19683e-17
3629.21233 2.32506e-17
3630.90991 2.22010e-17
3632.60750 2.12952e-17
3634.30509 1.97008e-17
3636.00268 1.75144e-17
3637.70027 1.80559e-17
3639.39785 2.68207e-17
3641.09544 3.22075e-17
3642.79303 3.01817e-17
3644.49062 2.81102e-17
3646.18821 2.74628e-17
3647.88579 2.22745e-17
3649.58338 1.86936e-17
3651.28097 1.58500e-17
3652.97856 9.49589e-18
3654.67615 4.96469e-18
3656.37373 1.66788e-18
3658.07132 2.19496e-18
3659.76891 7.22329e-18
3661.46650 1.47951e-17
3663.16409 2.04171e-17
3664.86168 2.17302e-17
3666.55926 1.93372e-17
3668.25685 1.75842e-17
3669.95444 1.44380e-17
3671.65203 8.10745e-18
3673.34962 3.75471e-18
3675.04720 4.20202e-18
3676.74479 1.04014e-17
3678.44238 1.22099e-17
3680.13997 1.06236e-17
3681.83756 1.07292e-17
3683.53514 1.09955e-17
3685.23273 1.09425e-17
3686.93032 1.91727e-17
3688.62791 3.06114e-17
3690.32550 3.88911e-17
3692.02308 3.90392e-17
3693.72067 3.03770e-17
3695.41826 2.21329e-17
3697.11585 1.74866e-17
3698.81344 1.00926e-17
3700.51103 4.03385e-18
3702.20861 5.39501e-18
3703.90620 8.49293e-18
3705.60379 8.19356e-18
3707.30138 1.13821e-17
3708.99897 1.78228e-17
3710.69655 1.99522e-17
3712.39414 1.63678e-17
3714.09173 1.60424e-17
3715.78932 1.93384e-17
3717.48691 1.96006e-17
3719.18449 1.70960e-17
3720.88208 1.38218e-17
3722.57967 8.65940e-18
3724.27726 5.65480e-18
3725.97485 4.61285e-18
3727.67243 6.33281e-18
3729.37002 1.04169e-17
3731.06761 1.60624e-17
3732.76520 1.80892e-17
3734.46279 1.79537e-17
3736.16038 1.63180e-17
3737.85796 1.79080e-17
3739.55555 1.83264e-17
3741.25314 1.20989e-17
3742.96077 4.50645e-18
3744.64832 4.51609e-18
3746.34590 3.52889e-19
3748.04349 -3.68815e-18
3749.75113 -5.56220e-19
3751.44871 4.85365e-18
3753.14630 2.30506e-18
3754.84389 -4.45979e-19
3756.54148 -2.69211e-18
3758.23907 -1.81240e-18
3759.93665 3.85767e-18
3761.63424 1.02325e-17
3763.33183 1.57622e-17
3765.02942 2.19498e-17
3766.72701 2.18409e-17
3768.42459 1.98472e-17
3770.12218 2.45037e-17
3771.81977 2.82480e-17
3773.51736 2.89375e-17
3775.21495 2.84598e-17
3776.91253 2.57783e-17
3778.61012 1.98960e-17
3780.30771 1.73600e-17
3782.00530 1.46346e-17
3783.70289 1.14384e-17
3785.40048 9.33682e-18
3787.09806 1.15665e-17
3788.79565 1.58926e-17
3790.49324 1.77866e-17
3792.19083 1.94181e-17
3793.88842 2.25641e-17
3795.58600 2.03576e-17
3797.28359 1.85823e-17
3798.98118 2.29721e-17
3800.67877 2.72065e-17
3802.37636 2.37143e-17
3804.07394 1.96432e-17
3805.77153 1.63582e-17
3807.46912 9.74570e-18
3809.16671 6.85504e-18
3810.86430 7.13448e-18
3812.56188 4.95466e-18
3814.25947 1.67478e-18
3815.95706 1.54415e-18
3817.65465 1.96156e-18
3819.35224 5.88814e-18
3821.04983 1.27263e-17
3822.74741 1.94005e-17
3824.44500 2.49361e-17
3826.14259 2.42424e-17
3827.84018 1.79507e-17
3829.53777 1.49256e-17
3831.23535 1.44174e-17
3832.93294 1.51187e-17
3834.63053 2.12747e-17
3836.32812 3.24883e-17
3838.02571 3.63692e-17
3839.72329 3.03978e-17
3841.42088 2.09850e-17
3843.11847 1.59285e-17
3844.81606 1.71293e-17
3846.51365 1.70712e-17
3848.21123 1.87360e-17
3849.90882 2.41400e-17
3851.60641 2.36750e-17
3853.30400 1.79347e-17
3855.00159 1.72531e-17
3856.69918 1.68372e-17
3858.39676 1.66101e-17
3860.09435 1.69945e-17
3861.79194 1.72294e-17
3863.48953 1.90549e-17
3865.18712 1.90547e-17
3866.88470 1.95447e-17
3868.58229 2.26106e-17
3870.27988 2.07167e-17
3871.97747 1.76254e-17
3873.67506 2.02328e-17
3875.37264 1.62248e-17
3877.07023 1.08816e-17
3878.76782 1.29334e-17
3880.46541 1.47566e-17
3882.16300 1.58084e-17
3883.86059 1.91338e-17
3885.55817 1.98100e-17
3887.25576 2.01932e-17
3888.95335 2.19522e-17
3890.65094 2.26049e-17
3892.34853 2.53124e-17
3894.04611 2.92269e-17
3895.74370 2.71619e-17
3897.44129 1.97209e-17
3899.13888 1.39517e-17
3900.83647 1.18923e-17
3902.53405 1.16356e-17
3904.23164 1.17671e-17
3905.92923 1.54337e-17
3907.62682 2.00463e-17
3909.32441 2.49749e-17
3911.02199 2.89940e-17
3912.71958 3.07014e-17
3914.41717 3.28843e-17
3916.11476 3.26631e-17
3917.81235 2.76287e-17
3919.50994 2.31285e-17
3921.20752 2.17605e-17
3922.90511 2.00504e-17
3924.60270 1.93111e-17
3926.30029 1.94955e-17
3927.99788 1.94384e-17
3929.69546 2.16583e-17
3931.39305 2.31864e-17
3933.09064 2.41329e-17
3934.78823 2.54404e-17
3936.48582 2.29207e-17
3938.18340 1.96590e-17
3939.88099 1.92102e-17
3941.57858 2.05967e-17
3943.27617 1.89322e-17
3944.97376 2.22557e-17
3946.67134 2.68456e-17
3948.36893 2.93982e-17
3950.06652 2.93598e-17
3951.76411 3.24790e-17
3953.46170 3.35035e-17
3955.15929 3.09279e-17
3956.85687 2.78726e-17
3958.55446 2.74630e-17
3960.25205 2.63709e-17
3961.94964 2.50362e-17
3963.64723 2.65379e-17
3965.34481 2.53243e-17
3967.04240 2.31703e-17
3968.73999 2.19251e-17
3970.43758 2.09369e-17
3972.13517 2.12682e-17
3973.83275 2.57515e-17
3975.53034 2.74426e-17
3977.22793 2.88936e-17
3978.92552 2.95784e-17
3980.62311 2.64583e-17
3982.32069 2.32214e-17
3984.01828 2.52046e-17
3985.71587 2.65409e-17
3987.41346 2.87923e-17
3989.11105 3.27752e-17
3990.80864 3.27738e-17
3992.50622 2.70930e-17
3994.20381 2.38348e-17
3995.90140 2.05112e-17
3997.59899 1.49385e-17
3999.29658 1.22306e-17
4000.99416 1.18686e-17
4002.69175 8.88385e-18
4004.38934 9.28696e-18
4006.08693 1.21686e-17
4007.78452 1.40327e-17
4009.48210 1.66705e-17
4011.17969 1.93873e-17
4012.87728 2.13894e-17
4014.57487 2.34477e-17
4016.27246 2.64384e-17
4017.97004 2.75700e-17
4019.66763 2.71312e-17
4021.36522 2.45280e-17
4023.06281 2.51457e-17
4024.76040 2.62534e-17
4026.45799 2.81343e-17
4028.15557 3.17269e-17
4029.85316 3.24798e-17
4031.55075 3.03484e-17
4033.24834 2.98676e-17
4034.94593 2.63288e-17
4036.64351 2.32210e-17
4038.34110 2.15810e-17
4040.03869 1.93770e-17
4041.73628 2.00600e-17
4043.43387 2.21279e-17
4045.13145 2.14092e-17
4046.82904 2.23534e-17
4048.52663 2.42631e-17
4050.22422 2.07400e-17
4051.92181 1.95888e-17
4053.61940 1.93886e-17
4055.31698 1.87320e-17
4057.01457 1.98005e-17
4058.71216 1.69688e-17
4060.40975 1.18703e-17
4062.10734 1.07963e-17
4063.80492 1.16734e-17
4065.50251 9.10491e-18
4067.20010 8.39257e-18
4068.89769 1.19799e-17
4070.60532 1.66842e-17
4072.29286 1.88640e-17
4074.00050 1.86986e-17
4075.69809 2.18784e-17
4077.39567 2.10645e-17
4079.08322 1.57829e-17
4080.79085 1.23153e-17
4082.48844 1.45872e-17
4084.18603 1.67242e-17
4085.88361 1.78936e-17
4087.58120 1.91245e-17
4089.27879 2.10563e-17
4090.97638 1.91532e-17
4092.67397 1.69083e-17
4094.37155 1.86836e-17
4096.06914 2.05821e-17
4097.76673 2.11639e-17
4099.46432 2.29726e-17
4101.16191 2.56548e-17
4102.85949 2.56201e-17
4104.55708 2.65559e-17
4106.25467 2.63412e-17
4107.95226 2.38292e-17
4109.64985 2.10893e-17
4111.34744 1.93026e-17
4113.04502 1.72704e-17
4114.74261 1.56933e-17
4116.44020 1.71215e-17
4118.13779 1.79951e-17
4119.83538 1.81270e-17
4121.53296 1.92268e-17
4123.23055 1.86668e-17
4124.92814 1.47877e-17
4126.62573 1.27517e-17
4128.32332 1.35002e-17
4130.02090 1.43540e-17
4131.71849 1.69088e-17
4133.41608 2.11012e-17
4135.11367 1.95081e-17
4136.81126 1.45011e-17
4138.50884 8.97562e-18
4140.20643 6.40251e-18
4141.90402 6.47718e-18
4143.60161 9.11371e-18
4145.29920 1.16436e-17
4146.99679 1.34268e-17
4148.69437 1.38810e-17
4150.39196 1.27635e-17
4152.08955 1.15713e-17
4153.78714 1.00757e-17
4155.48473 1.19345e-17
4157.18231 1.28466e-17
4158.87990 1.22019e-17
4160.57749 1.45767e-17
4162.27508 1.96975e-17
4163.97267 1.90034e-17
4165.67025 1.93528e-17
4167.36784 1.95483e-17
4169.06543 1.59055e-17
4170.76302 1.37095e-17
4172.46061 1.58581e-17
4174.15820 1.57170e-17
4175.85578 1.60805e-17
4177.55337 1.83976e-17
4179.25096 1.91951e-17
4180.94855 1.78059e-17
4182.64614 1.47324e-17
4184.34372 1.46785e-17
4186.04131 1.60245e-17
4187.73890 1.61103e-17
4189.43649 1.77837e-17
4191.13408 1.94585e-17
4192.83166 1.99938e-17
4194.52925 1.95762e-17
4196.22684 1.92070e-17
4197.92443 1.71141e-17
4199.62202 1.76882e-17
4201.31960 1.64110e-17
4203.01719 1.38698e-17
4204.71478 1.34414e-17
4206.41237 1.44162e-17
4208.10996 1.44588e-17
4209.80755 1.36804e-17
4211.50513 1.67872e-17
4213.20272 1.83645e-17
4214.90031 1.68954e-17
4216.59790 1.54543e-17
4218.29549 1.42671e-17
4219.99307 6.18321e-18
4221.69066 3.96529e-18
4223.38825 3.90976e-18
4225.08584 2.71245e-18
4226.78343 5.09198e-18
4228.48101 1.32436e-17
4230.17860 1.45959e-17
4231.87619 1.28176e-17
4233.57378 1.16269e-17
4235.27137 1.04663e-17
4236.96895 9.29884e-18
4238.66654 1.02155e-17
4240.36413 1.31591e-17
4242.06172 1.67196e-17
4243.75931 1.77732e-17
4245.45690 1.67893e-17
4247.15448 1.53301e-17
4248.85207 1.38051e-17
4250.54966 1.35790e-17
4252.24725 1.53199e-17
4253.94484 1.48887e-17
4255.64242 1.39956e-17
4257.34001 1.65094e-17
4259.03760 1.93974e-17
4260.73519 1.83631e-17
4262.43278 1.72434e-17
4264.13036 1.80904e-17
4265.82795 1.71984e-17
4267.52554 4.41683e-18
4269.22313 -7.86063e-18
4270.92072 -1.07457e-17
4272.61830 -1.02747e-17
4274.31589 -1.03803e-17
4276.01348 -1.85684e-18
4277.71107 8.16035e-18
4279.40866 1.35235e-17
4281.10625 1.57421e-17
4282.80383 1.68675e-17
4284.50142 1.88252e-17
4286.19901 1.95323e-17
4287.89660 1.82123e-17
4289.59419 1.63119e-17
4291.29177 1.40040e-17
4292.98936 1.25505e-17
4294.68695 1.39700e-17
4296.38454 1.58396e-17
4298.08213 1.49429e-17
4299.77971 1.46043e-17
4301.47730 1.49269e-17
4303.17489 1.32720e-17
4304.87248 1.10497e-17
4306.57007 1.09779e-17
4308.26765 1.11265e-17
4309.96524 1.10278e-17
4311.66283 1.19927e-17
4313.36042 1.52734e-17
4315.05801 1.67515e-17
4316.75560 1.78496e-17
4318.45318 1.85108e-17
4320.15077 1.78191e-17
4321.84836 1.26207e-17
4323.54595 1.08209e-17
4325.24354 1.01645e-17
4326.94112 8.51841e-18
4328.63871 8.70315e-18
4330.33630 1.18143e-17
4332.03389 1.07163e-17
4333.73148 1.10690e-17
4335.42906 1.28117e-17
4337.12665 1.26890e-17
4338.82424 1.29713e-17
4340.52183 1.62775e-17
4342.21942 1.72195e-17
4343.91701 1.72479e-17
4345.61459 1.89591e-17
4347.31218 1.82811e-17
4349.00977 1.55892e-17
4350.70736 1.34024e-17
4352.40495 1.11473e-17
4354.10253 9.49231e-18
4355.80012 9.32786e-18
4357.49771 8.27817e-18
4359.19530 9.68405e-18
4360.89289 1.29017e-17
4362.59047 1.22523e-17
4364.28806 1.20795e-17
4365.98565 1.61626e-17
4367.68324 1.89404e-17
4369.38083 1.87403e-17
4371.07841 1.96188e-17
4372.77600 1.91692e-17
4374.47359 1.55464e-17
4376.17118 1.20166e-17
4377.86877 1.16198e-17
4379.56636 1.30342e-17
4381.26394 1.44215e-17
4382.96153 1.55427e-17
4384.65912 1.35604e-17
4386.35671 7.92793e-18
4388.05430 4.26434e-18
4389.75188 2.45917e-18
4391.44947 2.19324e-18
4393.14706 5.02529e-18
4394.85469 7.28638e-18
4396.54224 7.64905e-18
4398.23982 1.02732e-17
4399.93741 1.14345e-17
4401.63500 1.17425e-17
4403.33259 1.38591e-17
4405.03018 1.54288e-17
4406.73781 1.41137e-17
4408.43540 1.33894e-17
4410.13299 1.45727e-17
4411.82053 1.64832e-17
4413.52816 1.75053e-17
4415.22575 1.61297e-17
4416.92334 1.30167e-17
4418.62093 8.71013e-18
4420.31851 7.67186e-18
4422.01610 5.37008e-18
4423.71369 3.49577e-18
4425.41128 5.17642e-18
4427.10887 7.21007e-18
4428.80645 6.05811e-18
4430.50404 7.97138e-18
4432.20163 1.22231e-17
4433.89922 1.46718e-17
4435.59681 1.52567e-17
4437.29440 1.52501e-17
4438.99198 1.50329e-17
4440.68957 1.34381e-17
4442.38716 1.33958e-17
4444.08475 1.60430e-17
4445.78234 2.04961e-17
4447.47992 2.16086e-17
4449.17751 2.10308e-17
4450.87510 1.97158e-17
4452.57269 1.54955e-17
4454.27028 1.33875e-17
4455.96786 1.32303e-17
4457.66545 1.44241e-17
4459.36304 1.46828e-17
4461.06063 1.52291e-17
4462.75822 1.25171e-17
4464.45581 1.24572e-17
4466.15339 1.48116e-17
4467.85098 1.49710e-17
4469.54857 1.42209e-17
4471.24616 1.53097e-17
4472.94375 1.44069e-17
4474.64133 1.19276e-17
4476.33892 1.34203e-17
4478.03651 1.59148e-17
4479.73410 1.65553e-17
4481.43169 1.65483e-17
4483.12927 1.71892e-17
4484.82686 1.70669e-17
4486.52445 1.46963e-17
4488.22204 1.30484e-17
4489.91963 1.27992e-17
4491.61721 1.12350e-17
4493.31480 1.00385e-17
4495.01239 1.04143e-17
4496.70998 1.11678e-17
4498.40757 1.25973e-17
4500.10516 1.63086e-17
4501.80274 1.86457e-17
4503.50033 2.16316e-17
4505.19792 2.47537e-17
4506.89551 2.41819e-17
4508.59310 2.06471e-17
4510.29068 1.85137e-17
4511.98827 1.74867e-17
4513.68586 1.53648e-17
4515.38345 1.57261e-17
4517.08104 1.87838e-17
4518.77862 2.17907e-17
4520.47621 2.29437e-17
4522.17380 2.32394e-17
4523.87139 2.28451e-17
4525.56898 2.03461e-17
4527.26656 1.66385e-17
4528.96415 1.38432e-17
4530.66174 1.38690e-17
4532.35933 1.46373e-17
4534.05692 1.67355e-17
4535.75451 1.98804e-17
4537.45209 2.25281e-17
4539.14968 2.40389e-17
4540.84727 2.27430e-17
4542.54486 2.15425e-17
4544.24245 1.80411e-17
4545.94003 1.67835e-17
4547.63762 1.84685e-17
4549.33521 2.14971e-17
4551.03280 2.04945e-17
4552.73039 2.40583e-17
4554.42797 2.53159e-17
4556.12556 2.18895e-17
4557.82315 2.01936e-17
4559.52074 2.34722e-17
4561.21833 2.37370e-17
4562.91591 2.43784e-17
4564.61350 2.58155e-17
4566.31109 2.59089e-17
4568.00868 2.25845e-17
4569.70627 2.00948e-17
4571.40386 1.99301e-17
4573.10144 2.04382e-17
4574.79903 2.15771e-17
4576.49662 2.38078e-17
4578.19421 2.20649e-17
4579.89180 2.18025e-17
4581.58938 2.05976e-17
4583.28697 2.03067e-17
4584.98456 2.22389e-17
4586.68215 2.39813e-17
4588.37974 2.35779e-17
4590.07732 2.47124e-17
4591.77491 2.27365e-17
4593.47250 2.09611e-17
4595.17009 2.36822e-17
4596.86768 2.50814e-17
4598.56526 2.31089e-17
4600.26285 2.18547e-17
4601.96044 2.16592e-17
4603.65803 2.10103e-17
4605.35562 1.93883e-17
4607.05321 2.03558e-17
4608.75079 2.28448e-17
4610.44838 2.16688e-17
4612.14597 1.91191e-17
4613.84356 2.14904e-17
4615.54115 2.51218e-17
4617.23873 2.68836e-17
4618.93632 2.98722e-17
4620.63391 3.30731e-17
4622.33150 3.19089e-17
4624.02909 2.78531e-17
4625.72667 2.50286e-17
4627.42426 2.34197e-17
4629.12185 2.13822e-17
4630.81944 1.70298e-17
4632.51703 1.62222e-17
4634.21462 1.72403e-17
4635.91220 1.60490e-17
4637.60979 1.57478e-17
4639.30738 1.86713e-17
4641.00497 2.07850e-17
4642.70256 2.11418e-17
4644.40014 2.02935e-17
4646.09773 1.97969e-17
4647.79532 2.04275e-17
4649.49291 1.96521e-17
4651.19050 1.85956e-17
4652.88808 1.86555e-17
4654.58567 1.86804e-17
4656.28326 1.70128e-17
4657.98085 1.55724e-17
4659.67844 1.56186e-17
4661.37602 1.62800e-17
4663.07361 1.73531e-17
4664.77120 1.87342e-17
4666.46879 2.07325e-17
4668.16638 2.17052e-17
4669.86397 2.26271e-17
4671.56155 2.42558e-17
4673.25914 2.30915e-17
4674.95673 1.89061e-17
4676.65432 1.64300e-17
4678.35191 1.68668e-17
4680.04949 1.52207e-17
4681.74708 1.66765e-17
4683.44467 2.14618e-17
4685.14226 2.48851e-17
4686.83985 2.59361e-17
4688.53743 2.65098e-17
4690.23502 2.51771e-17
4691.93261 2.29837e-17
4693.63020 2.07356e-17
4695.32779 1.77133e-17
4697.02537 1.55158e-17
4698.72296 1.41467e-17
4700.42055 1.41597e-17
4702.11814 1.40085e-17
4703.81573 1.29612e-17
4705.51332 1.33862e-17
4707.21090 1.43928e-17
4708.90849 1.26608e-17
4710.60608 1.21119e-17
4712.30367 1.17760e-17
4714.00126 1.07353e-17
4715.69884 1.08562e-17
4717.39643 1.27948e-17
4719.09402 1.36418e-17
4720.79161 1.49812e-17
4722.48920 1.75464e-17
4724.18678 1.81140e-17
4725.88437 1.79439e-17
4727.59201 1.81591e-17
4729.28959 1.84751e-17
4730.97714 1.60022e-17
4732.67472 1.46402e-17
4734.37231 1.52083e-17
4736.07995 1.39284e-17
4737.76749 1.37407e-17
4739.47512 1.54910e-17
4741.17271 1.70058e-17
4742.87030 1.70769e-17
4744.55784 1.71934e-17
4746.26547 1.61430e-17
4747.96306 1.28229e-17
4749.66065 1.06388e-17
4751.35824 9.27197e-18
4753.05583 1.06782e-17
4754.75342 1.32030e-17
4756.45100 1.67095e-17
4758.14859 1.73742e-17
4759.84618 1.53030e-17
4761.54377 1.07986e-17
4763.24136 7.34648e-18
4764.93894 6.08003e-18
4766.63653 7.48508e-18
4768.33412 1.05847e-17
4770.03171 1.43829e-17
4771.72930 1.56660e-17
4773.42688 1.47103e-17
4775.12447 1.13950e-17
4776.82206 9.16649e-18
4778.51965 8.52894e-18
4780.21724 7.47429e-18
4781.91482 6.77748e-18
4783.61241 8.98587e-18
4785.31000 1.01689e-17
4787.00759 8.94084e-18
4788.70518 7.20406e-18
4790.40277 7.14427e-18
4792.10035 6.72319e-18
4793.79794 6.39866e-18
4795.49553 8.02722e-18
4797.19312 1.08036e-17
4798.89071 1.07383e-17
4800.58829 1.03193e-17
4802.28588 1.09941e-17
4803.98347 1.19809e-17
4805.68106 1.25828e-17
4807.37865 1.31180e-17
4809.07623 1.34659e-17
4810.77382 1.27086e-17
4812.47141 1.22745e-17
4814.16900 1.43952e-17
4815.86659 1.79487e-17
4817.56417 1.94013e-17
4819.26176 1.81653e-17
4820.95935 1.58776e-17
4822.65694 1.36414e-17
4824.35453 1.25954e-17
4826.05212 1.29187e-17
4827.74970 1.32004e-17
4829.44729 1.37778e-17
4831.14488 1.46553e-17
4832.84247 1.48892e-17
4834.54006 1.47161e-17
4836.23764 1.46556e-17
4837.93523 1.43080e-17
4839.63282 1.49651e-17
4841.33041 1.46162e-17
4843.02800 1.26721e-17
4844.72558 1.18712e-17
4846.42317 1.16630e-17
4848.12076 1.06980e-17
4849.81835 1.07041e-17
4851.51594 1.06139e-17
4853.21352 1.03795e-17
4854.91111 1.13241e-17
4856.60870 1.05644e-17
4858.30629 8.27761e-18
4860.00388 8.11406e-18
4861.70147 8.99017e-18
4863.39905 1.01739e-17
4865.09664 1.10110e-17
4866.79423 1.07038e-17
4868.49182 1.12043e-17
4870.18941 1.42438e-17
4871.88699 1.49215e-17
4873.58458 1.16299e-17
4875.28217 8.32474e-18
4876.97976 7.12238e-18
4878.67735 7.03022e-18
4880.37493 6.54688e-18
4882.07252 5.90466e-18
4883.77011 6.76365e-18
4885.46770 9.70718e-18
4887.16529 1.14464e-17
