# wavelength flux
3863.11787 4.18044e-18
3864.39357 3.34582e-18
3865.65923 2.67395e-18
3866.93493 2.58308e-18
3868.20059 2.85972e-18
3869.46624 3.58137e-18
3870.74195 4.67364e-18
3872.00760 5.54636e-18
3873.29335 6.04119e-18
3874.55901 5.98279e-18
3875.83471 5.29422e-18
3877.10037 4.44369e-18
3878.36602 3.69914e-18
3879.64173 3.07352e-18
3880.90738 2.82463e-18
3882.18309 2.88111e-18
3883.44874 3.33334e-18
3884.72445 4.29947e-18
3886.00015 5.21652e-18
3887.26581 5.85431e-18
3888.54151 6.36548e-18
3889.80717 6.40060e-18
3891.08287 5.89747e-18
3892.34853 5.60256e-18
3893.62423 5.92484e-18
3894.88989 6.32999e-18
3896.15554 6.55975e-18
3897.43124 6.91873e-18
3898.70695 7.40490e-18
3899.98265 7.68971e-18
3901.24831 8.07890e-18
3902.52401 8.65358e-18
3903.78967 8.72551e-18
3905.05532 8.07299e-18
3906.33103 7.14135e-18
3907.59668 6.35892e-18
3908.87239 6.15064e-18
3910.13804 6.79656e-18
3911.42379 7.78426e-18
3912.68945 8.75085e-18
3913.95511 9.59257e-18
3915.23081 1.01219e-17
3916.49647 1.01645e-17
3917.77217 9.95873e-18
3919.03782 9.67878e-18
3920.31353 9.35873e-18
3921.57918 8.92201e-18
3922.85489 8.70632e-18
3924.13059 8.80199e-18
3925.39625 8.99147e-18
3926.67195 9.27230e-18
3927.93761 9.71936e-18
3929.21331 1.01347e-17
3930.47897 1.06243e-17
3931.75467 1.10545e-17
3933.02033 1.11632e-17
3934.28598 1.09981e-17
3935.56169 1.07548e-17
3936.83739 1.06250e-17
3938.11309 1.07829e-17
3939.37875 1.10275e-17
3940.65445 1.13375e-17
3941.92011 1.17968e-17
3943.18576 1.21210e-17
3944.46147 1.21859e-17
3945.72712 1.22749e-17
3947.00283 1.22673e-17
3948.26848 1.18621e-17
3949.55423 1.14060e-17
3950.81989 1.12764e-17
3952.08555 1.13916e-17
3953.36125 1.15391e-17
3954.62691 1.16485e-17
3955.90261 1.17199e-17
3957.16827 1.17738e-17
3958.44397 1.14888e-17
3959.70962 1.10100e-17
3960.97528 1.08328e-17
3962.26103 1.08479e-17
3963.52669 1.08279e-17
3964.80239 1.11599e-17
3966.06805 1.16915e-17
3967.34375 1.19308e-17
3968.60941 1.19563e-17
3969.87506 1.19637e-17
3971.15077 1.18560e-17
3972.41642 1.17451e-17
3973.69213 1.18503e-17
3974.96783 1.21364e-17
3976.24353 1.24546e-17
3977.50919 1.27634e-17
3978.78489 1.27671e-17
3980.05055 1.22339e-17
3981.31620 1.16654e-17
3982.59191 1.15059e-17
3983.85756 1.13927e-17
3985.13327 1.13300e-17
3986.39892 1.18391e-17
3987.67463 1.26578e-17
3988.95033 1.30331e-17
3990.21599 1.30162e-17
3991.49169 1.31047e-17
3992.75735 1.31604e-17
3994.03305 1.27377e-17
3995.29871 1.24062e-17
3996.57441 1.26101e-17
3997.84007 1.28680e-17
3999.10572 1.29517e-17
4000.38143 1.32863e-17
4001.65713 1.37890e-17
4002.93283 1.43073e-17
4004.19849 1.47774e-17
4005.47419 1.50869e-17
4006.73985 1.50389e-17
4008.00550 1.46769e-17
4009.28121 1.42942e-17
4010.54686 1.41258e-17
4011.82257 1.40366e-17
4013.08822 1.41175e-17
4014.37397 1.43453e-17
4015.63963 1.44895e-17
4016.90529 1.45485e-17
4018.18099 1.47875e-17
4019.44665 1.50532e-17
4020.72235 1.50426e-17
4021.98800 1.49138e-17
4023.26371 1.49122e-17
4024.52936 1.51333e-17
4025.79502 1.56045e-17
4027.08077 1.61099e-17
4028.34643 1.63128e-17
4029.62213 1.63213e-17
4030.88779 1.60893e-17
4032.16349 1.56014e-17
4033.42915 1.52764e-17
4034.70485 1.52421e-17
4035.97051 1.53517e-17
4037.23616 1.56484e-17
4038.51187 1.59078e-17
4039.78757 1.58496e-17
4041.06327 1.57203e-17
4042.32893 1.56172e-17
4043.60463 1.54308e-17
4044.87029 1.51887e-17
4046.13594 1.50461e-17
4047.41165 1.50047e-17
4048.67730 1.50291e-17
4049.95301 1.52145e-17
4051.21866 1.56489e-17
4052.50441 1.59912e-17
4053.77007 1.60426e-17
4055.03573 1.58907e-17
4056.31143 1.55336e-17
4057.57709 1.51938e-17
4058.85279 1.53129e-17
4060.11845 1.56516e-17
4061.39415 1.56534e-17
4062.65981 1.53348e-17
4063.92546 1.49289e-17
4065.21121 1.44908e-17
4066.47687 1.42365e-17
4067.75257 1.44939e-17
4069.01823 1.48267e-17
4070.29393 1.48331e-17
4071.55959 1.47337e-17
4072.82524 1.46345e-17
4074.10095 1.43364e-17
4075.36660 1.40908e-17
4076.64231 1.40385e-17
4077.91801 1.38704e-17
4079.19371 1.33586e-17
4080.45937 1.26685e-17
4081.72503 1.21356e-17
4083.00073 1.18663e-17
4084.26638 1.17506e-17
4085.54209 1.17940e-17
4086.80774 1.20400e-17
4088.08345 1.23094e-17
4089.34910 1.24320e-17
4090.62481 1.26459e-17
4091.90051 1.29808e-17
4093.16617 1.31379e-17
4094.44187 1.31541e-17
4095.70753 1.31654e-17
4096.98323 1.27772e-17
4098.24889 1.20222e-17
4099.52459 1.14921e-17
4100.79025 1.12427e-17
4102.05590 1.09598e-17
4103.33161 1.07337e-17
4104.60731 1.06364e-17
4105.88301 1.03905e-17
4107.14867 9.95036e-18
4108.42437 9.64249e-18
4109.69003 9.68743e-18
4110.95568 1.01475e-17
4112.23139 1.08831e-17
4113.49704 1.14444e-17
4114.77275 1.17625e-17
4116.03840 1.19390e-17
4117.32415 1.19773e-17
4118.58981 1.18595e-17
4119.85547 1.17578e-17
4121.13117 1.16297e-17
4122.39683 1.14320e-17
4123.67253 1.11702e-17
4124.93819 1.10739e-17
4126.21389 1.11206e-17
4127.47954 1.10676e-17
4128.74520 1.08199e-17
4130.03095 1.03426e-17
4131.29661 9.64901e-18
4132.57231 9.21892e-18
4133.83797 9.23536e-18
4135.11367 9.53519e-18
4136.37933 1.01252e-17
4137.64498 1.08486e-17
4138.92069 1.13057e-17
4140.18634 1.15416e-17
4141.46205 1.16900e-17
4142.73775 1.15513e-17
4144.01345 1.11330e-17
4145.27911 1.04798e-17
4146.55481 9.70044e-18
4147.82047 9.09534e-18
4149.08612 8.86629e-18
4150.36183 8.96701e-18
4151.62748 9.48927e-18
4152.90319 1.01929e-17
4154.16884 1.05063e-17
4155.45459 1.03960e-17
4156.72025 1.01863e-17
4157.98591 9.88827e-18
4159.26161 9.48763e-18
4160.52727 9.31618e-18
4161.80297 9.38583e-18
4163.06863 9.36485e-18
4164.34433 9.25904e-18
4165.60999 9.28356e-18
4166.87564 9.36152e-18
4168.16139 9.33657e-18
4169.42705 9.22269e-18
4170.70275 9.17982e-18
4171.96841 9.29873e-18
4173.24411 9.46941e-18
4174.50977 9.53660e-18
4175.77542 9.55709e-18
4177.05113 9.62762e-18
4178.31678 9.66928e-18
4179.59249 9.56770e-18
4180.86819 9.68595e-18
4182.14389 1.02020e-17
4183.40955 1.06483e-17
4184.68525 1.07851e-17
4185.95091 1.09527e-17
4187.21657 1.10996e-17
4188.49227 1.10638e-17
4189.75792 1.09813e-17
4191.03363 1.08256e-17
4192.29928 1.03855e-17
4193.57499 9.78516e-18
4194.85069 9.27467e-18
4196.11635 8.90525e-18
4197.39205 8.70289e-18
4198.65771 8.79347e-18
4199.93341 9.10259e-18
4201.19907 9.30842e-18
4202.47477 9.26596e-18
4203.74043 9.10941e-18
4205.00608 8.99600e-18
4206.28179 9.00216e-18
4207.55749 9.08639e-18
4208.83319 9.22832e-18
4210.09885 9.44882e-18
4211.37455 9.52279e-18
4212.64021 9.30656e-18
4213.90586 9.08817e-18
4215.18157 8.95973e-18
4216.44722 8.80828e-18
4217.72293 8.87369e-18
4218.98858 9.14332e-18
4220.27433 9.29354e-18
4221.53999 9.38127e-18
4222.80565 9.59941e-18
4224.08135 9.72139e-18
4225.34701 9.49860e-18
4226.62271 9.30654e-18
4227.88837 9.26313e-18
4229.16407 9.16642e-18
4230.42972 9.14864e-18
4231.69538 9.49259e-18
4232.98113 9.75390e-18
4234.24679 9.71448e-18
4235.52249 9.51811e-18
4236.78815 9.17993e-18
4238.06385 8.71015e-18
4239.32951 8.20486e-18
4240.60521 7.76391e-18
4241.87087 7.60960e-18
4243.13652 7.78428e-18
4244.41223 8.13343e-18
4245.68793 8.69713e-18
4246.96363 9.34569e-18
4248.22929 9.64892e-18
4249.49495 9.53494e-18
4250.77065 9.32761e-18
4252.03630 9.10950e-18
4253.31201 8.86747e-18
4254.57766 8.66810e-18
4255.85337 8.58110e-18
4257.11902 8.58301e-18
4258.40477 8.62439e-18
4259.67043 8.74766e-18
4260.93609 9.11972e-18
4262.21179 9.60133e-18
4263.47745 9.85345e-18
4264.75315 9.92689e-18
4266.01881 9.95475e-18
4267.29451 9.76551e-18
4268.56017 9.41920e-18
4269.82582 9.33919e-18
4271.11157 9.50472e-18
4272.37723 9.62380e-18
4273.65293 9.81589e-18
4274.91859 1.00181e-17
4276.19429 9.86125e-18
4277.45995 9.55220e-18
4278.72560 9.56310e-18
4280.00131 9.59389e-18
4281.26696 9.48076e-18
4282.54267 9.57218e-18
4283.81837 9.83012e-18
4285.09407 9.94982e-18
4286.35973 1.00002e-17
4287.62539 1.00169e-17
4288.90109 9.92951e-18
4290.16675 9.81627e-18
4291.44245 9.61031e-18
4292.70810 9.36352e-18
4293.98381 9.42990e-18
4295.24946 9.74766e-18
4296.52517 9.83956e-18
4297.80087 9.72257e-18
4299.06653 9.63780e-18
4300.34223 9.43928e-18
4301.60789 8.96078e-18
4302.88359 8.43310e-18
4304.14925 8.15986e-18
4305.41490 8.12425e-18
4306.69061 8.06121e-18
4307.95626 8.00131e-18
4309.24201 8.17366e-18
4310.50767 8.42875e-18
4311.78337 8.53247e-18
4313.04903 8.65233e-18
4314.32473 8.84192e-18
4315.59039 8.78532e-18
4316.85604 8.44343e-18
4318.13175 8.08793e-18
4319.39740 7.77730e-18
4320.67311 7.49420e-18
4321.93876 7.35426e-18
4323.22451 7.38372e-18
4324.49017 7.52574e-18
4325.75583 7.77172e-18
4327.03153 7.97630e-18
4328.29719 8.04145e-18
4329.57289 8.14222e-18
4330.83855 8.23803e-18
4332.11425 8.06649e-18
4333.37990 7.79663e-18
4334.64556 7.79585e-18
4335.93131 7.80262e-18
4337.19697 7.55106e-18
4338.47267 7.36891e-18
4339.73833 7.46192e-18
4341.01403 7.63124e-18
4342.27969 7.81079e-18
4343.54534 8.00614e-18
4344.82105 8.07402e-18
4346.08670 7.88059e-18
4347.36241 7.49005e-18
4348.63811 7.20699e-18
4349.91381 7.25688e-18
4351.17947 7.52787e-18
4352.45517 7.80194e-18
4353.72083 7.89480e-18
4354.98648 7.84070e-18
4356.26219 7.77976e-18
4357.52784 7.71469e-18
4358.80355 7.75456e-18
4360.06920 8.10198e-18
4361.34491 8.50029e-18
4362.62061 8.60450e-18
4363.88627 8.54584e-18
4365.16197 8.52483e-18
4366.42763 8.42875e-18
4367.70333 8.29574e-18
4368.96899 8.34564e-18
4370.24469 8.51846e-18
4371.51035 8.55989e-18
4372.77600 8.50499e-18
4374.06175 8.35202e-18
4375.32741 8.19648e-18
4376.60311 8.11152e-18
4377.86877 8.05169e-18
4379.14447 7.92639e-18
4380.41013 7.79504e-18
4381.67578 7.68713e-18
4382.95149 7.65664e-18
4384.21714 7.74423e-18
4385.49285 7.89418e-18
4386.76855 8.06395e-18
4388.04425 8.14652e-18
4389.30991 8.13758e-18
4390.57557 8.17525e-18
4391.85127 8.31547e-18
4393.11693 8.49278e-18
4394.39263 8.67247e-18
4395.65828 8.77011e-18
4396.93399 8.66358e-18
4398.19964 8.35895e-18
4399.47535 7.95554e-18
4400.75105 7.63206e-18
4402.01671 7.40786e-18
4403.29241 7.33206e-18
4404.55807 7.48751e-18
4405.83377 7.82414e-18
4407.09943 8.12995e-18
4408.37513 8.44195e-18
4409.64079 8.67546e-18
4410.90644 8.62060e-18
4412.19219 8.41381e-18
4413.45785 8.17700e-18
4414.73355 7.93200e-18
4415.99921 7.86805e-18
4417.26486 8.06356e-18
4418.54057 8.23450e-18
4419.80622 8.24747e-18
4421.08193 8.05060e-18
4422.34758 7.73354e-18
4423.62329 7.52318e-18
4424.89899 7.53508e-18
4426.17469 7.76390e-18
4427.44035 8.18148e-18
4428.70601 8.39151e-18
4429.98171 8.18329e-18
4431.24737 7.88612e-18
4432.52307 7.69913e-18
4433.78873 7.53203e-18
4435.06443 7.50881e-18
4436.33009 7.72908e-18
4437.59574 7.88355e-18
4438.88149 7.67191e-18
4440.14715 7.17878e-18
4441.42285 6.72126e-18
4442.68851 6.38369e-18
4443.96421 6.11551e-18
4445.22987 6.12442e-18
4446.49552 6.51349e-18
4447.77123 6.83128e-18
4449.03688 7.04184e-18
4450.31259 7.31603e-18
4451.58829 7.44987e-18
4452.86399 7.44539e-18
4454.12965 7.65354e-18
4455.39531 7.72203e-18
4456.67101 7.50276e-18
4457.93666 7.48275e-18
4459.21237 7.61626e-18
4460.47802 7.49313e-18
4461.75373 7.34687e-18
4463.01938 7.44466e-18
4464.29509 7.45747e-18
4465.57079 7.22814e-18
4466.83645 7.04566e-18
4468.11215 7.09546e-18
4469.37781 7.27777e-18
4470.65351 7.39631e-18
4471.91917 7.37559e-18
4473.18482 7.38963e-18
4474.46053 7.48421e-18
4475.72618 7.45239e-18
4477.01193 7.44382e-18
4478.27759 7.53600e-18
4479.55329 7.41305e-18
4480.81895 7.03643e-18
4482.09465 6.72990e-18
4483.36031 6.57932e-18
4484.62596 6.63068e-18
4485.90167 6.92962e-18
4487.16732 7.32664e-18
4488.44303 7.60907e-18
4489.71873 7.64967e-18
4490.99443 7.53069e-18
4492.26009 7.47024e-18
4493.52575 7.56933e-18
4494.80145 7.75941e-18
4496.06711 7.98559e-18
4497.34281 8.18650e-18
4498.60847 8.25079e-18
4499.88417 8.16450e-18
4501.14982 8.09056e-18
4502.42553 8.08366e-18
4503.70123 8.09331e-18
4504.96689 8.27030e-18
4506.24259 8.60073e-18
4507.50825 8.83690e-18
4508.78395 9.04400e-18
4510.04961 9.46842e-18
4511.31526 9.83177e-18
4512.59097 9.87614e-18
4513.85662 9.79486e-18
4515.14237 9.73894e-18
4516.40803 9.63565e-18
4517.68373 9.52723e-18
4518.94939 9.45766e-18
4520.22509 9.31629e-18
4521.49075 9.03527e-18
4522.75640 8.86629e-18
4524.03211 8.96661e-18
4525.29776 9.21784e-18
4526.57347 9.52088e-18
4527.84917 9.90282e-18
4529.12487 1.02132e-17
4530.39053 1.03187e-17
4531.65619 1.04070e-17
4532.93189 1.05790e-17
4534.19755 1.06345e-17
4535.47325 1.04739e-17
4536.73891 1.02975e-17
4538.01461 1.01519e-17
4539.28027 1.01022e-17
4540.55597 1.02589e-17
4541.83167 1.04922e-17
4543.09733 1.06474e-17
4544.37303 1.08342e-17
4545.63869 1.10506e-17
4546.91439 1.11691e-17
4548.18005 1.12796e-17
4549.44570 1.14234e-17
4550.72141 1.14413e-17
4551.98706 1.14006e-17
4553.26277 1.15126e-17
4554.53847 1.16969e-17
4555.81417 1.18703e-17
4557.07983 1.21641e-17
4558.34549 1.24825e-17
4559.62119 1.26395e-17
4560.88685 1.27466e-17
4562.16255 1.28713e-17
4563.42820 1.28518e-17
4564.70391 1.27284e-17
4565.96956 1.27192e-17
4567.24527 1.28103e-17
4568.52097 1.28710e-17
4569.78663 1.28986e-17
4571.06233 1.29376e-17
4572.32799 1.29608e-17
4573.60369 1.29118e-17
4574.86935 1.28192e-17
4576.14505 1.28395e-17
4577.41071 1.30049e-17
4578.67636 1.31671e-17
4579.96211 1.32801e-17
4581.22777 1.34443e-17
4582.50347 1.36641e-17
4583.76913 1.38594e-17
4585.03478 1.39667e-17
4586.31049 1.40242e-17
4587.57614 1.41842e-17
4588.85185 1.42858e-17
4590.11750 1.41167e-17
4591.39321 1.39935e-17
4592.66891 1.42264e-17
4593.94461 1.44400e-17
4595.21027 1.45842e-17
4596.47593 1.48269e-17
4597.75163 1.50774e-17
4599.01729 1.53195e-17
4600.29299 1.56471e-17
4601.55865 1.57914e-17
4602.83435 1.58811e-17
4604.10000 1.60227e-17
4605.37571 1.60583e-17
4606.65141 1.58759e-17
4607.91707 1.56557e-17
4609.19277 1.55682e-17
4610.45843 1.57101e-17
4611.73413 1.57794e-17
4612.99979 1.59686e-17
4614.26544 1.65692e-17
4615.54115 1.71618e-17
4616.80680 1.72830e-17
4618.09255 1.71570e-17
4619.35821 1.69637e-17
4620.63391 1.67750e-17
4621.89957 1.66674e-17
4623.16523 1.68066e-17
4624.44093 1.72185e-17
4625.70658 1.76422e-17
4626.98229 1.78466e-17
4628.24794 1.79605e-17
4629.52365 1.79466e-17
4630.79935 1.76003e-17
4632.06501 1.72193e-17
4633.34071 1.71748e-17
4634.60637 1.73609e-17
4635.88207 1.75649e-17
4637.14773 1.78873e-17
4638.42343 1.82457e-17
4639.68909 1.83507e-17
4640.96479 1.82197e-17
4642.23045 1.81714e-17
4643.50615 1.83766e-17
4644.78185 1.86359e-17
4646.04751 1.87851e-17
4647.32321 1.88256e-17
4648.58887 1.87037e-17
4649.86457 1.84715e-17
4651.13023 1.82919e-17
4652.39588 1.80160e-17
4653.67159 1.75953e-17
4654.93724 1.73289e-17
4656.22299 1.72373e-17
4657.48865 1.71574e-17
4658.76435 1.72562e-17
4660.03001 1.75613e-17
4661.29567 1.79670e-17
4662.57137 1.83593e-17
4663.83703 1.85783e-17
4665.11273 1.86111e-17
4666.37838 1.86208e-17
4667.65409 1.85065e-17
4668.91974 1.81691e-17
4670.19545 1.78089e-17
4671.47115 1.75398e-17
4672.73681 1.72805e-17
4674.01251 1.70867e-17
4675.27817 1.70985e-17
4676.55387 1.72146e-17
4677.81953 1.73631e-17
4679.08518 1.75290e-17
4680.36089 1.75273e-17
4681.62654 1.72585e-17
4682.91229 1.69484e-17
4684.17795 1.67533e-17
4685.45365 1.66257e-17
4686.71931 1.65775e-17
4687.99501 1.67401e-17
4689.26067 1.70891e-17
4690.52632 1.74738e-17
4691.80203 1.78628e-17
4693.06768 1.82163e-17
4694.34339 1.83000e-17
4695.61909 1.82145e-17
4696.89479 1.82337e-17
4698.16045 1.83515e-17
4699.42611 1.84917e-17
4700.70181 1.86551e-17
4701.96747 1.87036e-17
4703.24317 1.86410e-17
4704.50883 1.85012e-17
4705.78453 1.82360e-17
4707.05018 1.79592e-17
4708.32589 1.77915e-17
4709.60159 1.76092e-17
4710.86725 1.73962e-17
4712.14295 1.72533e-17
4713.40861 1.71464e-17
4714.68431 1.71211e-17
4715.94997 1.71943e-17
4717.21562 1.72747e-17
4718.49133 1.74148e-17
4719.75698 1.77147e-17
4721.04273 1.80020e-17
4722.30839 1.82159e-17
4723.58409 1.83024e-17
4724.84975 1.81483e-17
4726.11541 1.78130e-17
4727.39111 1.74198e-17
4728.65676 1.70085e-17
4729.93247 1.68209e-17
4731.19812 1.69447e-17
4732.47383 1.70855e-17
4733.74953 1.70018e-17
4735.01519 1.66445e-17
4736.29089 1.61342e-17
4737.55655 1.56916e-17
4738.83225 1.54256e-17
4740.09791 1.52717e-17
4741.37361 1.52082e-17
4742.63927 1.51930e-17
4743.91497 1.50776e-17
4745.18063 1.48447e-17
4746.45633 1.46854e-17
4747.73203 1.47251e-17
4748.99769 1.48921e-17
4750.27339 1.51379e-17
4751.53905 1.54161e-17
4752.81475 1.55528e-17
4754.08041 1.54469e-17
4755.34606 1.51164e-17
4756.62177 1.45625e-17
4757.88742 1.38822e-17
4759.17317 1.33342e-17
4760.43883 1.29863e-17
4761.71453 1.27530e-17
4762.98019 1.26008e-17
4764.24585 1.25383e-17
4765.52155 1.25246e-17
4766.78721 1.25381e-17
4768.06291 1.25300e-17
4769.32856 1.24186e-17
4770.60427 1.21783e-17
4771.87997 1.18676e-17
4773.14563 1.15918e-17
4774.42133 1.14874e-17
4775.68699 1.15829e-17
4776.96269 1.16682e-17
4778.22835 1.15758e-17
4779.50405 1.13381e-17
4780.76971 1.10454e-17
4782.03536 1.08546e-17
4783.31107 1.09118e-17
4784.57672 1.11259e-17
4785.86247 1.13198e-17
4787.12813 1.13931e-17
4788.40383 1.12171e-17
4789.66949 1.08496e-17
4790.93514 1.05838e-17
4792.21085 1.05455e-17
4793.47650 1.05544e-17
4794.75221 1.04898e-17
4796.01786 1.04238e-17
4797.29357 1.03779e-17
4798.56927 1.01672e-17
4799.83493 9.87335e-18
4801.11063 9.76378e-18
4802.37629 9.78119e-18
4803.65199 9.69983e-18
4804.91765 9.62860e-18
4806.19335 9.59752e-18
4807.45901 9.52758e-18
4808.73471 9.45598e-18
4810.00037 9.35764e-18
4811.27607 9.09843e-18
4812.55177 8.76588e-18
4813.81743 8.52189e-18
4815.09313 8.32367e-18
4816.35879 8.11635e-18
4817.63449 7.90328e-18
4818.90015 7.74161e-18
4820.16580 7.63270e-18
4821.44151 7.52439e-18
4822.70716 7.44476e-18
4823.99291 7.59006e-18
4825.25857 7.84096e-18
4826.53427 7.92260e-18
4827.79993 7.96665e-18
4829.06559 8.16191e-18
4830.34129 8.33546e-18
4831.60694 8.37329e-18
4832.88265 8.33548e-18
4834.14830 8.16906e-18
4835.42401 7.85920e-18
4836.69971 7.60296e-18
4837.96537 7.56070e-18
4839.24107 7.72124e-18
4840.50673 8.00763e-18
4841.78243 8.33827e-18
4843.04809 8.54811e-18
4844.32379 8.55507e-18
4845.58945 8.41411e-18
4846.85510 8.21477e-18
4848.13081 8.06249e-18
4849.40651 8.04193e-18
4850.68221 8.08954e-18
4851.94787 8.17148e-18
4853.22357 8.26894e-18
4854.48923 8.31998e-18
4855.75488 8.25617e-18
4857.03059 8.20580e-18
4858.29624 8.33471e-18
4859.57195 8.55025e-18
4860.83760 8.56555e-18
4862.12335 8.55106e-18
4863.38901 8.66375e-18
4864.66471 8.69728e-18
4865.93037 8.65276e-18
4867.19603 8.82804e-18
4868.47173 9.11750e-18
4869.73739 9.28377e-18
4871.01309 9.24212e-18
4872.27875 9.06487e-18
4873.55445 8.91145e-18
4874.83015 8.81736e-18
4876.09581 8.77405e-18
4877.37151 8.98728e-18
4878.63717 9.47505e-18
4879.91287 9.86268e-18
4881.17853 9.95657e-18
4882.45423 9.93864e-18
4883.71989 9.87966e-18
4884.98554 9.69986e-18
4886.26125 9.49768e-18
4887.52690 9.43445e-18
4888.81265 9.42834e-18
4890.07831 9.39575e-18
4891.35401 9.34375e-18
4892.61967 9.38748e-18
4893.88532 9.54567e-18
4895.16103 9.65529e-18
4896.42668 9.58764e-18
4897.70239 9.51017e-18
4898.96804 9.47977e-18
4900.24375 9.37858e-18
4901.51945 9.19337e-18
4902.79515 9.09332e-18
4904.06081 9.10312e-18
4905.32647 9.04341e-18
4906.60217 8.90750e-18
4907.86783 8.92024e-18
4909.14353 8.94825e-18
4910.40919 8.75283e-18
4911.68489 8.49295e-18
4912.95055 8.40309e-18
4914.22625 8.38569e-18
4915.50195 8.35164e-18
4916.76761 8.41147e-18
4918.04331 8.52282e-18
4919.30897 8.57447e-18
4920.58467 8.58008e-18
4921.85033 8.61497e-18
4923.11598 8.67902e-18
4924.39169 8.86257e-18
4925.65734 9.10041e-18
4926.94309 9.22412e-18
4928.20875 9.32659e-18
4929.48445 9.49976e-18
4930.75011 9.63280e-18
4932.01577 9.68274e-18
4933.29147 9.72973e-18
4934.55713 9.78857e-18
4935.83283 9.96490e-18
4937.09848 1.02322e-17
4938.37419 1.03532e-17
4939.64989 1.04262e-17
4940.91555 1.06738e-17
4942.19125 1.08157e-17
4943.45691 1.06669e-17
4944.73261 1.06268e-17
4945.99827 1.07298e-17
4947.27397 1.08274e-17
4948.53963 1.10978e-17
4949.80528 1.15329e-17
4951.08099 1.18097e-17
4952.35669 1.20536e-17
4953.63239 1.23011e-17
4954.89805 1.23098e-17
4956.17375 1.21805e-17
4957.43941 1.22907e-17
4958.70506 1.25498e-17
4959.98077 1.26911e-17
4961.24642 1.28286e-17
4962.52213 1.31257e-17
4963.78778 1.33851e-17
4965.07353 1.34383e-17
4966.33919 1.35636e-17
4967.60485 1.39548e-17
4968.88055 1.44250e-17
4970.14621 1.48026e-17
4971.42191 1.51448e-17
4972.68757 1.53289e-17
4973.96327 1.52007e-17
4975.22893 1.48871e-17
4976.50463 1.46884e-17
4977.78033 1.47053e-17
4979.04599 1.48599e-17
4980.32169 1.51512e-17
4981.58735 1.56236e-17
4982.86305 1.60783e-17
4984.12871 1.64024e-17
4985.40441 1.67485e-17
4986.67007 1.70603e-17
4987.93572 1.71407e-17
4989.21143 1.71385e-17
4990.48713 1.71558e-17
4991.76283 1.71866e-17
4993.02849 1.74122e-17
4994.30419 1.78739e-17
4995.56985 1.82179e-17
4996.83551 1.82935e-17
4998.11121 1.82363e-17
4999.37686 1.80577e-17
5000.65257 1.78535e-17
5001.91822 1.78819e-17
5003.19393 1.81600e-17
5004.46963 1.84290e-17
5005.73529 1.85853e-17
5007.01099 1.87057e-17
5008.27665 1.88525e-17
5009.55235 1.89412e-17
5010.81801 1.88751e-17
5012.09371 1.87604e-17
5013.35937 1.86403e-17
5014.62502 1.83958e-17
5015.90073 1.80796e-17
5017.17643 1.78783e-17
