time,logL_BVRI,logL_BVRI_err
56193.5,0.6219476379388444,1.2020941995915277e-06
56195.5,1.8496378137434764,6.0340967233615895e-05
56196.25,2.049130955782703,9.604515814848362e-06
56197.38,2.2032611649734553,4.504466182855079e-07
56197.5,2.2160729620774346,2.401378851745678e-07
56198.07,2.268247808033937,3.0946097596480796e-07
56198.5,2.2940190535528595,1.7169633960054706e-07
56199.44,2.340934418695415,1.3382972452192831e-07
56199.5,2.346240457777804,1.675509545187667e-07
56200.24,2.3716634980544153,5.886076136008914e-07
56201.05,2.393584701945113,7.334513120780307e-07
56201.5,2.406476506580914,1.2497311180621472e-07
56202.09,2.4173951055303804,7.368739365185803e-06
56202.5,2.4251669578827797,1.8389827690664257e-07
56203.12,2.4377428435137403,8.626763537448408e-06
56203.5,2.4493653276256113,2.420288143121673e-07
56204.38,2.4624623279351123,1.002229420730606e-05
56204.5,2.4696716340299676,4.1286266507479903e-07
56205.38,2.4776364290995407,9.081768980613008e-06
56205.5,2.484070586154485,2.6580794438829703e-07
56206.19,2.4827963357181546,3.316890443161741e-07
56208.32,2.473719285253772,1.1807796298196858e-05
56208.5,2.4716405787738256,1.2617758686011356e-07
56209.5,2.458022859168144,1.1244419944821442e-07
56210.13,2.4510820840347263,7.457481311725439e-06
56210.24,2.4509003634049447,6.181950755313138e-07
56211.43,2.4484909026573387,1.46076506798444e-07
56212.26,2.4525415787085154,1.544403626318871e-06
56213.18,2.451871015630643,1.4993840729988955e-07
56214.2,2.4453374017091973,5.5342050952251395e-06
56214.5,2.4425212291532965,1.6963713667488283e-07
56215.5,2.420652788144493,5.537256229271894e-07
56216.27,2.394088516448194,9.20635942962966e-06
56216.5,2.3895568932066302,2.727740149882373e-07
56218.38,2.321274291628451,7.174034409813929e-05
56220.25,2.2885532552489427,2.3503232659007394e-07
56220.35,2.2880156639503624,4.350814380134289e-05
56221.16,2.272047688696646,1.558037853600646e-07
56222.42,2.2472013328976157,9.535800913462634e-06
56222.5,2.247142007932736,3.6109585271899124e-05
56223.4,2.2277531033692712,4.071471731265218e-05
56224.06,2.2147880091357597,6.659306041864131e-06
56226.42,2.124750793957657,4.5887167773263186e-07
56227.39,2.0753416409302274,6.427368028415695e-07
56229.5,1.9799551767269954,4.6748434791720824e-07
56231.05,1.9595592436418872,1.0808810500710675e-06
56233.28,2.00996884809589,0.00018896666487200464
56235.5,2.0512158242209044,9.674347388028765e-07
56236.11,2.0361675043136693,4.592801315348176e-05
56238.5,1.945017707564396,4.142717366706638e-05
56241.0,1.8310608170495315,0.0001657497300592273
56243.5,1.7417907924602816,3.600045121194336e-05
56245.5,1.687802688291371,8.057968848580221e-05
56247.5,1.664660856183272,0.00021960515318368112
56249.5,1.6444672078460392,0.00018890298876210828
56251.5,1.5667964910816399,1.2841926151809814e-06
56254.31,1.4874846727087938,1.400375600859642e-06
56256.35,1.4928526708941317,0.00018477641644848886
56258.39,1.4337430884650955,0.0004620996717498034
56260.42,1.4117155449516179,0.00049560419120057
56262.46,1.427458938022346,0.0004183442813743647
56264.5,1.4280831422288152,0.00010807007918782372
56266.5,1.3266943980540529,0.00034040673283358913
56268.5,1.260953674963446,0.0005019477245805027
56270.5,1.1675700676255525,0.0007614175862993976
56272.5,1.1113947590069617,0.0003274447159384901
56274.75,0.8909195850316901,0.0005052388331713147
56277.0,0.769418261888271,0.000898109009595286
56279.25,0.8367633130269903,0.0011867166222696327
56281.5,0.8722032377696257,1.0542899229668709e-05
56283.66,0.7944908006139848,0.0013690473669814244
56285.82,0.7226935485878014,0.0016805625882384567
56287.98,0.6717805862172138,0.0014489101441279963
56290.14,0.6112891938755036,0.0004858432238072766
56292.3,0.5096145870990879,0.00078178622259499
