#wls	flux	fluxerr	mangling_mask
3.487285E+03	2.280140E-14	1.590871E-15	7.310483E-01
3.489103E+03	2.279649E-14	1.590115E-15	7.310787E-01
3.490921E+03	2.280768E-14	1.589743E-15	7.311090E-01
3.492739E+03	2.280643E-14	1.589074E-15	7.311393E-01
3.494557E+03	2.278251E-14	1.587867E-15	7.311695E-01
3.496374E+03	2.275713E-14	1.586629E-15	7.311997E-01
3.498192E+03	2.275222E-14	1.585876E-15	7.312299E-01
3.500010E+03	2.275242E-14	1.585244E-15	7.312600E-01
3.501828E+03	2.273873E-14	1.584286E-15	7.312901E-01
3.503646E+03	2.272139E-14	1.583243E-15	7.313202E-01
3.505463E+03	2.271647E-14	1.582493E-15	7.313502E-01
3.507281E+03	2.270496E-14	1.581590E-15	7.313801E-01
3.509099E+03	2.270516E-14	1.580960E-15	7.314101E-01
3.510917E+03	2.270536E-14	1.580331E-15	7.314399E-01
3.512735E+03	2.267776E-14	1.587673E-15	7.314698E-01
3.514552E+03	2.264503E-14	1.573364E-15	7.314996E-01
3.516370E+03	2.262474E-14	1.576749E-15	7.315293E-01
3.518188E+03	2.259420E-14	1.644603E-15	7.315591E-01
3.520006E+03	2.256220E-14	1.660593E-15	7.315887E-01
3.521824E+03	2.254263E-14	1.666166E-15	7.316184E-01
3.523641E+03	2.252598E-14	1.663931E-15	7.316480E-01
3.525459E+03	2.249396E-14	1.653977E-15	7.316775E-01
3.527277E+03	2.246341E-14	1.640684E-15	7.317070E-01
3.529095E+03	2.243724E-14	1.606863E-15	7.317365E-01
3.530913E+03	2.240301E-14	1.590180E-15	7.317659E-01
3.532730E+03	2.236586E-14	1.615036E-15	7.317953E-01
3.534548E+03	2.236163E-14	1.584954E-15	7.318246E-01
3.536366E+03	2.239692E-14	1.567071E-15	7.318539E-01
3.538184E+03	2.243222E-14	1.523612E-15	7.318831E-01
3.540002E+03	2.243531E-14	1.512271E-15	7.319123E-01
3.541819E+03	2.243254E-14	1.542507E-15	7.319415E-01
3.543637E+03	2.243270E-14	1.593641E-15	7.319706E-01
3.545455E+03	2.243067E-14	1.588356E-15	7.319997E-01
3.547273E+03	2.244766E-14	1.558797E-15	7.320287E-01
3.549091E+03	2.246905E-14	1.475552E-15	7.320577E-01
3.550908E+03	2.247652E-14	1.472767E-15	7.320866E-01
3.552726E+03	2.247887E-14	1.450488E-15	7.321155E-01
3.554544E+03	2.248781E-14	1.429511E-15	7.321443E-01
3.556362E+03	2.249016E-14	1.331059E-15	7.321731E-01
3.558180E+03	2.249763E-14	1.367131E-15	7.322019E-01
3.559997E+03	2.251536E-14	1.370903E-15	7.322306E-01
3.561815E+03	2.252576E-14	1.359176E-15	7.322592E-01
3.563633E+03	2.253982E-14	1.328603E-15	7.322878E-01
3.565451E+03	2.255022E-14	1.311231E-15	7.323164E-01
3.567269E+03	2.257087E-14	1.233133E-15	7.323449E-01
3.569086E+03	2.259152E-14	1.208951E-15	7.323734E-01
3.570904E+03	2.262169E-14	1.199738E-15	7.324018E-01
3.572722E+03	2.264820E-14	1.201899E-15	7.324301E-01
3.574540E+03	2.267179E-14	1.196917E-15	7.324585E-01
3.576358E+03	2.269244E-14	1.200469E-15	7.324867E-01
3.578175E+03	2.270943E-14	1.196458E-15	7.325149E-01
3.579993E+03	2.272349E-14	1.192072E-15	7.325431E-01
3.581811E+03	2.273388E-14	1.161818E-15	7.325712E-01
3.583629E+03	2.274135E-14	1.170011E-15	7.325993E-01
3.585447E+03	2.274515E-14	1.204975E-15	7.326273E-01
3.587264E+03	2.274528E-14	1.269103E-15	7.326553E-01
3.589082E+03	2.274176E-14	1.258527E-15	7.326832E-01
3.590900E+03	2.271038E-14	1.233189E-15	7.327111E-01
3.592718E+03	2.268926E-14	1.182240E-15	7.327390E-01
3.594535E+03	2.267620E-14	1.169888E-15	7.327667E-01
3.596353E+03	2.265507E-14	1.167238E-15	7.327945E-01
