MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err
53777.74000000068	3.8824859924049143e-16	5.5918018965659e-18	2.769545835572695e-16	2.109948485199496e-18	3.4928623450705925e-16	4.353033988853975e-18	1.2479631392202675e-16	9.996286747104474e-19	2.110817344662071e-16	1.5385216448937312e-18	nan	nan
53777.790000000685	3.8915808708742845e-16	5.624618436875663e-18	2.7752243866301396e-16	2.1354624708445627e-18	3.5004766311864475e-16	4.36521779539279e-18	1.250516563574226e-16	1.0100272080000331e-18	2.1150508903974714e-16	1.556530430010505e-18	nan	nan
53777.84000000069	3.9006552680622293e-16	5.6597233569770405e-18	2.7808916032229445e-16	2.163605445780382e-18	3.508039289916592e-16	4.379623999360463e-18	1.2530618777875e-16	1.0214702594991499e-18	2.1192713063475416e-16	1.5766220294426758e-18	nan	nan
53777.89000000069	3.909707922157755e-16	5.69714293896216e-18	2.7865469834602294e-16	2.1944296569984024e-18	3.515547947236066e-16	4.3963363577057215e-18	1.255598612198833e-16	1.0339795170698074e-18	2.1234779055335915e-16	1.5988523988648589e-18	nan	nan
53777.94000000069	3.9187375165762426e-16	5.736898368865284e-18	2.79218998953804e-16	2.227975877955439e-18	3.52300016035227e-16	4.415434950330169e-18	1.2581262753302496e-16	1.0475727534934566e-18	2.1276699641418405e-16	1.6232683677824415e-18	nan	nan
53777.9900000007	3.9277427346682234e-16	5.779011211533908e-18	2.797820083619349e-16	2.2642849220616946e-18	3.530393486332869e-16	4.436999397644665e-18	1.2606443756823475e-16	1.0622677369800644e-18	2.131846758322474e-16	1.6499169111874418e-18	nan	nan
53778.0400000007	3.9367222597191217e-16	5.82350305453224e-18	2.803436727833069e-16	2.3033969093404947e-18	3.53772548210083e-16	4.461108080021203e-18	1.2631524217358722e-16	1.0780819404580694e-18	2.13600756418483e-16	1.6788443219293862e-18	nan	nan
53778.0900000007	3.945674714627868e-16	5.870389011579896e-18	2.809039339045814e-16	2.3453368701741292e-18	3.5449936321891193e-16	4.487833206137029e-18	1.2656498966463984e-16	1.0950276192279839e-18	2.1401516138999195e-16	1.7100841247391308e-18	nan	nan
53778.140000000705	3.9545984809594137e-16	5.919659083465827e-18	2.814627153143285e-16	2.3900736179630103e-18	3.552195132024235e-16	4.51722770361002e-18	1.2681361823556975e-16	1.1130978055618627e-18	2.144277963996323e-16	1.7436230115076533e-18	nan	nan
53778.19000000071	3.963491879887531e-16	5.9712962349366315e-18	2.8201993607441116e-16	2.4375605618413433e-18	3.559327104631372e-16	4.549336891485999e-18	1.2706106354808256e-16	1.1322800741814532e-18	2.148385627062752e-16	1.7794343535580676e-18	nan	nan
53778.24000000071	3.9723532325005676e-16	6.025282324035487e-18	2.8257551524266113e-16	2.487749686704934e-18	3.5663866728642405e-16	4.584201990433166e-18	1.2730726126107999e-16	1.1525612010271986e-18	2.1524736156361486e-16	1.8174896513521042e-18	nan	nan
53778.290000000714	3.9811808598058783e-16	6.0815978934678125e-18	2.831293718726486e-16	2.5405917999276183e-18	3.573370959398174e-16	4.621859517080608e-18	1.2755214703070722e-16	1.1739271780749132e-18	2.156540942205512e-16	1.8577586741599807e-18	nan	nan
53778.34000000072	3.989973019382719e-16	6.140215247193978e-18	2.836814196452648e-16	2.596020958802398e-18	3.5802770175427326e-16	4.662336081801746e-18	1.2779565377988446e-16	1.1963579342832443e-18	2.160586570811341e-16	1.9001965186123733e-18	5.493072927305093e-16	2.5008338100015748e-17
53778.39000000072	3.998728247124602e-16	6.2010379014542965e-18	2.842315828920653e-16	2.653880335094184e-18	3.587102800206212e-16	4.705579726563299e-18	1.2803772932353306e-16	1.2197981625360657e-18	2.164609691870601e-16	1.94467993649083e-18	5.498072492581115e-16	2.4802541507225532e-17
53778.44000000072	4.00744622213168e-16	6.2638697938573645e-18	2.8477985348164203e-16	2.713935639905953e-18	3.593848860702367e-16	4.751405078148448e-18	1.2827837732517798e-16	1.2441564273142918e-18	2.168610400455986e-16	1.991015636883523e-18	5.503073991420245e-16	2.46040570163944e-17
53778.490000000726	4.0161267870179e-16	6.328502253000008e-18	2.8532623316502506e-16	2.775947295833929e-18	3.600516114156558e-16	4.799606252971679e-18	1.2851760938872083e-16	1.2693378170269068e-18	2.1725889208217542e-16	2.0390048407115393e-18	5.508076743868333e-16	2.4412750699709608e-17
53778.54000000073	4.0247697843000674e-16	6.394727612555377e-18	2.858707236881438e-16	2.8396810997625733e-18	3.607105475500336e-16	4.84997538413437e-18	1.2875543711447927e-16	1.295248963108823e-18	2.1765454771646567e-16	2.0884530814873493e-18	5.513080069949465e-16	2.422848308449478e-17
53778.59000000073	4.03337505639394e-16	6.462340259367967e-18	2.864133267925178e-16	2.9049098724326274e-18	3.6136178594735356e-16	4.9023042323254755e-18	1.289918720997747e-16	1.321798724529893e-18	2.1804802936285647e-16	2.1391717629294908e-18	5.51808328966464e-16	2.4051109382095515e-17
53778.640000000734	4.041942445613967e-16	6.5311375344655495e-18	2.869540442149279e-16	2.9714146451791045e-18	3.620054180627197e-16	4.956385605550772e-18	1.2922692593869795e-16	1.3488987082202388e-18	2.1843935942982386e-16	2.190979272455507e-18	5.523085722987263e-16	2.388047974067929e-17
53778.69000000074	4.0504717941761526e-16	6.600920495335081e-18	2.8749287768787693e-16	3.0389854581346236e-18	3.626415353325828e-16	5.012014588546248e-18	1.2946061022219835e-16	1.3764636470246151e-18	2.1882856032088913e-16	2.243701721813239e-18	5.528086689860443e-16	2.371643952052547e-17
53778.74000000074	4.0589629441949336e-16	6.67149455044329e-18	2.88029828938915e-16	3.1074218404307855e-18	3.6327022917489453e-16	5.068989588636927e-18	1.2969293653821335e-16	1.4044116576656837e-18	2.1921565443392772e-16	2.2971733858276133e-18	5.533085510194441e-16	2.3558829590157435e-17
53778.79000000074	4.0674157376844775e-16	6.742669976323881e-18	2.885648996910343e-16	3.1765330360491392e-18	3.638915909893611e-16	5.127113208590814e-18	1.2992391647129398e-16	1.4326643985506342e-18	2.1960066416146547e-16	2.3512369010660425e-18	5.538081503863808e-16	2.34074866417085e-17
53778.840000000746	4.075830016555041e-16	6.8142623293520835e-18	2.890980916630314e-16	3.2461380314708227e-18	3.645057121577133e-16	5.186192958818594e-18	1.3015356160320853e-16	1.4611471471531534e-18	2.1998361189098707e-16	2.405743279802105e-18	5.543073990703118e-16	2.3262243523329793e-17
53778.89000000075	4.084205622617915e-16	6.886092763440221e-18	2.896294065687665e-16	3.3160654338341286e-18	3.651126840438169e-16	5.24604182414412e-18	1.3038188351255237e-16	1.489788812923448e-18	2.2036452000468928e-16	2.4605517859541006e-18	5.548062290505218e-16	2.3122929586865667e-17
53778.94000000075	4.092542397578133e-16	6.957988264973783e-18	2.9015884611741055e-16	3.3861532380872526e-18	3.6571259799395354e-16	5.306478699744595e-18	1.3060889377486686e-16	1.5185219009962636e-18	2.2074341087955493e-16	2.5155297114550528e-18	5.553045723018227e-16	2.298937104828672e-17
53778.990000000755	4.100840183042286e-16	7.02978181568552e-18	2.9068641201411957e-16	3.4562485169399744e-18	3.6630554533715165e-16	5.367328712288901e-18	1.3083460396271815e-16	1.5472824384408744e-18	2.211203068872975e-16	2.570552083790132e-18	5.558023607941155e-16	2.286139135884117e-17
53779.04000000076	4.1090988205081025e-16	7.101312493728137e-18	2.912121059590145e-16	3.526207059269029e-18	3.6689161738502647e-16	5.428423441076294e-18	1.3105902564565167e-16	1.5760098733731033e-18	2.2149523039497797e-16	2.6255013295896576e-18	5.562995264922561e-16	2.2738811584474333e-17
53779.09000000076	4.117318151377211e-16	7.17242552196499e-18	2.9173592964765885e-16	3.5958929771297366e-18	3.674709054324251e-16	5.4896010535203436e-18	1.312821703904772e-16	1.604646955420411e-18	2.218682037644065e-16	2.6802669129823427e-18	5.567960013556667e-16	2.2621450791172224e-17
53779.14000000076	4.1254980169397753e-16	7.242972271869909e-18	2.9225788477114024e-16	3.665178297598387e-18	3.6804350075752017e-16	5.550706368175922e-18	1.3150404976072493e-16	1.6331396039092626e-18	2.2223924935227186e-16	2.73474496312365e-18	5.57291717338042e-16	2.2509126433896547e-17
53779.190000000766	4.1336382583849093e-16	7.312810230982821e-18	2.9277797301615324e-16	3.7339425508603515e-18	3.686094946218593e-16	5.6115908578000465e-18	1.3172467531732063e-16	1.6614367693712694e-18	2.226083895107091e-16	2.7888379018374535e-18	5.577866063870337e-16	2.2401654746828893e-17
53779.24000000077	4.1417387167972954e-16	7.38180294015272e-18	2.932961960646207e-16	3.802072364028584e-18	3.6916897827064653e-16	5.672112602661537e-18	1.3194405861814132e-16	1.6894902920243244e-18	2.229756465869233e-16	2.8424540783845713e-18	5.58280600443995e-16	2.2298851132650987e-17
53779.29000000077	4.149799233155618e-16	7.449819906956885e-18	2.938125555940557e-16	3.869461066283082e-18	3.697220429332601e-16	5.73213620458813e-18	1.3216221121834248e-16	1.7172547609868044e-18	2.233410429231463e-16	2.895507417703712e-18	5.587736314436412e-16	2.220053054871268e-17
53779.340000000775	4.1578196483317827e-16	7.516736500286379e-18	2.943270532771998e-16	3.936008310163055e-18	3.7026877982297175e-16	5.791532669741955e-18	1.3237914467013394e-16	1.7446873758367505e-18	2.2370460085712397e-16	2.947917084543787e-18	5.5926563131379825e-16	2.2106507888033454e-17
53779.39000000078	4.165799803093003e-16	7.582433830524011e-18	2.948396907824504e-16	4.001619711387063e-18	3.7080928013758014e-16	5.850179267013051e-18	1.3259487052295329e-16	1.7717478126530177e-18	2.240663427217155e-16	2.9996071667049618e-18	5.597565319749943e-16	2.201659835330888e-17
53779.44000000078	4.1737395380999735e-16	7.646798619483675e-18	2.9535046977376255e-16	4.066206509635155e-18	3.713436350593617e-16	5.9079593695173436e-18	1.3280940032345347e-16	1.7983980956377446e-18	2.244262908452078e-16	3.050506377812399e-18	5.602462653402773e-16	2.1930617822055866e-17
53779.490000000784	4.181638693904268e-16	7.709723062781864e-18	2.958593919101056e-16	4.129685250144503e-18	3.718719357553735e-16	5.964762283179589e-18	1.3302274561567427e-16	1.824602474937542e-18	2.2478446755137117e-16	3.100547780326947e-18	5.607347633148455e-16	2.1848383201389236e-17
53779.54000000079	4.189497110953546e-16	7.771104688439323e-18	2.963664588463353e-16	4.1919774870657764e-18	3.7239427337774546e-16	6.020483067557615e-18	1.3323491794066968e-16	1.850327311231639e-18	2.2514089515936054e-16	3.1496685286519934e-18	5.61221957795797e-16	2.1769712770906165e-17
53779.59000000079	4.197314629586087e-16	7.830846212854718e-18	2.9687167223274973e-16	4.253009507838755e-18	3.7291073906389544e-16	6.075022352588258e-18	1.3344592883705896e-16	1.8755409674240438e-18	2.2549559598393745e-16	3.197809631873031e-18	5.617077806717167e-16	2.1694426512583435e-17
53779.64000000079	4.2050910900292233e-16	7.88885539708199e-18	2.9737503371482585e-16	4.312712078393823e-18	3.734214239365402e-16	6.128286154057617e-18	1.336557898405421e-16	1.9002137072597703e-18	2.258485923353593e-16	3.244915734871447e-18	5.621921638225457e-16	2.162234642644879e-17
53779.690000000795	4.212826332408199e-16	7.945044904258306e-18	2.978765449337297e-16	4.371020207803162e-18	3.739264191041859e-16	6.180185690269854e-18	1.3386451248436854e-16	1.924317600890955e-18	2.2619990651958284e-16	3.2909349179159253e-18	5.626750391191374e-16	2.1553296831226353e-17
53779.7400000008	4.2205201967326245e-16	7.999332160229529e-18	2.983762075260859e-16	4.427872932150301e-18	3.744258156611558e-16	6.230637202015694e-18	1.340721082990154e-16	1.9478264373428756e-18	2.2654956083822066e-16	3.3358185126098324e-18	5.631563384230027e-16	2.1487104649243684e-17
53779.7900000008	4.228172522906115e-16	8.051639217824857e-18	2.9887402312399423e-16	4.4832131156962254e-18	3.7491970468790975e-16	6.279561777432561e-18	1.3427858881237458e-16	1.9707156435040608e-18	2.2689757758862196e-16	3.3795209337242996e-18	5.636359935860274e-16	2.1423599675087234e-17
53779.840000000804	4.2357831507229016e-16	8.10189262567231e-18	2.9936999335483223e-16	4.536987269256579e-18	3.754081772511273e-16	6.32688518260091e-18	1.3448396554989972e-16	1.992962209264126e-18	2.2724397906394006e-16	3.4219995259506436e-18	5.641139364501515e-16	2.1362614827488502e-17
53779.89000000081	4.2433519198652313e-16	8.150023302662784e-18	2.9986411984191307e-16	4.589145384059264e-18	3.758913244041041e-16	6.3725376993423635e-18	1.346882500342791e-16	2.0145446188781928e-18	2.2758878755307065e-16	3.463214424288999e-18	5.645900988470654e-16	2.1303986384470354e-17
53779.94000000081	4.250878669905186e-16	8.195966418116773e-18	3.0035640420361387e-16	4.639640780144513e-18	3.76369237186879e-16	6.4164539702928694e-18	1.34891453785803e-16	2.0354427877884938e-18	2.2793202534101004e-16	3.503128427112336e-18	5.650644125978961e-16	2.1247554201436355e-17
53779.99000000081	4.2583632403049444e-16	8.239661278164253e-18	3.008468480538526e-16	4.688429968899283e-18	3.768420066264323e-16	6.4585728522931515e-18	1.350935883223023e-16	2.055638004905441e-18	2.282737147084228e-16	3.541706881090935e-18	5.655368095129564e-16	2.119316191241653e-17
53780.040000000816	4.2658054704136586e-16	8.281051218834872e-18	3.0133545300228565e-16	4.735472527709343e-18	3.773097237369118e-16	6.498837277853688e-18	1.3529466515890045e-16	2.075112879965659e-18	2.2861387793219113e-16	3.578917577253682e-18	5.660072213913817e-16	2.11406571146776e-17
53780.09000000082	4.2732051994690134e-16	8.320083505485072e-18	3.0182222065363317e-16	4.780730987275444e-18	3.777724795199031e-16	6.5371941254456565e-18	1.3549469580850283e-16	2.0938512956063674e-18	2.2895253728515574e-16	3.614730656878338e-18	5.664755800208657e-16	2.1089891536845494e-17
53780.14000000082	4.2805622665982713e-16	8.356709239638274e-18	3.023071526088309e-16	4.824170729359516e-18	3.7823036496460565e-16	6.5735940980469935e-18	1.356936917815627e-16	2.1118383638445367e-18	2.292897150363565e-16	3.649118527183173e-18	5.66941817177347e-16	2.104072119109094e-17
53780.190000000825	4.2878765108141026e-16	8.390883272166919e-18	3.0279025046359846e-16	4.865759895125076e-18	3.786834710479984e-16	6.6079916107755185e-18	1.3589166458591305e-16	2.1290603869657842e-18	2.2962543345074846e-16	3.682055785329318e-18	5.67405864624703e-16	2.099300650981614e-17
53780.24000000083	4.295147771015629e-16	8.42256412379144e-18	3.0327151580941055e-16	4.905469303543094e-18	3.7913188873518136e-16	6.640344686661498e-18	1.3608862572729496e-16	2.145504822235849e-18	2.2995971478980663e-16	3.713519151142539e-18	5.678676541144651e-16	2.0946612467311422e-17
53780.29000000083	4.302375885989465e-16	8.451713912470372e-18	3.0375095023338133e-16	4.943272378218711e-18	3.795757089794088e-16	6.670614861223206e-18	1.3628458670888352e-16	2.161160250301659e-18	2.3029258131103236e-16	3.743487406751878e-18	5.683271173854663e-16	2.0901408687154903e-17
53780.34000000083	4.3095606944097177e-16	8.478298287654995e-18	3.042285553179686e-16	4.9791450830186365e-18	3.800150227224807e-16	6.698767095058438e-18	1.3647955903158354e-16	2.1760163472492027e-18	2.3062405526840386e-16	3.771941343869181e-18	5.687841861636134e-16	2.0857269535823307e-17
53780.390000000836	4.316702034833039e-16	8.502286371471827e-18	3.047043326412697e-16	5.013065865972228e-18	3.8044992089504e-16	6.724769695099989e-18	1.3667355419399967e-16	2.1900638599472155e-18	2.3095415891209206e-16	3.798863717406836e-18	5.692387921615625e-16	2.0814074203402926e-17
53780.44000000084	4.323799745702791e-16	8.523650707033422e-18	3.051782837768243e-16	5.0450156101732846e-18	3.80880494416259e-16	6.748594243340678e-18	1.3686658369249243e-16	2.2032945845414513e-18	2.3128291448881887e-16	3.8242392054499375e-18	5.696908670783367e-16	2.0771706771947655e-17
53780.49000000084	4.330853665348788e-16	8.542367213132903e-18	3.0565041029356475e-16	5.074977592349562e-18	3.8130683419482003e-16	6.7702155341064e-18	1.3705865902113807e-16	2.2157013478430107e-18	2.3161034424170895e-16	3.848054375159022e-18	5.701403425991528e-16	2.0730056272317863e-17
53780.540000000845	4.3378636319820867e-16	8.558415146166004e-18	3.061207137562113e-16	5.102937447927889e-18	3.8172903112859605e-16	6.789611518356598e-18	1.3724979167169166e-16	2.227277991914299e-18	2.319364704104808e-16	3.870297654051407e-18	5.705871503950032e-16	2.0689016730251325e-17
53780.59000000085	4.3448294837020156e-16	8.571777068516206e-18	3.0658919572481123e-16	5.128883142659537e-18	3.821471761050253e-16	6.8067632562760885e-18	1.3743999313381118e-16	2.2380193609096018e-18	2.322613152312928e-16	3.890959307007115e-18	5.710312221224682e-16	2.0648487202355004e-17
53780.64000000085	4.3517510584857624e-16	8.582438823945018e-18	3.0705585775511713e-16	5.152804950692744e-18	3.8256136000136493e-16	6.821654876684299e-18	1.376292748949559e-16	2.2479212910256903e-18	2.3258490093717487e-16	3.910031417969742e-18	5.714724894232882e-16	2.0608371802740937e-17
53780.69000000085	4.3586281942000893e-16	8.590389519464637e-18	3.0752070139811015e-16	5.174695438348604e-18	3.829716736847958e-16	6.834273544296865e-18	1.3781764844037596e-16	2.25698060265104e-18	2.3290724975743023e-16	3.9275078767844094e-18	5.719108839241712e-16	2.056857972114472e-17
53780.74000000086	4.365460728589876e-16	8.59562151396866e-18	3.079837282005754e-16	5.19454945389591e-18	3.8337820801271453e-16	6.844609433742943e-18	1.3800512525328555e-16	2.2651950951424113e-18	2.3322838391858533e-16	3.943384370706306e-18	5.723463372363879e-16	2.052902523305583e-17
53780.79000000086	4.3722484992838494e-16	8.598130413929926e-18	3.084449397048884e-16	5.212364123023916e-18	3.8378105383305877e-16	6.852655711121451e-18	1.3819171681466348e-16	2.2725635439830768e-18	2.335483256436065e-16	3.957658380479816e-18	5.727787809555982e-16	2.0489627702627546e-17
53780.84000000086	4.378991343792759e-16	8.597915075238268e-18	3.089043374486366e-16	5.228138849763226e-18	3.841803019843678e-16	6.858408522315051e-18	1.383774346034368e-16	2.2790857001655883e-18	2.338670971523068e-16	3.9703291810118084e-18	5.732081466613837e-16	2.0450311579077518e-17
53780.890000000865	4.3856890995093787e-16	8.594977612480578e-18	3.0936192296532667e-16	5.241875322836157e-18	3.845760432959148e-16	6.861866988465903e-18	1.385622900965509e-16	2.2847622920510856e-18	2.3418472066162433e-16	3.981397846445871e-18	5.736343659171437e-16	2.0411006387012233e-17
53780.94000000087	4.392341603706682e-16	8.589323414780561e-18	3.098176977835127e-16	5.253577527527853e-18	3.849683685882472e-16	6.863033208337992e-18	1.3874629476883638e-16	2.2895950292531824e-18	2.345012183851278e-16	3.99086725941368e-18	5.740573702695794e-16	2.0371646711426787e-17
53780.99000000087	4.398948693538625e-16	8.580961168434072e-18	3.102716634279314e-16	5.263251762743116e-18	3.8535736867301565e-16	6.86191226779891e-18	1.3892946009315093e-16	2.293586609031252e-18	2.3481661253377617e-16	3.998742124921002e-18	5.744770912485563e-16	2.033217217781434e-17
53781.040000000874	4.4055102060391034e-16	8.56990288700566e-18	3.107238214183339e-16	5.270906663612704e-18	3.857431343534756e-16	6.858512256050525e-18	1.3911179754038966e-16	2.2967407246153066e-18	2.351309253151161e-16	4.005028988371086e-18	5.748934603667283e-16	2.0292527427969616e-17
53781.09000000088	4.4120259781250787e-16	8.556163948142324e-18	3.111741732703248e-16	5.276553228995866e-18	3.861257564246859e-16	6.852844289094591e-18	1.3929331857936627e-16	2.2990620760073996e-18	2.3544417893412124e-16	4.009736257807967e-18	5.753064091192503e-16	2.02526620918113e-17
53781.14000000088	4.4184958465872013e-16	8.539763138124966e-18	3.116227204951156e-16	5.280204854868147e-18	3.8650532567347565e-16	6.8449225400171306e-18	1.3947403467712435e-16	2.300556382738156e-18	2.357563955928098e-16	4.012874230844192e-18	5.757158689834503e-16	2.0212530755846873e-17
53781.19000000088	4.424919648099708e-16	8.52072270331292e-18	3.120694645991131e-16	5.281877372648761e-18	3.868819328789402e-16	6.834764276617586e-18	1.3965395729867845e-16	2.30123039902424e-18	2.3606759749033063e-16	4.0144551256054525e-18	5.761217714185644e-16	2.0172092928471975e-17
53781.240000000886	4.4312972192136517e-16	8.499068409658044e-18	3.1251440708456126e-16	5.281589093066456e-18	3.872556688126453e-16	6.822389906051625e-18	1.3983309790720315e-16	2.301091931125943e-18	2.3637780682325966e-16	4.014493116196006e-18	5.765240478654264e-16	2.0131313002529416e-17
53781.29000000089	4.43762839635794e-16	8.474829609851114e-18	3.129575494493766e-16	5.279360855822378e-18	3.8762662423851677e-16	6.807823026885528e-18	1.4001146796401364e-16	2.300149856795012e-18	2.366870457853715e-16	4.013004372917774e-18	5.769226297461349e-16	2.0090160215416927e-17
53781.34000000089	4.443913015841942e-16	8.448039318135426e-18	3.1339889318657215e-16	5.275216084363099e-18	3.8799488991346874e-16	6.791090488359238e-18	1.401890789285256e-16	2.298414147124041e-18	2.3699533656764565e-16	4.010007106509994e-18	5.773174484638056e-16	2.0048608606973704e-17
53781.390000000894	4.450150913848718e-16	8.41873429363161e-18	3.1383843978539327e-16	5.269180846482789e-18	3.883605565872936e-16	6.772222457479316e-18	1.4036594225840035e-16	2.2958958905976326e-18	2.3730270135889573e-16	4.00552161767311e-18	5.777084354021787e-16	2.000663697540689e-17
53781.4400000009	4.456341926441526e-16	8.386955131758561e-18	3.142761907301653e-16	5.2612839207271334e-18	3.887237150031912e-16	6.7512524931409e-18	1.4054206940958328e-16	2.2926073194395755e-18	2.376091623448935e-16	3.9995703506599374e-18	5.780955219254073e-16	1.9964228831303584e-17
53781.4900000009	4.462485889556276e-16	8.352746364051728e-18	3.1471214750073817e-16	5.251556868553091e-18	3.890844558977466e-16	6.7282176285622934e-18	1.4071747183603982e-16	2.288561838203328e-18	2.3791474170938692e-16	3.992177952032876e-18	5.784786393776988e-16	1.9921372350053364e-17
53781.5400000009	4.468582639010116e-16	8.316156567103688e-18	3.15146311573095e-16	5.240034112108615e-18	3.8944287000112314e-16	6.703158461108166e-18	1.4089216099020492e-16	2.2837740547229772e-18	2.3821946163331013e-16	3.983371334119644e-18	5.788577190830581e-16	1.9878060322574278e-17
53781.590000000906	4.474632010491281e-16	8.277238479608073e-18	3.1557868441820047e-16	5.226753018158278e-18	3.897990480375586e-16	6.676119250102713e-18	1.4106614832279412e-16	2.2782598132646355e-18	2.3852334429556123e-16	3.973179743425916e-18	5.792326923449172e-16	1.983429010449704e-17
53781.64000000091	4.480633839566384e-16	8.236049129099274e-18	3.1600926750277414e-16	5.211753987868299e-18	3.9015308072522717e-16	6.6471480225482365e-18	1.4123944528258847e-16	2.2720362300452453e-18	2.3882641187228625e-16	3.961634833790596e-18	5.796034904459016e-16	1.979006356379953e-17
53781.69000000091	4.486587961674425e-16	8.19264996705051e-18	3.1643806228955353e-16	5.195080552213771e-18	3.905050587766311e-16	6.6162966867836496e-18	1.4141206331703617e-16	2.2651217308680293e-18	2.3912868653786046e-16	3.9487707446782235e-18	5.799700446474741e-16	1.974538702683927e-17
53781.740000000915	4.49249421213096e-16	8.147107013627706e-18	3.1686507023614266e-16	5.176779473462425e-18	3.9085507289903593e-16	6.583621153995493e-18	1.4158401387170163e-16	2.2575360910810037e-18	2.3943019046407365e-16	3.934624184146771e-18	5.803322861896258e-16	1.9700271222752404e-17
53781.79000000092	4.498352426126012e-16	8.099491010998923e-18	3.172902927963116e-16	5.156900852400967e-18	3.9120321379413986e-16	6.549181467532001e-18	1.4175530839060302e-16	2.24930047754034e-18	2.3973094582068575e-16	3.919234516937463e-18	5.806901462906615e-16	1.9654731226063462e-17
53781.84000000092	4.504162438720173e-16	8.04987758578549e-18	3.177137314190588e-16	5.135498240681391e-18	3.9154957215883447e-16	6.513041939589929e-18	1.4192595831627353e-16	2.24043749254196e-18	2.400309747752599e-16	3.9026438568054404e-18	5.810435561467759e-16	1.960878639740306e-17
53781.89000000092	4.509924084849285e-16	7.998347420217903e-18	3.18135387549335e-16	5.1126287588286095e-18	3.918942386850943e-16	6.47527129557205e-18	1.4209597508950947e-16	2.2309712197443567e-18	2.4033029949342187e-16	3.884897163687598e-18	5.813924469318363e-16	1.9562460322140335e-17
53781.94000000093	4.515637199323399e-16	7.944986431323295e-18	3.1855526262730273e-16	5.088353218616702e-18	3.922373040604458e-16	6.435942824762024e-18	1.4226537014965538e-16	2.220927271516935e-18	2.406289421386748e-16	3.866042344911857e-18	5.8173674979702e-16	1.951578074675396e-17
53781.99000000093	4.521301616821572e-16	7.889885958193936e-18	3.1897335808887946e-16	5.062736249886602e-18	3.9257885896772415e-16	6.395134537659646e-18	1.4243415493457426e-16	2.2103328378543485e-18	2.409269248725659e-16	3.846130360025011e-18	5.82076395870573e-16	1.94687795126249e-17
53782.04000000093	4.526917171896549e-16	7.83314295579592e-18	3.193896753658032e-16	5.035846431226596e-18	3.929189940858842e-16	6.352929328494175e-18	1.4260234088052525e-16	2.1992167363573653e-18	2.412242698548221e-16	3.8252153289611426e-18	5.824113162574122e-16	1.9421492487016125e-17
53782.090000000935	4.532483698973979e-16	7.774860195155837e-18	3.1980421588528714e-16	5.0077564226647385e-18	3.932578000898458e-16	6.3094151422618276e-18	1.4276993942239088e-16	2.1876094627407126e-18	2.4152099924323907e-16	3.8033546428973435e-18	5.827414420389587e-16	1.9373959490982016e-17
53782.14000000094	4.538001032347219e-16	7.715146468036126e-18	3.202169810697564e-16	4.978543100572222e-18	3.9359536765067014e-16	6.264685144727508e-18	1.4293696199361938e-16	2.1755432417214866e-18	2.4181713519381684e-16	3.780609076090841e-18	5.830667042726779e-16	1.9326224223746358e-17
53782.19000000094	4.543469006183828e-16	7.654116794597304e-18	3.206279723380489e-16	4.948287692320949e-18	3.939317874362158e-16	6.2188378941109576e-18	1.431034200261338e-16	2.1630520774255966e-18	2.4211269986077853e-16	3.757042899011454e-18	5.833870339919125e-16	1.9278334183304643e-17
53782.240000000944	4.548887454520373e-16	7.591892631971456e-18	3.2103719110388556e-16	4.917075909785738e-18	3.9426715011065935e-16	6.171977512107131e-18	1.432693249505698e-16	2.1501718026802363e-18	2.424077153967675e-16	3.732723990031497e-18	5.837023622054524e-16	1.9230340582763485e-17
53782.29000000095	4.554256211261118e-16	7.528602081384844e-18	3.214446387770546e-16	4.8849980790463826e-18	3.946015463354046e-16	6.124213851932074e-18	1.4343468819616207e-16	2.1369401265157435e-18	2.427022039526194e-16	3.70772394484537e-18	5.84012619897345e-16	1.9182298262076024e-17
53782.34000000095	4.559575110182456e-16	7.464380090542357e-18	3.218503167626878e-16	4.852149264394739e-18	3.9493506676871333e-16	6.075662660629812e-18	1.4359952119079485e-16	2.123396678558876e-18	2.4299618767754695e-16	3.6821181813013514e-18	5.843177380265223e-16	1.91342655946583e-17
53782.39000000095	4.564843984929257e-16	7.399368647508876e-18	3.222542264617705e-16	4.818629383567989e-18	3.9526780206635045e-16	6.026445731786929e-18	1.437638353610162e-16	2.1095830494935023e-18	2.432896887195289e-16	3.655986037369711e-18	5.846176475264909e-16	1.908630438849435e-17
53782.440000000955	4.570062669015137e-16	7.333716961710872e-18	3.226563692706151e-16	4.7845433107577444e-18	3.9559984288173796e-16	5.97669104502658e-18	1.439276421320797e-16	2.0955428261699747e-18	2.43582729224736e-16	3.629410859484727e-18	5.849122793050809e-16	1.903847978122777e-17
53782.49000000096	4.575230995819325e-16	7.267581627173954e-18	3.2305674658155204e-16	4.750000963822614e-18	3.959312798658672e-16	5.9265328868352e-18	1.4409095292806185e-16	2.081321619633994e-18	2.438753313381174e-16	3.602480077921848e-18	5.85201564244076e-16	1.899086012867634e-17
53782.54000000096	4.5803487985937e-16	7.201126761122224e-18	3.234553597823704e-16	4.7151173709408656e-18	3.962622036678221e-16	5.876111947861194e-18	1.4425377917162238e-16	2.06696708472761e-18	2.441675172029192e-16	3.575285265637413e-18	5.854854331990127e-16	1.89435168864336e-17
