spec_file	spec_mjd	Bessell_B_fitflux	Bessell_B_fitfluxerr	Bessell_B_inrange	Bessell_I_fitflux	Bessell_I_fitfluxerr	Bessell_I_inrange	Bessell_R_fitflux	Bessell_R_fitfluxerr	Bessell_R_inrange	Bessell_U_fitflux	Bessell_U_fitfluxerr	Bessell_U_inrange	Bessell_V_fitflux	Bessell_V_fitfluxerr	Bessell_V_inrange
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004et/2004et_2004-12-04_00-00-00_HCT-2m_HFOSC_CCCP.dat	53343.0	4.1808183445989416e-14	9.765906803894547e-16	True	3.863762883020439e-14	4.1601691416000786e-16	True	6.703368279046762e-14	1.1551747624984465e-15	True	1.162119037703745e-14	2.735826739843028e-16	True	7.593841840579667e-14	1.5646113427783872e-15	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004et/SN2004et_2004-12-12_00-00-00_Keck1_LRIS_None.ascii	53351.0	3.7000815534133615e-14	7.546104534724096e-16	True	3.80232538940039e-14	4.1289933213845246e-16	True	6.543039981575796e-14	9.604342388476323e-16	True	8.732136862378086e-15	2.250445481573614e-16	True	7.30580321875357e-14	1.1285639218180686e-15	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004et/2004et_2004-12-17_00-00-00_HCT-2m_HFOSC_CCCP.dat	53356.0	3.447096645231007e-14	7.994720277673723e-16	True	3.7334089828513194e-14	4.859602923979048e-16	True	6.352530521918598e-14	1.1336133129513668e-15	True	7.362221012943839e-15	1.9932107007025658e-16	True	7.00449428532441e-14	1.2995594430816682e-15	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004et/2004et_2004-12-29_00-00-00_HCT-2m_HFOSC_CCCP.dat	53368.0	2.7406206873305302e-14	8.49124134611772e-16	True	3.4324203231109354e-14	6.023346556049455e-16	True	5.738937394331096e-14	1.3548311414766251e-15	True	4.718046748337936e-15	1.8302227705826484e-16	True	6.060061242909943e-14	1.3825320687655915e-15	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004et/2004et_2005-01-12_00-00-00_HCT-2m_HFOSC_CCCP.dat	53382.0	1.757011637007953e-14	7.355961500258227e-16	True	2.6181800937104744e-14	3.362749541625274e-16	True	4.399124310919154e-14	6.882348500267704e-16	True	2.8522914323056608e-15	1.184074781076769e-16	True	4.3777714842607525e-14	7.383870576850762e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004et/SN2004et_2005-01-17_00-00-00_Lick-3m_KAST_None.ascii	53387.0	1.325109789037104e-14	3.0437754179369216e-15	True	2.1434496486666012e-14	3.815570017254911e-16	True	3.618868224968728e-14	1.7576395023741047e-15	True	2.3822918906315005e-15	1.21057103125515e-16	True	3.378149103857896e-14	2.1379962434231668e-15	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004et/2004et_2005-03-03_00-00-00_HCT-2m_HFOSC_CCCP.dat	53432.0	2.937279421219136e-15	7.696399658702372e-15	True	5.0091053521497705e-15	3.936752190625856e-16	True	7.422936066876038e-15	3.3795811431180017e-15	True	4.724563489543146e-16	4.586792357495888e-17	True	5.5041401562555e-15	4.643024295839143e-15	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004et/2004et_2005-03-25_00-00-00_HCT-2m_HFOSC_CCCP.dat	53454.0	2.161883747267392e-15	7.015039693497565e-17	True	4.191150240482393e-15	7.650849847311532e-17	True	6.4611347922221195e-15	1.307925521701428e-16	True	2.1420304716047607e-16	3.106753272743185e-17	True	4.735269497160479e-15	1.0508594195835914e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004et/SN2004et_2005-04-11_00-00-00_Lick-3m_KAST_None.ascii	53471.0	2.1150830484582624e-15	3.1960418935548556e-15	True	3.668410886187465e-15	1.600547222874697e-16	True	5.593761306256531e-15	1.373246145864701e-16	True	1.1624285282328653e-16	2.5618517282236885e-17	True	4.065863741000202e-15	1.6180026020874044e-15	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004et/SN2004et_2005-04-17_00-00-00_Lick-3m_KAST_None.ascii	53477.0	1.8891685675824337e-15	7.855652411328753e-16	True	3.4512731533142764e-15	7.52165820165398e-17	True	5.25008366629123e-15	3.626518075228972e-16	True	9.368501922983411e-17	2.4648202919344342e-17	True	3.8066344658474426e-15	4.884678010863842e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004et/2004et_2005-04-21_00-00-00_HCT-2m_HFOSC_CCCP.dat	53481.0	1.868712203917834e-15	9.018345019682118e-16	True	3.3280195794220096e-15	6.9287460014248e-17	True	5.097995888707161e-15	4.059862232920822e-16	True	8.073020124022974e-17	5.502839668272388e-16	False	3.653569416389386e-15	5.512139647974395e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004et/2004et_2005-05-06_00-00-00_HCT-2m_HFOSC_CCCP.dat	53496.0	1.7565740273912294e-15	1.3929608071960398e-15	True	2.8857704048931073e-15	8.411335284977168e-17	True	4.411874160532429e-15	6.203097773054778e-16	True	3.319813073177615e-17	8.974429003346338e-15	False	3.208498489661835e-15	8.493307962828269e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004et/2004et_2005-05-28_00-00-00_HCT-2m_HFOSC_CCCP.dat	53518.0	1.50203737048978e-15	5.576919556971985e-17	True	2.275346902809292e-15	3.526947125280166e-17	True	3.522211871798337e-15	6.189691096936368e-17	True	-3.440376209377536e-17	2.964161991340805e-14	False	2.58414199189054e-15	5.439560620466984e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004et/2004et_2005-06-01_00-00-00_HCT-2m_HFOSC_CCCP.dat	53522.0	1.4897256191990658e-15	6.267911644646817e-16	True	2.1758536261389268e-15	4.725890808800068e-17	True	3.481432322758497e-15	2.8372912908443244e-16	True	-4.6429990888251696e-17	3.413892573544835e-14	False	2.51529038957215e-15	3.837974993757668e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2004et/2004et_2005-06-07_00-00-00_HCT-2m_HFOSC_CCCP.dat	53528.0	1.4196938617419998e-15	8.995042893814224e-16	True	2.066623821544735e-15	5.4274404899980296e-17	True	3.2365719314370747e-15	4.009001028304787e-16	True	-6.431830294455857e-17	4.1239276038428186e-14	False	2.3494527434817136e-15	5.485385892065917e-16	True
