MJD	Bessell_B	Bessell_B_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err
54566.25010000055	4.863106840075179e-16	6.200473682528665e-18	2.476443480775038e-16	1.2738609284508964e-17	4.676108080002525e-16	7.449250664803463e-18	2.5681620210982185e-16	3.1514049857250996e-18	4.368476731075156e-16	7.687559390454844e-18
54566.30010000055	4.854846200773975e-16	6.2106568839128545e-18	2.471846382741705e-16	1.2877305997525849e-17	4.67120713669357e-16	7.599820565449172e-18	2.566654899625818e-16	3.1660378571005698e-18	4.3651570457001813e-16	8.013231528032064e-18
54566.350100000556	4.846621334212702e-16	6.221137622487592e-18	2.467270355226757e-16	1.3018885775585908e-17	4.666350037655409e-16	7.760287574137369e-18	2.5651382565998234e-16	3.181206194883916e-18	4.3615336436636403e-16	8.410271905997913e-18
54566.40010000056	4.838431971742894e-16	6.231906793600774e-18	2.462712268666908e-16	1.316288056503397e-17	4.661537402896413e-16	7.929028700004283e-18	2.563612661936015e-16	3.1967164270896893e-18	4.3576291261177244e-16	8.859224311265032e-18
54566.45010000056	4.830277844831491e-16	6.2429553724446344e-18	2.458168993588991e-16	1.3308838092880104e-17	4.656769849197587e-16	8.104438193145078e-18	2.5620786847032023e-16	3.2123825253717554e-18	4.3534659342608694e-16	9.341920485716359e-18
54566.500100000565	4.822158684865841e-16	6.2542744293746444e-18	2.4536374005891117e-16	1.3456322854320509e-17	4.6520479901657e-16	8.284953483663745e-18	2.5605368931427207e-16	3.228027138114697e-18	4.3490663555880783e-16	9.842326826287425e-18
54566.55010000057	4.81407422326513e-16	6.26585513906855e-18	2.449114360312171e-16	1.3604916823731613e-17	4.64737243628589e-16	8.46907401141495e-18	2.5589878546834016e-16	3.2434825081203884e-18	4.344452530103391e-16	1.0346760478870567e-17
54566.60010000057	4.806024191484359e-16	6.2776887943246065e-18	2.444596743432584e-16	1.3754219926268567e-17	4.642743794974731e-16	8.655374002432982e-18	2.5574321359631136e-16	3.2585911990938707e-18	4.339646456496341e-16	1.0843762852290108e-17
54566.650100000574	4.798008320890981e-16	6.289766814268439e-18	2.44008142063537e-16	1.3903850305686983e-17	4.638162670631564e-16	8.842510318964372e-18	2.5558703028420954e-16	3.2732066556474254e-18	4.334669998283768e-16	1.132383110956975e-17
54566.70010000058	4.790026342928056e-16	6.3020807592354414e-18	2.435565262594464e-16	1.4053444420966707e-17	4.633629664689731e-16	9.029226460318583e-18	2.5543029204208605e-16	3.287193621030032e-18	4.329544889917734e-16	1.1779120287986311e-17
54566.75010000058	4.782077989070485e-16	6.314622332092273e-18	2.4310451399544044e-16	1.4202657001416816e-17	4.629145375670534e-16	9.214353672750363e-18	2.55273055305999e-16	3.3004284355052528e-18	4.3242927428614763e-16	1.2203168645380128e-17
54566.80010000058	4.774162990717555e-16	6.327383397573848e-18	2.4265179233115377e-16	1.4351160886803418e-17	4.624710399232084e-16	9.396809977293068e-18	2.551153764395029e-16	3.3127992365239764e-18	4.3189350516340575e-16	1.259066505157717e-17
54566.850100000585	4.766281079364063e-16	6.340355981084509e-18	2.4219804831911306e-16	1.4498646776019686e-17	4.620325328221565e-16	9.575597770786435e-18	2.549573117354834e-16	3.3242060797259236e-18	4.313493199825683e-16	1.2937260820402124e-17
54566.90010000059	4.758431986373481e-16	6.353532281673754e-18	2.417429690029657e-16	1.4644822904530528e-17	4.615990752724749e-16	9.749800513034437e-18	2.5479891741776166e-16	3.334560997573776e-18	4.3079884660835543e-16	1.3239421624197879e-17
54566.95010000059	4.750615443208768e-16	6.366904681038186e-18	2.412862414156246e-16	1.4789414668254983e-17	4.611707260118184e-16	9.918578889496329e-18	2.5464024964306296e-16	3.343788010125004e-18	4.302442030071614e-16	1.3494313172171768e-17
54567.000100000594	4.742831181352786e-16	6.380465744290093e-18	2.408275525769911e-16	1.4932164208889354e-17	4.607475435118073e-16	1.0081166736729351e-17	2.544813645023984e-16	3.351823100224752e-18	4.2968749784035403e-16	1.3699714492954829e-17
54567.0501000006	4.735078932260532e-16	6.394208230915145e-18	2.4036658949228037e-16	1.5072829973242087e-17	4.603295859829466e-16	1.0236866936179224e-17	2.54322318023141e-16	3.358614163251261e-18	4.2913083105508325e-16	1.3853953611229002e-17
54567.1001000006	4.727358427355174e-16	6.40812509809809e-18	2.399030391497685e-16	1.521118625711611e-17	4.599169113798971e-16	1.0385047418712849e-17	2.5416316617045195e-16	3.3641209395575836e-18	4.2857629447276913e-16	1.3955861545375095e-17
54567.1501000006	4.71966939810763e-16	6.422209507814549e-18	2.3943658851897333e-16	1.5347022742412108e-17	4.595095774059907e-16	1.0525137374472335e-17	2.5400396484911917e-16	3.3683149358518808e-18	4.2802597237533484e-16	1.400474163783829e-17
54567.200100000606	4.712011576008719e-16	6.436454830133123e-18	2.3896692454876276e-16	1.548014403452721e-17	4.591076415184566e-16	1.0656623727437718e-17	2.538447699052435e-16	3.3711793400323892e-18	4.274819420893502e-16	1.4000352192655536e-17
54567.25010000061	4.704384692429871e-16	6.450854647008479e-18	2.3849373416512624e-16	1.5610369205661492e-17	4.587111609331302e-16	1.0779047908714784e-17	2.5368563712804364e-16	3.372708932358424e-18	4.269462745680841e-16	1.394290123986616e-17
54567.30010000061	4.696788478929555e-16	6.465402757036878e-18	2.3801670426941553e-16	1.5737531348494235e-17	4.583201926294132e-16	1.0892002944844565e-17	2.535266222514164e-16	3.3729099943022542e-18	4.2642103497185245e-16	1.3833053008049768e-17
54567.350100000614	4.689222666942876e-16	6.48009317854018e-18	2.3753552173624847e-16	1.5861477143790514e-17	4.579347933551032e-16	1.0995130865393093e-17	2.5336778095575993e-16	3.3718002149774916e-18	4.2590828324644116e-16	1.3671946406440659e-17
54567.40010000062	4.68168698796861e-16	6.494920151219474e-18	2.370498734116778e-16	1.5982066444341792e-17	4.575550196310465e-16	1.1088120426371518e-17	2.532091688696269e-16	3.369408593605271e-18	4.254100747000236e-16	1.3461226538437569e-17
54567.45010000062	4.674181173441861e-16	6.509878139907281e-18	2.365594461109142e-16	1.6099171877295854e-17	4.571809277561425e-16	1.1170705141349426e-17	2.530508415713956e-16	3.3657753351293e-18	4.2492846057846023e-16	1.3203091022140283e-17
54567.50010000062	4.666704954885284e-16	6.524961835908013e-18	2.36063926616808e-16	1.6212678466017276e-17	4.568125738119084e-16	1.1242661609747806e-17	2.5289285459106026e-16	3.3609517346738514e-18	4.244654886393302e-16	1.2900353695224087e-17
54567.550100000626	4.659258063710103e-16	6.540166158727052e-18	2.3556300167734343e-16	1.632248327236701e-17	4.564500136673639e-16	1.1303808130927929e-17	2.527352634119359e-16	3.3550000451724267e-18	4.2402320372455396e-16	1.2556529104418963e-17
54567.60010000063	4.6518402314747895e-16	6.5554862560609636e-18	2.3505635800416893e-16	1.6428495059689647e-17	4.560933029836181e-16	1.1354003592974669e-17	2.5257812347213636e-16	3.347993321060318e-18	4.2360364833196733e-16	1.2175941911948832e-17
54567.65010000063	4.644451189614448e-16	6.570917506068249e-18	2.345436822701512e-16	1.6530633976652172e-17	4.557424972186019e-16	1.1393146626036376e-17	2.524214901666693e-16	3.3400152295046093e-18	4.2320886318579414e-16	1.1763865707247188e-17
54567.700100000635	4.637090669627853e-16	6.586455517138423e-18	2.3402466110777307e-16	1.6628831261552162e-17	4.553976516317125e-16	1.1421175011555007e-17	2.5226541884874713e-16	3.3311598191790527e-18	4.2284088780619993e-16	1.1326695073650753e-17
54567.75010000064	4.629758403073476e-16	6.60209612711172e-18	2.334989811069768e-16	1.672302896688989e-17	4.550588212885787e-16	1.1438065340460407e-17	2.521099648317704e-16	3.3215312351636836e-18	4.225017610781425e-16	1.0872151902273554e-17
54567.80010000064	4.62245412139836e-16	6.617835404790509e-18	2.329663288131401e-16	1.681317970336107e-17	4.547260610654947e-16	1.1443832915292162e-17	2.519551833907207e-16	3.3112433671329363e-18	4.2219352181937857e-16	1.0409519638056682e-17
54567.85010000064	4.61517755600179e-16	6.633669646070461e-18	2.3242639072528115e-16	1.689924640260432e-17	4.543994256540274e-16	1.1438531893110946e-17	2.5180112976424035e-16	3.3004194167147264e-18	4.2191820934803894e-16	9.949883723150952e-18
54567.90010000065	4.607928438557647e-16	6.649595377674595e-18	2.3187885329395014e-16	1.6981202097884883e-17	4.540789695657268e-16	1.1422255667923612e-17	2.516478591559735e-16	3.2891913687747673e-18	4.2167786404971313e-16	9.506327936171852e-18
54567.95010000065	4.600706500449297e-16	6.665609349897805e-18	2.3132340291915696e-16	1.705902972158232e-17	4.537647471365951e-16	1.139513749301784e-17	2.514954267364973e-16	3.2776993505168775e-18	4.2147452794416907e-16	9.093990184070753e-18
54568.00010000065	4.593511473219294e-16	6.681708540946099e-18	2.307597259486004e-16	1.7132721918619722e-17	4.534568125315072e-16	1.135735134504115e-17	2.5134388764480375e-16	3.2660908618406083e-18	4.213102452519171e-16	8.729820481594913e-18
54568.050100000655	4.586343088390291e-16	6.697890149221535e-18	2.301875086755958e-16	1.720228087455286e-17	4.531552197489511e-16	1.1309113032722609e-17	2.5119329699016447e-16	3.2545198604568065e-18	4.211870629606539e-16	8.431832670322e-18
54568.10010000066	4.579201077445147e-16	6.714151596401767e-18	2.296064373370751e-16	1.7267718157250078e-17	4.528600226252501e-16	1.1250681553646682e-17	2.510437098538018e-16	3.2431456859585458e-18	4.211070313917023e-16	8.217661508541977e-18
54568.15010000066	4.572085171898556e-16	6.730490520570017e-18	2.2901619811157503e-16	1.732905457084989e-17	4.525712748392492e-16	1.1182360702342232e-17	2.508951651082026e-16	3.2321155094022645e-18	4.2107155217561593e-16	8.10012172437924e-18
54568.200100000664	4.564995103281133e-16	6.746904775747981e-18	2.284164771173576e-16	1.738632002076237e-17	4.522890299165997e-16	1.1104500931792714e-17	2.5074758276905035e-16	3.2214598718947314e-18	4.2107723894186614e-16	8.070735792928634e-18
54568.25010000067	4.557930603163285e-16	6.763392429379439e-18	2.278069604103859e-16	1.7439553388356674e-17	4.520133412342879e-16	1.101750146806118e-17	2.506008298616095e-16	3.211159408088482e-18	4.211185727889289e-16	8.109892547432331e-18
54568.30010000067	4.550891402928382e-16	6.7799517562972295e-18	2.271873339823366e-16	1.7488802413938106e-17	4.51744262024833e-16	1.0921812673581221e-17	2.5045477313618308e-16	3.2011990750811e-18	4.211900268325739e-16	8.1966699463837e-18
54568.35010000067	4.543877234214485e-16	6.7965812363420914e-18	2.265572837585634e-16	1.7534123586580338e-17	4.514818453811011e-16	1.0817938648325296e-17	2.503092793074148e-16	3.1915694516177204e-18	4.212860745039551e-16	8.310895368530917e-18
54568.400100000676	4.536887828480577e-16	6.8132795534773905e-18	2.2591649559615784e-16	1.7575582039267888e-17	4.512261442601163e-16	1.0706440048772167e-17	2.50164215050805e-16	3.182267680847177e-18	4.2140118802729054e-16	8.434483888182963e-18
54568.45010000068	4.5299229173289e-16	6.8300455864173125e-18	2.2526465528203334e-16	1.7613251447813776e-17	4.509772114877914e-16	1.0587937091616313e-17	2.5001944699800123e-16	3.173298298177663e-18	4.2152983689673287e-16	8.552104384935922e-18
54568.50010000068	4.522982232182621e-16	6.846878408350898e-18	2.2460144853092546e-16	1.764721393185282e-17	4.507350997630683e-16	1.0463112691508237e-17	2.498748417335484e-16	3.1646739402857472e-18	4.216664863521339e-16	8.651359052883865e-18
54568.550100000684	4.51606550470368e-16	6.86377728113977e-18	2.239265609831993e-16	1.7677559956245208e-17	4.504998616623967e-16	1.0332715658610626e-17	2.497302657905058e-16	3.156415930923954e-18	4.218055958533698e-16	8.722685727593314e-18
54568.60010000069	4.509172466335136e-16	6.880741649226364e-18	2.232396782032348e-16	1.7704388231030346e-17	4.502715496437096e-16	1.0197563851300207e-17	2.495855856466444e-16	3.148554738614665e-18	4.219416175529474e-16	8.759144917234898e-18
54568.65010000069	4.502302848591688e-16	6.8977711373025285e-18	2.2254048567714994e-16	1.7727805608018245e-17	4.500502160510826e-16	1.0058547140618198e-17	2.4944066772035695e-16	3.141130300604358e-18	4.2206899476651084e-16	8.756193546955236e-18
54568.70010000069	4.495456383107415e-16	6.914865543068104e-18	2.2182866881082499e-16	1.7747926972105356e-17	4.498359131186457e-16	9.916629995099544e-18	2.4929537836675123e-16	3.134192206634824e-18	4.2218216044102945e-16	8.711500886225514e-18
54568.750100000696	4.488632801361198e-16	6.9320248340945304e-18	2.211039129282397e-16	1.77648751250856e-17	4.496286929749367e-16	9.772853436806569e-18	2.49149583873787e-16	3.1277997353277643e-18	4.222755356202499e-16	8.624833031334299e-18
54568.8001000007	4.481831834875689e-16	6.949249137565602e-18	2.2036590326900364e-16	1.7778780659873868e-17	4.49428607647223e-16	9.628336052006848e-18	2.4900315045797515e-16	3.1220217352470752e-18	4.2234352790716857e-16	8.498016281269612e-18
54568.8501000007	4.475053215245176e-16	6.966538740057339e-18	2.1961432498670574e-16	1.778978182275079e-17	4.492357090654404e-16	9.484273664856598e-18	2.488559442607973e-16	3.1169363422674726e-18	4.2238052992315166e-16	8.33498070938669e-18
54568.900100000705	4.468296674036087e-16	6.983894077802838e-18	2.1884886314698647e-16	1.7798024361279095e-17	4.490500490666647e-16	9.341937203682841e-18	2.487078313444085e-16	3.1126305247241715e-18	4.223809177634695e-16	8.1418773673178e-18
54568.95010000071	4.461561942699444e-16	7.001315733832026e-18	2.1806920272526091e-16	1.7803661355284225e-17	4.488716793991079e-16	9.202668214220659e-18	2.485586776878303e-16	3.1091994481824788e-18	4.223390494487812e-16	7.927249924183659e-18
54569.00010000071	4.454848752913105e-16	7.018804426895383e-18	2.1727502860482737e-16	1.7806853028352265e-17	4.487006517261786e-16	9.067871413825631e-18	2.484083491828019e-16	3.1067456526154766e-18	4.2224926337242996e-16	7.702217290534786e-18
54569.05010000071	4.44815683612809e-16	7.03636100971559e-18	2.1646602557512025e-16	1.7807766537123138e-17	4.485370176307498e-16	8.939003651047988e-18	2.4825671163002907e-16	3.105378036434435e-18	4.2210587674307324e-16	7.480580640209573e-18
54569.100100000716	4.44148592391879e-16	7.053986458807812e-18	2.1564187832943318e-16	1.7806575735423514e-17	4.483808286192852e-16	8.817558656471383e-18	2.481036307349425e-16	3.105210644355351e-18	4.2190318402242225e-16	7.27870337665776e-18
54569.15010000072	4.4348357479033665e-16	7.07168186996296e-18	2.1480227146295522e-16	1.78034609106827e-17	4.482321361257476e-16	8.705047066622477e-18	2.47948972103876e-16	3.106361259406361e-18	4.2163545535772004e-16	7.114940965189812e-18
54569.20010000072	4.428206039552741e-16	7.089448450948944e-18	2.139468894710359e-16	1.7798608489293848e-17	4.480909915159893e-16	8.602971395701264e-18	2.4779260123999937e-16	3.1089498036280875e-18	4.21296935008651e-16	7.008373257455182e-18
54569.250100000725	4.4215965288216173e-16	7.107287430561912e-18	2.130754234964514e-16	1.7792209075163632e-17	4.479573690579829e-16	8.512724352684932e-18	2.47634390421902e-16	3.113088111384705e-18	4.208822858809859e-16	6.975645401606042e-18
54569.30010000073	4.4150068798785195e-16	7.125196977513643e-18	2.1218782389307265e-16	1.7784396005782607e-17	4.478300993795167e-16	8.434567600364235e-18	2.474743139895336e-16	3.1187613611326986e-18	4.2039276466209657e-16	7.013896706281334e-18
54569.35010000073	4.4084366722108157e-16	7.143171279930102e-18	2.1128437600179099e-16	1.7775226973260908e-17	4.477071372510586e-16	8.367876937072415e-18	2.4731242441092717e-16	3.1258576571447585e-18	4.198346708635457e-16	7.104798780682238e-18
54569.400100000734	4.4018854796747905e-16	7.16120435037799e-18	2.1036538727904178e-16	1.776476004542055e-17	4.475864148756651e-16	8.311955173754388e-18	2.4714877603275624e-16	3.13426328951289e-18	4.1921440607947313e-16	7.228822862181403e-18
54569.45010000074	4.3953528761187684e-16	7.179290300632771e-18	2.0943116508060164e-16	1.7753059394671112e-17	4.474658639948235e-16	8.266074722431076e-18	2.469834230934496e-16	3.1438668323549337e-18	4.185383468441058e-16	7.36758910041827e-18
54569.50010000074	4.3888384353592385e-16	7.197423348075307e-18	2.084820166638896e-16	1.7740195624270998e-17	4.473434157334973e-16	8.229498685196669e-18	2.468164197245618e-16	3.1545606042392443e-18	4.178128463983912e-16	7.505112897638691e-18
54569.55010000074	4.3823417312684037e-16	7.215597812035656e-18	2.0751824918968993e-16	1.7726246066929467e-17	4.472170004449351e-16	8.201500479918166e-18	2.4664781995254826e-16	3.166241927134746e-18	4.170442364513044e-16	7.628382484175475e-18
54569.600100000745	4.3758623376866294e-16	7.233808120855728e-18	2.0654016972409175e-16	1.7711295055365016e-17	4.470845475559588e-16	8.18138146242032e-18	2.4647767770064124e-16	3.1788141838175564e-18	4.162388289361269e-16	7.7275118598034e-18
54569.65010000075	4.369399828541832e-16	7.252048810586044e-18	2.0554808524054936e-16	1.769543416404581e-17	4.469439854115418e-16	8.1684861372705e-18	2.463060467900603e-16	3.1921876774592624e-18	4.1540291776213944e-16	7.795692139242874e-18
54569.70010000075	4.362953777606726e-16	7.270314528470396e-18	2.0454230262194216e-16	1.7678762420758308e-17	4.467932411198695e-16	8.16221468226086e-18	2.461329809419812e-16	3.2062802999917372e-18	4.145427805620042e-16	7.829095710442895e-18
54569.750100000754	4.3565237587933083e-16	7.288600032178276e-18	2.0352312866218933e-16	1.766138648705732e-17	4.466302403967335e-16	8.16203263321347e-18	2.4595853377922175e-16	3.221018017824365e-18	4.13664680435294e-16	7.82682350728311e-18
54569.80010000076	4.350109345862355e-16	7.306900194124624e-18	2.024908700684904e-16	1.764342080602351e-17	4.464529074106788e-16	8.167477677736785e-18	2.457827588276459e-16	3.2363351847368316e-18	4.127748676884522e-16	7.7909401148514e-18
54569.85010000076	4.3437101128054535e-16	7.32520999746579e-18	2.0144583346321702e-16	1.7624987715468647e-17	4.462591646269483e-16	8.178163585569484e-18	2.456057095180061e-16	3.252174692357927e-18	4.118795815715695e-16	7.726609388110665e-18
54569.90010000076	4.3373256333913396e-16	7.34352454147204e-18	2.003883253857922e-16	1.7606217524814527e-17	4.460469326524195e-16	8.193781359466671e-18	2.454274391875326e-16	3.268487968676498e-18	4.10985052012355e-16	7.642313205878415e-18
54569.950100000766	4.3309554815280315e-16	7.361839037914402e-18	1.9931865229469034e-16	1.7587248553525836e-17	4.458141300796732e-16	8.214097727083966e-18	2.452480010814864e-16	3.285234834741718e-18	4.100975013476382e-16	7.5500946933397e-18
54570.00010000077	4.3245992310877313e-16	7.380148813186622e-18	1.9823712056934073e-16	1.7568227128571295e-17	4.455586733311796e-16	8.238951115713746e-18	2.450674483550084e-16	3.302383229096876e-18	4.092231460527646e-16	7.465703401098736e-18
54570.05010000077	4.3182564558909076e-16	7.398449307929019e-18	1.971440365121757e-16	1.754930753861e-17	4.452784765034909e-16	8.268245263250458e-18	2.448858340744644e-16	3.319908808753486e-18	4.0836819846924854e-16	7.40843347123623e-18
54570.100100000775	4.311926729861497e-16	7.416736075804873e-18	1.9603970635053412e-16	1.7530651942134258e-17	4.449714512109821e-16	8.301940625276762e-18	2.4470321121933153e-16	3.3377944347377396e-18	4.075388685310399e-16	7.400368699129684e-18
54570.15010000078	4.3056096267801722e-16	7.435004783504754e-18	1.949244362385649e-16	1.7512430226764742e-17	4.446355064297973e-16	8.34004374402578e-18	2.445196326837175e-16	3.3560295494373405e-18	4.0674136548977093e-16	7.464767458753593e-18
54570.20010000078	4.299304720646482e-16	7.45325120954164e-18	1.9379853225919092e-16	1.7494819816877974e-17	4.442685533048129e-16	8.382592863028663e-18	2.443351513360431e-16	3.3746092484964957e-18	4.059818899222649e-16	7.6235155208961e-18
54570.25010000078	4.293011624002058e-16	7.471470577142531e-18	1.926623385732301e-16	1.7477979701031586e-17	4.4386952597514744e-16	8.429255791091332e-18	2.4414983195951625e-16	3.3934915841391164e-18	4.052646366491418e-16	7.886033169438325e-18
54570.300100000786	4.2867301037836996e-16	7.489655572315476e-18	1.915163509504335e-16	1.746197375896215e-17	4.4343963178136747e-16	8.478850405126895e-18	2.439637658742736e-16	3.4125460066714475e-18	4.045893481591417e-16	8.23830664098224e-18
54570.35010000079	4.2804599651001896e-16	7.507798335180693e-18	1.9036110278864559e-16	1.744684804037869e-17	4.429803811394842e-16	8.530108964215229e-18	2.43777047901543e-16	3.4316350350254756e-18	4.03955171727655e-16	8.661129219461258e-18
54570.40010000079	4.274201013175719e-16	7.525891123768901e-18	1.8919712742513493e-16	1.7432656742556682e-17	4.424932816403051e-16	8.581810664960545e-18	2.4358977278808004e-16	3.450627739615715e-18	4.033612582835228e-16	9.135126998336549e-18
54570.450100000795	4.267953053162845e-16	7.54392631627849e-18	1.880249581403048e-16	1.7419462728345504e-17	4.419798381628627e-16	8.632794441118924e-18	2.434020352091321e-16	3.4694005189455065e-18	4.028067621874132e-16	9.64235961002347e-18
54570.5001000008	4.261715890206168e-16	7.561896413638889e-18	1.8684512816046426e-16	1.7407338001864825e-17	4.4144155298823587e-16	8.681968787477886e-18	2.4321392977124246e-16	3.487837743952472e-18	4.02290841010301e-16	1.0167048416982608e-17
54570.5501000008	4.255489329585591e-16	7.579794042110495e-18	1.8565817066170743e-16	1.7396364139816225e-17	4.408799259128395e-16	8.728319033037669e-18	2.4302555101506553e-16	3.505832285210011e-18	4.018126553121323e-16	1.0695724991494885e-17
54570.600100000804	4.2492731764059185e-16	7.597611957402421e-18	1.844646187731664e-16	1.7386632676475454e-17	4.4029645436152726e-16	8.77091250660075e-18	2.4283699341844217e-16	3.523285937739457e-18	4.013713684205786e-16	1.1217074643457064e-17
54570.65010000081	4.2430672358634828e-16	7.61534304559893e-18	1.832650055803003e-16	1.737824543988899e-17	4.396926335010465e-16	8.808902025352982e-18	2.4264835139917435e-16	3.540109757424784e-18	4.009661462098219e-16	1.1721659581979797e-17
54570.70010000081	4.2368713131625777e-16	7.632980324159423e-18	1.8205986412838913e-16	1.737131483677016e-17	4.3906995635252486e-16	8.841528104899713e-18	2.4245971931780675e-16	3.556224321996043e-18	4.005961568793488e-16	1.2201622857135616e-17
54570.75010000081	4.2306852134159647e-16	7.650516947662931e-18	1.8084972742593116e-16	1.7365964083381332e-17	4.3842991390470477e-16	8.868120246363086e-18	2.4227119148059087e-16	3.571559928291388e-18	4.0026057073269787e-16	1.2650419071727639e-17
54570.800100000815	4.22450874189161e-16	7.667946204077505e-18	1.7963512844789584e-16	1.736232737926151e-17	4.3777399522640863e-16	8.8880976091922e-18	2.420828621424525e-16	3.586056736203999e-18	3.999585599561362e-16	1.3062587437085466e-17
54570.85010000082	4.2183417037938065e-16	7.685261521136874e-18	1.7841660013925381e-16	1.7360550020777138e-17	4.3710368757926077e-16	8.900969331968e-18	2.4189482550963253e-16	3.599664868286077e-18	3.9968929839718114e-16	1.3433568212063522e-17
54570.90010000082	4.2121839042591933e-16	7.702456465051863e-18	1.7719467541833826e-16	1.73607884510727e-17	4.3642047652999904e-16	8.906334720406738e-18	2.4170717574279937e-16	3.612344472607899e-18	3.994519613429538e-16	1.3759557738257515e-17
54570.950100000824	4.2060351484124724e-16	7.719524741902518e-18	1.7596988718010968e-16	1.7363210243040306e-17	4.357258460629915e-16	8.903883483445984e-18	2.4152000695975283e-16	3.624065755092849e-18	3.9924572529830885e-16	1.4037395722728523e-17
54571.00010000083	4.1998952416012e-16	7.73646019885999e-18	1.7474276829962582e-16	1.7367994011744625e-17	4.35021278692393e-16	8.893396165117978e-18	2.413334132382989e-16	3.6348089861739095e-18	3.9906976776367867e-16	1.4264478716846768e-17
54571.05010000083	4.1937639888665066e-16	7.753256825332996e-18	1.7351385163557155e-16	1.7375329252826435e-17	4.3430825557432887e-16	8.874744891491924e-18	2.411474886192099e-16	3.6445644853778925e-18	3.989232670126467e-16	1.4438694711555002e-17
54571.10010000083	4.1876411954683996e-16	7.769908752862462e-18	1.7228367003336718e-16	1.7385416103500056e-17	4.3358825661902625e-16	8.847894527552781e-18	2.409623271090101e-16	3.653332586163292e-18	3.988054018690984e-16	1.4558374884623382e-17
54571.150100000836	4.1815266666032113e-16	7.786410255316005e-18	1.7105275632871055e-16	1.739846502290928e-17	4.3286276060278784e-16	8.812904317025516e-18	2.4077802268285786e-16	3.661123582187008e-18	3.9871535148402692e-16	1.4622259589018334e-17
54571.20010000084	4.175420207415541e-16	7.8027557516044e-18	1.698216433509744e-16	1.741469638881674e-17	4.3213324527982917e-16	8.76993005756074e-18	2.4059466928742404e-16	3.6679576550126585e-18	3.986522951118287e-16	1.4629476611070368e-17
54571.25010000084	4.1693216231335596e-16	7.818939802622972e-18	1.6859086392656774e-16	1.7434340008297386e-17	4.3140118749426045e-16	8.719226842249939e-18	2.4041236084369637e-16	3.673864782211189e-18	3.9861541188614906e-16	1.457953056959341e-17
54571.300100000844	4.1632307189774766e-16	7.834957113704408e-18	1.673609508822008e-16	1.745763454017543e-17	4.3066806329179957e-16	8.661152374131157e-18	2.4023119124994684e-16	3.678884623749801e-18	3.986038805951698e-16	1.4472303120271767e-17
54571.35010000085	4.1571473000680145e-16	7.850802532803572e-18	1.6613243704855956e-16	1.7484826828157075e-17	4.29935348031496e-16	8.59617083054144e-18	2.400512543844022e-16	3.683066383555334e-18	3.9861687945627346e-16	1.4308064438684105e-17
54571.40010000085	4.151071171681098e-16	7.866471052001038e-18	1.6490585526337786e-16	1.7516171143874137e-17	4.292045164974743e-16	8.524857215891321e-18	2.3987264410836763e-16	3.686468642179091e-18	3.986535858901285e-16	1.4087497361107848e-17
54571.45010000085	4.145002138961326e-16	7.88195780619808e-18	1.6368173837497956e-16	1.7551928340539782e-17	4.2847704301051494e-16	8.447902091354293e-18	2.396954542687932e-16	3.689159155592697e-18	3.9871317629403727e-16	1.3811736667223328e-17
54571.500100000856	4.138940007109011e-16	7.897258073179424e-18	1.624606192456277e-16	1.759236491849345e-17	4.2775440153970014e-16	8.366116504364254e-18	2.395197787013788e-16	3.69121461427625e-18	3.9879482581457786e-16	1.3482427427503182e-17
54571.55010000086	4.1328845813523235e-16	7.912367272663857e-18	1.612430307549581e-16	1.7637752005470962e-17	4.2703806581394785e-16	8.280436855987101e-18	2.393457112332483e-16	3.692720355973992e-18	3.9889770811949385e-16	1.3101808290917707e-17
54571.60010000086	4.12683566686372e-16	7.927280965088333e-18	1.600295058033769e-16	1.7688364255629826e-17	4.263295094335771e-16	8.191929336987242e-18	2.391733456859398e-16	3.693770024853472e-18	3.9902099516868424e-16	1.2672828294510265e-17
54571.650100000865	4.120793068799738e-16	7.941994853857e-18	1.5882057731521703e-16	1.7744478672651406e-17	4.256302059818405e-16	8.101793432010011e-18	2.390027758781237e-16	3.694465169228026e-18	3.9916385698441536e-16	1.21993095310395e-17
54571.70010000087	4.114756592456199e-16	7.956504780797123e-18	1.5761677824243678e-16	1.780637336385273e-17	4.24941629136449e-16	8.011363837067657e-18	2.38834095628597e-16	3.694914769627272e-18	3.9932546142053684e-16	1.1686173113518008e-17
54571.75010000087	4.1087260429299484e-16	7.970806726559362e-18	1.5641864156793304e-16	1.787432623351913e-17	4.2426525278100464e-16	7.922109964782239e-18	2.3866739875905165e-16	3.695234688873826e-18	3.9950497393077046e-16	1.1139752426075654e-17
54571.80010000087	4.1027012254730334e-16	7.984896811088519e-18	1.5522670030867362e-16	1.794861362516411e-17	4.2360255111664026e-16	7.835632039023582e-18	2.3850277909686606e-16	3.695547035873639e-18	3.9970155733597475e-16	1.056822495761609e-17
54571.85010000088	4.096681945333522e-16	7.998771290850045e-18	1.540414875194562e-16	1.802950892390482e-17	4.22954998773471e-16	7.753652630829646e-18	2.3834033047818587e-16	3.6959794352797346e-18	3.9991437159033755e-16	9.982199069799865e-18
54571.90010000088	4.0906680076321345e-16	8.012426558414131e-18	1.5286353629599253e-16	1.8117281131001527e-17	4.223240709220171e-16	7.678002399089568e-18	2.381801467504513e-16	3.696664195951838e-18	4.0014257354647395e-16	9.395485998509607e-18
