time,logL_BVRI,logL_BVRI_err
53343.45,-1.4343618777472171,0.0
53343.65,-0.19538451222444816,0.0
53343.95,0.20434743438537084,0.0
53345.34,0.9387531139016655,0.0
53347.23,1.3782678669485418,0.0
53349.11,1.6294945985465912,0.0
53351.0,1.8487015499749098,3.974049467956977e-05
53352.0,1.8921333515616297,2.222627209862882e-07
53352.36,1.9070727969341759,2.64880431537101e-07
53353.32,1.9466205055578423,2.553364553845068e-07
53354.31,1.982511714032506,5.486643691330485e-07
53355.34,2.010782349589047,1.931493667653445e-07
53356.0,2.0288550358824122,2.6154134644657288e-05
53358.33,2.057437578147663,1.842626464658691e-07
53359.33,2.0645328805029126,1.6348946164533217e-05
53360.23,2.064356032132697,5.888789897453626e-06
53362.23,2.049537629947546,5.639502306083772e-05
53364.23,2.0211153476494688,7.467774068755631e-05
53366.23,1.9821021306854314,9.097412617902997e-05
53368.23,1.9348305977571771,8.422997528503047e-05
53370.23,1.883581367489318,7.556221113749967e-05
53372.23,1.832116127421518,5.546879130386584e-05
53374.23,1.7806151636058225,0.00010062403001652262
53376.23,1.7276261982811651,2.6951468488922017e-05
53377.26,1.7063426981200944,2.2977518640776997e-05
53378.23,1.6810934307059675,8.174772835407104e-07
53381.0,1.630465419071167,2.0024614363065422e-05
53383.1,1.5919244617199217,6.657864121665466e-05
53385.21,1.5575027842546585,2.550932451037862e-05
53386.0,1.548320439303331,2.896283550278406e-05
53388.02,1.5228491250741265,6.427365973943168e-05
53390.04,1.4992663262796633,6.0729071761038234e-05
53392.07,1.47685655364311,9.975264566000135e-05
53394.09,1.4571723752644636,7.564534490141557e-05
53396.11,1.4399062782113563,8.304739030805219e-05
53398.14,1.4216215762020017,7.627360068741063e-05
53400.16,1.404708469641329,0.00010138135711325666
53402.18,1.3946469415062113,8.523762609021605e-05
53404.34,1.383766015803442,0.0001439733347011037
53406.51,1.3666471246222684,7.959445218634404e-05
53408.67,1.348435115807299,7.825762901031772e-05
53410.84,1.3374885694381777,6.314525090462667e-05
53413.0,1.3266497480030952,3.967755570648982e-07
53415.14,1.310433742299454,1.2055945954261873e-06
53417.02,1.2952750029942752,8.030568841804486e-05
53418.9,1.2803596126412096,9.345872602204011e-05
53420.77,1.2669342961853818,9.140524369538274e-05
53422.65,1.2534166795078148,9.495723962892118e-05
53424.53,1.239950414361907,0.00010274758084949823
53426.4,1.226734513830616,0.00011183102847950823
53428.28,1.2129148844098012,0.00012051245110778127
53430.16,1.1983813405842887,6.15938685306681e-07
53431.66,1.1893795499531252,0.00013401703171050084
53433.16,1.1758077672327707,7.070928107579197e-06
53435.15,1.1642059199655173,0.00013149471489976716
53437.13,1.1487629985796395,0.0001176637538736524
53439.12,1.1340536490783084,6.484007125136774e-07
53440.0,1.1221476994292128,6.527236103549965e-07
53441.71,1.1110052952180518,1.946228623514778e-05
53443.41,1.0962497156431836,2.6546152463747942e-05
53445.12,1.0806978357188624,1.530783649022092e-05
53447.62,1.0590813938741146,0.00011068488534808145
53450.11,1.0441402080211133,1.3682341377804104e-06
53452.08,1.0167731045091073,0.00013043730113554354
53454.05,0.9981391075686442,0.00013257671230083732
53456.02,0.9791327707147617,0.00013078229261274897
53457.99,0.9593115615687687,0.00012533123859188275
53459.96,0.9393653821472452,0.00011589155210357508
53461.94,0.9185435721277815,0.00010253148238259899
53463.91,0.8976153763174692,8.493730339188936e-05
53465.88,0.8759164082608126,6.385618593262099e-05
53467.85,0.8542840259848958,4.0105018448436555e-05
53469.82,0.8324665218531183,1.497297519250918e-05
53471.79,0.8102148835988074,9.19808168431094e-06
53473.76,0.7883570242319149,3.176160194091372e-05
53475.73,0.7662310784003762,5.168858543584699e-05
53477.7,0.744631872979673,6.864023350964534e-05
53479.67,0.7232238802472892,8.326051682426371e-05
53481.64,0.7016707351408947,9.540616839027912e-05
53483.62,0.6807291203457648,0.00010573919883278738
53485.59,0.659676606927638,0.00011421226880599736
53487.56,0.6392577327190271,0.00012138434171068327
53489.53,0.6187388838900928,0.00012715054890921246
53491.5,0.598385296752564,0.00013097169596605572
53493.47,0.5788052205657498,0.000134699806692018
53495.44,0.5591101795926733,0.00013739550286469477
53497.41,0.5400367657169286,0.00013938738017104063
53499.38,0.5208533197003655,0.00014045941852079948
53501.35,0.5023014544811617,0.00014092903458198116
53503.32,0.48401986231043287,0.00014069993418726695
53505.3,0.46564829430786686,0.00013964988462221008
53507.27,0.44792840169836007,0.00013812677895136288
53509.24,0.43012840089014565,0.0001358130271874261
53511.21,0.4129852856248829,0.00013314845837109572
53513.18,0.39577053530419143,0.0001298763002687465
