MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_i'	sdss_i'_err	sdss_r	sdss_r_err	sdss_r'	sdss_r'_err	sdss_u	sdss_u_err	sdss_u'	sdss_u'_err	sdss_z	sdss_z_err
55151.600979912735	8.703107156844967e-16	2.0670832320483447e-17	1.0387315751182936e-15	1.3051596173003676e-17	1.4735973932736213e-15	2.203073844893851e-17	4.32520774917433e-16	3.8720808316413604e-17	1.5025209792512963e-15	1.7350263056678257e-17	1.173968369125885e-15	1.4181002332456798e-16	1.1259972531972586e-15	2.9463032226326654e-17	1.129594036292415e-15	1.2252907706609711e-17	1.5609118951299368e-15	4.8011606808179996e-17	1.5400418249631412e-15	1.7598418263779646e-17	3.951814715793633e-16	1.346280845029328e-16	3.054474643460021e-16	2.4545391079063314e-16	1.0042323240568633e-15	2.181890655001709e-17
55151.65097991274	8.680247878478894e-16	2.084550843330903e-17	1.0375682503059924e-15	1.3087280591713293e-17	1.4711565030865564e-15	2.2015937875911733e-17	4.322169769802114e-16	3.9143720472601054e-17	1.499837688653361e-15	1.738441503184975e-17	1.172130261564819e-15	1.443348504185211e-16	1.1240633960308725e-15	2.9537171002481597e-17	1.1278931603234617e-15	1.222805930498301e-17	1.5587943345497985e-15	4.815733641583421e-17	1.5377806277783588e-15	1.7583589107954164e-17	3.947321106714505e-16	1.3649806116904727e-16	3.061165891239912e-16	2.3824672234836957e-16	1.0034809528262454e-15	2.1882034328888964e-17
55151.70097991274	8.658837959157705e-16	2.1002348325556316e-17	1.0364102214315234e-15	1.3121571514512482e-17	1.4687261269104933e-15	2.199862779438125e-17	4.3191853582276323e-16	3.955535892362294e-17	1.497192686601317e-15	1.741141687643762e-17	1.1703269546543714e-15	1.4683101158966988e-16	1.1221385688847134e-15	2.959692429186219e-17	1.1262006788931823e-15	1.2204285550876759e-17	1.5566941041863236e-15	4.8276441541350964e-17	1.5355332757484157e-15	1.756960576028818e-17	3.942873020350097e-16	1.38339470090539e-16	3.067795811509472e-16	2.3101371977991003e-16	1.0027357532549736e-15	2.193658631543359e-17
55151.750979912744	8.638851068628017e-16	2.1139651992880494e-17	1.0352573699798987e-15	1.3154443624043149e-17	1.4663063056369206e-15	2.1978769328708377e-17	4.3162531834253306e-16	3.995556634901944e-17	1.494585529163493e-15	1.743113122504094e-17	1.1685581291540438e-15	1.4929772512482838e-16	1.120222905026555e-15	2.964224696440254e-17	1.1245164856517812e-15	1.2181334400169256e-17	1.5546110095782977e-15	4.8368801127584254e-17	1.5332996356508205e-15	1.7555922957365905e-17	3.938470174580063e-16	1.4015174132429862e-16	3.0743632722840805e-16	2.2375586118235756e-16	1.0019967009000115e-15	2.1982550651593668e-17
55151.80097991275	8.620260897507673e-16	2.1255949454395052e-17	1.0341095773882074e-15	1.3185873270420256e-17	1.4638970801581797e-15	2.1956328355922913e-17	4.3133719144992954e-16	4.034419897288722e-17	1.4920157724717315e-15	1.7443449785036085e-17	1.1668234662699748e-15	1.5173423081118612e-16	1.1183165377665977e-15	2.967310892192099e-17	1.1228404742691677e-15	1.215897116540242e-17	1.5525448563565091e-15	4.843431921499582e-17	1.5310795742974816e-15	1.754203827350672e-17	3.9341122877922645e-16	1.4193433696068346e-16	3.0808671382298767e-16	2.1647423602313164e-16	1.00126377134589e-15	2.201992604324026e-17
55151.85097991275	8.603041156879741e-16	2.135000327753687e-17	1.0329667251574362e-15	1.3215838431386602e-17	1.4614984913750864e-15	2.193127549179148e-17	4.3105402205165735e-16	4.072112606162958e-17	1.489482972730809e-15	1.74482934499309e-17	1.1651226476498925e-15	1.5413978913192963e-16	1.1164196004579852e-15	2.968949511550323e-17	1.121172538434979e-15	1.2136979348286799e-17	1.550495450241722e-15	4.8472924915190863e-17	1.5288729585352005e-15	1.7527493605355928e-17	3.9297990788774875e-16	1.4368674872471742e-16	3.087306270617962e-16	2.0917008890021828e-16	1.0005369402048854e-15	2.2048721739787963e-17
55151.90097991275	8.587165577898802e-16	2.142081062526091e-17	1.0318286946288266e-15	1.3244318683069332e-17	1.4591105801946302e-15	2.1903586082014795e-17	4.3077567706553304e-16	4.1086229479159247e-17	1.4869866862012667e-15	1.7445612409451972e-17	1.1634553553788158e-15	1.5651368052038497e-16	1.1145322264979094e-15	2.9691405616030585e-17	1.1195125718578683e-15	1.2115161343541508e-17	1.5484625970443069e-15	4.84845724765083e-17	1.5266796552439058e-15	1.7511876332247955e-17	3.9255302672245573e-16	1.4540849581080815e-16	3.0936795272812527e-16	2.018448486338014e-16	9.998161831168417e-16	2.206895754660274e-17
55151.950979912755	8.5726079114026975e-16	2.1467605357596904e-17	1.0306953674471363e-15	1.3271295146348505e-17	1.4567333875292002e-15	2.1873240189700057e-17	4.305020234098363e-16	4.143940325965332e-17	1.4845264692177958e-15	1.7435386280705173e-17	1.1618212719743378e-15	1.5885520466729896e-16	1.1126545493277765e-15	2.967885573782666e-17	1.1178604682655054e-15	1.2093339022768608e-17	1.5464461026627038e-15	4.84692414426727e-17	1.524499531336916e-15	1.749482019038418e-17	3.9213055727151277e-16	1.470991229255426e-16	3.0999857625690866e-16	1.9450016411979048e-16	9.991014757488082e-16	2.2080663869298646e-17
55152.00097991276	8.559341927490155e-16	2.14898606203413e-17	1.0295666248417852e-15	1.3296750558580899e-17	1.4543669542982396e-15	2.1840222588199744e-17	4.302329280033098e-16	4.1780553246668677e-17	1.4821018781725229e-15	1.7417624250869933e-17	1.160220080382173e-15	1.6116367987638855e-16	1.1107867024347007e-15	2.9651876217715645e-17	1.1162161214042069e-15	1.207135420764476e-17	1.5444457730818867e-15	4.842693690666396e-17	1.5223324537614288e-15	1.7476005897961352e-17	3.91712471571856e-16	1.487581985160318e-16	3.106223827303904e-16	1.8713794882446302e-16	9.983927937953113e-16	2.208388179038537e-17
55152.05097991276	8.547341415181226e-16	2.1487292265385965e-17	1.0284423482818108e-15	1.3320669112938196e-17	1.4520113214264466e-15	2.1804522752744212e-17	4.2996825777441895e-16	4.2109596733780235e-17	1.4797124695188095e-15	1.7392365239277808e-17	1.1586514639711086e-15	1.634384424627247e-16	1.1089288193517982e-15	2.9610513449687274e-17	1.1145794250387827e-15	1.2049069041173632e-17	1.5424614143729329e-15	4.835768986300093e-17	1.5201782894964698e-15	1.7455161566711152e-17	3.9129874170869737e-16	1.5038531316408098e-16	3.1123925687358527e-16	1.7976043640965626e-16	9.976901129776975e-16	2.2078663177438237e-17
55152.100979912764	8.536580181995825e-16	2.145986337912525e-17	1.0273224192362516e-15	1.3343036574013511e-17	1.4496665298427759e-15	2.176613485234487e-17	4.2970787966088952e-16	4.242646216133133e-17	1.4773577997814317e-15	1.7359678079968053e-17	1.1571151065290156e-15	1.65678846191576e-16	1.1070810336588511e-15	2.9554829778043926e-17	1.11295027295209e-15	1.2026366265173628e-17	1.5404928326912408e-15	4.826155766314473e-17	1.5180369055540488e-15	1.7432062927025213e-17	3.9088933981500457e-16	1.5198007812859242e-16	3.1184908304982066e-16	1.7237025081570015e-16	9.96993409044545e-16	2.2065070823231403e-17
55152.15097991277	8.52703205354544e-16	2.14077901343436e-17	1.0262067193338898e-15	1.3363840121737544e-17	1.447332620481437e-15	2.1725057744545087e-17	4.294516605847051e-16	4.273108882212476e-17	1.4750374255343965e-15	1.7319661722114682e-17	1.1556106922576684e-15	1.67884261752153e-16	1.1052434789835787e-15	2.948490385140369e-17	1.1113285589448921e-15	1.2003149410955222e-17	1.5385398342754232e-15	4.8138624578422513e-17	1.5159081689778293e-15	1.7406533392817955e-17	3.904842380710016e-16	1.5354212402079996e-16	3.124517452563064e-16	1.6497049528924742e-16	9.963026577709824e-16	2.2043178618059175e-17
55152.20097991277	8.518670873163559e-16	2.1331549122458052e-17	1.0250951296444008e-15	1.3383068466675562e-17	1.445009634288738e-15	2.168129497203191e-17	4.2919946749840714e-16	4.3023426602807785e-17	1.4727509034197828e-15	1.7272445449022723e-17	1.1541379057686886e-15	1.7005407626502006e-16	1.1034162890019144e-15	2.9400831040144965e-17	1.1097141768353907e-15	1.1979342908895468e-17	1.5366022254463862e-15	4.798900247819889e-17	1.5137919468437363e-15	1.7378443986755725e-17	3.900834087036654e-16	1.5507109959861579e-16	3.130471271195785e-16	1.5756486646642638e-16	9.95617834958933e-16	2.201307175435843e-17
55152.25097991277	8.511470501522869e-16	2.123188626668351e-17	1.0239875319243632e-15	1.3400711683079681e-17	1.4426976122148759e-15	2.1634854757763666e-17	4.2895116733601735e-16	4.3303435739495173e-17	1.470497790143791e-15	1.72181891098385e-17	1.1526964320785414e-15	1.7218769281921154e-16	1.1015995974388351e-15	2.930272392139062e-17	1.1081070204592201e-15	1.1954892122389328e-17	1.5346798126059152e-15	4.78128316303595e-17	1.5116881062580482e-15	1.734771313952537e-17	3.896868239862054e-16	1.5656667066801092e-16	3.136351118910982e-16	1.501578019136753e-16	9.94938916436948e-16	2.1974846964228848e-17
55152.300979912776	8.505404816196496e-16	2.1109827345382384e-17	1.0228838075150192e-15	1.3416761322730685e-17	1.4403965952047407e-15	2.1585750003336168e-17	4.2870662704359524e-16	4.3571086599605305e-17	1.4682776424572935e-15	1.715708335570148e-17	1.1512859566040614e-15	1.7428453003691316e-16	1.0997935380695036e-15	2.919071283551239e-17	1.1065069836690048e-15	1.1929763309564621e-17	1.5327724022355685e-15	4.761028163400756e-17	1.5095965143586395e-15	1.7314306376701097e-17	3.89294456237573e-16	1.5802851908058207e-16	3.1421558244259224e-16	1.4275467279726226e-16	9.942658780598706e-16	2.192861279044639e-17
55152.35097991278	8.500447711336659e-16	2.0966690070784443e-17	1.0217838378055336e-15	1.3431210321289503e-17	1.4381066242291013e-15	2.1533998289227325e-17	4.284657135736824e-16	4.3826359478986323e-17	1.466090017181667e-15	1.7089349880834004e-17	1.1499061651580208e-15	1.7634402166381034e-16	1.097998244719305e-15	2.9064946518455086e-17	1.1049139603341224e-15	1.1903943514957246e-17	1.5308798008953257e-15	4.7381552495024725e-17	1.5075170383138826e-15	1.727823589613255e-17	3.8890627782196044e-16	1.5945634181778537e-16	3.14788421261669e-16	1.3536203805829976e-16	9.935986957087218e-16	2.1874489891350592e-17
55152.40097991278	8.4965730972227e-16	2.0804097556719517e-17	1.0206875043927405e-15	1.3444052995660133e-17	1.4358277402515412e-15	2.1479621873246655e-17	4.2822829387372743e-16	4.4069244420635524e-17	1.4639344711876692e-15	1.701524164774277e-17	1.148556743944413e-15	1.7836561618252922e-16	1.0962138512654883e-15	2.892559281586549e-17	1.1033278443403897e-15	1.1877440392131552e-17	1.5290018152227884e-15	4.712687585672204e-17	1.5054495453224168e-15	1.7239560036296565e-17	3.885222611482754e-16	1.6084985015336126e-16	3.153535104472164e-16	1.2798798330345138e-16	9.92937345290867e-16	2.18126113805937e-17
55152.450979912785	8.493754899906058e-16	2.0623992852648498e-17	1.0195946885699579e-15	1.3455285018348944e-17	1.4335599842451421e-15	2.1422647696163428e-17	4.2799423490275387e-16	4.429974103481761e-17	1.4618105614068379e-15	1.693504309005274e-17	1.1472373795539338e-15	1.8034877644777826e-16	1.0944404916371838e-15	2.8772839484629705e-17	1.1017485295898027e-15	1.1850281956943949e-17	1.5271382519313977e-15	4.684651640117932e-17	1.5033939026125697e-15	1.719838263385049e-17	3.881423786696564e-16	1.6220876888628805e-16	3.1591073170485144e-16	1.2064257761969071e-16	9.92281802739514e-16	2.174312320223775e-17
55152.50097991279	8.491967060785614e-16	2.0428654024218684e-17	1.018505271822198e-15	1.3464903414735403e-17	1.4313033971903287e-15	2.1363107378206725e-17	4.277634036151552e-16	4.451785834817516e-17	1.4597178448282977e-15	1.684907028182944e-17	1.145947758959374e-15	1.8229297934144403e-16	1.0926782998166381e-15	2.860689508862828e-17	1.1001759100003412e-15	1.1822516269405036e-17	1.5252889178099428e-15	4.654077343674806e-17	1.5013499774421546e-15	1.715485225898097e-17	3.877666028829577e-16	1.6353283563761443e-16	3.164599663424098e-16	1.1333849622295238e-16	9.916320440136751e-16	2.1666184542143765e-17
55152.55097991279	8.491183536255396e-16	2.0220708987797705e-17	1.0174191356504478e-15	1.3472906538621922e-17	1.429058020072991e-15	2.130103722822167e-17	4.2753566697690005e-16	4.472361465959801e-17	1.4576558784899485e-15	1.6757671040583808e-17	1.1446875695110341e-15	1.8419771544642095e-16	1.0909274098396015e-15	2.842798999601974e-17	1.098609879505674e-15	1.179421104109979e-17	1.5234536197210253e-15	4.620998269121042e-17	1.499317637098298e-15	1.710916131507724e-17	3.8739490632826025e-16	1.6482180020498332e-16	3.1700109526527526e-16	1.0609187848841337e-16	9.909880450982567e-16	2.1581968276133307e-17
55152.60097991279	8.491378297304953e-16	2.0003148967346767e-17	1.016336161364e-15	1.3479294041384204e-17	1.4268238938825922e-15	2.1236478241695048e-17	4.27310891947475e-16	4.4917037398265855e-17	1.4556242194900129e-15	1.6661224956320076e-17	1.1434564989322731e-15	1.8606248873751246e-16	1.0891879557963782e-15	2.823637748643706e-17	1.0970503320547297e-15	1.1765453163783364e-17	1.5216321645995825e-15	4.5854518332179866e-17	1.497296748897236e-15	1.706154498430548e-17	3.8702726158835753e-16	1.6607542396964206e-16	3.175339989719494e-16	9.892352254937226e-17	9.903497820035062e-16	2.1490661455596186e-17
55152.650979912796	8.492525329093776e-16	1.977933901148363e-17	1.0152562306395608e-15	1.348406691342421e-17	1.424601059619302e-15	2.11694761069365e-17	4.2708894549608947e-16	4.509816300799471e-17	1.4536224249742728e-15	1.6560143315215004e-17	1.1422542353149876e-15	1.8788681628816604e-16	1.0874600718326001e-15	2.803233497679589e-17	1.0954971616115745e-15	1.1736348153190959e-17	1.5198243594521514e-15	4.547479523931428e-17	1.4952871801828126e-15	1.7012279998018317e-17	3.866636412882488e-16	1.6729347935092305e-16	3.18058557549289e-16	9.186056299329369e-17	9.897172307652692e-16	2.139246583125622e-17
55152.7009799128	8.494598630611763e-16	1.9553023503287868e-17	1.0141792247544741e-15	1.348722741107975e-17	1.4223895582894118e-15	2.110008120971091e-17	4.2686969458963804e-16	4.526703681812059e-17	1.4516500521442742e-15	1.645486888388051e-17	1.1410804671146759e-15	1.8967022799278944e-16	1.0857438921495042e-15	2.7816165375390723e-17	1.093950262155056e-15	1.1707019501489468e-17	1.5180300113557615e-15	4.5071271555506764e-17	1.4932887983277213e-15	1.6961683202048015e-17	3.8630401809465647e-16	1.6847574930398512e-16	3.1857465066805333e-16	8.49388401381935e-17	9.890903674446553e-16	2.1287598414994493e-17
55152.7509799128	8.497572214254547e-16	1.9328324028314103e-17	1.0131050250979049e-15	1.3488779002490406e-17	1.4201894308975188e-15	2.1028348634715915e-17	4.266530061968673e-16	4.5423712944117785e-17	1.4497066582538332e-15	1.634587552454511e-17	1.1399348831464913e-15	1.914122663022829e-16	1.0840395510056275e-15	2.7588198574753033e-17	1.0924095276786587e-15	1.1677607930707818e-17	1.5162489274560917e-15	4.464445154823827e-17	1.4913014707316844e-15	1.6910109888939545e-17	3.8594836471550426e-16	1.6962202685687512e-16	3.190821575781353e-16	7.820624497828446e-17	9.88469168127871e-16	2.1176292080109526e-17
55152.800979912805	8.501420105444357e-16	1.9109726387928913e-17	1.0120335132826618e-15	1.348872650235524e-17	1.4180007184662827e-15	2.0954338169020416e-17	4.2643874729763574e-16	4.556825417802672e-17	1.4477918006082755e-15	1.62336676007782e-17	1.1388171725802385e-15	1.9311248597320904e-16	1.0823471827164015e-15	2.7348793094360536e-17	1.0908748521901082e-15	1.1648270537682378e-17	1.5144809149671626e-15	4.419488881687386e-17	1.4893250648228703e-15	1.6857951863235862e-17	3.855966538994345e-16	1.707321146834739e-16	3.195809571040573e-16	7.172738935366871e-17	9.878536089262578e-16	2.1058796199515587e-17
55152.85097991281	8.506116342236756e-16	1.8902053051528592e-17	1.0109645706499862e-15	1.3487075894046934e-17	1.4158234620213196e-15	2.0878114300249076e-17	4.262267848625419e-16	4.5700731887319073e-17	1.445905036557903e-15	1.6118779128168826e-17	1.1377270249359212e-15	1.947704538289893e-16	1.0806669216557924e-15	2.7098337884562905e-17	1.0893461297110792e-15	1.1619179822645534e-17	1.5127257811694315e-15	4.3723189883729776e-17	1.487359448055088e-15	1.6805635201897916e-17	3.8524885843529716e-16	1.7180582470907344e-16	3.200709276402598e-16	6.55899227905016e-17	9.872436659758935e-16	2.0935377321039016e-17
55152.90097991281	8.511634974950606e-16	1.871041706068898e-17	1.009898078700865e-15	1.3483834440881198e-17	1.4136577025834108e-15	2.079974622146198e-17	4.2601698587468524e-16	4.582122592045832e-17	1.4440459235089342e-15	1.6001772620267154e-17	1.1366641300793991e-15	1.9638574853263381e-16	1.0789989022570576e-15	2.683725430435976e-17	1.0878232542770072e-15	1.1590522590628823e-17	1.5109833334087474e-15	4.3230018213423886e-17	1.4854044879096673e-15	1.6753617674993896e-17	3.849049511516442e-16	1.7284297774589228e-16	3.2055194714644205e-16	5.991246591566743e-17	9.866393154377343e-16	2.0806319878477638e-17
55152.95097991281	8.517950065734752e-16	1.8540153529768658e-17	1.0088339188883616e-15	1.347901055446255e-17	1.4115034811954476e-15	2.0719307820928463e-17	4.258092173028124e-16	4.592982451409314e-17	1.4422140189114996e-15	1.588323757990604e-17	1.1356281782177818e-15	1.979579603704299e-16	1.0773432590127631e-15	2.6565998284545875e-17	1.0863061199367844e-15	1.1562498716793589e-17	1.509253379095798e-15	4.2716098708301004e-17	1.4834600518940415e-15	1.6702385786943207e-17	3.845649049162471e-16	1.7384340315590484e-16	3.210238931429314e-16	5.4852935834925965e-17	9.86040533497254e-16	2.0671926936303734e-17
55153.00097991282	8.52503568823121e-16	1.8396725642388098e-17	1.0077719725856666e-15	1.3472613930537224e-17	1.4093608389037757e-15	2.0636877680840892e-17	4.2560334613696776e-16	4.6026624200990285e-17	1.440408880265113e-15	1.5763788574815756e-17	1.1346188598946659e-15	1.9948669104558533e-16	1.0757001264761296e-15	2.628506268919918e-17	1.0847946207525033e-15	1.1535319766096186e-17	1.5075357257040205e-15	4.2182222733352854e-17	1.4815260075418924e-15	1.6652451401982804e-17	3.8422869263559e-16	1.7480693853868431e-16	3.2148664270591457e-16	5.0613155116532163e-17	9.85447296364521e-16	2.0532520964769905e-17
55153.05097991282	8.532865927153689e-16	1.828560362866523e-17	1.0067121211979198e-15	1.3464655362966336e-17	1.407229816750879e-15	2.0552539066443498e-17	4.253992393607139e-16	4.611172971579725e-17	1.4386300651147198e-15	1.564406283511282e-17	1.13363586598564e-15	2.0097155348179097e-16	1.0740696392620088e-15	2.5994979886520332e-17	1.083288650798971e-15	1.1509207458374627e-17	1.5058301807689246e-15	4.162925372850767e-17	1.4796022224118787e-15	1.660434792013833e-17	3.838962872543615e-16	1.7573342944221585e-16	3.219400724628702e-16	4.743074624350074e-17	9.848595802738135e-16	2.0388444641447625e-17
55153.10097991282	8.541414877896611e-16	1.8212117729386973e-17	1.0056542463379293e-15	1.3455146881090234e-17	1.4051104557945454e-15	2.046637991074247e-17	4.251967639552983e-16	4.618525390545443e-17	1.4368771310563194e-15	1.5524717320408168e-17	1.132678887694426e-15	2.0241217163561594e-16	1.0724519320467181e-15	2.5696324539963933e-17	1.0817881041638464e-15	1.148439197201258e-17	1.5041365518869258e-15	4.105813347070619e-17	1.4776885640878082e-15	1.6558625972217222e-17	3.8356766175497503e-16	1.7662272909474042e-16	3.223840585877314e-16	4.554590351706584e-17	9.842773614835797e-16	2.024006167331605e-17
55153.150979912825	8.550656574475569e-16	1.818127560207543e-17	1.0045982293469373e-15	1.3444101643742442e-17	1.4030027970975553e-15	2.0378492796803826e-17	4.2499578690474654e-16	4.624731763406588e-17	1.435149629728694e-15	1.5406416206710397e-17	1.1317476165473025e-15	2.0380818031771226e-16	1.0708471395700489e-15	2.5389716627786002e-17	1.0802928749001426e-15	1.1461105826907308e-17	1.5024546467139312e-15	4.046988905309602e-17	1.4757849046525154e-15	1.651583941142692e-17	3.832427891570464e-16	1.7747469815602355e-16	nan	nan	9.83700616276477e-16	2.0087757632583637e-17
55153.20097991283	8.56055306719316e-16	1.8195272991502603e-17	1.0035439516460575e-15	1.3431533992787067e-17	1.4009068817269582e-15	2.0288974928598124e-17	4.247961751995661e-16	4.629804968516726e-17	1.4334469045637045e-15	1.528952437317129e-17	1.130841744389468e-15	2.0515922502200888e-16	1.0692553966348803e-15	2.5075824696991123e-17	1.0788028554439344e-15	1.1439438599482819e-17	1.5007842729644175e-15	3.986564065042445e-17	1.4738912715483745e-15	1.6476230094745223e-17	3.8292164251692587e-16	1.7828920448640126e-16	nan	nan	9.831293209591018e-16	1.9931940796734794e-17
55153.25097991283	8.571041081052939e-16	1.8250834663127515e-17	1.002491294800175e-15	1.341745938626424e-17	1.3988227507650953e-15	2.0197928103382956e-17	4.245977958270234e-16	4.6337586662249355e-17	1.4317680420819431e-15	1.5174034017179176e-17	1.1299609633799922e-15	2.0646496176277677e-16	1.0676768381087078e-15	2.4755369352185757e-17	1.0773179362335563e-15	1.1419301821491594e-17	1.4991252384098959e-15	3.9246610141462935e-17	1.4720078839030195e-15	1.643965171254631e-17	3.826041949271766e-16	1.7906612293226363e-16	nan	nan	9.82563451861655e-16	1.97730429817832e-17
55153.300979912834	8.582054131947641e-16	1.8343625966254636e-17	1.0014401401665062e-15	1.3401894367419439e-17	1.3967504452821562e-15	2.010545866483416e-17	4.24400515778089e-16	4.636607287912668e-17	1.4301121129828686e-15	1.505992914443911e-17	1.129104965987673e-15	2.0772505691894264e-16	1.0661115989240683e-15	2.4429126975204444e-17	1.0758380075943463e-15	1.1400600913445906e-17	1.4974773508781723e-15	3.861413065797944e-17	1.4701349727079808e-15	1.6405942406666413e-17	3.8229041951608567e-16	1.798053351266937e-16	nan	nan	9.820029853380703e-16	1.961152035451354e-17
55153.35097991284	8.593525743179509e-16	1.8469039725014325e-17	1.0003903692140886e-15	1.338485665417742e-17	1.39469000637819e-15	2.0011677459859008e-17	4.2420420203586245e-16	4.638366025197142e-17	1.4284781879955693e-15	1.4947213416804183e-17	1.1282734449860982e-15	2.0893918708547642e-16	1.064559814079424e-15	2.4097933661016436e-17	1.0743629598631759e-15	1.1383247571305384e-17	1.4958404182519974e-15	3.7969657123289006e-17	1.4682727689808643e-15	1.637495222366804e-17	3.8198028944717253e-16	1.8050672930414872e-16	nan	nan	9.81447897765899e-16	1.9447854206949706e-17
55153.40097991284	8.605389444448922e-16	1.862234854149604e-17	9.993418632841639e-16	1.3366365011866904e-17	1.3926414751397027e-15	1.991669976948595e-17	4.240087216001112e-16	4.6390508170747e-17	1.4268653378898558e-15	1.4835913965123124e-17	1.1274660934498979e-15	2.1010703893138155e-16	1.0630216186397894e-15	2.376268934650096e-17	1.072892683387619e-15	1.1367160763097412e-17	1.494214248467529e-15	3.731477783171361e-17	1.4664215037653215e-15	1.634654585725828e-17	3.8167377791869163e-16	1.811702001279941e-16	nan	nan	9.808981655459112e-16	1.9282551672660557e-17
55153.45097991284	8.617578770843043e-16	1.8798839195428592e-17	9.982945039575916e-16	1.3346439333081367e-17	1.3906048926770956e-15	1.982064524333634e-17	4.2381394145532374e-16	4.638678336895336e-17	1.4252726334792985e-15	1.4726084911476843e-17	1.126682604749124e-15	2.112283090639969e-16	1.0614971477375238e-15	2.3424362092288147e-17	1.071427068526036e-15	1.1352267587856435e-17	1.4925986495135946e-15	3.665122710009676e-17	1.4645814081326686e-15	1.6320605017271905e-17	3.813708581631193e-16	1.8179564853013388e-16	nan	nan	9.803537651023142e-16	1.9116146360876955e-17
55153.500979912846	8.630027261862696e-16	1.899392496527666e-17	9.972481727193837e-16	1.3325100512827005e-17	1.388580300093479e-15	1.9723637812257916e-17	4.236197285966376e-16	4.637265979039786e-17	1.423699145601932e-15	1.461781056080663e-17	1.125922672545922e-15	2.12302703899569e-16	1.0599865365732891e-15	2.3083992460621505e-17	1.0699660056471508e-15	1.1338503992519404e-17	1.4909934294306471e-15	3.598089899028466e-17	1.4627527131813668e-15	1.6297030418508074e-17	3.810715034466921e-16	1.8238298156169492e-16	nan	nan	9.798146728822889e-16	1.8949198880076305e-17
55153.55097991285	8.642668460399167e-16	1.92032344867491e-17	9.962027508309096e-16	1.3302370526016858e-17	1.3865677385015271e-15	1.9625805584237608e-17	4.2342595001548623e-16	4.6348318422910195e-17	1.422143945136056e-15	1.4511208246911672e-17	1.1251859907890632e-15	2.1332993953950074e-16	1.058489920416788e-15	2.274269790780574e-17	1.0685093851297848e-15	1.132581534888673e-17	1.4893983963087981e-15	3.53058620548622e-17	1.460935650038467e-15	1.6275743381480684e-17	3.807756870688815e-16	1.8293211225408606e-16	nan	nan	9.792808653559526e-16	1.878229721892345e-17
55153.60097991285	8.655435911757893e-16	1.9422677954688488e-17	9.951581199369268e-16	1.3278272418073259e-17	1.384567249028575e-15	1.952728072942978e-17	4.232324727111742e-16	4.631394713725544e-17	1.4206061029923353e-15	1.440643079921913e-17	1.1244722537102208e-15	2.1430974165197258e-16	1.0570074346072424e-15	2.2401677081907478e-17	1.06705709736252e-15	1.1314156886739244e-17	1.4878133582875713e-15	3.4628374987995316e-17	1.4591304498605643e-15	1.6256687040463187e-17	3.8048338236190596e-16	1.8344295948961408e-16	nan	nan	9.787523190163833e-16	1.8616056946585996e-17
55153.650979912854	8.668263162639826e-16	1.9648492924854944e-17	9.941141613627021e-16	1.325283019982485e-17	1.3825788728015504e-15	1.9428199349734674e-17	4.2303916366865293e-16	4.626974049476705e-17	1.4190846901078733e-15	1.4303668585446455e-17	1.1237811558189866e-15	2.152418453594268e-16	1.05553921455426e-15	2.2062213880482527e-17	1.0656090327433505e-15	1.1303493985176807e-17	1.4862381235541211e-15	3.395090297202339e-17	1.4573373438326699e-15	1.623982715512425e-17	3.8019456269024686e-16	1.839154478810621e-16	nan	nan	9.782290103792606e-16	1.8451121191226523e-17
55153.70097991286	8.681083760176038e-16	1.987727274755045e-17	9.93070756625197e-16	1.322606889385998e-17	1.3806026509570761e-15	1.932870131812348e-17	4.2284588988398593e-16	4.6215899554089435e-17	1.4175787774474276e-15	1.4203151099537436e-17	1.1231123918986626e-15	2.161259951305009e-16	1.0540853957389585e-15	2.1725681082715086e-17	1.0641650816797803e-15	1.1293802319958925e-17	1.4846725003422486e-15	3.327613437885871e-17	1.4555565631710443e-15	1.6225152521226578e-17	3.799092014501479e-16	1.8434950765964412e-16	nan	nan	9.777109159829162e-16	1.8288160349503883e-17
55153.75097991286	8.693831250884961e-16	2.010598089650415e-17	9.920277870656535e-16	1.3198014534481275e-17	1.37863862463653e-15	1.922893010561708e-17	4.226525183518477e-16	4.6152631637675735e-17	1.4160874360058414e-15	1.410514803988511e-17	1.1224656570014976e-15	2.1696194467756947e-16	1.0526461137141681e-15	2.1393543321784327e-17	1.0627251345879617e-15	1.1285067867974891e-17	1.4831162969312958e-15	3.2606997320828524e-17	1.4537883391227354e-15	1.621267497864891e-17	3.796272720691166e-16	1.8474507457063676e-16	nan	nan	9.771980123880777e-16	1.8127871476418696e-17
55153.80097991286	8.706439179721564e-16	2.0331954310435622e-17	9.909851342489558e-16	1.3168694054244923e-17	1.376686834988306e-15	1.9129032585232218e-17	4.2245891606228277e-16	4.608015009164841e-17	1.4146097368033327e-15	1.4009969838032232e-17	1.121840646444479e-15	2.1774945685837078e-16	1.0512215041055381e-15	2.106735911073547e-17	1.0612890818928833e-15	1.127728676780481e-17	1.481569321644916e-15	3.194667532620773e-17	1.4520329029660404e-15	1.6202429014357046e-17	3.793487480054365e-16	1.851020897764148e-16	nan	nan	9.766902761777006e-16	1.7970977301194247e-17
