#wls	flux	fluxerr	mangling_mask
3.495410E+03	4.755335E-15	4.610143E-16	1.604960E+00
3.496890E+03	4.744176E-15	4.607987E-16	1.604985E+00
3.498380E+03	4.731411E-15	4.605621E-16	1.605011E+00
3.499860E+03	4.714473E-15	4.602717E-16	1.605036E+00
3.501340E+03	4.698337E-15	4.599935E-16	1.605062E+00
3.502820E+03	4.684447E-15	4.597463E-16	1.605087E+00
3.504300E+03	4.668953E-15	4.594794E-16	1.605113E+00
3.505780E+03	4.666780E-15	4.593876E-16	1.605139E+00
3.507260E+03	4.659471E-15	4.592291E-16	1.605164E+00
3.508740E+03	4.647507E-15	4.590108E-16	1.605190E+00
3.510220E+03	4.632011E-15	4.587481E-16	1.605216E+00
3.511700E+03	4.615070E-15	4.584682E-16	1.605242E+00
3.513180E+03	4.594919E-15	4.581491E-16	1.605268E+00
3.514660E+03	4.586164E-15	4.579765E-16	1.605294E+00
3.516140E+03	4.574680E-15	4.577701E-16	1.605320E+00
3.517620E+03	4.558059E-15	4.575001E-16	1.605346E+00
3.519100E+03	4.545771E-15	4.572858E-16	1.605372E+00
3.520580E+03	4.537497E-15	4.559657E-16	1.605398E+00
3.522060E+03	4.532434E-15	4.563686E-16	1.605424E+00
3.523540E+03	4.516133E-15	4.198582E-16	1.605451E+00
3.525020E+03	4.505290E-15	4.005148E-16	1.605477E+00
3.526500E+03	4.488185E-15	4.038964E-16	1.605503E+00
3.527980E+03	4.478786E-15	3.955269E-16	1.605530E+00
3.529460E+03	4.466658E-15	3.919169E-16	1.605556E+00
3.530940E+03	4.452763E-15	4.109603E-16	1.605583E+00
3.532420E+03	4.439028E-15	4.176296E-16	1.605609E+00
3.533900E+03	4.424651E-15	3.978981E-16	1.605636E+00
3.535380E+03	4.404493E-15	3.939045E-16	1.605663E+00
3.536860E+03	4.388349E-15	3.955400E-16	1.605689E+00
3.538340E+03	4.373971E-15	3.912106E-16	1.605716E+00
3.539820E+03	4.367300E-15	3.810356E-16	1.605743E+00
3.541300E+03	4.357257E-15	3.828166E-16	1.605770E+00
3.542780E+03	4.349783E-15	3.816433E-16	1.605797E+00
3.544260E+03	4.338133E-15	3.721296E-16	1.605824E+00
3.545750E+03	4.330178E-15	4.028606E-16	1.605851E+00
3.547230E+03	4.323667E-15	3.983059E-16	1.605878E+00
3.548710E+03	4.316995E-15	3.943484E-16	1.605905E+00
3.550190E+03	4.307111E-15	4.112078E-16	1.605933E+00
3.551670E+03	4.297388E-15	4.106366E-16	1.605960E+00
3.553150E+03	4.291519E-15	4.090657E-16	1.605987E+00
3.554630E+03	4.285810E-15	4.057313E-16	1.606014E+00
3.556110E+03	4.278496E-15	4.015418E-16	1.606042E+00
3.557590E+03	4.271502E-15	3.902514E-16	1.606069E+00
3.559070E+03	4.263545E-15	3.916791E-16	1.606097E+00
3.560550E+03	4.256711E-15	3.923787E-16	1.606124E+00
3.562030E+03	4.257427E-15	3.927878E-16	1.606152E+00
3.563510E+03	4.251076E-15	3.864315E-16	1.606180E+00
3.564990E+03	4.243600E-15	3.801763E-16	1.606207E+00
3.566470E+03	4.243513E-15	3.782701E-16	1.606235E+00
3.567950E+03	4.235073E-15	3.783927E-16	1.606263E+00
3.569430E+03	4.238520E-15	3.941227E-16	1.606291E+00
3.570910E+03	4.238915E-15	3.933788E-16	1.606319E+00
3.572390E+03	4.235133E-15	3.925080E-16	1.606347E+00
3.573870E+03	4.235689E-15	3.853624E-16	1.606375E+00
3.575350E+03	4.239619E-15	3.862588E-16	1.606403E+00
3.576830E+03	4.242263E-15	3.925615E-16	1.606431E+00
3.578310E+03	4.240892E-15	3.890154E-16	1.606459E+00
3.579790E+03	4.238878E-15	3.743761E-16	1.606488E+00
3.581270E+03	4.239917E-15	3.759288E-16	1.606516E+00
3.582750E+03	4.249631E-15	3.794530E-16	1.606544E+00
