#wls	flux	fluxerr	mangling_mask
3.627240E+03	2.032533E-15	8.298617E-16	1.106622E+00
3.632010E+03	2.065585E-15	5.161223E-16	1.106307E+00
3.636780E+03	2.039673E-15	5.548816E-16	1.105993E+00
3.641550E+03	2.063865E-15	5.725083E-16	1.105682E+00
3.646320E+03	2.064393E-15	6.610015E-16	1.105372E+00
3.651090E+03	2.020721E-15	6.037498E-16	1.105064E+00
3.655860E+03	1.976413E-15	6.496899E-16	1.104759E+00
3.660630E+03	1.953449E-15	5.643023E-16	1.104455E+00
3.665400E+03	1.932931E-15	5.471724E-16	1.104153E+00
3.670170E+03	1.807339E-15	4.388671E-16	1.103854E+00
3.674940E+03	1.705766E-15	4.751669E-16	1.103556E+00
3.679710E+03	1.670446E-15	5.175964E-16	1.103260E+00
3.684480E+03	1.618825E-15	5.288211E-16	1.102967E+00
3.689250E+03	1.597115E-15	5.245947E-16	1.102676E+00
3.694020E+03	1.607720E-15	4.975977E-16	1.102386E+00
3.698790E+03	1.676293E-15	5.540791E-16	1.102099E+00
3.703560E+03	1.737562E-15	4.398520E-16	1.101815E+00
3.708330E+03	1.734032E-15	4.254005E-16	1.101532E+00
3.713100E+03	1.814422E-15	4.471215E-16	1.101252E+00
3.717870E+03	1.878811E-15	4.393569E-16	1.100973E+00
3.722640E+03	1.926111E-15	4.789123E-16	1.100698E+00
3.727410E+03	2.018288E-15	5.493116E-16	1.100424E+00
3.732180E+03	2.066637E-15	6.241609E-16	1.100153E+00
3.736950E+03	2.163582E-15	6.293763E-16	1.099884E+00
3.741720E+03	2.238602E-15	5.673240E-16	1.099618E+00
3.746480E+03	2.340745E-15	4.605588E-16	1.099354E+00
3.751250E+03	2.401187E-15	4.380840E-16	1.099093E+00
3.756020E+03	2.503472E-15	4.683064E-16	1.098833E+00
3.760790E+03	2.569241E-15	4.791357E-16	1.098577E+00
3.765560E+03	2.642344E-15	4.773764E-16	1.098322E+00
3.770330E+03	2.673693E-15	5.709029E-16	1.098071E+00
3.775100E+03	2.729953E-15	6.098254E-16	1.097822E+00
3.779870E+03	2.726377E-15	5.429086E-16	1.097575E+00
3.784640E+03	2.725990E-15	5.414634E-16	1.097331E+00
3.789410E+03	2.712116E-15	5.058196E-16	1.097090E+00
3.794180E+03	2.665568E-15	4.541341E-16	1.096851E+00
3.798950E+03	2.621568E-15	4.772321E-16	1.096615E+00
3.803720E+03	2.577375E-15	5.100911E-16	1.096382E+00
3.808490E+03	2.509419E-15	5.334758E-16	1.096151E+00
3.813260E+03	2.418156E-15	5.484268E-16	1.095924E+00
3.818030E+03	2.358272E-15	5.228692E-16	1.095699E+00
3.822800E+03	2.322410E-15	4.346384E-16	1.095477E+00
3.827570E+03	2.280325E-15	3.730063E-16	1.095257E+00
3.832340E+03	2.220414E-15	3.215221E-16	1.095041E+00
3.837110E+03	2.158342E-15	3.172340E-16	1.094827E+00
3.841880E+03	2.126402E-15	3.653560E-16	1.094616E+00
3.846650E+03	2.081128E-15	3.878543E-16	1.094409E+00
3.851420E+03	2.003488E-15	3.742581E-16	1.094204E+00
3.856190E+03	1.896781E-15	3.468736E-16	1.094002E+00
3.860960E+03	1.803792E-15	3.173964E-16	1.093804E+00
3.865730E+03	1.691265E-15	2.633373E-16	1.093608E+00
3.870500E+03	1.556914E-15	2.691687E-16	1.093416E+00
3.875270E+03	1.444370E-15	2.758886E-16	1.093226E+00
3.880040E+03	1.341925E-15	2.781511E-16	1.093040E+00
3.884810E+03	1.250010E-15	2.731794E-16	1.092857E+00
3.889580E+03	1.179873E-15	2.345936E-16	1.092677E+00
3.894350E+03	1.186346E-15	2.186225E-16	1.092500E+00
3.899120E+03	1.267755E-15	2.625799E-16	1.092327E+00
3.903880E+03	1.406043E-15	2.966566E-16	1.092157E+00
3.908650E+03	1.609048E-15	3.309830E-16	1.091990E+00
3.913420E+03	1.860583E-15	3.819509E-16	1.091827E+00
3.918190E+03	2.146763E-15	3.752295E-16	1.091667E+00
3.922960E+03	2.458082E-15	3.630319E-16	1.091511E+00
3.927730E+03	2.783507E-15	3.655352E-16	1.091357E+00
3.932500E+03	3.118672E-15	4.046560E-16	1.091208E+00
3.937270E+03	3.462811E-15	4.738346E-16	1.091062E+00
3.942040E+03	3.798362E-15	5.424135E-16	1.090919E+00
