#wls	flux	fluxerr	mangling_mask
1.898990E+03	2.479428E-14	9.041892E-15	2.099786E+00
1.901120E+03	2.599373E-14	8.972113E-15	2.099994E+00
1.903250E+03	2.714082E-14	8.855693E-15	2.100195E+00
1.905400E+03	2.775455E-14	8.248050E-15	2.100390E+00
1.907540E+03	2.890183E-14	6.949878E-15	2.100576E+00
1.909700E+03	3.015637E-14	7.237942E-15	2.100757E+00
1.911850E+03	3.137949E-14	8.773190E-15	2.100930E+00
1.914020E+03	3.191986E-14	9.303553E-15	2.101096E+00
1.916190E+03	3.270183E-14	9.018405E-15	2.101255E+00
1.918360E+03	3.380532E-14	9.117405E-15	2.101406E+00
1.920540E+03	3.445280E-14	9.706361E-15	2.101550E+00
1.922730E+03	3.433314E-14	1.013828E-14	2.101686E+00
1.924920E+03	3.442561E-14	9.837458E-15	2.101814E+00
1.927120E+03	3.487739E-14	1.002010E-14	2.101934E+00
1.929320E+03	3.450088E-14	1.038537E-14	2.102046E+00
1.931530E+03	3.400648E-14	1.074085E-14	2.102150E+00
1.933740E+03	3.410473E-14	1.071401E-14	2.102245E+00
1.935960E+03	3.370460E-14	1.084082E-14	2.102333E+00
1.938190E+03	3.327066E-14	1.080815E-14	2.102411E+00
1.940420E+03	3.250857E-14	1.079111E-14	2.102481E+00
1.942660E+03	3.266931E-14	1.000587E-14	2.102543E+00
1.944900E+03	3.260914E-14	9.670826E-15	2.102595E+00
1.947150E+03	3.237432E-14	9.596606E-15	2.102638E+00
1.949400E+03	3.204682E-14	9.955174E-15	2.102672E+00
1.951660E+03	3.208504E-14	9.465141E-15	2.102696E+00
1.953920E+03	3.242591E-14	7.832318E-15	2.102711E+00
1.956190E+03	3.262996E-14	8.112119E-15	2.102717E+00
1.958460E+03	3.274765E-14	8.085697E-15	2.102713E+00
1.960740E+03	3.312591E-14	8.003871E-15	2.102699E+00
1.963030E+03	3.377105E-14	7.105735E-15	2.102674E+00
1.965320E+03	3.429196E-14	7.000993E-15	2.102640E+00
1.967610E+03	3.480637E-14	7.275557E-15	2.102596E+00
1.969910E+03	3.459941E-14	7.164223E-15	2.102541E+00
1.972220E+03	3.459833E-14	7.508881E-15	2.102475E+00
1.974530E+03	3.467486E-14	8.024720E-15	2.102399E+00
1.976850E+03	3.483109E-14	8.006038E-15	2.102311E+00
1.979170E+03	3.485469E-14	8.002995E-15	2.102213E+00
1.981500E+03	3.498741E-14	7.757670E-15	2.102103E+00
1.983830E+03	3.527547E-14	7.464200E-15	2.101983E+00
1.986170E+03	3.529427E-14	7.711704E-15	2.101850E+00
1.988520E+03	3.532967E-14	7.193831E-15	2.101706E+00
1.990860E+03	3.586506E-14	7.202011E-15	2.101550E+00
1.993220E+03	3.625725E-14	7.171345E-15	2.101382E+00
1.995580E+03	3.637601E-14	7.213959E-15	2.101202E+00
1.997940E+03	3.667944E-14	6.815312E-15	2.101010E+00
2.000310E+03	3.634604E-14	6.256204E-15	2.100806E+00
2.002690E+03	3.548313E-14	6.164051E-15	2.100588E+00
2.005070E+03	3.510748E-14	6.050187E-15	2.100358E+00
2.007450E+03	3.501312E-14	5.565539E-15	2.100115E+00
2.009840E+03	3.505295E-14	5.584877E-15	2.099859E+00
2.012240E+03	3.546206E-14	5.760221E-15	2.099589E+00
2.014640E+03	3.573859E-14	5.634878E-15	2.099306E+00
2.017050E+03	3.569785E-14	5.738787E-15	2.099009E+00
2.019460E+03	3.588356E-14	5.238052E-15	2.098699E+00
2.021870E+03	3.606058E-14	5.516111E-15	2.098376E+00
2.024290E+03	3.630234E-14	5.690647E-15	2.098037E+00
2.026720E+03	3.677450E-14	5.641842E-15	2.097684E+00
2.029150E+03	3.717913E-14	5.693626E-15	2.097317E+00
2.031590E+03	3.740511E-14	5.736411E-15	2.096934E+00
2.034030E+03	3.765171E-14	5.756458E-15	2.096537E+00
2.036480E+03	3.823331E-14	5.816966E-15	2.096125E+00
2.038930E+03	3.923774E-14	5.677820E-15	2.095697E+00
2.041380E+03	4.002358E-14	5.713708E-15	2.095256E+00
2.043850E+03	4.067046E-14	5.611818E-15	2.094796E+00
2.046310E+03	4.154298E-14	5.492434E-15	2.094323E+00
2.048780E+03	4.220538E-14	5.469271E-15	2.093833E+00
2.051260E+03	4.272895E-14	5.280986E-15	2.093325E+00
2.053740E+03	4.316824E-14	5.055659E-15	2.092802E+00
2.056230E+03	4.367178E-14	4.857666E-15	2.092262E+00
2.058720E+03	4.437554E-14	4.879367E-15	2.091706E+00
2.061220E+03	4.490077E-14	4.850224E-15	2.091131E+00
2.063720E+03	4.549225E-14	4.690440E-15	2.090541E+00
2.066220E+03	4.599108E-14	4.761309E-15	2.089934E+00
2.068740E+03	4.634706E-14	4.768195E-15	2.089305E+00
2.071250E+03	4.701371E-14	4.794323E-15	2.088663E+00
2.073770E+03	4.758346E-14	4.812782E-15	2.088001E+00
2.076300E+03	4.806888E-14	4.822863E-15	2.087319E+00
2.078830E+03	4.842212E-14	4.947320E-15	2.086621E+00
2.081360E+03	4.883311E-14	4.922029E-15	2.085904E+00
2.083910E+03	4.918487E-14	5.141733E-15	2.085165E+00
2.086450E+03	4.957145E-14	5.222359E-15	2.084410E+00
2.089000E+03	5.002807E-14	5.271677E-15	2.083635E+00
2.091560E+03	5.087749E-14	5.301842E-15	2.082838E+00
2.094120E+03	5.166540E-14	5.401244E-15	2.082023E+00
2.096680E+03	5.217125E-14	5.361285E-15	2.081189E+00
2.099250E+03	5.242232E-14	5.293237E-15	2.080333E+00
2.101820E+03	5.269763E-14	4.941999E-15	2.079458E+00
2.104400E+03	5.302201E-14	5.055278E-15	2.078561E+00
2.106990E+03	5.324576E-14	5.498369E-15	2.077640E+00
2.109570E+03	5.366410E-14	5.584940E-15	2.076704E+00
2.112170E+03	5.399830E-14	5.568716E-15	2.075740E+00
2.114760E+03	5.430891E-14	5.618267E-15	2.074760E+00
2.117370E+03	5.469520E-14	5.691963E-15	2.073752E+00
2.119970E+03	5.506614E-14	6.083721E-15	2.072727E+00
2.122580E+03	5.541324E-14	6.010102E-15	2.071678E+00
2.125200E+03	5.572408E-14	5.946547E-15	2.070603E+00
2.127820E+03	5.606296E-14	5.825307E-15	2.069508E+00
2.130450E+03	5.627045E-14	5.716514E-15	2.068386E+00
2.133080E+03	5.628897E-14	5.685422E-15	2.067243E+00
2.135710E+03	5.657336E-14	5.681305E-15	2.066079E+00
2.138350E+03	5.679266E-14	5.564830E-15	2.064887E+00
2.141000E+03	5.691598E-14	5.522615E-15	2.063669E+00
2.143650E+03	5.705500E-14	5.343338E-15	2.062428E+00
2.146300E+03	5.714370E-14	5.452263E-15	2.061164E+00
2.148960E+03	5.703785E-14	5.383369E-15	2.059872E+00
2.151620E+03	5.696438E-14	5.365886E-15	2.058557E+00
2.154290E+03	5.672147E-14	5.325909E-15	2.057213E+00
2.156960E+03	5.637128E-14	4.716497E-15	2.055845E+00
2.159640E+03	5.592414E-14	4.687603E-15	2.054448E+00
2.162320E+03	5.543173E-14	4.745706E-15	2.053027E+00
2.165000E+03	5.512393E-14	4.935905E-15	2.051581E+00
2.167690E+03	5.459634E-14	4.855502E-15	2.050105E+00
2.170380E+03	5.405240E-14	4.787099E-15	2.048603E+00
2.173080E+03	5.358003E-14	4.752661E-15	2.047071E+00
2.175790E+03	5.331000E-14	4.770624E-15	2.045507E+00
2.178490E+03	5.301118E-14	4.959709E-15	2.043923E+00
2.181210E+03	5.283636E-14	4.796991E-15	2.042301E+00
2.183920E+03	5.282039E-14	4.493447E-15	2.040658E+00
2.186640E+03	5.293198E-14	4.482431E-15	2.038982E+00
2.189370E+03	5.301597E-14	4.265329E-15	2.037274E+00
2.192100E+03	5.310309E-14	4.369747E-15	2.035537E+00
2.194830E+03	5.344756E-14	4.358594E-15	2.033773E+00
