#wls	flux	flux_err
3649.9952	1.1533e-17	3.1147e-20
3651.2709	1.1545e-17	3.1147e-20
3652.5366	1.1555e-17	3.1147e-20
3653.8123	1.1564e-17	3.1147e-20
3655.0779	1.1574e-17	3.1147e-20
3656.3536	1.1586e-17	3.1147e-20
3657.6294	1.1599e-17	3.1147e-20
3658.8950	1.1613e-17	3.1147e-20
3660.1707	1.1629e-17	3.1147e-20
3661.4364	1.1646e-17	3.1147e-20
3662.7121	1.1664e-17	3.1147e-20
3663.9777	1.1683e-17	3.1147e-20
3665.2534	1.1700e-17	3.1147e-20
3666.5191	1.1716e-17	3.1147e-20
3667.7948	1.1730e-17	3.1147e-20
3669.0604	1.1743e-17	3.1147e-20
3670.3261	1.1755e-17	3.1147e-20
3671.6118	1.1767e-17	3.1147e-20
3672.8775	1.1777e-17	3.1147e-20
3674.1532	1.1785e-17	3.1147e-20
3675.4189	1.1791e-17	3.1110e-20
3676.6946	1.1798e-17	3.0973e-20
3677.9602	1.1804e-17	3.0805e-20
3679.2259	1.1809e-17	3.0830e-20
3680.5016	1.1811e-17	3.1174e-20
3681.7672	1.1811e-17	3.1224e-20
3683.0429	1.1812e-17	3.1225e-20
3684.3086	1.1811e-17	3.0377e-20
3685.5943	1.1808e-17	2.6817e-20
3686.8600	1.1805e-17	2.3168e-20
3688.1257	1.1800e-17	2.2734e-20
3689.4014	1.1793e-17	2.2803e-20
3690.6670	1.1784e-17	2.2131e-20
3691.9427	1.1774e-17	2.1362e-20
3693.2084	1.1763e-17	2.0383e-20
3694.4841	1.1749e-17	1.9299e-20
3695.7497	1.1736e-17	1.8244e-20
3697.0154	1.1724e-17	1.7737e-20
3698.2911	1.1710e-17	1.7611e-20
3699.5568	1.1694e-17	1.7608e-20
3700.8425	1.1676e-17	1.7592e-20
3702.1082	1.1655e-17	1.7516e-20
3703.3839	1.1633e-17	1.7921e-20
3704.6495	1.1611e-17	1.8762e-20
3705.9152	1.1590e-17	1.9346e-20
3707.1909	1.1569e-17	1.9687e-20
3708.4565	1.1548e-17	2.0007e-20
3709.7322	1.1526e-17	2.0308e-20
3710.9979	1.1502e-17	2.0418e-20
3712.2736	1.1477e-17	2.0411e-20
3713.5393	1.1452e-17	2.0434e-20
3714.8250	1.1427e-17	2.0602e-20
3716.0907	1.1402e-17	2.0631e-20
3717.3563	1.1377e-17	2.0352e-20
3718.6320	1.1351e-17	2.0193e-20
3719.8977	1.1323e-17	2.0192e-20
3721.1734	1.1295e-17	1.9464e-20
3722.4390	1.1267e-17	1.8755e-20
3723.7147	1.1239e-17	1.8593e-20
3724.9804	1.1210e-17	1.8598e-20
3726.2461	1.1180e-17	1.8559e-20
3727.5218	1.1152e-17	1.8625e-20
3728.7975	1.1125e-17	1.8442e-20
3730.0732	1.1098e-17	1.7273e-20
3731.3388	1.1074e-17	1.6316e-20
3732.6145	1.1054e-17	1.6304e-20
3733.8802	1.1033e-17	1.6149e-20
3735.1458	1.1004e-17	1.6177e-20
3736.4215	1.0966e-17	1.6039e-20
3737.6872	1.0924e-17	1.5589e-20
3738.9629	1.0889e-17	1.5377e-20
3740.2286	1.0861e-17	1.5323e-20
3741.5043	1.0839e-17	1.5308e-20
3742.7800	1.0820e-17	1.5308e-20
3744.0456	1.0802e-17	1.5298e-20
3745.3213	1.0787e-17	1.5176e-20
3746.5870	1.0773e-17	1.4822e-20
3747.8627	1.0760e-17	1.4618e-20
3749.1283	1.0746e-17	1.4638e-20
3750.4040	1.0731e-17	1.4606e-20
3751.6697	1.0717e-17	1.4638e-20
3752.9354	1.0705e-17	1.4566e-20
3754.2111	1.0693e-17	1.4205e-20
