#wls	flux	flux_err
3700.0000	1.9741e-15	2.3962e-16
3701.2700	1.9645e-15	2.3962e-16
3702.5400	1.9509e-15	2.3962e-16
3703.8100	1.9346e-15	2.3962e-16
3705.0800	1.9187e-15	2.3962e-16
3706.3500	1.9053e-15	2.3962e-16
3707.6200	1.8938e-15	2.3962e-16
3708.8900	1.8825e-15	2.3962e-16
3710.1600	1.8709e-15	2.3962e-16
3711.4300	1.8598e-15	2.3962e-16
3712.7000	1.8490e-15	2.3962e-16
3713.9700	1.8375e-15	2.3962e-16
3715.2400	1.8249e-15	2.3962e-16
3716.5100	1.8121e-15	2.3962e-16
3717.7700	1.8003e-15	2.3962e-16
3719.0400	1.7890e-15	2.3962e-16
3720.3100	1.7773e-15	2.3962e-16
3721.5800	1.7649e-15	2.3962e-16
3722.8500	1.7518e-15	2.3962e-16
3724.1200	1.7391e-15	2.3962e-16
3725.3900	1.7274e-15	2.3961e-16
3726.6600	1.7183e-15	2.3933e-16
3727.9300	1.7129e-15	2.3442e-16
3729.2000	1.7097e-15	2.1282e-16
3730.4700	1.7052e-15	1.8139e-16
3731.7400	1.6976e-15	1.7031e-16
3733.0100	1.6887e-15	1.7149e-16
3734.2800	1.6816e-15	1.7195e-16
3735.5500	1.6766e-15	1.7165e-16
3736.8200	1.6721e-15	1.7121e-16
3738.0900	1.6658e-15	1.7145e-16
3739.3600	1.6566e-15	1.6992e-16
3740.6300	1.6451e-15	1.6358e-16
3741.9000	1.6335e-15	1.5845e-16
3743.1700	1.6234e-15	1.5926e-16
3744.4400	1.6148e-15	1.5705e-16
3745.7100	1.6076e-15	1.5072e-16
3746.9800	1.6014e-15	1.4573e-16
3748.2500	1.5962e-15	1.4407e-16
3749.5200	1.5913e-15	1.4083e-16
3750.7800	1.5868e-15	1.3294e-16
3752.0500	1.5834e-15	1.3103e-16
3753.3200	1.5815e-15	1.2757e-16
3754.5900	1.5804e-15	1.1408e-16
3755.8600	1.5792e-15	1.1288e-16
3757.1300	1.5778e-15	1.1393e-16
3758.4000	1.5762e-15	1.1511e-16
3759.6700	1.5744e-15	1.1958e-16
3760.9400	1.5720e-15	1.2044e-16
3762.2100	1.5691e-15	1.1782e-16
3763.4800	1.5660e-15	1.1765e-16
3764.7500	1.5638e-15	1.2259e-16
3766.0200	1.5639e-15	1.2508e-16
3767.2900	1.5656e-15	1.2469e-16
3768.5600	1.5679e-15	1.2463e-16
3769.8300	1.5710e-15	1.2997e-16
3771.1000	1.5755e-15	1.4740e-16
3772.3700	1.5803e-15	1.7147e-16
3773.6400	1.5838e-15	1.9157e-16
3774.9100	1.5864e-15	2.0288e-16
3776.1800	1.5900e-15	2.0547e-16
3777.4500	1.5951e-15	2.0633e-16
3778.7200	1.6011e-15	2.1488e-16
3779.9900	1.6070e-15	2.2310e-16
3781.2600	1.6116e-15	2.2511e-16
3782.5300	1.6149e-15	2.2524e-16
3783.8000	1.6186e-15	2.2528e-16
3785.0600	1.6245e-15	2.2532e-16
3786.3300	1.6330e-15	2.2531e-16
3787.6000	1.6429e-15	2.2467e-16
3788.8700	1.6527e-15	2.2382e-16
3790.1400	1.6618e-15	2.2493e-16
3791.4100	1.6698e-15	2.2668e-16
3792.6800	1.6775e-15	2.2751e-16
3793.9500	1.6857e-15	2.2806e-16
3795.2200	1.6943e-15	2.2782e-16
3796.4900	1.7026e-15	2.2800e-16
3797.7600	1.7104e-15	2.3130e-16
3799.0300	1.7180e-15	2.3689e-16
3800.3000	1.7250e-15	2.4207e-16
3801.5700	1.7293e-15	2.4369e-16
3802.8400	1.7300e-15	2.4394e-16
3804.1100	1.7301e-15	2.4938e-16
3805.3800	1.7332e-15	2.5422e-16
3806.6500	1.7389e-15	2.5276e-16
3807.9200	1.7443e-15	2.4890e-16
3809.1900	1.7490e-15	2.4675e-16
3810.4600	1.7541e-15	2.5040e-16
3811.7300	1.7595e-15	2.5566e-16
3813.0000	1.7646e-15	2.5636e-16
3814.2700	1.7713e-15	2.5546e-16
3815.5400	1.7804e-15	2.5899e-16
3816.8100	1.7901e-15	2.6488e-16
3818.0700	1.7982e-15	2.6689e-16
3819.3400	1.8043e-15	2.5968e-16
3820.6100	1.8093e-15	2.4332e-16
3821.8800	1.8146e-15	2.2354e-16
