#wls	flux	flux_err
3800.7993	1.1393e-16	3.8806e-18
3802.4969	1.1389e-16	3.8806e-18
3804.1945	1.1389e-16	3.8806e-18
3805.8921	1.1393e-16	3.8806e-18
3807.5897	1.1400e-16	3.8806e-18
3809.2872	1.1405e-16	3.8806e-18
3810.9848	1.1412e-16	3.8806e-18
3812.6824	1.1431e-16	3.8806e-18
3814.3800	1.1459e-16	3.8806e-18
3816.0776	1.1492e-16	3.8806e-18
3817.7752	1.1530e-16	3.8806e-18
3819.4728	1.1568e-16	3.8806e-18
3821.1704	1.1598e-16	3.8806e-18
3822.8679	1.1624e-16	3.8806e-18
3824.5655	1.1644e-16	3.8806e-18
3826.2631	1.1657e-16	3.8795e-18
3827.9607	1.1664e-16	3.8828e-18
3829.6583	1.1669e-16	3.8583e-18
3831.3559	1.1669e-16	3.6787e-18
3833.0535	1.1662e-16	3.5615e-18
3834.7511	1.1662e-16	3.6078e-18
3836.4487	1.1671e-16	3.7029e-18
3838.1462	1.1684e-16	3.8704e-18
3839.8438	1.1701e-16	3.9656e-18
3841.5414	1.1721e-16	3.9146e-18
3843.2390	1.1743e-16	3.7520e-18
3844.9366	1.1765e-16	3.6554e-18
3846.6342	1.1785e-16	3.6816e-18
3848.3318	1.1810e-16	3.9303e-18
3850.0294	1.1841e-16	4.1783e-18
3851.7270	1.1866e-16	4.2275e-18
3853.4245	1.1885e-16	4.2246e-18
3855.1221	1.1906e-16	4.2918e-18
3856.8197	1.1930e-16	4.3343e-18
3858.5173	1.1956e-16	4.3390e-18
3860.2149	1.1981e-16	4.5951e-18
3861.9125	1.2006e-16	4.8359e-18
3863.6101	1.2037e-16	4.8755e-18
3865.3077	1.2062e-16	4.8464e-18
3867.0052	1.2075e-16	4.7786e-18
3868.7028	1.2092e-16	4.9566e-18
3870.4004	1.2122e-16	5.2047e-18
3872.0980	1.2153e-16	5.4063e-18
3873.7956	1.2188e-16	5.6330e-18
3875.4932	1.2232e-16	5.8275e-18
3877.1908	1.2278e-16	5.9193e-18
3878.8884	1.2323e-16	5.9223e-18
3880.5860	1.2373e-16	5.9278e-18
