#wls	flux	flux_err
3649.9952	1.2395e-16	1.8326e-18
3651.2709	1.2392e-16	1.8326e-18
3652.5366	1.2389e-16	1.8326e-18
3653.8123	1.2384e-16	1.8326e-18
3655.0779	1.2377e-16	1.8326e-18
3656.3536	1.2368e-16	1.8326e-18
3657.6193	1.2357e-16	1.8326e-18
3658.8950	1.2348e-16	1.8326e-18
3660.1707	1.2340e-16	1.8326e-18
3661.4364	1.2333e-16	1.8326e-18
3662.7121	1.2329e-16	1.8326e-18
3663.9777	1.2325e-16	1.8326e-18
3665.2534	1.2321e-16	1.8326e-18
3666.5191	1.2315e-16	1.8326e-18
3667.7948	1.2308e-16	1.8326e-18
3669.0604	1.2299e-16	1.8326e-18
3670.3261	1.2289e-16	1.8326e-18
3671.6018	1.2278e-16	1.8326e-18
3672.8675	1.2269e-16	1.8326e-18
3674.1532	1.2261e-16	1.8326e-18
3675.4189	1.2252e-16	1.8950e-18
3676.6946	1.2243e-16	1.9310e-18
3677.9602	1.2232e-16	1.9078e-18
3679.2259	1.2219e-16	1.8709e-18
3680.5016	1.2206e-16	1.8667e-18
3681.7672	1.2193e-16	1.8656e-18
3683.0429	1.2180e-16	1.8626e-18
3684.3086	1.2168e-16	1.8589e-18
3685.5843	1.2155e-16	1.8588e-18
3686.8500	1.2139e-16	1.8649e-18
3688.1156	1.2122e-16	1.8690e-18
3689.3913	1.2102e-16	1.8563e-18
3690.6670	1.2081e-16	1.7858e-18
3691.9427	1.2059e-16	1.6904e-18
3693.2084	1.2033e-16	1.6714e-18
3694.4841	1.2007e-16	1.7013e-18
3695.7497	1.1981e-16	1.7194e-18
3697.0154	1.1957e-16	1.7218e-18
3698.2911	1.1933e-16	1.6576e-18
3699.5568	1.1908e-16	1.5711e-18
3700.8325	1.1880e-16	1.5548e-18
3702.0981	1.1853e-16	1.5573e-18
3703.3738	1.1825e-16	1.5353e-18
3704.6395	1.1795e-16	1.4653e-18
3705.9152	1.1764e-16	1.4351e-18
3707.1909	1.1732e-16	1.4839e-18
3708.4565	1.1702e-16	1.5733e-18
3709.7322	1.1670e-16	1.6633e-18
3710.9979	1.1638e-16	1.7337e-18
3712.2736	1.1605e-16	1.7594e-18
3713.5393	1.1570e-16	1.7540e-18
3714.8150	1.1535e-16	1.7493e-18
3716.0806	1.1501e-16	1.7497e-18
3717.3463	1.1468e-16	1.7492e-18
3718.6220	1.1437e-16	1.7503e-18
3719.8876	1.1405e-16	1.7385e-18
3721.1734	1.1371e-16	1.7056e-18
3722.4390	1.1336e-16	1.6654e-18
3723.7147	1.1302e-16	1.6040e-18
3724.9804	1.1268e-16	1.5118e-18
3726.2461	1.1235e-16	1.3877e-18
3727.5218	1.1199e-16	1.2894e-18
3728.7874	1.1162e-16	1.2557e-18
3730.0631	1.1124e-16	1.2490e-18
3731.3288	1.1088e-16	1.2440e-18
3732.6045	1.1056e-16	1.2305e-18
3733.8701	1.1026e-16	1.2404e-18
3735.1358	1.0997e-16	1.3004e-18
3736.4115	1.0968e-16	1.3678e-18
3737.6872	1.0938e-16	1.4162e-18
3738.9629	1.0910e-16	1.4450e-18
3740.2286	1.0885e-16	1.4606e-18
3741.5043	1.0863e-16	1.4616e-18
3742.7699	1.0842e-16	1.4360e-18
3744.0356	1.0821e-16	1.4124e-18
3745.3113	1.0800e-16	1.4185e-18
3746.5769	1.0778e-16	1.4225e-18
3747.8526	1.0759e-16	1.4250e-18
3749.1183	1.0745e-16	1.4274e-18
3750.3940	1.0735e-16	1.4112e-18
3751.6597	1.0724e-16	1.3888e-18
3752.9354	1.0712e-16	1.3693e-18
3754.2111	1.0702e-16	1.3704e-18
3755.4767	1.0696e-16	1.3787e-18
3756.7524	1.0691e-16	1.3508e-18
3758.0181	1.0686e-16	1.2760e-18
3759.2938	1.0682e-16	1.1836e-18
3760.5594	1.0681e-16	1.1050e-18
3761.8251	1.0681e-16	1.0708e-18
3763.1008	1.0681e-16	1.0688e-18
3764.3664	1.0680e-16	1.0714e-18
3765.6422	1.0679e-16	1.0883e-18
3766.9078	1.0681e-16	1.1013e-18
3768.1835	1.0686e-16	1.1003e-18
3769.4592	1.0692e-16	1.0907e-18
3770.7349	1.0696e-16	1.0290e-18
3772.0006	1.0698e-16	9.5389e-19
3773.2662	1.0698e-16	9.3492e-19
3774.5419	1.0698e-16	9.5105e-19
3775.8076	1.0698e-16	9.6945e-19
3777.0833	1.0698e-16	9.8268e-19
3778.3490	1.0698e-16	9.8461e-19
3779.6247	1.0701e-16	9.7749e-19
3780.8903	1.0705e-16	9.7379e-19
3782.1560	1.0710e-16	9.9793e-19
3783.4317	1.0715e-16	1.0134e-18
3784.7074	1.0718e-16	9.7608e-19
3785.9831	1.0723e-16	9.1363e-19
3787.2487	1.0730e-16	8.6108e-19
3788.5244	1.0737e-16	8.2807e-19
3789.7901	1.0744e-16	8.1408e-19
3791.0557	1.0750e-16	8.1935e-19
3792.3315	1.0758e-16	8.2049e-19
3793.5971	1.0767e-16	8.1175e-19
3794.8728	1.0778e-16	7.6826e-19
3796.1385	1.0788e-16	7.5027e-19
3797.4142	1.0798e-16	7.4366e-19
3798.6798	1.0806e-16	7.0690e-19
3799.9555	1.0812e-16	6.9307e-19
3801.2312	1.0816e-16	7.1443e-19
3802.4969	1.0820e-16	7.1914e-19
3803.7726	1.0824e-16	6.8547e-19
3805.0383	1.0828e-16	6.7738e-19
3806.3140	1.0833e-16	6.7703e-19
3807.5796	1.0842e-16	6.8077e-19
3808.8453	1.0852e-16	6.6303e-19
3810.1210	1.0865e-16	6.4231e-19
3811.3866	1.0877e-16	6.3614e-19
3812.6623	1.0887e-16	6.5733e-19
3813.9280	1.0894e-16	6.7143e-19
3815.2037	1.0901e-16	6.5069e-19
3816.4794	1.0908e-16	6.3469e-19
3817.7450	1.0916e-16	6.3316e-19
3819.0208	1.0925e-16	6.1581e-19
3820.2864	1.0936e-16	6.3335e-19
3821.5621	1.0949e-16	6.5855e-19
3822.8278	1.0963e-16	6.4940e-19
3824.1035	1.0977e-16	6.3968e-19
3825.3691	1.0992e-16	6.4195e-19
3826.6348	1.1006e-16	6.4172e-19
3827.9105	1.1021e-16	6.4322e-19
3829.1761	1.1036e-16	6.4326e-19
3830.4518	1.1051e-16	6.3008e-19
3831.7276	1.1066e-16	5.9269e-19
3833.0033	1.1081e-16	5.6336e-19
3834.2689	1.1097e-16	5.5866e-19
3835.5446	1.1111e-16	5.6496e-19
3836.8103	1.1124e-16	5.7924e-19
3838.0759	1.1138e-16	5.8480e-19
3839.3516	1.1153e-16	5.8130e-19
3840.6173	1.1169e-16	5.6563e-19
3841.8930	1.1186e-16	5.6429e-19
3843.1586	1.1204e-16	5.5975e-19
3844.4343	1.1224e-16	5.5444e-19
3845.7000	1.1246e-16	5.5651e-19
3846.9657	1.1268e-16	5.5672e-19
3848.2514	1.1288e-16	5.5711e-19
3849.5171	1.1305e-16	5.5588e-19
3850.7928	1.1323e-16	5.2616e-19
3852.0584	1.1341e-16	4.9965e-19
3853.3341	1.1359e-16	5.0067e-19
3854.5998	1.1376e-16	4.9566e-19
3855.8654	1.1393e-16	5.0438e-19
3857.1411	1.1412e-16	5.0130e-19
3858.4068	1.1432e-16	5.0284e-19
3859.6825	1.1451e-16	5.1401e-19
3860.9482	1.1470e-16	5.4417e-19
3862.2239	1.1489e-16	5.3876e-19
3863.4996	1.1508e-16	5.2462e-19
3864.7652	1.1529e-16	5.3392e-19
3866.0409	1.1552e-16	5.3615e-19
3867.3066	1.1575e-16	5.3615e-19
3868.5823	1.1596e-16	5.2897e-19
3869.8479	1.1617e-16	4.9851e-19
3871.1236	1.1637e-16	4.6011e-19
3872.3893	1.1658e-16	4.5501e-19
3873.6550	1.1680e-16	4.5173e-19
3874.9307	1.1702e-16	4.2885e-19
3876.1963	1.1724e-16	4.2820e-19
3877.4720	1.1746e-16	4.6071e-19
3878.7377	1.1769e-16	4.7855e-19
3880.0234	1.1794e-16	4.7593e-19
3881.2891	1.1821e-16	4.9445e-19
3882.5648	1.1851e-16	5.4594e-19
3883.8304	1.1880e-16	5.8581e-19
3885.0961	1.1907e-16	6.0410e-19
3886.3718	1.1933e-16	6.1345e-19
3887.6375	1.1960e-16	6.3389e-19
3888.9132	1.1989e-16	6.5028e-19
3890.1788	1.2017e-16	6.5303e-19
3891.4545	1.2046e-16	6.5433e-19
3892.7202	1.2077e-16	6.5346e-19
3893.9858	1.2109e-16	6.5226e-19
3895.2716	1.2143e-16	6.5496e-19
3896.5372	1.2176e-16	6.6598e-19
3897.8130	1.2210e-16	6.7734e-19
3899.0786	1.2244e-16	6.8085e-19
3900.3543	1.2277e-16	6.8117e-19
3901.6200	1.2308e-16	6.7783e-19
3902.8856	1.2338e-16	6.7847e-19
3904.1613	1.2370e-16	6.7878e-19
3905.4270	1.2403e-16	6.7160e-19
3906.7027	1.2434e-16	6.7160e-19
3907.9684	1.2465e-16	6.7180e-19
3909.2440	1.2497e-16	6.6093e-19
3910.5197	1.2530e-16	6.4539e-19
3911.7854	1.2563e-16	6.3982e-19
3913.0611	1.2595e-16	6.4691e-19
3914.3268	1.2625e-16	6.4951e-19
3915.6025	1.2657e-16	6.6267e-19
3916.8681	1.2688e-16	6.7934e-19
3918.1438	1.2719e-16	6.9965e-19
3919.4095	1.2748e-16	7.2842e-19
3920.6751	1.2776e-16	7.6125e-19
3921.9509	1.2802e-16	7.7959e-19
3923.2165	1.2827e-16	7.8320e-19
3924.4922	1.2852e-16	7.8287e-19
3925.7579	1.2876e-16	7.7863e-19
3927.0436	1.2900e-16	7.6331e-19
3928.3093	1.2922e-16	7.6825e-19
3929.5850	1.2943e-16	7.9148e-19
3930.8506	1.2963e-16	7.8586e-19
3932.1163	1.2981e-16	7.5214e-19
3933.3920	1.2999e-16	7.2913e-19
