#wls	flux	flux_err
3901.2000	3.2738e-16	6.4034e-17
3902.4700	3.2918e-16	6.4034e-17
3903.7400	3.3083e-16	6.4034e-17
3905.0100	3.3211e-16	6.4034e-17
3906.2800	3.3287e-16	6.4034e-17
3907.5500	3.3330e-16	6.4034e-17
3908.8300	3.3328e-16	6.4034e-17
3910.1000	3.3276e-16	6.4034e-17
3911.3700	3.3226e-16	6.4034e-17
3912.6400	3.3206e-16	6.4034e-17
3913.9100	3.3223e-16	6.4034e-17
3915.1800	3.3306e-16	6.4034e-17
3916.4500	3.3460e-16	6.4034e-17
3917.7200	3.3648e-16	6.4034e-17
3918.9900	3.3827e-16	6.4034e-17
3920.2600	3.3951e-16	6.4034e-17
3921.5300	3.3989e-16	6.4034e-17
3922.8000	3.3971e-16	6.4034e-17
3924.0700	3.3942e-16	6.4034e-17
3925.3400	3.3932e-16	6.4034e-17
3926.6100	3.3955e-16	6.5573e-17
3927.8800	3.4020e-16	6.8051e-17
3929.1600	3.4083e-16	6.8984e-17
3930.4300	3.4093e-16	6.7453e-17
3931.7000	3.4068e-16	6.4299e-17
3932.9700	3.4045e-16	5.8347e-17
3934.2400	3.4034e-16	5.1958e-17
3935.5100	3.4062e-16	4.9243e-17
3936.7800	3.4126e-16	4.9053e-17
3938.0500	3.4186e-16	5.0087e-17
3939.3200	3.4244e-16	5.1760e-17
3940.5900	3.4308e-16	5.1896e-17
3941.8600	3.4338e-16	5.1735e-17
3943.1300	3.4354e-16	5.2355e-17
3944.4000	3.4413e-16	5.4532e-17
3945.6700	3.4505e-16	5.6720e-17
3946.9400	3.4592e-16	5.7439e-17
3948.2100	3.4677e-16	5.8394e-17
3949.4800	3.4756e-16	5.9854e-17
3950.7600	3.4800e-16	5.9880e-17
3952.0300	3.4825e-16	5.9656e-17
3953.3000	3.4860e-16	6.0196e-17
3954.5700	3.4896e-16	6.0891e-17
3955.8400	3.4916e-16	6.1638e-17
3957.1100	3.4928e-16	6.2463e-17
3958.3800	3.4942e-16	6.3092e-17
3959.6500	3.4957e-16	6.2662e-17
3960.9200	3.4970e-16	6.1561e-17
3962.1900	3.5026e-16	6.0764e-17
3963.4600	3.5150e-16	6.0098e-17
3964.7300	3.5299e-16	6.0479e-17
3966.0000	3.5453e-16	6.1802e-17
3967.2700	3.5638e-16	6.2556e-17
3968.5400	3.5822e-16	6.2970e-17
3969.8100	3.5962e-16	6.3069e-17
3971.0900	3.6086e-16	6.2958e-17
3972.3600	3.6217e-16	6.2510e-17
3973.6300	3.6342e-16	6.1880e-17
3974.9000	3.6466e-16	6.2548e-17
3976.1700	3.6603e-16	6.3457e-17
3977.4400	3.6721e-16	6.2825e-17
3978.7100	3.6789e-16	6.3406e-17
3979.9800	3.6808e-16	6.4411e-17
3981.2500	3.6792e-16	6.4053e-17
3982.5200	3.6758e-16	6.3801e-17
3983.7900	3.6717e-16	6.3837e-17
3985.0600	3.6678e-16	6.4020e-17
3986.3300	3.6646e-16	6.4555e-17
3987.6000	3.6614e-16	6.4758e-17
3988.8700	3.6570e-16	6.4177e-17
3990.1400	3.6526e-16	6.3816e-17
3991.4100	3.6497e-16	6.5291e-17
3992.6900	3.6485e-16	6.8180e-17
3993.9600	3.6493e-16	7.0446e-17
3995.2300	3.6518e-16	7.1227e-17
3996.5000	3.6546e-16	7.0921e-17
3997.7700	3.6582e-16	7.0221e-17
3999.0400	3.6621e-16	6.8652e-17
4000.3100	3.6651e-16	6.6853e-17
4001.5800	3.6697e-16	6.5023e-17
4002.8500	3.6766e-16	6.2976e-17
4004.1200	3.6890e-16	6.0980e-17
4005.3900	3.7047e-16	5.9396e-17
4006.6600	3.7230e-16	5.8673e-17
4007.9300	3.7455e-16	5.8307e-17
4009.2000	3.7691e-16	5.8391e-17
4010.4700	3.7912e-16	5.8242e-17
4011.7400	3.8128e-16	5.7870e-17
4013.0200	3.8379e-16	5.7959e-17
4014.2900	3.8708e-16	5.8194e-17
4015.5600	3.9115e-16	5.8027e-17
4016.8300	3.9563e-16	5.8766e-17
4018.1000	4.0048e-16	6.0125e-17
4019.3700	4.0543e-16	6.0605e-17
4020.6400	4.0974e-16	6.0602e-17
4021.9100	4.1343e-16	6.0585e-17
4023.1800	4.1669e-16	6.0552e-17
4024.4500	4.1923e-16	5.9388e-17
4025.7200	4.2134e-16	5.7326e-17
4026.9900	4.2365e-16	5.5438e-17
4028.2600	4.2619e-16	5.2715e-17
4029.5300	4.2895e-16	5.0473e-17
4030.8000	4.3197e-16	4.9911e-17
4032.0700	4.3501e-16	5.0319e-17
4033.3400	4.3780e-16	5.1443e-17
4034.6200	4.4042e-16	5.2439e-17
4035.8900	4.4318e-16	5.3572e-17
4037.1600	4.4644e-16	5.3977e-17
4038.4300	4.5005e-16	5.3887e-17
4039.7000	4.5378e-16	5.3840e-17
4040.9700	4.5732e-16	5.1986e-17
4042.2400	4.6038e-16	4.8729e-17
4043.5100	4.6288e-16	4.5350e-17
4044.7800	4.6503e-16	4.3157e-17
4046.0500	4.6689e-16	4.4372e-17
4047.3200	4.6823e-16	4.7384e-17
4048.5900	4.6885e-16	5.0538e-17
4049.8600	4.6895e-16	5.4180e-17
4051.1300	4.6833e-16	5.9094e-17
4052.4000	4.6677e-16	6.3380e-17
4053.6700	4.6498e-16	6.5877e-17
4054.9500	4.6341e-16	6.7246e-17
4056.2200	4.6142e-16	6.7410e-17
4057.4900	4.5918e-16	6.6980e-17
4058.7600	4.5767e-16	6.6305e-17
4060.0300	4.5678e-16	6.6069e-17
4061.3000	4.5577e-16	6.6122e-17
4062.5700	4.5461e-16	6.6080e-17
4063.8400	4.5353e-16	6.5937e-17
4065.1100	4.5226e-16	6.5826e-17
4066.3800	4.5058e-16	6.5143e-17
4067.6500	4.4890e-16	6.3865e-17
4068.9200	4.4772e-16	6.3357e-17
4070.1900	4.4659e-16	6.3256e-17
4071.4600	4.4503e-16	6.3122e-17
4072.7300	4.4364e-16	6.3007e-17
4074.0000	4.4298e-16	6.2885e-17
4075.2700	4.4256e-16	6.2369e-17
4076.5500	4.4205e-16	6.1345e-17
4077.8200	4.4120e-16	6.0339e-17
4079.0900	4.3956e-16	5.9253e-17
4080.3600	4.3711e-16	5.7747e-17
4081.6300	4.3452e-16	5.6470e-17
4082.9000	4.3234e-16	5.6174e-17
4084.1700	4.3047e-16	5.7548e-17
4085.4400	4.2867e-16	5.9357e-17
4086.7100	4.2674e-16	6.1399e-17
4087.9800	4.2453e-16	6.3594e-17
4089.2500	4.2179e-16	6.5439e-17
4090.5200	4.1910e-16	6.6725e-17
4091.7900	4.1742e-16	6.6726e-17
4093.0600	4.1673e-16	6.5818e-17
4094.3300	4.1659e-16	6.5308e-17
4095.6000	4.1681e-16	6.4775e-17
4096.8700	4.1702e-16	6.3713e-17
4098.1500	4.1630e-16	6.2490e-17
4099.4200	4.1456e-16	6.1212e-17
4100.6900	4.1240e-16	5.8107e-17
4101.9600	4.1013e-16	5.3582e-17
4103.2300	4.0764e-16	5.0074e-17
4104.5000	4.0545e-16	4.7773e-17
4105.7700	4.0361e-16	4.6358e-17
4107.0400	4.0175e-16	4.5871e-17
4108.3100	4.0024e-16	4.5810e-17
4109.5800	3.9953e-16	4.5012e-17
4110.8500	3.9936e-16	4.3960e-17
4112.1200	3.9967e-16	4.4064e-17
