#wls	flux	flux_err
3650.0000	3.6407e-15	2.9817e-16
3651.2700	3.6373e-15	2.9817e-16
3652.5400	3.6340e-15	2.9817e-16
3653.8100	3.6295e-15	2.9817e-16
3655.0800	3.6235e-15	2.9817e-16
3656.3500	3.6162e-15	2.9817e-16
3657.6200	3.6082e-15	2.9817e-16
3658.9000	3.6005e-15	2.9817e-16
3660.1700	3.5941e-15	2.9817e-16
3661.4400	3.5882e-15	2.9817e-16
3662.7100	3.5813e-15	2.9817e-16
3663.9800	3.5723e-15	2.9817e-16
3665.2500	3.5609e-15	2.9817e-16
3666.5200	3.5474e-15	2.9817e-16
3667.7900	3.5321e-15	2.9817e-16
3669.0600	3.5148e-15	2.9817e-16
3670.3300	3.4946e-15	2.9817e-16
3671.6000	3.4723e-15	2.9817e-16
3672.8700	3.4508e-15	2.9817e-16
3674.1500	3.4312e-15	2.9817e-16
3675.4200	3.4115e-15	3.1081e-16
3676.6900	3.3893e-15	3.1948e-16
3677.9600	3.3649e-15	3.2647e-16
3679.2300	3.3401e-15	3.3238e-16
3680.5000	3.3145e-15	3.3585e-16
3681.7700	3.2864e-15	3.3591e-16
3683.0400	3.2560e-15	3.3474e-16
3684.3100	3.2250e-15	3.3394e-16
3685.5800	3.1940e-15	3.3341e-16
3686.8500	3.1618e-15	3.3324e-16
3688.1200	3.1279e-15	3.3342e-16
3689.3900	3.0924e-15	3.2961e-16
3690.6700	3.0551e-15	3.1533e-16
3691.9400	3.0160e-15	2.9482e-16
3693.2100	2.9767e-15	2.8496e-16
3694.4800	2.9390e-15	2.8789e-16
3695.7500	2.9019e-15	2.9308e-16
3697.0200	2.8631e-15	2.9488e-16
3698.2900	2.8220e-15	2.8303e-16
3699.5600	2.7798e-15	2.6519e-16
3700.8300	2.7370e-15	2.5925e-16
3702.1000	2.6939e-15	2.5751e-16
3703.3700	2.6507e-15	2.5090e-16
3704.6400	2.6076e-15	2.3782e-16
3705.9200	2.5643e-15	2.3082e-16
3707.1900	2.5203e-15	2.3258e-16
3708.4600	2.4755e-15	2.4521e-16
3709.7300	2.4311e-15	2.6586e-16
3711.0000	2.3881e-15	2.8855e-16
3712.2700	2.3459e-15	3.0531e-16
3713.5400	2.3031e-15	3.1235e-16
3714.8100	2.2603e-15	3.1341e-16
3716.0800	2.2183e-15	3.1358e-16
3717.3500	2.1770e-15	3.1405e-16
3718.6200	2.1345e-15	3.1445e-16
3719.8900	2.0905e-15	3.1113e-16
3721.1700	2.0469e-15	3.0379e-16
3722.4400	2.0047e-15	2.9921e-16
3723.7100	1.9631e-15	2.9494e-16
3724.9800	1.9217e-15	2.8164e-16
3726.2500	1.8814e-15	2.5870e-16
3727.5200	1.8429e-15	2.3859e-16
3728.7900	1.8046e-15	2.2905e-16
3730.0600	1.7647e-15	2.2495e-16
3731.3300	1.7245e-15	2.2132e-16
3732.6000	1.6861e-15	2.1573e-16
3733.8700	1.6493e-15	2.1053e-16
3735.1400	1.6125e-15	2.1159e-16
3736.4100	1.5758e-15	2.2103e-16
3737.6900	1.5408e-15	2.3281e-16
3738.9600	1.5077e-15	2.4145e-16
3740.2300	1.4749e-15	2.4743e-16
3741.5000	1.4415e-15	2.5205e-16
3742.7700	1.4085e-15	2.5394e-16
3744.0400	1.3769e-15	2.5377e-16
3745.3100	1.3471e-15	2.5303e-16
3746.5800	1.3190e-15	2.5361e-16
3747.8500	1.2917e-15	2.5223e-16
3749.1200	1.2638e-15	2.5171e-16
3750.3900	1.2317e-15	2.5452e-16
3751.6600	1.1979e-15	2.5482e-16
3752.9400	1.1661e-15	2.5297e-16
3754.2100	1.1386e-15	2.5530e-16
3755.4800	1.1151e-15	2.6138e-16
3756.7500	1.0940e-15	2.5968e-16
3758.0200	1.0749e-15	2.4862e-16
3759.2900	1.0565e-15	2.3384e-16
3760.5600	1.0376e-15	2.2197e-16
3761.8300	1.0191e-15	2.1644e-16
3763.1000	1.0042e-15	2.1545e-16
3764.3700	9.9498e-16	2.1539e-16
3765.6400	9.9008e-16	2.1534e-16
3766.9100	9.8533e-16	2.1626e-16
3768.1800	9.7818e-16	2.1541e-16
3769.4600	9.6965e-16	2.0870e-16
3770.7300	9.6436e-16	1.9430e-16
3772.0000	9.6525e-16	1.7450e-16
3773.2700	9.6948e-16	1.6229e-16
3774.5400	9.7306e-16	1.5993e-16
3775.8100	9.7641e-16	1.6053e-16
3777.0800	9.8233e-16	1.6047e-16
3778.3500	9.9118e-16	1.5838e-16
3779.6200	1.0006e-15	1.5374e-16
3780.8900	1.0104e-15	1.4886e-16
3782.1600	1.0225e-15	1.4970e-16
3783.4300	1.0359e-15	1.5636e-16
3784.7100	1.0493e-15	1.5762e-16
3785.9800	1.0626e-15	1.5207e-16
3787.2500	1.0764e-15	1.4595e-16
3788.5200	1.0902e-15	1.4197e-16
3789.7900	1.1042e-15	1.3971e-16
3791.0600	1.1192e-15	1.3836e-16
3792.3300	1.1347e-15	1.3913e-16
3793.6000	1.1489e-15	1.3802e-16
3794.8700	1.1612e-15	1.3560e-16
3796.1400	1.1731e-15	1.3718e-16
3797.4100	1.1851e-15	1.3505e-16
3798.6800	1.1961e-15	1.2683e-16
3799.9600	1.2058e-15	1.2230e-16
3801.2300	1.2166e-15	1.1977e-16
3802.5000	1.2310e-15	1.1663e-16
3803.7700	1.2476e-15	1.1113e-16
3805.0400	1.2636e-15	1.0724e-16
3806.3100	1.2775e-15	1.0718e-16
3807.5800	1.2898e-15	1.0572e-16
3808.8500	1.3025e-15	1.0190e-16
3810.1200	1.3172e-15	9.7018e-17
