#wls	flux	flux_err
3500.5070	1.1679e-16	7.4090e-18
3502.2046	1.1628e-16	7.4090e-18
3503.9022	1.1571e-16	7.4090e-18
3505.5998	1.1517e-16	7.4090e-18
3507.2974	1.1474e-16	7.4090e-18
3508.9950	1.1430e-16	7.4090e-18
3510.6926	1.1387e-16	7.4090e-18
3512.3901	1.1347e-16	7.4090e-18
3514.0877	1.1296e-16	7.4090e-18
3515.7853	1.1235e-16	7.4090e-18
3517.4829	1.1176e-16	7.4090e-18
3519.1805	1.1120e-16	7.4090e-18
3520.8781	1.1073e-16	7.4090e-18
3522.5757	1.1045e-16	7.4090e-18
3524.2733	1.1025e-16	7.4090e-18
3525.9809	1.1007e-16	7.4146e-18
3527.6785	1.0998e-16	7.6339e-18
3529.3761	1.0993e-16	7.7301e-18
3531.0736	1.0988e-16	7.3412e-18
3532.7712	1.0985e-16	6.9509e-18
3534.4688	1.0976e-16	6.9572e-18
3536.1664	1.0961e-16	7.1869e-18
3537.8640	1.0949e-16	7.2588e-18
3539.5616	1.0939e-16	6.8239e-18
3541.2592	1.0934e-16	6.1711e-18
3542.9568	1.0940e-16	6.0641e-18
3544.6544	1.0944e-16	6.0714e-18
3546.3520	1.0941e-16	6.0613e-18
3548.0495	1.0936e-16	5.9910e-18
3549.7471	1.0929e-16	5.8071e-18
3551.4447	1.0922e-16	5.6535e-18
3553.1423	1.0916e-16	5.5101e-18
3554.8399	1.0904e-16	5.4224e-18
3556.5375	1.0889e-16	5.4231e-18
3558.2351	1.0876e-16	5.4328e-18
3559.9327	1.0861e-16	5.4407e-18
3561.6302	1.0851e-16	5.4412e-18
3563.3278	1.0850e-16	5.4715e-18
3565.0254	1.0849e-16	5.4752e-18
3566.7230	1.0851e-16	5.6972e-18
3568.4206	1.0855e-16	5.9856e-18
3570.1182	1.0868e-16	6.3419e-18
3571.8158	1.0888e-16	6.7319e-18
3573.5134	1.0905e-16	6.7331e-18
3575.2109	1.0911e-16	6.6686e-18
3576.9085	1.0905e-16	6.4112e-18
3578.6061	1.0902e-16	5.9692e-18
3580.3037	1.0918e-16	5.8305e-18
3582.0013	1.0957e-16	5.8380e-18
3583.6989	1.1004e-16	5.7997e-18
3585.3965	1.1040e-16	5.4876e-18
3587.0941	1.1054e-16	5.0371e-18
3588.7917	1.1050e-16	4.7265e-18
3590.4892	1.1030e-16	4.6438e-18
3592.1868	1.1002e-16	4.6369e-18
3593.8844	1.0993e-16	4.8873e-18
3595.5820	1.1004e-16	5.1703e-18
3597.2796	1.1018e-16	5.3093e-18
