#wls	flux	flux_err
3650.0000	2.3634e-15	4.7645e-16
3651.2700	2.3309e-15	4.7645e-16
3652.5400	2.3001e-15	4.7645e-16
3653.8100	2.2698e-15	4.7645e-16
3655.0800	2.2408e-15	4.7645e-16
3656.3500	2.2119e-15	4.7645e-16
3657.6200	2.1809e-15	4.7645e-16
3658.8900	2.1477e-15	4.7645e-16
3660.1600	2.1152e-15	4.7645e-16
3661.4300	2.0853e-15	4.7645e-16
3662.7000	2.0578e-15	4.7645e-16
3663.9700	2.0319e-15	4.7645e-16
3665.2400	2.0072e-15	4.7645e-16
3666.5100	1.9852e-15	4.7645e-16
3667.7800	1.9675e-15	4.7645e-16
3669.0500	1.9531e-15	4.7645e-16
3670.3200	1.9386e-15	4.7645e-16
3671.5900	1.9213e-15	4.7645e-16
3672.8600	1.9025e-15	4.7645e-16
3674.1300	1.8856e-15	4.7645e-16
3675.4000	1.8727e-15	4.5939e-16
3676.6700	1.8629e-15	4.6875e-16
3677.9400	1.8531e-15	4.7133e-16
3679.2100	1.8413e-15	4.7136e-16
3680.4800	1.8297e-15	4.7097e-16
3681.7500	1.8229e-15	4.6978e-16
3683.0200	1.8214e-15	4.9240e-16
3684.2900	1.8216e-15	5.4454e-16
3685.5600	1.8207e-15	5.8186e-16
3686.8300	1.8189e-15	5.7490e-16
3688.1000	1.8158e-15	5.3957e-16
3689.3700	1.8108e-15	5.1735e-16
3690.6400	1.8055e-15	5.1457e-16
3691.9100	1.8026e-15	5.1613e-16
3693.1800	1.8018e-15	5.2251e-16
3694.4500	1.8012e-15	5.2033e-16
3695.7200	1.7989e-15	5.1536e-16
3696.9900	1.7944e-15	5.1657e-16
3698.2600	1.7895e-15	5.1387e-16
3699.5300	1.7867e-15	5.0812e-16
3700.8000	1.7857e-15	5.0890e-16
3702.0700	1.7853e-15	5.2224e-16
3703.3400	1.7852e-15	5.3042e-16
3704.6100	1.7861e-15	5.3234e-16
3705.8800	1.7874e-15	5.3793e-16
3707.1500	1.7889e-15	5.2516e-16
3708.4200	1.7914e-15	4.9150e-16
3709.6900	1.7943e-15	4.7537e-16
3710.9600	1.7964e-15	4.7455e-16
3712.2300	1.7977e-15	4.7436e-16
3713.5000	1.7990e-15	4.7466e-16
3714.7700	1.7999e-15	4.7619e-16
3716.0400	1.8001e-15	4.7591e-16
3717.3100	1.8000e-15	4.7665e-16
3718.5800	1.8005e-15	4.7328e-16
3719.8500	1.8001e-15	4.5575e-16
3721.1200	1.7974e-15	4.2875e-16
3722.3900	1.7917e-15	4.2233e-16
3723.6600	1.7835e-15	4.2574e-16
3724.9300	1.7733e-15	4.2568e-16
3726.2000	1.7628e-15	4.2555e-16
3727.4700	1.7533e-15	4.1727e-16
3728.7400	1.7445e-15	4.0693e-16
3730.0100	1.7345e-15	4.0726e-16
3731.2800	1.7217e-15	3.9836e-16
3732.5500	1.7060e-15	3.7175e-16
3733.8200	1.6884e-15	3.5329e-16
3735.0900	1.6695e-15	3.5224e-16
3736.3600	1.6494e-15	3.6066e-16
3737.6300	1.6286e-15	3.6745e-16
3738.9000	1.6074e-15	3.7567e-16
3740.1700	1.5855e-15	3.8123e-16
3741.4400	1.5617e-15	3.7552e-16
3742.7100	1.5360e-15	3.7501e-16
3743.9800	1.5094e-15	3.7016e-16
3745.2500	1.4828e-15	3.6403e-16
3746.5200	1.4550e-15	3.7288e-16
3747.7900	1.4236e-15	3.7735e-16
3749.0600	1.3954e-15	3.6260e-16
3750.3300	1.3696e-15	3.3704e-16
3751.6000	1.3437e-15	3.0515e-16
3752.8700	1.3151e-15	2.7623e-16
3754.1400	1.2830e-15	2.5887e-16
3755.4100	1.2481e-15	2.5029e-16
3756.6800	1.2138e-15	2.5882e-16
3757.9500	1.1859e-15	2.7314e-16
3759.2200	1.1674e-15	2.8231e-16
3760.4900	1.1549e-15	2.8952e-16
3761.7600	1.1420e-15	2.8573e-16
3763.0300	1.1234e-15	2.7442e-16
3764.3000	1.0976e-15	2.7118e-16
3765.5700	1.0694e-15	2.7315e-16
3766.8400	1.0429e-15	2.7897e-16
3768.1100	1.0190e-15	2.8155e-16
3769.3800	9.9716e-16	2.7932e-16
3770.6500	9.8001e-16	2.7904e-16
3771.9200	9.6851e-16	2.8010e-16
3773.1800	9.5754e-16	2.7985e-16
3774.4500	9.3959e-16	2.7855e-16
3775.7200	9.1296e-16	2.7720e-16
3776.9900	8.8292e-16	2.7471e-16
3778.2600	8.5841e-16	2.7334e-16
3779.5300	8.4617e-16	2.7450e-16
3780.8000	8.4256e-16	2.7050e-16
3782.0700	8.3809e-16	2.6418e-16
3783.3400	8.3013e-16	2.6115e-16
3784.6100	8.2078e-16	2.5832e-16
3785.8800	8.1248e-16	2.5273e-16
3787.1500	8.0464e-16	2.4421e-16
3788.4200	7.9819e-16	2.3934e-16
3789.6900	7.9588e-16	2.4115e-16
3790.9600	7.9988e-16	2.4544e-16
3792.2300	8.1058e-16	2.5386e-16
3793.5000	8.2387e-16	2.5778e-16
3794.7700	8.3180e-16	2.4487e-16
3796.0400	8.3324e-16	2.2732e-16
3797.3100	8.3523e-16	2.2061e-16
3798.5800	8.4337e-16	2.2201e-16
3799.8500	8.5733e-16	2.2184e-16
3801.1200	8.7411e-16	2.0849e-16
3802.3900	8.8863e-16	1.8609e-16
3803.6600	8.9831e-16	1.8079e-16
3804.9300	9.0321e-16	1.8053e-16
3806.2000	9.0756e-16	1.7990e-16
3807.4700	9.1397e-16	1.8568e-16
3808.7400	9.2486e-16	1.9502e-16
3810.0100	9.4188e-16	2.0695e-16
3811.2800	9.6142e-16	2.1804e-16
3812.5500	9.7695e-16	2.2491e-16
3813.8200	9.8880e-16	2.2920e-16
3815.0900	1.0038e-15	2.3083e-16
3816.3600	1.0265e-15	2.3166e-16
3817.6300	1.0531e-15	2.3267e-16
3818.9000	1.0765e-15	2.3161e-16
3820.1700	1.0922e-15	2.3010e-16
3821.4400	1.1017e-15	2.3027e-16
3822.7100	1.1100e-15	2.3008e-16
3823.9800	1.1197e-15	2.3010e-16
3825.2500	1.1304e-15	2.3041e-16
3826.5200	1.1406e-15	2.3052e-16
3827.7900	1.1511e-15	2.3071e-16
3829.0600	1.1636e-15	2.3129e-16
3830.3300	1.1789e-15	2.3050e-16
3831.6000	1.1963e-15	2.2776e-16
3832.8700	1.2128e-15	2.2550e-16
3834.1400	1.2260e-15	2.2580e-16
3835.4100	1.2367e-15	2.3053e-16
3836.6800	1.2482e-15	2.3767e-16
3837.9500	1.2620e-15	2.4150e-16
3839.2200	1.2771e-15	2.3792e-16
3840.4900	1.2905e-15	2.2998e-16
3841.7600	1.3027e-15	2.2285e-16
3843.0300	1.3153e-15	2.1619e-16
3844.3000	1.3281e-15	2.1732e-16
3845.5700	1.3389e-15	2.2546e-16
3846.8400	1.3477e-15	2.2894e-16
3848.1100	1.3564e-15	2.2879e-16
3849.3800	1.3657e-15	2.2876e-16
3850.6500	1.3756e-15	2.2851e-16
3851.9200	1.3881e-15	2.2944e-16
3853.1900	1.4046e-15	2.3037e-16
3854.4600	1.4227e-15	2.2862e-16
3855.7300	1.4396e-15	2.2388e-16
3857.0000	1.4563e-15	2.1793e-16
3858.2700	1.4758e-15	2.1027e-16
3859.5400	1.4993e-15	2.0199e-16
3860.8100	1.5242e-15	1.9634e-16
3862.0800	1.5477e-15	1.9407e-16
3863.3500	1.5691e-15	1.8903e-16
3864.6200	1.5916e-15	1.8294e-16
3865.8900	1.6181e-15	1.8104e-16
3867.1600	1.6480e-15	1.8105e-16
3868.4300	1.6766e-15	1.8261e-16
3869.7000	1.7014e-15	1.8729e-16
3870.9700	1.7253e-15	1.9135e-16
3872.2400	1.7535e-15	1.9474e-16
3873.5100	1.7883e-15	2.0072e-16
3874.7800	1.8269e-15	2.0826e-16
3876.0500	1.8645e-15	2.0992e-16
3877.3200	1.8986e-15	2.0888e-16
3878.5900	1.9322e-15	2.1025e-16
3879.8600	1.9671e-15	2.1128e-16
3881.1300	2.0040e-15	2.1054e-16
3882.4000	2.0427e-15	2.0764e-16
3883.6700	2.0850e-15	1.9722e-16
3884.9400	2.1306e-15	1.8045e-16
3886.2100	2.1760e-15	1.6785e-16
3887.4800	2.2193e-15	1.6491e-16
3888.7500	2.2604e-15	1.6413e-16
3890.0200	2.3021e-15	1.6004e-16
3891.2900	2.3468e-15	1.6188e-16
3892.5600	2.3943e-15	1.5901e-16
3893.8300	2.4432e-15	1.4537e-16
3895.1000	2.4938e-15	1.3842e-16
3896.3700	2.5452e-15	1.3551e-16
3897.6400	2.5964e-15	1.3725e-16
3898.9100	2.6472e-15	1.4683e-16
3900.1800	2.7003e-15	1.5071e-16
3901.4500	2.7551e-15	1.5037e-16
3902.7200	2.8088e-15	1.5078e-16
3903.9900	2.8619e-15	1.5180e-16
3905.2600	2.9167e-15	1.5101e-16
3906.5300	2.9729e-15	1.5064e-16
3907.8000	3.0280e-15	1.5413e-16
3909.0700	3.0816e-15	1.5641e-16
3910.3400	3.1345e-15	1.5503e-16
3911.6100	3.1867e-15	1.5488e-16
3912.8800	3.2377e-15	1.5472e-16
3914.1500	3.2882e-15	1.5913e-16
3915.4200	3.3388e-15	1.6690e-16
