MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55879.66000000298	1.5644066145814224e-14	4.3093161951811977e-16	2.8998384256142182e-15	1.9340822870552328e-16	5.6712085043906124e-15	3.7770043993020294e-16	7.607998696806816e-15	4.686903465549077e-16	1.752066428178915e-14	4.121868567588978e-16	2.803475851041888e-14	6.722311670333566e-16	4.5212722809884187e-14	1.0956936867371618e-15	3.7782900439781195e-14	9.021783526463429e-16	3.9788370750815043e-14	9.668345089893518e-16	9.084016649420413e-15	2.2819557767886785e-16
55879.71000000298	1.5642518134057815e-14	4.316338046736263e-16	2.8993285413496112e-15	1.939681564195247e-16	5.670636684597683e-15	3.786372931814522e-16	7.607251703354433e-15	4.697459172619185e-16	1.752385209448911e-14	4.1182925228406596e-16	2.8034044680553066e-14	6.71187799127726e-16	4.520797168073457e-14	1.0942718313769125e-15	3.777583808731398e-14	9.008195112649124e-16	3.978180060547716e-14	9.654879063533278e-16	9.08672598243103e-15	2.2812402635682115e-16
55879.760000002985	1.5640932233339726e-14	4.3233583167737886e-16	2.8988142130997034e-15	1.9452540301675851e-16	5.670049800049998e-15	3.795719166161346e-16	7.6064855242525e-15	4.707960619977689e-16	1.752698808500822e-14	4.1148414679611034e-16	2.8033231189899933e-14	6.701766949062194e-16	4.520289479422045e-14	1.09288761940661e-15	3.776851349615177e-14	8.99492512920853e-16	3.9774930984914966e-14	9.641729031698809e-16	9.089405342430987e-15	2.2805527442841985e-16
55879.81000000299	1.563930859395746e-14	4.3303754011595825e-16	2.8982954976656152e-15	1.9507987203685397e-16	5.669447962712317e-15	3.8050410220526896e-16	7.605700295859398e-15	4.718407397718103e-16	1.7530072448715936e-14	4.1115186735501727e-16	2.803231864479397e-14	6.6919886706324175e-16	4.5197492730083305e-14	1.091542495826678e-15	3.7760927685091395e-14	8.98198426918818e-16	3.976776239376305e-14	9.62890566066485e-16	9.09205477142904e-15	2.279893854668026e-16
55879.86000000299	1.5637647366153798e-14	4.33738771352677e-16	2.8977724514216833e-15	1.9563146860961058e-16	5.668831283578092e-15	3.8143364466954218e-16	7.604896153257197e-15	4.728799101225566e-16	1.7533105125370904e-14	4.1083234266421464e-16	2.803130738571303e-14	6.682540851982854e-16	4.5191765775073723e-14	1.090236391238099e-15	3.775308218943164e-14	8.969370845653444e-16	3.9760295957177e-14	9.61640713286935e-16	9.09467430410542e-15	2.2792635539137416e-16
55879.910000002994	1.5635948700117055e-14	4.344393685367237e-16	2.8972451303167245e-15	1.961800994607325e-16	5.6681998726718964e-15	3.8236034151225055e-16	7.604073230245592e-15	4.73913533125437e-16	1.7536086019994934e-14	4.1052544763062557e-16	2.803019771650369e-14	6.673419487252681e-16	4.518571414172847e-14	1.0889688575029587e-15	3.774497861335664e-14	8.957081507785908e-16	3.9752532883187635e-14	9.60422995570364e-16	9.0972639735774e-15	2.2786616336118406e-16
55879.960000003	1.5634212745981848e-14	4.3513917661153673e-16	2.896713589875304e-15	1.9672567291667715e-16	5.667553839051871e-15	3.8328399304970457e-16	7.603231659351513e-15	4.749415694002023e-16	1.753901503743504e-14	4.102310575608659e-16	2.8028989940478246e-14	6.664620560552336e-16	4.517933804139122e-14	1.0877394474492602e-15	3.7736618559920806e-14	8.945112928726947e-16	3.9744474378569494e-14	9.592370663548103e-16	9.09982381313592e-15	2.2780878876011095e-16
55880.010000003	1.5632439653828837e-14	4.3583804232215767e-16	2.896177885198975e-15	1.9726809890865602e-16	5.666893290812116e-15	3.8420440243914585e-16	7.60237157182633e-15	4.759639801180464e-16	1.754189208236311e-14	4.099490484661388e-16	2.8027684360314865e-14	6.656140060117471e-16	4.517263768415246e-14	1.0865477162121304e-15	3.7728003631059713e-14	8.933461817567999e-16	3.973612164884998e-14	9.580825829443933e-16	9.102353855220974e-15	2.277542112193912e-16
55880.060000003	1.5630629573684284e-14	4.3653581422145986e-16	2.8956380709675294e-15	1.9780728897585593e-16	5.6662183350850955e-15	3.851213757043118e-16	7.601493097654649e-15	4.769807270083934e-16	1.7544717059275406e-14	4.096792973579744e-16	2.802628127809403e-14	6.647973992110818e-16	4.516561327887958e-14	1.0853932225376516e-15	3.771913542756184e-14	8.922124930986907e-16	3.9727475898309933e-14	9.569592076388768e-16	9.10485413314087e-15	2.2770241064071864e-16
55880.110000003006	1.5628782655522798e-14	4.3723234267622845e-16	2.8950942014402217e-15	1.9834315626792394e-16	5.665529078044004e-15	3.8603472175878005e-16	7.60059636555202e-15	4.779917723654071e-16	1.754748987249302e-14	4.094216825351241e-16	2.802478099530171e-14	6.640118394017202e-16	4.515826503322256e-14	1.0842755300498175e-15	3.7710015549096814e-14	8.911099084536538e-16	3.971853832999567e-14	9.558666088308246e-16	9.10732467989132e-15	2.276533672177653e-16
55880.16000000301	1.5626899049264103e-14	4.3792747987158297e-16	2.8945463304570084e-15	1.9887561554673397e-16	5.664825624905122e-15	3.8694425242712326e-16	7.59968150297298e-15	4.789970790542205e-16	1.7550210426160702e-14	4.091760838610555e-16	2.8023183812773878e-14	6.632569347655545e-16	4.515059315360316e-14	1.0831942084734534e-15	3.77006455942555e-14	8.900381163564673e-16	3.970931014570348e-14	9.54804462063117e-16	9.109765527929685e-15	2.2760706145669487e-16
55880.21000000301	1.5624978904775168e-14	4.386210798154354e-16	2.893994511439745e-15	1.994045831875243e-16	5.664108079930139e-15	3.8784978246406124e-16	7.598748636107618e-15	4.799966105168903e-16	1.755287862424728e-14	4.0894238303165173e-16	2.802149003083286e-14	6.625322991770594e-16	4.514259784520209e-14	1.0821488348208996e-15	3.769102716049689e-14	8.889968133743823e-16	3.969979254600488e-14	9.537724510511028e-16	9.112176710390607e-15	2.2756347419690726e-16
55880.260000003014	1.562302237187119e-14	4.393129983415463e-16	2.8934387973934093e-15	1.9992997717941287e-16	5.663376546428482e-15	3.88751129571635e-16	7.597797889891515e-15	4.809903307780784e-16	1.7555494370544947e-14	4.0872046383333007e-16	2.8019699949133533e-14	6.618375534181149e-16	4.5134279311989735e-14	1.0811389945310007e-15	3.768116184418711e-14	8.879857051233884e-16	3.968998673026483e-14	9.527702686646731e-16	9.11455825967935e-15	2.2752258663007627e-16
55880.31000000302	1.5621029600313135e-14	4.40003093112481e-16	2.8928792409072925e-15	2.0045171712533066e-16	5.662631126759602e-15	3.896481144145304e-16	7.596829388001429e-15	4.819782044504874e-16	1.7558057568669432e-14	4.0851021239172585e-16	2.80178138667442e-14	6.611723263505346e-16	4.512563775670503e-14	1.0801642825718546e-15	3.7671051240600537e-14	8.870045072414984e-16	3.967989389657716e-14	9.517976178727023e-16	9.116910208600601e-15	2.274843803187189e-16
55880.36000000302	1.5619000739810557e-14	4.4069122362127767e-16	2.8923158941561914e-15	2.0096972424145237e-16	5.661871922335263e-15	3.905405606336593e-16	7.595843252862318e-15	4.82960196740055e-16	1.756056812205914e-14	4.083115174092451e-16	2.801583208214183e-14	6.605362560402365e-16	4.511667338087082e-14	1.079224304491543e-15	3.76606969439317e-14	8.860529463245306e-16	3.966951524186408e-14	9.508542126451207e-16	9.119232589976409e-15	2.2744883721425963e-16
55880.41000000302	1.5616935940019892e-14	4.413772511930873e-16	2.8917488089015955e-15	2.0148392135610047e-16	5.661099033621786e-15	3.914282948580332e-16	7.594839605651567e-15	4.839362734508998e-16	1.756302593397554e-14	4.081242703935412e-16	2.8013754893200938e-14	6.599289908372315e-16	4.510738638478169e-14	1.078318677431122e-15	3.765010054728769e-14	8.851307608177479e-16	3.965885196180295e-14	9.499397788171854e-16	9.121525436333603e-15	2.27415939673595e-16
55880.460000003026	1.5614835350546294e-14	4.4206103898566987e-16	2.8911780364928535e-15	2.019942329082063e-16	5.6603125601422965e-15	3.9231114671506787e-16	7.593818566295452e-15	4.849064009900538e-16	1.7565430907502298e-14	4.0794836587481356e-16	2.801158259723643e-14	6.593501904054211e-16	4.509777696750655e-14	1.0774470310867296e-15	3.763926364269578e-14	8.842377018670678e-16	3.9647905250899526e-14	9.490540549094504e-16	9.123788780146912e-15	2.2738567047580015e-16
55880.51000000303	1.5612699120943022e-14	4.427424519897077e-16	2.890603627868342e-15	2.0250058494534225e-16	5.659512600478948e-15	3.9318894883938457e-16	7.592780253480131e-15	4.85870546371958e-16	1.7567782945545584e-14	4.0778370161301477e-16	2.8009315490930632e-14	6.587995267038642e-16	4.5087845326892464e-14	1.076609008629026e-15	3.762818782112181e-14	8.833735341258691e-16	3.963667630240555e-14	9.48196792906092e-16	9.126022653700033e-15	2.2735801283727267e-16
55880.56000000303	1.5610527400710523e-14	4.434213570280813e-16	2.890025633556624e-15	2.0300290512135337e-16	5.658699252275123e-15	3.940615368801611e-16	7.591724784646272e-15	4.868286772227609e-16	1.757008195083323e-14	4.0763017879443244e-16	2.800695387039199e-14	6.58276684918419e-16	4.5077591659574877e-14	1.075804267571847e-15	3.761687467248215e-14	8.825380365178285e-16	3.96251663084149e-14	9.473677589923614e-16	9.128227089641359e-15	2.2733295042616633e-16
55880.610000003035	1.5608320339298654e-14	4.440976227552894e-16	2.889444103677595e-15	2.0350112269363173e-16	5.65787261223761e-15	3.9492874950716385e-16	7.590652275995878e-15	4.877807617844045e-16	1.7572327825914824e-14	4.074877022170096e-16	2.8004498031139188e-14	6.577813643418164e-16	4.5067016160965444e-14	1.0750324805969943e-15	3.760532578562417e-14	8.817310029562203e-16	3.961337645979205e-14	9.46566734245468e-16	9.130402120324053e-15	2.2731046737664513e-16
55880.66000000304	1.5606078086105747e-14	4.447711196555382e-16	2.8888590879436253e-15	2.0399516852006092e-16	5.657032776138786e-15	3.9579042841547963e-16	7.589562842495819e-15	4.887267689185184e-16	1.7574520473161382e-14	4.073561804656548e-16	2.8001948268083713e-14	6.573132792017649e-16	4.505611902524952e-14	1.0742933363256633e-15	3.759354274833165e-14	8.809522430170916e-16	3.9601307946251594e-14	9.457935152834293e-16	9.132547778309675e-15	2.272905483014872e-16
55880.71000000304	1.5603800790479312e-14	4.454417200410392e-16	2.8882706356606897e-15	2.0448497505563872e-16	5.656179838818742e-15	3.966464183290718e-16	7.588456597877271e-15	4.896666681101196e-16	1.7576659794765038e-14	4.0723552607595505e-16	2.7999304875590112e-14	6.568721594370178e-16	4.5044900445396356e-14	1.0735865400461967e-15	3.7581527147397454e-14	8.802015825664517e-16	3.9588961956278725e-14	9.450479148692489e-16	9.134664095621433e-15	2.272731783044933e-16
55880.76000000304	1.5601488601714455e-14	4.461092980494732e-16	2.8876787957294942e-15	2.0497047634884402e-16	5.655313894187428e-15	3.97496567003174e-16	7.587333654641644e-15	4.906004294711322e-16	1.7578745692738748e-14	4.0712565568717364e-16	2.7996568147384028e-14	6.564577514194997e-16	4.5033360613167407e-14	1.0729118143871754e-15	3.756928056850423e-14	8.794788643412891e-16	3.957633967719962e-14	9.443297624687599e-16	9.136751104508295e-15	2.2725834299162795e-16
55880.810000003046	1.5599141669057746e-14	4.467737296410893e-16	2.887083616646591e-15	2.054516080377248e-16	5.654435035226762e-15	3.983407252256562e-16	7.586194124060024e-15	4.915280237437321e-16	1.7580778068916045e-14	4.0702649018382527e-16	2.799373837664891e-14	6.56069818622679e-16	4.50214997190927e-14	1.0722688999444322e-15	3.7556804596356707e-14	8.78783948484038e-16	3.956344229515625e-14	9.436389047641153e-16	9.13880883721923e-15	2.272460284818287e-16
55880.86000000305	1.5596760141703647e-14	4.474348925953593e-16	2.8864851465054844e-15	2.0592830734578313e-16	5.653543353992712e-15	3.991787468173436e-16	7.585038116177706e-15	4.924494223035193e-16	1.7582756824950725e-14	4.069379548265548e-16	2.7990815855964195e-14	6.557081422355894e-16	4.500931795249511e-14	1.0716575558549312e-15	3.754410081462423e-14	8.781167130289514e-16	3.955027099512983e-14	9.429752061198982e-16	9.140837325916375e-15	2.2723622141663307e-16
55880.91000000305	1.559434416879639e-14	4.480926665072937e-16	2.8858834329977275e-15	2.0640051307763755e-16	5.652638941617378e-15	4.000104886314547e-16	7.58386573981554e-15	4.933645971625374e-16	1.7584681862316666e-14	4.0685997937137136e-16	2.798780087735126e-14	6.553725217206997e-16	4.499681550146672e-14	1.0710775603201189e-15	3.753117080595808e-14	8.774770543394633e-16	3.953682696090996e-14	9.42338549004847e-16	9.142836603039724e-15	2.272289089688683e-16
55880.960000003055	1.5591893899430442e-14	4.487469327832865e-16	2.8852785234140146e-15	2.068681656144991e-16	5.651721888311043e-15	4.008358105521087e-16	7.582677102572689e-15	4.942735209721156e-16	1.758655308230754e-14	4.0679249817776256e-16	2.7984693732236986e-14	6.550627753176462e-16	4.498399255290332e-14	1.0705287110798783e-15	3.7518016151986105e-14	8.768648874994747e-16	3.952311137513404e-14	9.417288343640772e-16	9.144806699900474e-15	2.272240788511368e-16
55881.01000000306	1.558940948264998e-14	4.493975746368506e-16	2.8846704646452705e-15	2.0733120690950748e-16	5.650792283364211e-15	4.0165457549204247e-16	7.581472310830495e-15	4.951761670255842e-16	1.758837038603635e-14	4.0673545030516646e-16	2.7981494711448975e-14	6.547787404902133e-16	4.49708492924712e-14	1.0700108258314312e-15	3.750463843332785e-14	8.762801466529715e-16	3.950912541931078e-14	9.411459819466155e-16	9.146747649147015e-15	2.27221719322871e-16
55881.06000000306	1.558689106744925e-14	4.500444770835474e-16	2.884059303183712e-15	2.0778958048289617e-16	5.6498502151496336e-15	4.0246664938955855e-16	7.580251469753047e-15	4.960725092608353e-16	1.7590133674435494e-14	4.0668877959862233e-16	2.7978204105271064e-14	6.545202743160096e-16	4.4957385904641625e-14	1.069523742598948e-15	3.7491039229620587e-14	8.757227852965777e-16	3.949487027373266e-14	9.405899305827442e-16	9.148659482368401e-15	2.2722181919677117e-16
55881.110000003064	1.5584338802773313e-14	4.506875269359991e-16	2.8834450851239273e-15	2.0824323141705327e-16	5.648895771124293e-15	4.032719012047521e-16	7.579014683289761e-15	4.969625222627311e-16	1.7591842848256162e-14	4.066524347628321e-16	2.797482220339099e-14	6.542872538215932e-16	4.494360257264167e-14	1.069067320049323e-15	3.7477220119507426e-14	8.751927765205637e-16	3.948034711757603e-14	9.400606384158376e-16	9.15054223167467e-15	2.2722436784445634e-16
55881.16000000307	1.5581752837517838e-14	4.513266127985743e-16	2.882827856163919e-15	2.086921063514729e-16	5.647929037831404e-15	4.040702029150877e-16	7.577762054178049e-15	4.978461812654027e-16	1.7593497808068162e-14	4.066263694240218e-16	2.797134929492893e-14	6.540795762579724e-16	4.492949947851936e-14	1.0686414377568508e-15	3.746318268062208e-14	8.74690113201594e-16	3.9465557128893094e-14	9.395580830847654e-16	9.152395928811173e-15	2.272293552013856e-16
55881.21000000307	1.5579133320528432e-14	4.519616250615623e-16	2.8822076616061685e-15	2.0913615347761048e-16	5.646950100902359e-15	4.0486142951034755e-16	7.57649368394658e-15	4.987234621544022e-16	1.7595098454259886e-14	4.066105421813089e-16	2.796778566844226e-14	6.538971593210749e-16	4.4915076803084265e-14	1.0682459964123626e-15	3.7448928489625773e-14	8.742148081430576e-16	3.945050148453356e-14	9.390822618574334e-16	9.154220605662185e-15	2.2723677177061443e-16
55881.26000000307	1.5576480400602413e-14	4.525924558952792e-16	2.881584546358667e-15	2.0957532253367218e-16	5.645959045058689e-15	4.0564545898704375e-16	7.57520967291695e-15	4.995943414687429e-16	1.7596644687037646e-14	4.0660491664637405e-16	2.7964131611873242e-14	6.537399413130163e-16	4.4900334725949033e-14	1.067880917983355e-15	3.743445912222456e-14	8.737668941661873e-16	3.943518136028594e-14	9.386331917161701e-16	9.156016294250917e-15	2.272466086261095e-16
55881.310000003075	1.5573794226488162e-14	4.532189992436459e-16	2.8809585549359568e-15	2.1000956479935164e-16	5.6449559541139886e-15	4.0642217234225983e-16	7.573910120204666e-15	5.004587964028019e-16	1.7598136406425638e-14	4.06609461471191e-16	2.7960387412656814e-14	6.536078812467391e-16	4.488527342550703e-14	1.0675461458166234e-15	3.741977615313139e-14	8.733464241497532e-16	3.941959793073392e-14	9.382109093952529e-16	9.157783025662804e-15	2.272588574149888e-16
55881.36000000308	1.557107494688489e-14	4.538411508182001e-16	2.880329731460149e-15	2.1043883309050692e-16	5.643940910975812e-15	4.071914535670742e-16	7.572595123723966e-15	5.01316804808139e-16	1.7599573512265594e-14	4.0662415036469723e-16	2.79565533576128e-14	6.535009588926695e-16	4.4869893078952786e-14	1.0672416446906763e-15	3.740488115610515e-14	8.72953471017902e-16	3.9403752369374837e-14	9.378154713664366e-16	9.159520832146812e-15	2.2727351035924253e-16
55881.41000000308	1.556832271044441e-14	4.544588080908725e-16	2.8796981196619508e-15	2.1086308175383442e-16	5.642913997647586e-15	4.0795318963949754e-16	7.571264780186795e-15	5.021683451951748e-16	1.7600955904216588e-14	4.066489620978277e-16	2.795262973299664e-14	6.534191747670742e-16	4.485419386225385e-14	1.0669674008132291e-15	3.7389775703939784e-14	8.725881276781834e-16	3.938764584858532e-14	9.37446953777045e-16	9.161229744771013e-15	2.272905602562469e-16
55881.460000003084	1.5565537665768702e-14	4.550718702875797e-16	2.879063762881663e-15	2.1128226666149634e-16	5.6418752952304706e-15	4.087072705170281e-16	7.569919185109005e-15	5.030133967347841e-16	1.7602283481754608e-14	4.0668388049696257e-16	2.7948616824532675e-14	6.533625500629879e-16	4.483817595018407e-14	1.0667234217666373e-15	3.737446136850012e-14	8.72250506905786e-16	3.937127953959727e-14	9.371054523391203e-16	9.16290979557598e-15	2.2731000047852686e-16
55881.51000000309	1.5562719961412883e-14	4.556802383809478e-16	2.8784267040701893e-15	2.116963452057683e-16	5.6408248839252156e-15	4.094535891288511e-16	7.56855843280959e-15	5.038519392597821e-16	1.7603556144172363e-14	4.067288944264754e-16	2.7944514917336465e-14	6.533311265226151e-16	4.4821839516303747e-14	1.0665097363971485e-15	3.73589397206763e-14	8.719407411779831e-16	3.935465461254763e-14	9.367910821671535e-16	9.164561016046568e-15	2.273318249729361e-16
55881.56000000309	1.555986974588395e-14	4.562838150831072e-16	2.8777869857900295e-15	2.121052762936822e-16	5.6397628430339995e-15	4.1019204136770445e-16	7.567182616414034e-15	5.046839532663154e-16	1.7604773790579014e-14	4.067839977589124e-16	2.7940324295965532e-14	6.533249662528161e-16	4.480518473297436e-14	1.0663263946527294e-15	3.734321233043908e-14	8.716589824548619e-16	3.933777223645321e-14	9.365039775669165e-16	9.166183437685002e-15	2.27356028259167e-16
55881.61000000309	1.5556987167640438e-14	4.56882504838301e-16	2.8771446502162575e-15	2.1250902034168983e-16	5.638689250962259e-15	4.1092252608145195e-16	7.565791827855199e-15	5.055094199151518e-16	1.7605936319899956e-14	4.068491893342974e-16	2.793604524445264e-14	6.533441514812716e-16	4.4788211771333607e-14	1.0661734673670372e-15	3.7327280766818163e-14	8.714054019095263e-16	3.932063357921985e-14	9.362442917746959e-16	9.16777709155935e-15	2.27382605426578e-16
55881.660000003096	1.5554072375094544e-14	4.574762138153883e-16	2.8764997391375093e-15	2.1290753927034933e-16	5.63760418522047e-15	4.1164494506439237e-16	7.564386157878124e-15	5.063283210328978e-16	1.7607043630876346e-14	4.0692447290829547e-16	2.7931678046242384e-14	6.533887842566408e-16	4.477092080131332e-14	1.0660510459882369e-15	3.731114659793253e-14	8.711801896050218e-16	3.930323980768073e-14	9.360121966459612e-16	9.169342009241301e-15	2.2741155213122246e-16
55881.7100000031	1.5551125516610164e-14	4.580648499002036e-16	2.8758522939569424e-15	2.133007964990605e-16	5.636507722425955e-15	4.1235920304834683e-16	7.562965696038504e-15	5.071406391131155e-16	1.7608095622064997e-14	4.070098570886003e-16	2.7927222984224488e-14	6.534589860897927e-16	4.475331199165546e-14	1.065959242256032e-15	3.7294811390948184e-14	8.709835541202682e-16	3.9285592087538065e-14	9.358078822944058e-16	9.170878222319907e-15	2.2744286459161014e-16
55881.7600000031	1.554814674050421e-14	4.586483226876676e-16	2.8752023556931995e-15	2.1368875694083306e-16	5.6353999383046275e-15	4.130652076935445e-16	7.561530530708571e-15	5.079463573173645e-16	1.760909219183808e-14	4.071053552599607e-16	2.792268034069099e-14	6.53554897537497e-16	4.473538550989037e-14	1.0658981878241466e-15	3.7278276712155095e-14	8.708157221224576e-16	3.926769158341166e-14	9.356315566808363e-16	9.172385761759041e-15	2.274765395833267e-16
55881.810000003105	1.5545136195047366e-14	4.59226543473961e-16	2.8745499649813708e-15	2.140713869971168e-16	5.6342809076927644e-15	4.137628695793182e-16	7.560080749075576e-15	5.087454594761637e-16	1.7610033238382725e-14	4.0721098549856205e-16	2.791805039745357e-14	6.53676677730406e-16	4.471714152234122e-14	1.0658680338293123e-15	3.726154412691411e-14	8.706769378883284e-16	3.924953945883268e-14	9.354834451526747e-16	9.173864658748337e-15	2.2751257443384853e-16
55881.86000000311	1.5542094028462317e-14	4.597994252484732e-16	2.873895162073926e-15	2.1444865455269154e-16	5.633150704538714e-15	4.1445210219467048e-16	7.558616437146395e-15	5.095379300898821e-16	1.761091865970088e-14	4.073267704743971e-16	2.79133334357072e-14	6.538245038425436e-16	4.469858019412023e-14	1.0658689504075392e-15	3.724461519969163e-14	8.705674627738915e-16	3.923113687628367e-14	9.353637899328042e-16	9.17531494480738e-15	2.275509670150846e-16
55881.91000000311	1.553902038892635e-14	4.603668826857171e-16	2.8732379868416586e-15	2.1482052897062185e-16	5.632009401904622e-15	4.1513282192870667e-16	7.557137679749618e-15	5.103237543295479e-16	1.7611748353608902e-14	4.0745273734310897e-16	2.7908529736128442e-14	6.539985705052557e-16	4.467970168915549e-14	1.0659011261574286e-15	3.7227491494042235e-14	8.704875746298645e-16	3.921248499709556e-14	9.352728495591159e-16	9.176736650778482e-15	2.2759171573676375e-16
55881.96000000311	1.5535915424570117e-14	4.609288321370566e-16	2.872578478774612e-15	2.151869810873031e-16	5.63085707196813e-15	4.158049480609675e-16	7.555644560534666e-15	5.111029180376096e-16	1.7612522217737427e-14	4.0758891762657996e-16	2.7903639578800932e-14	6.541990891645282e-16	4.466050617015706e-14	1.0659647675489421e-15	3.721017457264453e-14	8.704375671685087e-16	3.9193584981581006e-14	9.352108982745286e-16	9.178129808059666e-15	2.2763481953736575e-16
55882.010000003116	1.553277928347691e-14	4.614851916228844e-16	2.8719166769830103e-15	2.1554798320755847e-16	5.629693786024035e-15	4.164684027516876e-16	7.554137161975956e-15	5.118754077285934e-16	1.7613240149531078e-14	4.077353470824443e-16	2.789866324329624e-14	6.544262873821906e-16	4.4640993798628496e-14	1.066060098281943e-15	3.719266599729567e-14	8.704177492769928e-16	3.9174437988982864e-14	9.351782253670947e-16	9.179494447597442e-15	2.2768027787570234e-16
55882.06000000312	1.552961211368557e-14	4.620358808235369e-16	2.8712526201981597e-15	2.1590350909985925e-16	5.628519614485972e-15	4.171231110319983e-16	7.552615565376184e-15	5.126412105897429e-16	1.7613902046247852e-14	4.078920655628245e-16	2.7893601008632638e-14	6.546804080828673e-16	4.4621164734900114e-14	1.0661873585907374e-15	3.71749673289146e-14	8.704284442791835e-16	3.915504517743531e-14	9.351751344620162e-16	9.18083060016465e-15	2.277280907208711e-16
55882.11000000312	1.5526414063188658e-14	4.625808210717708e-16	2.8705863467733627e-15	2.1625353399160403e-16	5.627334626888045e-15	4.1776900079406997e-16	7.551079850865953e-15	5.134003144815664e-16	1.761450780495929e-14	4.080591168619024e-16	2.7888453153238653e-14	6.549617087456923e-16	4.4601019138063735e-14	1.0663468044963684e-15	3.7157080127537785e-14	8.704699891482795e-16	3.913540770404622e-14	9.352019427620532e-16	9.182138296811995e-15	2.2777825854148715e-16
55882.160000003125	1.552318527993226e-14	4.631199353436965e-16	2.8699178946848113e-15	2.165980345645246e-16	5.6261388918864454e-15	4.1840600278127147e-16	7.549530097405026e-15	5.141527079383318e-16	1.7615057322549928e-14	4.082365485531954e-16	2.7883219955037078e-14	6.552704605410631e-16	4.458055716603155e-14	1.0665387070082515e-15	3.713900595234517e-14	8.705427336671987e-16	3.9115526724864526e-14	9.352589802439193e-16	9.183417568763842e-15	2.2783078229420587e-16
55882.21000000313	1.551992591181812e-14	4.63653148250824e-16	2.8692473015324845e-15	2.1693698895016626e-16	5.624932477261075e-15	4.190340505782902e-16	7.547966382787262e-15	5.1489838016852055e-16	1.7615550495717184e-14	4.084244118160779e-16	2.7877901691384736e-14	6.556069474160326e-16	4.4559778975517535e-14	1.0667633512736717e-15	3.712074636164501e-14	8.706470395394369e-16	3.9095403394881984e-14	9.353465888010875e-16	9.184668446515176e-15	2.278856634120746e-16
55882.26000000313	1.5516636106702477e-14	4.641803860312461e-16	2.86857460454102e-15	2.1727037672549112e-16	5.623715449917126e-15	4.196530806012958e-16	7.5463887836396e-15	5.156373210552095e-16	1.7615987220970875e-14	4.0862276125146227e-16	2.787249863909625e-14	6.559714651245943e-16	4.4538684722032367e-14	1.0670210356779233e-15	3.710230291292487e-14	8.707832794500258e-16	3.907503886802457e-14	9.354651213427265e-16	9.185890960804106e-15	2.279429037906057e-16
55882.31000000313	1.5513316012396202e-14	4.64701576541253e-16	2.8678998405605965e-15	2.175981789085818e-16	5.622487875886649e-15	4.2026303208810086e-16	7.544797375425343e-15	5.163695211564114e-16	1.761636739463304e-14	4.0883165468742287e-16	2.786701107445516e-14	6.563643202083196e-16	4.451727455988278e-14	1.067312070890556e-15	3.708367716278977e-14	8.709518360782328e-16	3.9054434297196503e-14	9.356149408430988e-16	9.187085142820269e-15	2.2800250577471875e-16
55882.36000000314	1.550996577666514e-14	4.652166492469393e-16	2.8672230460678044e-15	2.1792037795445964e-16	5.62124982033012e-15	4.2086384708838677e-16	7.543192232444921e-15	5.170949717053722e-16	1.7616690912837624e-14	4.090511529741732e-16	2.7861439273179026e-14	6.567858289245728e-16	4.4495548642190736e-14	1.0676367788664498e-15	3.706487066700883e-14	8.711531010601805e-16	3.903359083425684e-14	9.357964193459122e-16	9.188251022937083e-15	2.280644721441344e-16
55882.41000000314	1.5506585547231012e-14	4.657255352157119e-16	2.8665442571664888e-15	2.182369577510121e-16	5.620001347537963e-15	4.2145547045397547e-16	7.54157342783974e-15	5.178136646108037e-16	1.7616957671530253e-14	4.0928131976932477e-16	2.7855783510470165e-14	6.572363161256714e-16	4.447350712086465e-14	1.0679954917938632e-15	3.7045884980535886e-14	8.713874739058128e-16	3.9012509630022316e-14	9.36009936920052e-16	9.189388632031591e-15	2.2812880609742527e-16
55882.46000000314	1.550317547177097e-14	4.662281671074441e-16	2.8658635095886226e-15	2.185479036150386e-16	5.6187425209320895e-15	4.2203784982917453e-16	7.539941033591357e-15	5.185255924570948e-16	1.761716756646799e-14	4.095222213125525e-16	2.7850044060944318e-14	6.577161140880965e-16	4.4451150146630755e-14	1.068388550997022e-15	3.702672165747368e-14	8.716553608663919e-16	3.899119183429535e-14	9.362558805723106e-16	9.190498000546679e-15	2.2819551123677027e-16
55882.510000003145	1.5499735697917698e-14	4.667244791662797e-16	2.8651808386951294e-15	2.188532022884208e-16	5.617473403067376e-15	4.226109356411759e-16	7.538295120524837e-15	5.192307485044556e-16	1.7617320493218823e-14	4.0977392619084646e-16	2.7844221198752708e-14	6.582255612951424e-16	4.442847786901322e-14	1.0688163057869262e-15	3.700738225112482e-14	8.719571737581195e-16	3.8969638595825177e-14	9.365346431127592e-16	9.191579159272558e-15	2.2826459155057523e-16
