time,logL_BVRI,logL_BVRI_err
54474.55,0.44522699652742265,0.00040233211080445544
54474.75,0.9932234898288077,0.00017207013238320723
54475.05,1.300309213222338,0.00012943571435210507
54477.0,1.558101129361768,5.405463052420462e-05
54478.0,1.5285728513887546,6.058900701309668e-05
54479.0,1.5362241497826266,4.1235273321421317e-05
54480.0,1.5511123733721754,3.6625985467306387e-07
54480.07,1.5532900618546381,3.664832335388952e-07
54481.06,1.611881811979084,5.5658411076322655e-05
54483.0,1.72205196040054,4.435261826800366e-05
54483.05,1.7240749928790786,4.482500036412928e-05
54486.0,1.8186229170850488,9.104513510849336e-05
54486.04,1.8189221770147375,9.265547433730826e-05
54488.03,1.870434725705514,0.00023418822731626081
54490.02,1.9013849912235723,6.360149547587917e-05
54492.01,1.9278790647988413,9.410678647947203e-05
54494.0,1.9385215836944056,8.222182501475681e-05
54495.99,1.9335984789307288,4.0919533004092006e-05
54497.98,1.9168924793899282,4.535893515107826e-05
54498.0,1.9164482440740036,4.513812533998586e-05
54498.98,1.8882445262707426,4.571492565651563e-05
54500.97,1.8621720500509833,0.00014013656165494113
54502.96,1.8142568148227036,0.0001173483537800399
54504.95,1.7768321376525062,5.132870693147801e-05
54506.94,1.7311273702012109,1.655847345918582e-06
54507.94,1.7105855128411627,1.3627419567832138e-05
54508.0,1.7097204442354534,1.2711961130807466e-06
54509.96,1.650524408196859,0.0001118790017436296
54511.92,1.6343099677501363,3.1971729836329267e-06
54512.0,1.6338799633358336,2.3024327086964845e-06
54512.91,1.6067981107746272,0.0002156487503084506
54514.9,1.5537497695531344,0.00036976819932388376
54516.9,1.5199678840312902,0.00036302569048889073
54518.89,1.4854743474800745,0.00033731340545575724
54520.88,1.4413850565511837,0.00014674161037989039
54522.87,1.4110562160967395,0.00011916164552702523
54524.0,1.3915417216402077,8.840508067773286e-05
54525.0,1.392835360101735,0.00021260012507881955
54526.96,1.3897991470669953,0.00047152883264583306
54528.92,1.378837961623125,0.0004782547436606358
54530.89,1.363488826434577,0.0002375515635045359
54532.85,1.3643489759482998,0.000467958566255728
54534.81,1.340986199191714,0.0003419997455464309
54535.0,1.3372197891523048,0.0003140586551999685
54537.04,1.3019697485006398,0.00022008525007122527
54539.08,1.3055585409340935,0.00018286073173121357
54541.12,1.3011782394192934,0.0005519290509090331
54543.17,1.2760741502956328,0.0006431124005497503
54545.21,1.2409454718387158,0.0004902704904603318
54547.25,1.2209465347277242,0.0002781516814936255
54549.29,1.1900181174441535,0.0003006638239460734
54551.33,1.1919092511761076,0.0006040910841310405
54553.38,1.172257961532859,0.0004736703975334694
54555.42,1.1805313196163747,0.0005363775352262693
54557.46,1.171696226723072,0.000407829522537169
54559.5,1.153822395059609,0.0005154243093151075
54561.54,1.136100695913614,0.0005543663753708792
54563.58,1.1216209927576306,0.0005622882866119285
54565.62,1.1074946742873735,0.0005694064007986256
54567.67,1.0929195941265772,0.0005548150576051013
54569.71,1.077469262985804,0.0005159934747940512
54571.75,1.0566408200562578,0.00047632619396435766
54573.79,1.0363912894957872,0.0006063034693764109
54575.83,1.0111853994204403,0.0005738916346206776
54577.88,1.010436901004965,0.0005869865666273317
54579.92,0.9942903546920223,0.0005362949303592456
54581.96,0.963659767101702,0.0006310396733935046
54584.0,0.9293732294481684,0.0003951479557223294
54585.98,0.9431907385668105,0.0006387198111366801
54587.95,0.9248872880152694,0.0006616004467533489
54589.93,0.8989081715545493,0.0006244307371328724
54591.9,0.8918129450934842,0.0006649611242327819
54593.88,0.8749227091226264,0.00048207796665079416
54595.85,0.8604542446741478,0.0006603780236916092
54597.83,0.8426210794968518,0.0006754994961966537
54599.8,0.8269900982999742,0.0006772740263615746
54601.78,0.8107442161723337,0.0006806423138321922
54603.75,0.7949399981490847,0.0006848197025157994
54605.73,0.7788001404326188,0.0006893828361919803
54607.7,0.7631197614039651,0.0006947367564354303
54609.68,0.7470638995199603,0.0007005167708998138
54611.65,0.7309261502438065,0.0007061099515017325
54613.63,0.7194191046504054,0.0007158881607409687
54615.6,0.716553931234899,0.0006302375056729633
54617.58,0.6838534856225956,0.0007310991780631121
54619.55,0.668521451506264,0.0007391208544226453
54621.53,0.6529236314136103,0.0007496563677960082
54623.5,0.6375053641888769,0.0007592927639726681
54625.48,0.6215764856240615,0.0007723021671298887
54627.45,0.6062353397174411,0.0007826112970054848
54629.43,0.5905904584176104,0.0007947261284742683
54631.4,0.5752829863602167,0.0008056168256276532
54633.38,0.5600065005455789,0.0008181801668880332
54635.35,0.5798947410203462,0.0006724423052856026
54637.33,0.5652584729557791,0.0006804114271336708
54639.3,0.5509876834544462,0.0006863964202536882
54641.28,0.536494893187449,0.000694480373592009
54643.25,0.5223516703671593,0.000700439296872595
54645.23,0.5079855164064904,0.0007086501561982313
54647.2,0.4939593060421434,0.0007148336442801684
54649.18,0.479700727838367,0.000723191419721589
54651.15,0.46576626567910473,0.0007298911680634931
54653.13,0.451992000160604,0.0007413485080247648
