time,logL_BVRI,logL_BVRI_err
54403.05,2.075131788013922,0.0
54403.25,2.090889690878845,0.0
54403.55,2.112619018488581,0.0
54405.53,2.240525608912265,0.0
54408.0,2.3473933073410183,2.831017787796605e-05
54409.0,2.3461636587048225,2.5379367560505106e-05
54410.0,2.3388936813498713,2.2007303493022537e-05
54411.0,2.329809599186503,1.9632541250614417e-05
54412.0,2.319307655776903,1.804310659984309e-05
54413.0,2.3071044061604304,1.7978340922714816e-05
54414.0,2.2972783006128292,1.722414441073243e-05
54415.0,2.287054421507756,1.5103428574540674e-05
54417.0,2.266772493240432,1.4609879616305602e-05
54418.0,2.2568976926500213,1.76636755245608e-05
54419.0,2.2470799553153333,1.7748324183922918e-05
54421.1,2.2271980287348425,5.8927512015177876e-05
54423.2,2.208895563525856,7.385744079207626e-05
54425.3,2.191762156782678,8.395091079769793e-05
54427.4,2.175009740801813,8.436423925869418e-05
54429.5,2.1603269720856537,0.00010198139139615778
54431.6,2.1483383418838717,0.0001083210900964574
54433.7,2.1382457303291713,0.000106018318864581
54435.8,2.1282648082650204,0.00011140853545657681
54437.9,2.1155575917371303,7.810646484012395e-05
54440.0,2.09940968263444,2.694842127803924e-05
54442.0,2.0858505450083564,0.00010213930304408178
54444.0,2.074300683670733,0.00011905166724483132
54446.0,2.064241015636727,0.00012260464081227884
54448.0,2.053776903028267,3.1104456455925784e-05
54450.0,2.0438159861312375,9.51654940797042e-05
54452.0,2.0361703354566516,0.0001164959995448004
54454.0,2.0264735538489815,9.635219981538212e-05
54456.0,2.0122881063201064,9.036484218643141e-05
54458.0,2.000064641627434,0.00010044618687786031
54460.0,1.9844525048980821,9.742364118111034e-05
54462.0,1.9675836115869767,0.0001308181649835218
54464.0,1.9538129546505931,0.00014713996764567717
54466.0,1.942769278413479,0.00014537038949297436
54468.0,1.9330231389207684,0.00010879718513840121
54470.0,1.921807201149665,0.00012370396190285955
54472.0,1.9084339400701724,0.00012194387817592737
54474.0,1.8919207761526138,0.00010763121874343394
54476.0,1.8765124175976056,7.247476924919608e-05
54478.0,1.8587940888203565,5.741840046435131e-05
54480.0,1.8437111964024941,5.0897660329674184e-05
54482.0,1.8263233797842393,5.635719112232103e-05
54484.0,1.8155312655077511,8.583962759354749e-05
54486.0,1.805314044382299,0.00011429156722740367
54488.0,1.7903966420339938,0.00013317139456413534
54490.0,1.771468240295395,0.00013504330951925002
54492.0,1.7462471672959947,0.00011591806730132473
54494.0,1.7129395549205673,8.67088055944021e-05
54496.0,1.7028575929117873,0.0001488309432871067
54498.0,1.6788487933568965,0.00018117487681624595
54500.0,1.6455888400910152,0.00019218111983474188
54502.0,1.6060398927994828,0.00019461641711042752
54504.0,1.5612365952450147,0.00019786750886393936
54506.0,1.511991759148196,0.00021495291433269698
54508.0,1.4571921691115384,0.00024573543391779765
54510.0,1.396195591918686,0.0002867007479136834
54512.0,1.325214865043151,0.000352353866181669
54514.0,1.2411045152802564,0.00033438842641652115
54516.0,1.191463902317384,0.0005211989215447321
54518.0,1.1221237218562319,0.0006618241790364704
54520.0,1.047669992366562,0.000845793840384555
54522.0,0.9705723372775078,0.001062687058042767
54524.0,0.8916146876009937,0.0013039979671992784
54526.0,0.8114600615236449,0.0015601637864596034
54528.0,0.7307141866570159,0.0018233424042600433
54530.0,0.6497255124092909,0.002092871685164885
54532.0,0.5684311173095908,0.002378788182032039
54534.0,0.4865605748644994,0.0026984837631969273
54536.0,0.4042854338799551,0.003066193320271924
54538.0,0.32301079019986856,0.0034788402176382104
54540.0,0.24576108940028046,0.0039039292755097417
