#wls	flux	fluxerr	mangling_mask
3.908000E+03	4.086795E-16	1.521691E-16	1.318491E+00
3.910000E+03	4.160281E-16	1.521713E-16	1.318631E+00
3.912000E+03	4.223371E-16	1.511445E-16	1.318773E+00
3.914000E+03	4.216448E-16	1.508058E-16	1.318918E+00
3.916000E+03	4.276671E-16	1.533773E-16	1.319065E+00
3.918000E+03	4.335068E-16	1.538036E-16	1.319214E+00
3.920000E+03	4.387284E-16	1.565206E-16	1.319365E+00
3.922000E+03	4.419860E-16	1.524379E-16	1.319519E+00
3.924000E+03	4.437538E-16	1.540366E-16	1.319675E+00
3.926000E+03	4.447177E-16	1.502182E-16	1.319833E+00
3.928000E+03	4.453262E-16	1.569257E-16	1.319993E+00
3.930000E+03	4.410774E-16	1.571951E-16	1.320156E+00
3.932000E+03	4.394822E-16	1.554600E-16	1.320321E+00
3.934000E+03	4.521354E-16	1.491324E-16	1.320489E+00
3.936000E+03	4.475713E-16	1.487733E-16	1.320659E+00
3.938000E+03	4.472730E-16	1.485725E-16	1.320831E+00
3.940000E+03	4.444127E-16	1.494366E-16	1.321006E+00
3.942000E+03	4.358714E-16	1.412782E-16	1.321183E+00
3.944000E+03	4.322439E-16	1.426662E-16	1.321362E+00
3.946000E+03	4.345500E-16	1.302551E-16	1.321544E+00
3.948000E+03	4.303281E-16	1.301490E-16	1.321728E+00
3.950000E+03	4.343943E-16	1.305722E-16	1.321914E+00
3.952000E+03	4.401546E-16	1.263437E-16	1.322103E+00
3.954000E+03	4.448199E-16	1.362248E-16	1.322294E+00
3.956000E+03	4.469084E-16	1.364782E-16	1.322488E+00
3.958000E+03	4.608761E-16	1.374814E-16	1.322684E+00
3.960000E+03	4.661575E-16	1.437667E-16	1.322883E+00
3.962000E+03	4.756751E-16	1.442767E-16	1.323084E+00
3.964000E+03	4.805518E-16	1.419040E-16	1.323287E+00
3.966000E+03	4.852455E-16	1.412967E-16	1.323493E+00
3.968000E+03	4.944819E-16	1.381674E-16	1.323701E+00
3.970000E+03	5.017363E-16	1.391975E-16	1.323912E+00
3.972000E+03	5.103312E-16	1.396005E-16	1.324125E+00
3.974000E+03	5.104011E-16	1.474716E-16	1.324341E+00
3.976000E+03	5.209360E-16	1.477759E-16	1.324559E+00
3.978000E+03	5.285608E-16	1.524123E-16	1.324780E+00
3.980000E+03	5.310216E-16	1.509391E-16	1.325003E+00
3.982000E+03	5.289652E-16	1.494898E-16	1.325229E+00
3.984000E+03	5.410914E-16	1.503036E-16	1.325457E+00
3.986000E+03	5.439166E-16	1.515746E-16	1.325688E+00
3.988000E+03	5.591145E-16	1.501907E-16	1.325921E+00
3.990000E+03	5.663885E-16	1.502389E-16	1.326157E+00
3.992000E+03	5.625774E-16	1.421102E-16	1.326396E+00
3.994000E+03	5.522787E-16	1.439098E-16	1.326636E+00
3.996000E+03	5.639240E-16	1.540522E-16	1.326880E+00
3.998000E+03	5.689522E-16	1.543491E-16	1.327126E+00
4.000000E+03	5.724170E-16	1.565596E-16	1.327375E+00
4.002000E+03	5.800131E-16	1.490071E-16	1.327626E+00
4.004000E+03	5.806286E-16	1.492515E-16	1.327879E+00
4.006000E+03	5.786821E-16	1.502416E-16	1.328136E+00
4.008000E+03	5.766828E-16	1.452847E-16	1.328395E+00
4.010000E+03	5.712957E-16	1.493671E-16	1.328656E+00
4.012000E+03	5.746386E-16	1.498692E-16	1.328921E+00
4.014000E+03	5.816790E-16	1.502967E-16	1.329187E+00
4.016000E+03	5.804010E-16	1.541021E-16	1.329457E+00
4.018000E+03	5.751211E-16	1.536911E-16	1.329729E+00
4.020000E+03	5.726863E-16	1.521029E-16	1.330004E+00
4.022000E+03	5.691874E-16	1.453522E-16	1.330281E+00
4.024000E+03	5.650761E-16	1.515868E-16	1.330561E+00
4.026000E+03	5.553745E-16	1.473176E-16	1.330844E+00
4.028000E+03	5.444586E-16	1.474881E-16	1.331129E+00
4.030000E+03	5.426592E-16	1.485738E-16	1.331418E+00
4.032000E+03	5.387293E-16	1.489920E-16	1.331708E+00
4.034000E+03	5.349852E-16	1.479218E-16	1.332002E+00
4.036000E+03	5.231935E-16	1.471740E-16	1.332298E+00
4.038000E+03	5.209921E-16	1.505969E-16	1.332597E+00
4.040000E+03	5.142323E-16	1.588499E-16	1.332899E+00
4.042000E+03	5.132032E-16	1.587243E-16	1.333203E+00
4.044000E+03	5.136548E-16	1.500983E-16	1.333510E+00
4.046000E+03	5.095060E-16	1.632113E-16	1.333820E+00
4.048000E+03	5.049159E-16	1.610445E-16	1.334133E+00
4.050000E+03	5.003781E-16	1.606269E-16	1.334448E+00
4.052000E+03	5.038610E-16	1.613344E-16	1.334766E+00
4.054000E+03	5.043827E-16	1.618129E-16	1.335087E+00
4.056000E+03	5.057736E-16	1.573102E-16	1.335411E+00
4.058000E+03	5.147532E-16	1.536991E-16	1.335738E+00
4.060000E+03	5.181803E-16	1.551701E-16	1.336067E+00
4.062000E+03	5.233607E-16	1.572014E-16	1.336399E+00
4.064000E+03	5.306167E-16	1.536672E-16	1.336734E+00
4.066000E+03	5.357113E-16	1.554522E-16	1.337072E+00
4.068000E+03	5.425616E-16	1.555977E-16	1.337413E+00
4.070000E+03	5.532559E-16	1.553676E-16	1.337756E+00
4.072000E+03	5.585642E-16	1.409702E-16	1.338103E+00
4.074000E+03	5.576124E-16	1.393030E-16	1.338452E+00
4.076000E+03	5.560053E-16	1.384262E-16	1.338804E+00
4.078000E+03	5.619513E-16	1.373289E-16	1.339159E+00
4.080000E+03	5.628114E-16	1.378768E-16	1.339517E+00
4.082000E+03	5.695686E-16	1.362224E-16	1.339878E+00
4.084000E+03	5.685035E-16	1.362977E-16	1.340241E+00
4.086000E+03	5.715011E-16	1.309021E-16	1.340608E+00
4.088000E+03	5.705590E-16	1.250210E-16	1.340977E+00
4.090000E+03	5.694298E-16	1.188545E-16	1.341350E+00
4.092000E+03	5.747682E-16	1.201319E-16	1.341725E+00
4.094000E+03	5.813724E-16	1.000253E-16	1.342103E+00
4.096000E+03	5.782753E-16	9.976029E-17	1.342485E+00
4.098000E+03	5.776888E-16	9.882632E-17	1.342869E+00
4.100000E+03	5.771031E-16	9.690760E-17	1.343256E+00
4.102000E+03	5.791250E-16	9.325074E-17	1.343646E+00
4.104000E+03	5.803428E-16	9.314465E-17	1.344039E+00
4.106000E+03	5.889703E-16	9.282906E-17	1.344436E+00
4.108000E+03	5.873297E-16	8.918964E-17	1.344835E+00
4.110000E+03	5.827028E-16	8.343140E-17	1.345237E+00
4.112000E+03	5.786799E-16	8.349548E-17	1.345642E+00
4.114000E+03	5.812918E-16	8.088563E-17	1.346050E+00
4.116000E+03	5.855357E-16	8.176591E-17	1.346462E+00
4.118000E+03	5.858506E-16	8.239578E-17	1.346876E+00
4.120000E+03	5.830007E-16	8.295923E-17	1.347293E+00
4.122000E+03	5.729939E-16	8.480516E-17	1.347714E+00
4.124000E+03	5.778790E-16	8.818113E-17	1.348137E+00
4.126000E+03	5.737599E-16	8.792612E-17	1.348564E+00
4.128000E+03	5.671977E-16	8.496563E-17	1.348993E+00
