MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
57277.00280000092	9.216053010399097e-15	1.2491370894738556e-16	nan	nan	5.855528893165738e-15	7.459556780564881e-17	9.080370306275023e-15	1.039607324209362e-15	7.367773448062388e-15	1.3021383180108336e-16	9.508669099827741e-15	3.9430090931368624e-17	4.1244983927032095e-15	4.018384389455796e-17	6.514864251222234e-15	6.580152015935199e-17	8.93581999982501e-15	2.481450591310762e-16	6.4254572297393e-15	2.269639064494756e-16	2.260519678322802e-15	4.99057613831488e-16	3.5173938878303835e-15	5.305993858729369e-16	2.0633777768416222e-15	1.8732302231240664e-16	6.851404727736607e-15	1.9062490716277065e-16
57277.05280000092	9.18344071246053e-15	1.2494667007730556e-16	nan	nan	5.856843928529032e-15	7.435419855124939e-17	9.045527000014703e-15	1.0376223879856538e-15	7.365266970687557e-15	1.3152107853535767e-16	9.496154811310871e-15	3.944944813015474e-17	4.128545491153404e-15	4.0395974051557203e-17	6.517889079614347e-15	6.624000241548921e-17	8.918231083348162e-15	2.473870414849725e-16	6.3829539866523506e-15	2.3089910465995444e-16	2.2334087846446552e-15	5.022889364187484e-16	3.4787655936970455e-15	5.39172574734597e-16	2.0351582818541375e-15	1.939194825415316e-16	6.851083260191263e-15	1.903444971175921e-16
57277.102800000925	9.151497423649242e-15	1.2504531155175893e-16	nan	nan	5.858151932180212e-15	7.411309224414902e-17	9.010781088067822e-15	1.0355183124012968e-15	7.362776538779072e-15	1.3276108616832192e-16	9.48363008421983e-15	3.9468782347049023e-17	4.132562826104567e-15	4.060588907313499e-17	6.520834706379488e-15	6.667874351629962e-17	8.900642493868588e-15	2.4662809989759814e-16	6.340899426419039e-15	2.349395392969735e-16	2.2065867680963217e-15	5.052875328840605e-16	3.4407158245402286e-15	5.473849759461559e-16	2.007331562813017e-15	2.0057400236635276e-16	6.850738494762425e-15	1.9006230145787997e-16
57277.15280000093	9.12025681183427e-15	1.252169830286071e-16	nan	nan	5.859452803953631e-15	7.38721186371472e-17	8.976134412104301e-15	1.0332956121191118e-15	7.360302598117575e-15	1.3393178034907146e-16	9.471094925351454e-15	3.948808285743981e-17	4.136549812419097e-15	4.0813630358496727e-17	6.523699458274598e-15	6.711778325882058e-17	8.883054446989391e-15	2.4586818149721887e-16	6.299288527720033e-15	2.390561531741623e-16	2.1800496113859664e-15	5.0805108872969e-16	3.4032366395265173e-15	5.552312242790927e-16	1.9798916224730466e-15	2.072504127171681e-16	6.85037032417651e-15	1.8977829761775488e-16
57277.20280000093	9.089752562493308e-15	1.2546875412705727e-16	nan	nan	5.86074644367421e-15	7.363115166952459e-17	8.94158881477505e-15	1.030954875587652e-15	7.357845593323262e-15	1.350312562273008e-16	9.458549353736868e-15	3.9507339509358486e-17	4.140505864530516e-15	4.1019251104393334e-17	6.526481661032915e-15	6.755717892113553e-17	8.865467158316512e-15	2.4510723874843604e-16	6.258116320315318e-15	2.432219874181025e-16	2.153793400898818e-15	5.105774881108536e-16	3.3663202901137275e-15	5.627064039110213e-16	1.9528326958662996e-15	2.1391619494994897e-16	6.849978641103535e-15	1.8949246580067156e-16
57277.25280000093	9.060008931434119e-15	1.2580396798044636e-16	nan	nan	5.8620327511567034e-15	7.33900694897421e-17	8.90714613974162e-15	1.0284967669221107e-15	7.355405967858801e-15	1.360577712995209e-16	9.445993388407202e-15	3.952654203568546e-17	4.144430449382203e-15	4.1222751764604e-17	6.529179949823166e-15	6.799690873575432e-17	8.847880843452055e-15	2.4434522948560267e-16	6.217377884456694e-15	2.4741212992382983e-16	2.127814326162501e-15	5.128647998775069e-16	3.3299592184626177e-15	5.698060094589145e-16	1.9261492491052744e-15	2.2054211894922065e-16	6.849563338157141e-15	1.8920478897928299e-16
57277.302800000936	9.031018224241614e-15	1.2621429394364487e-16	nan	nan	5.863311626207544e-15	7.314875447429659e-17	8.872808231705732e-15	1.0259220278678543e-15	7.352984164056494e-15	1.3700973892191787e-16	9.433427144908596e-15	3.954567646523641e-17	4.148323361086672e-15	4.142375248035505e-17	6.531794881118143e-15	6.843638176620228e-17	8.830295718000626e-15	2.435821169439817e-16	6.177068350306306e-15	2.5160363352065247e-16	2.10210867934118e-15	5.149112649988241e-16	3.294146055900699e-15	5.765259119926813e-16	1.8998359782585924e-15	2.271018953941494e-16	6.849124307894116e-15	1.8891525289493097e-16
57277.35280000094	9.002766012418146e-15	1.266886599878151e-16	nan	nan	5.864582968622996e-15	7.290709324432593e-17	8.83857693643881e-15	1.0232314798511498e-15	7.350580623132348e-15	1.3788572245401078e-16	9.420850759177684e-15	3.956472830258925e-17	4.152184518627754e-15	4.1621734270760217e-17	6.534327745365811e-15	6.887479867426939e-17	8.812711997564665e-15	2.428178697903956e-16	6.137182897360705e-15	2.557754144342588e-16	2.076672854758473e-15	5.167152852361606e-16	3.2588736214371616e-15	5.828623293104532e-16	1.873887808300416e-15	2.335718527577424e-16	6.848661442814292e-15	1.886238460568172e-16
57277.40280000094	8.975237887588383e-15	1.2721577586817907e-16	nan	nan	5.865846678189522e-15	7.266497667955292e-17	8.804454100811559e-15	1.0204260261213648e-15	7.34819578519675e-15	1.3868442999765998e-16	9.408264369869834e-15	3.958368337346974e-17	4.1560138408109044e-15	4.181618922594221e-17	6.536779833526753e-15	6.931137624198815e-17	8.795129897744605e-15	2.420524621535152e-16	6.097716753880591e-15	2.599081393527442e-16	2.051503348449038e-15	5.182754129456164e-16	3.2241349203292028e-15	5.888117998775965e-16	1.8482998921322805e-15	2.3993064392442545e-16	6.848174635360253e-15	1.883305597408369e-16
57277.452800000945	8.948419461073952e-15	1.2778427904959423e-16	nan	nan	5.867102654683972e-15	7.242229993053545e-17	8.770441572823726e-15	1.0175066539891596e-15	7.345830089256886e-15	1.3940470969814715e-16	9.39566811292168e-15	3.9602528435248085e-17	4.159811246014676e-15	4.200662235479538e-17	6.5391524356207295e-15	6.974534991662196e-17	8.777549634145055e-15	2.412858736531722e-16	6.058665196326236e-15	2.6398410740366017e-16	2.0265967577388032e-15	5.195903419049633e-16	3.1899231426988843e-15	5.943711599301945e-16	1.823067609677593e-15	2.461589837269127e-16	6.847663777917289e-15	1.8803538798799225e-16
57277.50280000095	8.92229636346985e-15	1.2838286369139247e-16	nan	nan	5.868350797874506e-15	7.217896242744087e-17	8.736541201633357e-15	1.014474437164878e-15	7.343483973255076e-15	1.4004554557628295e-16	9.383062129707323e-15	3.9621250404127784e-17	4.163576652201587e-15	4.2192552971091836e-17	6.541446840619243e-15	7.017597566201603e-17	8.759971422367783e-15	2.4051808942685445e-16	6.0200235487982884e-15	2.6798713167097066e-16	2.001949780853869e-15	5.206588990717661e-16	3.1562316622008727e-15	5.995375233248105e-16	1.7981865670487684e-15	2.5223941656642743e-16	6.847128762812927e-15	1.8773832760264868e-16
57277.55280000095	8.896854244216201e-15	1.290003921571318e-16	nan	nan	5.8695910075168944e-15	7.193486788850281e-17	8.702754837586697e-15	1.0113305382026642e-15	7.341157874058093e-15	1.4060605386233567e-16	9.370446550725929e-15	3.9639837332005877e-17	4.167309976887978e-15	4.23735159301219e-17	6.54366433664813e-15	7.060253158335582e-17	8.74239547801623e-15	2.3974910015946346e-16	5.981787182484169e-15	2.719024235216106e-16	1.9775592165579493e-15	5.214800371902081e-16	3.123054034740192e-15	6.043082637833867e-16	1.7736525957866547e-15	2.581561121062922e-16	6.846569482316846e-15	1.874393781502634e-16
57277.602800000954	8.872078771174017e-15	1.2962598927384326e-16	nan	nan	5.8708231833593275e-15	7.168992432544833e-17	8.66908433224773e-15	1.0080762110536374e-15	7.33885222748094e-15	1.4108547980624683e-16	9.357821522789067e-15	3.9658277536168806e-17	4.17101113720726e-15	4.2549062729436705e-17	6.545806210846362e-15	7.102431934415586e-17	8.724822016693834e-15	2.389789021077186e-16	5.943951515109663e-15	2.7571648194355094e-16	1.9534219638184147e-15	5.220528281736101e-16	3.0903839972401555e-15	6.086809992374793e-16	1.7494617521718973e-15	2.6389468647330703e-16	6.8459858286407404e-15	1.871385419548329e-16
57277.65280000096	8.847955630203659e-15	1.3024912015550015e-16	nan	nan	5.872047225139457e-15	7.144404404806533e-17	8.635531538427753e-15	1.0047128037337814e-15	7.336567468305765e-15	1.41483194939887e-16	9.345187179114637e-15	3.9676559647092235e-17	4.174680049839753e-15	4.271876248698077e-17	6.5478737494274335e-15	7.144066539552084e-17	8.707251254003866e-15	2.382074971266099e-16	5.90651201039603e-15	2.7941698928021985e-16	1.9295350215009076e-15	5.223764571981063e-16	3.0582154664602062e-15	6.126535780221556e-16	1.7256103166087848e-15	2.6944204622749185e-16	6.845377693937776e-15	1.8683582409615447e-16
57277.70280000096	8.824470524739297e-15	1.3085965282936356e-16	nan	nan	5.873263032582361e-15	7.119714366635255e-17	8.602098310215056e-15	1.0012417611107435e-15	7.334304030286718e-15	1.4179869477180502e-16	9.332543648842442e-15	3.969467357134582e-17	4.17831663102454e-15	4.2882202808189076e-17	6.549868237769919e-15	7.185092203256041e-17	8.689683405552101e-15	2.374348926939582e-16	5.869464177522233e-15	2.8299271413700105e-16	1.9058954880924902e-15	5.224502174504202e-16	3.0265425378631967e-15	6.162240667083817e-16	1.7020947930807183e-15	2.747862524121726e-16	6.844744970302774e-15	1.8653123240637628e-16
57277.75280000096	8.801609175362899e-15	1.314479071766051e-16	nan	nan	5.874470505405352e-15	7.094914409264843e-17	8.568786503004682e-15	9.976646278143807e-16	7.332062346167414e-15	1.4203159689552229e-16	9.319891081502782e-15	3.9712609427026924e-17	4.181920796607893e-15	4.303899055475489e-17	6.551790960227155e-15	7.22544682977075e-17	8.67211868694381e-15	2.366611019347201e-16	5.832803570592452e-15	2.864334217932172e-16	1.8825005614533555e-15	5.222735054794219e-16	2.9953594845321474e-15	6.193907393948958e-16	1.6789119086777803e-15	2.7991640217036705e-16	6.844087549771675e-15	1.8622477746659167e-16
57277.802800000965	8.779357319386607e-15	1.320046918359644e-16	nan	nan	5.875669543314095e-15	7.069997054165694e-17	8.535597973527863e-15	9.939830512751923e-16	7.329842847696452e-15	1.4218163949669688e-16	9.307229608954189e-15	3.973035751846316e-17	4.1854924619859554e-15	4.318875252610434e-17	6.5536432004050406e-15	7.265071074525393e-17	8.654557313786603e-15	2.35886143642306e-16	5.7965257881086156e-15	2.8972979214132424e-16	1.859347538597125e-15	5.218458171071184e-16	2.964660756136025e-15	6.221520683078492e-16	1.6560586131961118e-15	2.848225256462006e-16	6.843405324321459e-15	1.8591647260280489e-16
57277.85280000097	8.757700710425524e-15	1.3252133075957005e-16	nan	nan	5.876860046004453e-15	7.044955252942153e-17	8.502534579881891e-15	9.901987848953436e-16	7.327645965632279e-15	1.4224868024681496e-16	9.2945593671333e-15	3.9747909103130607e-17	4.189031542131425e-15	4.3331136064305975e-17	6.5554262409548364e-15	7.303908408303225e-17	8.63699950168792e-15	2.3511004230249214e-16	5.760626472448157e-15	2.9287334496345913e-16	1.8364338154997243e-15	5.211667438601829e-16	2.934440977944863e-15	6.245067155794175e-16	1.63353207880922e-15	2.894954961423646e-16	6.84269818586992e-15	1.8560633388158658e-16
57277.90280000097	8.736625117977281e-15	1.3298968106283336e-16	nan	nan	5.878041913160274e-15	7.019782387164888e-17	8.469598181559864e-15	9.863136913570869e-16	7.325472129770826e-15	1.4223269557287656e-16	9.281880498773582e-15	3.9765256255106223e-17	4.192537951579715e-15	4.3465809592666023e-17	6.557141363712834e-15	7.341905170399475e-17	8.619445466259038e-15	2.3433282811266427e-16	5.7251013093466295e-15	2.958563722190374e-16	1.8137568869368214e-15	5.202359698879338e-16	2.9046949498933694e-15	6.26453526096102e-16	1.6113296998107996e-15	2.9392695175348996e-16	6.841966026275345e-15	1.8529438010538509e-16
57277.952800000974	8.716116326999302e-15	1.3340214371716856e-16	nan	nan	5.879215044456528e-15	6.994472268175265e-17	8.43679063948015e-15	9.823297460716486e-16	7.323321768945036e-15	1.4213378029632837e-16	9.2691931384523e-15	3.978239086439589e-17	4.196011604450208e-15	4.35924630972306e-17	6.5587898496758e-15	7.379010612237815e-17	8.601895423109734e-15	2.3355453700209327e-16	5.689946027385335e-15	2.986718769359231e-16	1.791314346349982e-15	5.190532693371471e-16	2.8754176456932475e-15	6.2799152132434e-16	1.5894490924296295e-15	2.981092269285796e-16	6.841208737336442e-15	1.8498063280737256e-16
57278.00280000098	8.696160137486893e-15	1.3375166850100754e-16	nan	nan	5.880379339554505e-15	6.969019136689782e-17	8.40411381601639e-15	9.78249040773266e-16	7.321195311044752e-15	1.4195214763584626e-16	9.256497418027992e-15	3.9799306231352563e-17	4.199452414408696e-15	4.3710808560016054e-17	6.560372978950322e-15	7.415176932499686e-17	8.584349587853786e-15	2.327752106518625e-16	5.6551563974838785e-15	3.0131351825655406e-16	1.7691038857414275e-15	5.176185041580722e-16	2.846604211994296e-15	6.291198940352817e-16	1.5678880947163044e-15	3.0203529262726124e-16	6.840426210791915e-15	1.8466511624582386e-16
57278.05280000098	8.676742364054026e-15	1.3403175447593082e-16	nan	nan	5.881534698107356e-15	6.943417662498684e-17	8.371569575026951e-15	9.740737872618143e-16	7.319093183023014e-15	1.4168812957153696e-16	9.243793492468422e-15	3.981599546950585e-17	4.202860294704938e-15	4.38205803522364e-17	6.561892030909365e-15	7.450359304917019e-17	8.566808176105975e-15	2.319948965104556e-16	5.62072823239744e-15	3.037755621772734e-16	1.7471232955975524e-15	5.15931622319753e-16	2.818249967593452e-15	6.298380038632992e-16	1.5466447665017304e-15	3.05698703922629e-16	6.839618338320428e-15	1.8434785739825676e-16
57278.10280000098	8.657848835507527e-15	1.3423644710234743e-16	nan	nan	5.88268101975548e-15	6.917662944015402e-17	8.339159781884996e-15	9.698063212971123e-16	7.317015810934885e-15	1.4134217757044454e-16	9.231081478679095e-15	3.983245238117889e-17	4.20623515814548e-15	4.392153559490953e-17	6.563348284058739e-15	7.484515899724527e-17	8.549271403483079e-15	2.312136478118773e-16	5.586657386218933e-15	3.0605283752547823e-16	1.7253704648412074e-15	5.1399265641616e-16	2.7903504026925992e-15	6.301453736436241e-16	1.5257173894274193e-15	3.0909355406821205e-16	6.8387850115403205e-15	1.840288859548594e-16
57278.152800000986	8.639465394431964e-15	1.343603329568741e-16	nan	nan	5.8838182041287305e-15	6.891750507836082e-17	8.306886303508058e-15	9.654491066473302e-16	7.314963619902028e-15	1.4091486367511138e-16	9.21836152483094e-15	3.9848671905470666e-17	4.209576917108976e-15	4.401345449368309e-17	6.564743016153745e-15	7.517607899644086e-17	8.531739485605215e-15	2.304315235898245e-16	5.552939753885795e-15	3.081406967381937e-16	1.7038433808128069e-15	5.118017226478602e-16	2.7629011782038767e-15	6.300416864843923e-16	1.5051044670481475e-15	3.122144341895597e-16	6.837926122009259e-15	1.837082343115817e-16
57278.20280000099	8.621577896766524e-15	1.3439853287549956e-16	nan	nan	5.8849461508449475e-15	6.865676308289189e-17	8.274751008387744e-15	9.610047392944148e-16	7.31293703418887e-15	1.4040688195961417e-16	9.205633762782497e-15	3.9864648487329475e-17	4.212885483524446e-15	4.409614065438514e-17	6.566077504128574e-15	7.549599511280798e-17	8.514212638094168e-15	2.2964858869196277e-16	5.5195712706914094e-15	3.1003498103282573e-16	1.6825401292803395e-15	5.09359020166971e-16	2.735898125103744e-15	6.295267835369276e-16	1.4848047250064327e-15	3.1505639788417407e-16	6.837041561224292e-15	1.8338593756270867e-16
57278.25280000099	8.60417221138283e-15	1.3434669421800905e-16	nan	nan	5.886064759511799e-15	6.839436726944966e-17	8.242755766619852e-15	9.564759517970895e-16	7.310936477151664e-15	1.39819050359019e-16	9.19289833526723e-15	3.98803781674332e-17	4.2161607689048734e-15	4.41694213846067e-17	6.567353024177651e-15	7.58045797256388e-17	8.496691076574223e-15	2.28864913792121e-16	5.48654791180124e-15	3.11731989592569e-16	1.6614588944783762e-15	5.066648307760831e-16	2.7093372438343003e-15	6.286006624362036e-16	1.464817111279361e-15	3.176149301193177e-16	6.836131220621263e-15	1.830620334929067e-16
57278.302800000994	8.587234219668428e-15	1.3420098283803702e-16	nan	nan	5.887173929723087e-15	6.813028572088913e-17	8.210902449933815e-15	9.518656178126522e-16	7.308962371302534e-15	1.3915231288058136e-16	9.180155376862407e-15	3.989585657534528e-17	4.219402684306692e-15	4.423314798737926e-17	6.568570851757172e-15	7.610153556953619e-17	8.479175016672e-15	2.2808057540083413e-16	5.453865691773375e-15	3.1322845242301575e-16	1.6405979591760822e-15	5.037195189746049e-16	2.683214703752959e-15	6.272634763906582e-16	1.445140796497762e-15	3.1988591990800467e-16	6.8351949915749415e-15	1.8273656256868702e-16
57278.352800001	8.570749815105542e-15	1.3395807524796047e-16	nan	nan	5.888273561062997e-15	6.786449078307938e-17	8.17919293172277e-15	9.471767567770624e-16	7.307015138289092e-15	1.3840774220668618e-16	9.167405026223395e-15	3.991108003453963e-17	4.222611140356463e-15	4.4287196050568494e-17	6.569732261539055e-15	7.638659574961535e-17	8.461664674018457e-15	2.272956558751406e-16	5.421520664083595e-15	3.1452150657120223e-16	1.6199557047744142e-15	5.005235323488405e-16	2.657526842629689e-15	6.255155339074798e-16	1.4257751743379027e-15	3.218656363210281e-16	6.834232765398434e-15	1.8240956792930187e-16
57278.402800001	8.55470490285213e-15	1.3361515138572147e-16	nan	nan	5.889363553104254e-15	6.759695905926233e-17	8.147629087073389e-15	9.424125387416347e-16	7.305095198932762e-15	1.375865427010737e-16	9.15464741928683e-15	3.9926046167456583e-17	4.225786047227658e-15	4.433146573718567e-17	6.570838527490755e-15	7.665952373464597e-17	8.44416026424605e-15	2.265102434259947e-16	5.38950892065489e-15	3.156086754326547e-16	1.5995306114325738e-15	4.970774023048752e-16	2.632270166192147e-15	6.233572991462174e-16	1.4067198619858632e-15	3.235507074595663e-16	6.833244433343326e-15	1.8208109537700756e-16
57278.452800001	8.53908539932251e-15	1.3316988832676996e-16	nan	nan	5.890443805405898e-15	6.732767140587469e-17	8.116212792795746e-15	9.37576289364001e-16	7.303202973217628e-15	1.3669005383128179e-16	9.141882697426811e-15	3.994075232833633e-17	4.228927314672276e-15	4.4365882079391533e-17	6.571890922887538e-15	7.692011333248643e-17	8.426662002991742e-15	2.257244321228917e-16	5.35782659139128e-15	3.1648785090536815e-16	1.5793212582237635e-15	4.933817451462132e-16	2.6074413477182224e-15	6.207893929000252e-16	1.3879747006748118e-15	3.2493810206993745e-16	6.832229886599156e-15	1.8175119336675782e-16
57278.502800001006	8.523877231766549e-15	1.3262045522824242e-16	nan	nan	5.8915142175166156e-15	6.705661292801363e-17	8.084945927453017e-15	9.326714950486664e-16	7.301338880325848e-15	1.3571975402153182e-16	9.129110992501874e-15	3.995519605213134e-17	4.232034851988729e-15	4.439039528074333e-17	6.572890720261835e-15	7.716818865213563e-17	8.409170105894159e-15	2.2493832189868286e-16	5.326469843716014e-15	3.171572781815162e-16	1.5593263233204241e-15	4.894372635011112e-16	2.5830372276766157e-15	6.178125942105912e-16	1.3695397562955214e-15	3.2602511353151544e-16	6.831189016293427e-15	1.8141991299509612e-16
57278.55280000101	8.509066337856249e-15	1.3196550975461352e-16	nan	nan	5.892574688971967e-15	6.678377297491075e-17	8.053830371391635e-15	9.277018082310162e-16	7.299503338632799e-15	1.3467726495096667e-16	9.116332448604853e-15	3.996937645987776e-17	4.2351085680302425e-15	4.440498102831486e-17	6.573839191464632e-15	7.740360405428149e-17	8.391684788597769e-15	2.241520185508175e-16	5.295434882114051e-15	3.1761554299828713e-16	1.5395445842090572e-15	4.85244748107723e-16	2.559054813414908e-15	6.144278426295676e-16	1.3514153200798554e-15	3.268093459914975e-16	6.8301217134912605e-15	1.8108730798846136e-16
57278.60280000101	8.494638665261125e-15	1.3120419620063634e-16	nan	nan	5.8936251192954916e-15	6.650914513639897e-17	8.022868006771138e-15	9.226710527974495e-16	7.297696765728909e-15	1.335643563117619e-16	9.103547196234914e-15	3.998329212347911e-17	4.238148371218195e-15	4.440964081777961e-17	6.5747376076946326e-15	7.762624409396797e-17	8.374206266749536e-15	2.2336563374013117e-16	5.2647179476786234e-15	3.178615611981043e-16	1.5199749179347352e-15	4.808050799685514e-16	2.5354912788951883e-15	6.106362411465186e-16	1.3336019093583866e-15	3.272887024575131e-16	6.82902786919502e-15	1.8075343469064199e-16
57278.652800001015	8.480580171235153e-15	1.303361455061235e-16	nan	nan	5.894665407999082e-15	6.623272723877342e-17	7.992060717594005e-15	9.175832296300933e-16	7.295919578436639e-15	1.3238295104227865e-16	9.090755380844258e-15	3.999694271370473e-17	4.241154169516426e-15	4.4404402293131237e-17	6.575587239447609e-15	7.783602345694673e-17	8.356734755999265e-15	2.2257928498839673e-16	5.2343153176620374e-15	3.1789457047615865e-16	1.5006163013754746e-15	4.761192328894926e-16	2.512343964477538e-15	6.064390598113464e-16	1.31610026839142e-15	3.274613746920596e-16	6.82790737434445e-15	1.8041835204948628e-16
57278.70280000102	8.466876822194115e-15	1.2936147734182486e-16	nan	nan	5.895695454581503e-15	6.595452134182176e-17	7.961410389735717e-15	9.124425222643775e-16	7.294172192813393e-15	1.311351310473197e-16	9.077957128853953e-15	4.001032775122374e-17	4.244125870440623e-15	4.438931960317219e-17	6.576389356599282e-15	7.803288689094072e-17	8.339270472003428e-15	2.2179309567209126e-16	5.204223305030623e-15	3.1771412421965666e-16	1.4814678115465624e-15	4.711882764228725e-16	2.489610376750985e-15	6.018377400875033e-16	1.298911369274393e-15	3.273258347821269e-16	6.8267601198161075e-15	1.8008212160279933e-16
57278.75280000102	8.453514593301143e-15	1.282808044359799e-16	nan	nan	5.89671515852987e-15	6.567453373546956e-17	7.93091891097477e-15	9.072533026426589e-16	7.292455024167525e-15	1.2982314341676453e-16	9.065152585716203e-15	4.002344803500108e-17	4.24706338107512e-15	4.4364473774902314e-17	6.5771452283807605e-15	7.821680913363823e-17	8.321813630419001e-15	2.2100719501418113e-16	5.1744382580235595e-15	3.173200873686008e-16	1.4625286259350319e-15	4.660133792386257e-16	2.467288188412329e-15	5.968338999822055e-16	1.2820364129179145e-15	3.268808282840619e-16	6.825585996423327e-15	1.7974480746327994e-16
57278.80280000102	8.44047946804816e-15	1.2709523930666103e-16	nan	nan	5.897724419317433e-15	6.539277493754962e-17	7.900588171022516e-15	9.020201369454426e-16	7.290768487081142e-15	1.2844940714850476e-16	9.052341887367637e-15	4.0036304164103244e-17	4.249966608052148e-15	4.432997310535691e-17	6.577856123357058e-15	7.838779483715684e-17	8.304364446911796e-15	2.2022171807251281e-16	5.144956559715888e-15	3.167126342528413e-16	1.4437980228644298e-15	4.605958129531005e-16	2.445375238192623e-15	5.91429340010584e-16	1.265476830102086e-15	3.261253688684782e-16	6.824384894915931e-15	1.7940647630263808e-16
57278.85280000103	8.427757437837145e-15	1.2580640356021794e-16	nan	nan	5.898723136406161e-15	6.51092596907287e-17	7.87042006155339e-15	8.967477914769324e-16	7.28911299540089e-15	1.2701652037583451e-16	9.039525171104259e-15	4.004889775970674e-17	4.2528354575335506e-15	4.4285953571492014e-17	6.578523309556016e-15	7.854587848958302e-17	8.286923137148958e-15	2.194368057261354e-16	5.115774627585324e-15	3.1589224838458694e-16	1.4252753818900309e-15	4.549369564512172e-16	2.423869530831438e-15	5.856260500635801e-16	1.2492342826066568e-15	3.250587344134131e-16	6.82315670597999e-15	1.7906719733469871e-16
57278.90280000103	8.415334501566425e-15	1.2441643991573537e-16	nan	nan	5.899711209243973e-15	6.482400696140356e-17	7.84041647623474e-15	8.914412385779346e-16	7.287488962272393e-15	1.255272680916255e-16	9.026702572862703e-15	4.0061229988372595e-17	4.255669835259206e-15	4.423257925786045e-17	6.579148054319425e-15	7.869112433337963e-17	8.269489916802306e-15	2.1865260465595226e-16	5.086888913083041e-15	3.1485972420997005e-16	1.4069601842246941e-15	4.490383007449277e-16	2.40276923709909e-15	5.794262172640081e-16	1.2333106644161954e-15	3.236804645167413e-16	6.821901320237615e-15	1.7872704229748039e-16
57278.95280000103	8.403196665206985e-15	1.2292802710808463e-16	nan	nan	5.900688537265842e-15	6.453703993711555e-17	7.810579310757064e-15	8.861056625349635e-16	7.285896800154323e-15	1.2398463034919505e-16	9.013874228579603e-15	4.007330319472971e-17	4.258469646503055e-15	4.417004280116172e-17	6.579731624465714e-15	7.882362627967194e-17	8.252065001550828e-15	2.1786926732490149e-16	5.058295901208262e-15	3.136161708480671e-16	1.3888520131955137e-15	4.429014544194879e-16	2.382072693866735e-15	5.728322349128552e-16	1.2177081030014228e-15	3.2199035942177e-16	6.820618628246722e-15	1.7838608543421383e-16
57279.002800001035	8.391329941391937e-15	1.2134439781336172e-16	nan	nan	5.901655019895467e-15	6.42483860255194e-17	7.780910462864047e-15	8.807464654486475e-16	7.284336920799484e-15	1.2239179090539807e-16	9.00104028370716e-15	4.0085120235165327e-17	4.261234796093356e-15	4.409856585005047e-17	6.58027528619326e-15	7.894350781778345e-17	8.234648607076181e-15	2.1708695195160074e-16	5.029992110086596e-15	3.121630178710828e-16	1.3709505547314716e-15	4.3652814972921783e-16	2.36177840422443e-15	5.6584671264855e-16	1.20242896067702e-15	3.1998848037357694e-16	6.819308520500929e-15	1.7804440347323385e-16
57279.05280000104	8.379720348997307e-15	1.1966935971973934e-16	nan	nan	5.902610556541382e-15	6.395807685315571e-17	7.751411832382499e-15	8.753692730195691e-16	7.282809735307685e-15	1.2075214625026634e-16	8.988200870103906e-15	4.0096683788618427e-17	4.263965188397862e-15	4.401839953790149e-17	6.580780305152523e-15	7.905092191762503e-17	8.217240949066694e-15	2.1630582248209995e-16	5.001974090552222e-15	3.105020232058212e-16	1.3532555978823118e-15	4.2992024941657267e-16	2.3418850376475572e-15	5.584724879671434e-16	1.1874758360357478e-15	3.1767515144899815e-16	6.8179708874290515e-15	1.7770207560669809e-16
57279.10280000104	8.368353912723108e-15	1.1790731983323687e-16	nan	nan	5.903555046600103e-15	6.366614826375374e-17	7.722085321252802e-15	8.699799402033564e-16	7.2813156541175e-15	1.1906931494331584e-16	8.975356122347112e-15	4.010799745607633e-17	4.266660727333705e-15	4.3929824965531056e-17	6.581247946472135e-15	7.91460509247468e-17	8.199842243214527e-15	2.155260485559999e-16	4.974238425733662e-15	3.0863528326431667e-16	1.3357670353687895e-15	4.2307975434301195e-16	2.3223914302112715e-15	5.507126392813886e-16	1.1728515654604146e-15	3.150509629309354e-16	6.816605619395083e-15	1.7735918346816836e-16
57279.152800001044	8.357216662680008e-15	1.1606331205021745e-16	nan	nan	5.9044883894535396e-15	6.337264031810666e-17	7.692932833558688e-15	8.645845566805846e-16	7.27985508701742e-15	1.1734714714128571e-16	8.962506180451511e-15	4.0119064672783937e-17	4.269321316372336e-15	4.383315369010706e-17	6.581679474699045e-15	7.922910644379496e-17	8.182452705218351e-15	2.1474780546856786e-16	4.9467817306432095e-15	3.065652454409892e-16	1.3184848641645428e-15	4.160088120379947e-16	2.3032965848534695e-15	5.425705007339486e-16	1.158559224713073e-15	3.121167763291993e-16	6.8152126066980184e-15	1.7701581110868945e-16
